step,thresholds,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count,regime,constraint_satisfied,objective,hard_constraint
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.4, ""t_up"": 0.575}}",7468.0,0.6876004284949117,0.7023605884365378,0.6952983725135624,0.6988294804750501,0.6501071237279057,0.6993184031158715,0.5692307692307692,0.4307692307692308,0.575,0.41500000000000004,5135.0,2923.0,2212.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2741028387787895,0.45469637656139406,0.6028260899100866,2923.0,2212.0,5135.0,0.6876004284949117,0.6993184031158715,4825.0,0.7386528497409326,0.995230078563412,3564.0,2643.0,0.5944003026863413,0.028007638446849142,1571.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.415, ""t_up"": 0.575}}",7468.0,0.6971076593465453,0.7023605884365378,0.6955759964958388,0.6989682924661883,0.6501071237279057,0.6993853246254322,0.5614675374567807,0.43853246254321937,0.575,0.4225,5206.0,2923.0,2283.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27798607391537233,0.45777810423346643,0.6072506992898893,2923.0,2283.0,5206.0,0.6971076593465453,0.6993853246254322,4825.0,0.7483937823834197,0.9952921628357796,3611.0,2643.0,0.6034808929247067,0.02946708463949843,1595.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.425, ""t_up"": 0.575}}",7468.0,0.7035350830208891,0.7023605884365378,0.6941226941226941,0.698241641279616,0.6501071237279057,0.6987057480015226,0.5563380281690141,0.44366197183098594,0.575,0.4275,5254.0,2923.0,2331.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27959292983395817,0.46040316744508336,0.607278467230154,2923.0,2331.0,5254.0,0.7035350830208891,0.6987057480015226,4825.0,0.7548186528497409,0.9950576606260296,3642.0,2643.0,0.6099129776768824,0.02915632754342432,1612.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7055436529191216,0.7023605884365378,0.6947996589940324,0.6985801237152851,0.6501071237279057,0.698994116530651,0.5547542228126779,0.44524577718732206,0.575,0.43,5269.0,2923.0,2346.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2807980717728978,0.46083922421286133,0.6093189490380648,2923.0,2346.0,5269.0,0.7055436529191216,0.698994116530651,4825.0,0.7573056994818653,0.9950738916256158,3654.0,2643.0,0.6110480514566781,0.02910216718266254,1615.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.435, ""t_up"": 0.575}}",7468.0,0.7088912694161756,0.7023605884365378,0.6925347954449599,0.6974476919407488,0.6501071237279057,0.6979599546656592,0.5521344918775973,0.4478655081224027,0.575,0.4325,5294.0,2923.0,2371.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28066416711301545,0.4627240550820544,0.6065476044102474,2923.0,2371.0,5294.0,0.7088912694161756,0.6979599546656592,4825.0,0.7595854922279792,0.9950886766712141,3665.0,2643.0,0.6163450624290578,0.029465930018416207,1629.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.445, ""t_up"": 0.575}}",7468.0,0.7145152651312265,0.7023605884365378,0.6900124326564443,0.696186510546491,0.6501071237279057,0.696776611694153,0.5477886056971514,0.45221139430284857,0.575,0.4375,5336.0,2923.0,2413.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28119978575254423,0.46546507891499356,0.604126493029349,2923.0,2413.0,5336.0,0.7145152651312265,0.696776611694153,4825.0,0.7641450777202072,0.9951179820992677,3687.0,2643.0,0.6239122209610292,0.02971497877501516,1649.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.455, ""t_up"": 0.575}}",7468.0,0.7201392608462774,0.7023605884365378,0.6863543788187373,0.6943574836276376,0.6501071237279057,0.6950539233915954,0.5435105987355895,0.45648940126441057,0.575,0.4425,5378.0,2923.0,2455.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28093197643277995,0.46861886667818736,0.5994892574944132,2923.0,2455.0,5378.0,0.7201392608462774,0.6950539233915954,4825.0,0.7680829015544042,0.9946033459255261,3706.0,2643.0,0.6326144532727961,0.03110047846889952,1672.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.465, ""t_up"": 0.575}}",7468.0,0.7260310658810927,0.7023605884365378,0.6850740296118447,0.6937173090241913,0.6501071237279057,0.6943932128365916,0.5390999631132424,0.4609000368867577,0.575,0.4475,5422.0,2923.0,2499.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28227102303160145,0.47104142219633466,0.5992488340313055,2923.0,2499.0,5422.0,0.7260310658810927,0.6943932128365916,4825.0,0.7734715025906735,0.9943729903536977,3732.0,2643.0,0.6394248959515701,0.03195266272189349,1690.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.4, ""t_up"": 0.58}}",7468.0,0.6842528119978575,0.7028985507246377,0.6952983725135624,0.6990984616191,0.6501071237279057,0.6996086105675147,0.5671232876712329,0.4328767123287671,0.5774999999999999,0.41500000000000004,5110.0,2898.0,2212.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2731655061596143,0.45336922361263293,0.6025232678630431,2898.0,2212.0,5110.0,0.6842528119978575,0.6996086105675147,4825.0,0.7351295336787564,0.9954891457569778,3547.0,2643.0,0.5913734392735528,0.02815099168266155,1563.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.415, ""t_up"": 0.58}}",7468.0,0.6937600428494911,0.7028985507246377,0.6955759964958388,0.6992372736102382,0.6501071237279057,0.6996718780158271,0.5593514765489288,0.4406485234510712,0.5774999999999999,0.4225,5181.0,2898.0,2283.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2770487412961971,0.4564599114672032,0.6069508719959149,2898.0,2283.0,5181.0,0.6937600428494911,0.6996718780158271,4825.0,0.7448704663212435,0.9955481357818586,3594.0,2643.0,0.6004540295119183,0.029615626969124134,1587.0,weekend,,,
