timestamp,day,session,first_minute_side,actual_direction,actual_regime,continuation_p_up,continuation_decision,continuation_accept,continuation_confidence,reversal_p_up,reversal_decision,reversal_accept,reversal_confidence,final_decision,final_accept,final_correct,used_expert,routing_reason
2026-04-11 14:15:00+00:00,5,europe,YES,UP,continuation,0.5760868200246863,UP,True,0.07608682002468625,0.15518082663490843,DOWN,True,0.3448191733650916,DOWN,True,False,reversal,conflict_rev_win
2026-04-11 14:20:00+00:00,5,europe,YES,UP,continuation,0.680296870896646,UP,True,0.18029687089664603,0.19751733157259796,DOWN,True,0.302482668427402,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 14:25:00+00:00,5,europe,NO,DOWN,continuation,0.5061182543740768,ABSTAIN,False,0.006118254374076759,0.8334768347082574,UP,True,0.3334768347082574,UP,True,False,reversal,rev_only
2026-04-11 14:30:00+00:00,5,europe,NO,DOWN,continuation,0.1826344015616174,DOWN,True,0.31736559843838263,0.5673397353321842,UP,True,0.06733973533218418,DOWN,True,True,continuation,conflict_cont_win
2026-04-11 14:35:00+00:00,5,europe,YES,DOWN,reversal,0.6356364717304327,UP,True,0.1356364717304327,0.17213880776358392,DOWN,True,0.3278611922364161,DOWN,True,True,reversal,conflict_rev_win
2026-04-11 14:40:00+00:00,5,europe,NO,UP,reversal,0.30374474438531884,DOWN,True,0.19625525561468116,0.7958022639368195,UP,True,0.2958022639368195,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 14:45:00+00:00,5,europe,YES,DOWN,reversal,0.5271182638723846,ABSTAIN,False,0.027118263872384585,0.14369638164830684,DOWN,True,0.35630361835169316,DOWN,True,True,reversal,rev_only
2026-04-11 14:50:00+00:00,5,europe,YES,UP,continuation,0.6819254054108218,UP,True,0.1819254054108218,0.21697181015277137,DOWN,True,0.28302818984722866,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 14:55:00+00:00,5,europe,YES,DOWN,reversal,0.5901884550786489,UP,True,0.09018845507864892,0.15814124507860644,DOWN,True,0.34185875492139356,DOWN,True,True,reversal,conflict_rev_win
2026-04-11 15:00:00+00:00,5,europe,YES,UP,continuation,0.6379417632143524,UP,True,0.13794176321435236,0.1927497833464385,DOWN,True,0.3072502166535615,DOWN,True,False,reversal,conflict_rev_win
2026-04-11 15:05:00+00:00,5,europe,YES,DOWN,reversal,0.4984066830493593,ABSTAIN,False,0.0015933169506406886,0.15601713412546842,DOWN,True,0.3439828658745316,DOWN,True,True,reversal,rev_only
