timestamp,day,session,first_minute_side,actual_direction,actual_regime,continuation_p_up,continuation_decision,continuation_accept,continuation_confidence,reversal_p_up,reversal_decision,reversal_accept,reversal_confidence,p_continuation,p_reversal,final_decision,final_accept,final_correct,used_expert,routing_reason
2026-04-15 07:00:00+00:00,2,asia,YES,UP,continuation,0.645570846295332,UP,True,0.145570846295332,0.194981884805497,DOWN,True,0.305018115194503,0.6327976119674246,0.36720238803257543,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 07:05:00+00:00,2,asia,NO,DOWN,continuation,0.21438153583797226,DOWN,True,0.28561846416202774,0.6793719819849253,UP,True,0.17937198198492532,0.7603693877453203,0.23963061225467974,DOWN,True,True,continuation,gate_cont
2026-04-15 07:10:00+00:00,2,asia,YES,UP,continuation,0.7543223756527049,UP,True,0.2543223756527049,0.28084579736676996,DOWN,True,0.21915420263323004,0.7283580973978573,0.2716419026021427,UP,True,True,continuation,gate_cont
2026-04-15 07:15:00+00:00,2,asia,NO,DOWN,continuation,0.341905362558317,DOWN,True,0.158094637441683,0.8196202223180367,UP,True,0.31962022231803666,0.6613111769068916,0.33868882309310844,DOWN,True,True,continuation,gate_cont
2026-04-15 07:20:00+00:00,2,asia,YES,UP,continuation,0.6626416824851833,UP,True,0.1626416824851833,0.18940277072322723,DOWN,True,0.3105972292767728,0.704699443499535,0.29530055650046505,UP,True,True,continuation,gate_cont
2026-04-15 07:25:00+00:00,2,asia,YES,UP,continuation,0.5932209218697446,UP,True,0.09322092186974462,0.1653581489443778,DOWN,True,0.33464185105562216,0.5633267943985611,0.43667320560143885,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 07:30:00+00:00,2,asia,YES,DOWN,reversal,0.5392380336632989,ABSTAIN,False,0.03923803366329892,0.14481429276311517,DOWN,True,0.3551857072368848,0.4927208153170706,0.5072791846829294,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 07:35:00+00:00,2,asia,YES,UP,continuation,0.808847350074873,UP,True,0.30884735007487296,0.30347279082518863,ABSTAIN,False,0.19652720917481137,0.7948765619745877,0.20512343802541233,UP,True,True,continuation,gate_cont
2026-04-15 07:40:00+00:00,2,asia,NO,DOWN,continuation,0.5500375291418098,DOWN,True,0.05003752914180981,0.8877930235546332,UP,True,0.3877930235546332,0.508993141464941,0.491006858535059,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 07:45:00+00:00,2,asia,NO,UP,reversal,0.4805468305703831,DOWN,True,0.01945316942961689,0.8574528595087265,UP,True,0.3574528595087265,0.5854088212300305,0.41459117876996954,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 07:50:00+00:00,2,asia,YES,UP,continuation,0.5888616259197562,ABSTAIN,False,0.08886162591975622,0.16142765128075579,DOWN,True,0.33857234871924424,0.5677584108241284,0.43224158917587163,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 07:55:00+00:00,2,asia,NO,DOWN,continuation,0.3956158374451205,DOWN,True,0.10438416255487948,0.8447174343249743,UP,True,0.34471743432497426,0.5928526735897741,0.4071473264102259,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 08:05:00+00:00,2,europe,YES,DOWN,reversal,0.6188946232421901,UP,True,0.11889462324219013,0.1615964094084247,DOWN,True,0.3384035905915753,0.5784194408118624,0.42158055918813764,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 08:10:00+00:00,2,europe,NO,UP,reversal,0.4957645771825155,ABSTAIN,False,0.004235422817484513,0.8644243626270389,UP,True,0.3644243626270389,0.5375753364930579,0.4624246635069421,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 08:15:00+00:00,2,europe,YES,UP,continuation,0.5637043038476979,ABSTAIN,False,0.06370430384769787,0.15007701855919164,DOWN,True,0.34992298144080836,0.5427677681623929,0.4572322318376071,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 08:20:00+00:00,2,europe,YES,UP,continuation,0.6576202512764764,UP,True,0.1576202512764764,0.18685293974507486,DOWN,True,0.3131470602549251,0.6053685319660341,0.39463146803396587,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 08:25:00+00:00,2,europe,YES,UP,continuation,0.7156777623277137,UP,True,0.21567776232771374,0.22772679765238066,DOWN,True,0.2722732023476193,0.679166972131647,0.320833027868353,UP,True,True,continuation,gate_cont
2026-04-15 08:30:00+00:00,2,europe,NO,UP,reversal,0.43275649023509655,ABSTAIN,False,0.06724350976490345,0.847689436306596,UP,True,0.347689436306596,0.5434781842641194,0.4565218157358806,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 08:35:00+00:00,2,europe,NO,DOWN,continuation,0.35476100833207797,DOWN,True,0.14523899166792203,0.8232495085048669,UP,True,0.3232495085048669,0.6050867882149906,0.3949132117850094,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 08:40:00+00:00,2,europe,YES,DOWN,reversal,0.5221522212691617,ABSTAIN,False,0.02215222126916172,0.14002243799151257,DOWN,True,0.3599775620084874,0.5288321697545515,0.4711678302454485,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 08:45:00+00:00,2,europe,NO,DOWN,continuation,0.2520770155866225,DOWN,True,0.2479229844133775,0.7559926336205601,UP,True,0.25599263362056013,0.7128960545486637,0.28710394545133633,DOWN,True,True,continuation,gate_cont
2026-04-15 08:50:00+00:00,2,europe,NO,UP,reversal,0.5022077535327797,ABSTAIN,False,0.0022077535327796882,0.8366541047141899,UP,True,0.3366541047141899,0.5391663758226132,0.4608336241773868,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 08:55:00+00:00,2,europe,YES,DOWN,reversal,0.5261759750796751,ABSTAIN,False,0.026175975079675062,0.13240691933101048,DOWN,True,0.36759308066898955,0.5545243422131733,0.44547565778682674,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 09:00:00+00:00,2,europe,YES,DOWN,reversal,0.8658684135735402,UP,True,0.36586841357354016,0.44045403078300116,ABSTAIN,False,0.05954596921699884,0.8268567620674085,0.17314323793259145,UP,True,False,continuation,gate_cont
2026-04-15 09:05:00+00:00,2,europe,NO,DOWN,continuation,0.4760431384017403,ABSTAIN,False,0.023956861598259716,0.8485785136792777,UP,True,0.3485785136792777,0.5692137484558062,0.4307862515441938,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 09:10:00+00:00,2,europe,NO,UP,reversal,0.5002921146189802,ABSTAIN,False,0.0002921146189801549,0.8657981127015086,UP,True,0.36579811270150864,0.5036652667771072,0.4963347332228928,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 09:15:00+00:00,2,europe,YES,UP,continuation,0.5653216318104417,ABSTAIN,False,0.0653216318104417,0.15515559252293956,DOWN,True,0.34484440747706047,0.5308742313740611,0.4691257686259389,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 09:20:00+00:00,2,europe,NO,DOWN,continuation,0.41417672330309585,ABSTAIN,False,0.08582327669690415,0.8302694396813466,UP,True,0.3302694396813466,0.6325735717097812,0.36742642829021877,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 09:25:00+00:00,2,europe,NO,DOWN,continuation,0.27115088392776326,DOWN,True,0.22884911607223674,0.7691515859442968,UP,True,0.2691515859442968,0.6883528165568471,0.3116471834431529,DOWN,True,True,continuation,gate_cont
2026-04-15 09:30:00+00:00,2,europe,YES,DOWN,reversal,0.5914782706979446,UP,True,0.09147827069794456,0.15383429430570203,DOWN,True,0.34616570569429794,0.5519640615053635,0.4480359384946365,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 09:35:00+00:00,2,europe,YES,DOWN,reversal,0.5652145400303329,ABSTAIN,False,0.06521454003033289,0.1611055318910243,DOWN,True,0.3388944681089757,0.5935222385036245,0.4064777614963755,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 09:40:00+00:00,2,europe,YES,UP,continuation,0.5047568562698425,ABSTAIN,False,0.004756856269842458,0.1739339883115887,DOWN,True,0.3260660116884113,0.5576192284549435,0.4423807715450565,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 09:45:00+00:00,2,europe,YES,DOWN,reversal,0.44736700522826384,ABSTAIN,False,0.052632994771736163,0.1239868691268704,DOWN,True,0.3760131308731296,0.5452622197894358,0.4547377802105642,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 09:50:00+00:00,2,europe,YES,UP,continuation,0.6986661993914056,UP,True,0.19866619939140562,0.21277992700290013,DOWN,True,0.28722007299709984,0.698589568573773,0.30141043142622703,UP,True,True,continuation,gate_cont
2026-04-15 09:55:00+00:00,2,europe,YES,UP,continuation,0.5857719976275013,ABSTAIN,False,0.08577199762750132,0.17210552490611766,DOWN,True,0.32789447509388236,0.5970614982161925,0.4029385017838075,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 10:00:00+00:00,2,europe,NO,UP,reversal,0.31055543665944424,DOWN,True,0.18944456334055576,0.7888693020941954,UP,True,0.28886930209419537,0.634793490125498,0.365206509874502,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 10:05:00+00:00,2,europe,YES,UP,continuation,0.7234076814593331,UP,True,0.2234076814593331,0.2512237004367409,DOWN,True,0.24877629956325908,0.7243525233715323,0.27564747662846767,UP,True,True,continuation,gate_cont
2026-04-15 10:10:00+00:00,2,europe,NO,DOWN,continuation,0.42486160186598493,ABSTAIN,False,0.07513839813401507,0.8536028984441173,UP,True,0.3536028984441173,0.5595761952898857,0.44042380471011433,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 10:15:00+00:00,2,europe,NO,DOWN,continuation,0.4013554732694795,DOWN,True,0.09864452673052049,0.8259409282645339,UP,True,0.3259409282645339,0.5886319188274826,0.41136808117251744,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 10:20:00+00:00,2,europe,YES,DOWN,reversal,0.5505816801944463,ABSTAIN,False,0.05058168019444631,0.1622321506350692,DOWN,True,0.33776784936493076,0.5234272300631024,0.47657276993689757,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 10:25:00+00:00,2,europe,YES,DOWN,reversal,0.5651709703812768,ABSTAIN,False,0.06517097038127684,0.1637085868310776,DOWN,True,0.3362914131689224,0.58215180276584,0.41784819723416,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 10:30:00+00:00,2,europe,NO,DOWN,continuation,0.47813783142557637,ABSTAIN,False,0.021862168574423635,0.8509219753032037,UP,True,0.3509219753032037,0.569908328244322,0.430091671755678,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 10:35:00+00:00,2,europe,NO,UP,reversal,0.2705848269075307,DOWN,True,0.22941517309246928,0.7936602033233566,UP,True,0.29366020332335663,0.7020609219115908,0.29793907808840925,DOWN,True,False,continuation,gate_cont
2026-04-15 10:40:00+00:00,2,europe,YES,UP,continuation,0.6765242043900109,UP,True,0.17652420439001093,0.21153968202194523,DOWN,True,0.28846031797805477,0.67551155535717,0.32448844464283,UP,True,True,continuation,gate_cont
2026-04-15 10:45:00+00:00,2,europe,YES,UP,continuation,0.8781548051267504,UP,True,0.37815480512675037,0.6615273054272092,ABSTAIN,False,0.16152730542720917,0.8784455620340104,0.12155443796598964,UP,True,True,continuation,gate_cont
2026-04-15 10:50:00+00:00,2,europe,NO,DOWN,continuation,0.4180481967070474,ABSTAIN,False,0.0819518032929526,0.8389013353185899,UP,True,0.3389013353185899,0.576834294718239,0.423165705281761,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 10:55:00+00:00,2,europe,NO,DOWN,continuation,0.42163122308096096,ABSTAIN,False,0.07836877691903904,0.852825500078518,UP,True,0.352825500078518,0.5558763490138299,0.4441236509861701,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 11:00:00+00:00,2,europe,YES,UP,continuation,0.67832439167476,UP,True,0.17832439167476,0.20102482021102958,DOWN,True,0.2989751797889704,0.6547423064049501,0.3452576935950499,UP,True,True,continuation,gate_cont
2026-04-15 11:05:00+00:00,2,europe,YES,UP,continuation,0.5335915050844775,ABSTAIN,False,0.0335915050844775,0.15081891295864294,DOWN,True,0.3491810870413571,0.5125989831329016,0.48740101686709836,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 11:10:00+00:00,2,europe,YES,UP,continuation,0.5628296142794006,ABSTAIN,False,0.06282961427940059,0.16523633210466285,DOWN,True,0.3347636678953372,0.5427032377863237,0.4572967622136763,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 11:15:00+00:00,2,europe,NO,DOWN,continuation,0.3070962652737666,DOWN,True,0.1929037347262334,0.7862370067666532,UP,True,0.2862370067666532,0.6633721705768902,0.33662782942310976,DOWN,True,True,continuation,gate_cont
2026-04-15 11:20:00+00:00,2,europe,YES,UP,continuation,0.6101538868252191,UP,True,0.1101538868252191,0.173058680905945,DOWN,True,0.326941319094055,0.6093585359404671,0.39064146405953293,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 11:25:00+00:00,2,europe,YES,DOWN,reversal,0.6002478555007484,UP,True,0.10024785550074844,0.15853435993648923,DOWN,True,0.34146564006351077,0.5847382554417605,0.4152617445582395,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 11:30:00+00:00,2,europe,YES,UP,continuation,0.6772449687070629,UP,True,0.17724496870706286,0.22322808293983465,DOWN,True,0.27677191706016535,0.7014013929274393,0.2985986070725607,UP,True,True,continuation,gate_cont
2026-04-15 11:35:00+00:00,2,europe,YES,UP,continuation,0.7875376375181942,UP,True,0.28753763751819417,0.3366093995916907,ABSTAIN,False,0.16339060040830933,0.7927029434320951,0.20729705656790487,UP,True,True,continuation,gate_cont
2026-04-15 11:40:00+00:00,2,europe,YES,UP,continuation,0.5379407260830321,ABSTAIN,False,0.03794072608303212,0.16994271808739977,DOWN,True,0.3300572819126002,0.5150514223736995,0.4849485776263005,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 11:45:00+00:00,2,europe,YES,UP,continuation,0.7095626611206115,UP,True,0.2095626611206115,0.2161961552444359,DOWN,True,0.2838038447555641,0.6819784745379085,0.3180215254620915,UP,True,True,continuation,gate_cont
2026-04-15 11:50:00+00:00,2,europe,YES,UP,continuation,0.8099522599837465,UP,True,0.30995225998374654,0.3998844473720986,ABSTAIN,False,0.1001155526279014,0.8089572976242387,0.19104270237576126,UP,True,True,continuation,gate_cont
2026-04-15 11:55:00+00:00,2,europe,NO,DOWN,continuation,0.3203732737821644,DOWN,True,0.1796267262178356,0.8005598795680582,UP,True,0.3005598795680582,0.6551910251860756,0.34480897481392436,DOWN,True,True,continuation,gate_cont
2026-04-15 12:00:00+00:00,2,europe,NO,DOWN,continuation,0.2715476630283664,DOWN,True,0.22845233697163358,0.7540407919645297,UP,True,0.25404079196452967,0.7315083997283887,0.26849160027161134,DOWN,True,True,continuation,gate_cont
2026-04-15 12:15:00+00:00,2,europe,NO,UP,reversal,0.2215981651116068,DOWN,True,0.2784018348883932,0.6904662726768621,UP,True,0.19046627267686211,0.7891021565718555,0.21089784342814455,DOWN,True,False,continuation,gate_cont
2026-04-15 12:20:00+00:00,2,europe,YES,UP,continuation,0.6524444444003334,UP,True,0.15244444440033345,0.19008189553110544,DOWN,True,0.30991810446889456,0.6277109303655634,0.37228906963443664,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 12:25:00+00:00,2,europe,YES,DOWN,reversal,0.47836309940865535,ABSTAIN,False,0.021636900591344654,0.12430477758595071,DOWN,True,0.3756952224140493,0.5135446243505923,0.48645537564940766,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 12:30:00+00:00,2,europe,YES,UP,continuation,0.7848545625193503,UP,True,0.28485456251935026,0.27877841605771253,DOWN,True,0.22122158394228747,0.7406807851753314,0.2593192148246686,UP,True,True,continuation,gate_cont
2026-04-15 12:35:00+00:00,2,europe,YES,UP,continuation,0.626745323033881,UP,True,0.12674532303388097,0.1788794584612111,DOWN,True,0.3211205415387889,0.655794968022696,0.344205031977304,UP,True,True,continuation,gate_cont
2026-04-15 12:40:00+00:00,2,europe,NO,DOWN,continuation,0.20603115565691105,DOWN,True,0.29396884434308895,0.6070007142760109,UP,True,0.10700071427601088,0.8029312982331204,0.19706870176687963,DOWN,True,True,continuation,gate_cont
2026-04-15 12:45:00+00:00,2,europe,NO,UP,reversal,0.48339099932297835,ABSTAIN,False,0.016609000677021646,0.8610256467540087,UP,True,0.3610256467540087,0.5294996104694915,0.47050038953050854,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 12:50:00+00:00,2,europe,NO,DOWN,continuation,0.46506946060990156,ABSTAIN,False,0.034930539390098436,0.8541781748236593,UP,True,0.3541781748236593,0.5029328251065703,0.49706717489342966,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 12:55:00+00:00,2,europe,YES,DOWN,reversal,0.5185710166335711,ABSTAIN,False,0.01857101663357108,0.13304093132695727,DOWN,True,0.36695906867304273,0.5018898076183139,0.4981101923816861,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 13:00:00+00:00,2,europe,NO,DOWN,continuation,0.45724999157999996,ABSTAIN,False,0.04275000842000004,0.8525326984801068,UP,True,0.3525326984801068,0.5438569312421675,0.4561430687578325,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 13:05:00+00:00,2,europe,NO,UP,reversal,0.46838107146696145,ABSTAIN,False,0.03161892853303855,0.8635610411789625,UP,True,0.3635610411789625,0.5453235475937382,0.45467645240626176,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 13:10:00+00:00,2,europe,NO,DOWN,continuation,0.2321599316404206,DOWN,True,0.2678400683595794,0.7306220103841047,UP,True,0.23062201038410468,0.7526204501183037,0.2473795498816963,DOWN,True,True,continuation,gate_cont
2026-04-15 13:15:00+00:00,2,europe,NO,DOWN,continuation,0.4453527648481852,ABSTAIN,False,0.0546472351518148,0.8556616803375026,UP,True,0.35566168033750256,0.5167367783144414,0.4832632216855586,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 13:20:00+00:00,2,europe,YES,DOWN,reversal,0.5659984038070662,ABSTAIN,False,0.06599840380706623,0.14719873355643268,DOWN,True,0.35280126644356735,0.5792756731035056,0.4207243268964944,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 13:25:00+00:00,2,europe,YES,UP,continuation,0.9055219448939527,UP,True,0.40552194489395266,0.696038748525003,ABSTAIN,False,0.19603874852500303,0.8966743998415458,0.10332560015845416,UP,True,True,continuation,gate_cont
2026-04-15 13:30:00+00:00,2,europe,NO,DOWN,continuation,0.2808273774798114,DOWN,True,0.2191726225201886,0.7456207619516202,UP,True,0.2456207619516202,0.7158972954376864,0.28410270456231357,DOWN,True,True,continuation,gate_cont
2026-04-15 13:35:00+00:00,2,europe,NO,DOWN,continuation,0.3056439756232892,DOWN,True,0.1943560243767108,0.8083793937998168,UP,True,0.3083793937998168,0.6641576965461319,0.3358423034538681,DOWN,True,True,continuation,gate_cont
2026-04-15 13:40:00+00:00,2,europe,YES,DOWN,reversal,0.5675674364763329,ABSTAIN,False,0.0675674364763329,0.16268833936745614,DOWN,True,0.33731166063254386,0.5560628307668966,0.44393716923310345,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 13:45:00+00:00,2,europe,YES,UP,continuation,0.7590297860302695,UP,True,0.2590297860302695,0.2748140804585023,DOWN,True,0.2251859195414977,0.7634695898566206,0.2365304101433794,UP,True,True,continuation,gate_cont
2026-04-15 13:50:00+00:00,2,europe,NO,DOWN,continuation,0.5135697352083817,ABSTAIN,False,0.013569735208381672,0.8768640770492898,UP,True,0.3768640770492898,0.5164771141640279,0.48352288583597214,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 13:55:00+00:00,2,europe,YES,UP,continuation,0.6474453072422904,UP,True,0.14744530724229044,0.2062110073807444,DOWN,True,0.2937889926192556,0.6444085121725308,0.3555914878274692,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 14:00:00+00:00,2,europe,NO,DOWN,continuation,0.2133885206624745,DOWN,True,0.2866114793375255,0.6750962372272542,UP,True,0.1750962372272542,0.7778831627522537,0.22211683724774633,DOWN,True,True,continuation,gate_cont
2026-04-15 14:05:00+00:00,2,europe,YES,UP,continuation,0.6190797606403479,UP,True,0.11907976064034786,0.1628641324170312,DOWN,True,0.33713586758296876,0.6326087444509275,0.3673912555490725,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 14:10:00+00:00,2,europe,YES,UP,continuation,0.7001152904653377,UP,True,0.20011529046533771,0.25594549449639864,DOWN,True,0.24405450550360136,0.7527159312748479,0.24728406872515207,UP,True,True,continuation,gate_cont
2026-04-15 14:15:00+00:00,2,europe,YES,UP,continuation,0.6939672441648226,UP,True,0.19396724416482258,0.2013052318437077,DOWN,True,0.2986947681562923,0.691328128888538,0.308671871111462,UP,True,True,continuation,gate_cont
2026-04-15 14:20:00+00:00,2,europe,YES,UP,continuation,0.7718751911991523,UP,True,0.27187519119915227,0.2611460409892467,DOWN,True,0.2388539590107533,0.7349825564900907,0.2650174435099093,UP,True,True,continuation,gate_cont
2026-04-15 14:25:00+00:00,2,europe,YES,UP,continuation,0.669361437235914,UP,True,0.16936143723591401,0.18106270951063932,DOWN,True,0.3189372904893607,0.6907144975066909,0.3092855024933091,UP,True,True,continuation,gate_cont
2026-04-15 14:30:00+00:00,2,europe,NO,DOWN,continuation,0.38118331212745077,DOWN,True,0.11881668787254923,0.8271571092725326,UP,True,0.3271571092725326,0.6052748237705221,0.3947251762294779,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 14:35:00+00:00,2,europe,NO,DOWN,continuation,0.3171666265094904,DOWN,True,0.1828333734905096,0.8000324769759336,UP,True,0.3000324769759336,0.6804873971061697,0.3195126028938303,DOWN,True,True,continuation,gate_cont
2026-04-15 14:40:00+00:00,2,europe,YES,DOWN,reversal,0.722169157801674,UP,True,0.222169157801674,0.2319499320432148,DOWN,True,0.2680500679567852,0.6728137987482419,0.3271862012517581,UP,True,False,continuation,gate_cont
2026-04-15 14:45:00+00:00,2,europe,YES,UP,continuation,0.7776404723914013,UP,True,0.2776404723914013,0.3076826907155983,ABSTAIN,False,0.19231730928440172,0.7695319271480705,0.2304680728519295,UP,True,True,continuation,gate_cont
2026-04-15 14:50:00+00:00,2,europe,YES,UP,continuation,0.8088948276513872,UP,True,0.3088948276513872,0.3626373320784477,ABSTAIN,False,0.13736266792155227,0.826463415790949,0.17353658420905105,UP,True,True,continuation,gate_cont
2026-04-15 14:55:00+00:00,2,europe,YES,DOWN,reversal,0.8532476652687692,UP,True,0.35324766526876916,0.40135933273663127,ABSTAIN,False,0.09864066726336873,0.8382733320269303,0.16172666797306967,UP,True,False,continuation,gate_cont
2026-04-15 15:00:00+00:00,2,europe,NO,DOWN,continuation,0.4336630606039015,ABSTAIN,False,0.06633693939609853,0.8452945095571424,UP,True,0.34529450955714236,0.5411738059976763,0.4588261940023237,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 15:05:00+00:00,2,europe,NO,DOWN,continuation,0.27635080032933473,DOWN,True,0.22364919967066527,0.7801610099558021,UP,True,0.28016100995580207,0.7314349411888336,0.26856505881116643,DOWN,True,True,continuation,gate_cont
2026-04-15 15:10:00+00:00,2,europe,NO,UP,reversal,0.2881164418518877,DOWN,True,0.21188355814811233,0.786347483932682,UP,True,0.28634748393268195,0.7087931422916882,0.2912068577083118,DOWN,True,False,continuation,gate_cont
2026-04-15 15:15:00+00:00,2,europe,NO,DOWN,continuation,0.43958225237050697,ABSTAIN,False,0.060417747629493035,0.8538926435937597,UP,True,0.3538926435937597,0.534988265786419,0.465011734213581,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 15:20:00+00:00,2,europe,NO,DOWN,continuation,0.4250591036498448,ABSTAIN,False,0.07494089635015522,0.8463699214786401,UP,True,0.3463699214786401,0.5997584256064726,0.40024157439352737,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 15:25:00+00:00,2,europe,YES,DOWN,reversal,0.6118047951270955,UP,True,0.11180479512709551,0.1690984213579615,DOWN,True,0.3309015786420385,0.5982680918613396,0.40173190813866044,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 15:30:00+00:00,2,europe,NO,DOWN,continuation,0.10000900271696961,DOWN,True,0.3999909972830304,0.2783723123793815,ABSTAIN,False,0.22162768762061852,0.904447903784654,0.095552096215346,DOWN,True,True,continuation,gate_cont
2026-04-15 15:35:00+00:00,2,europe,YES,UP,continuation,0.7139792427096431,UP,True,0.21397924270964308,0.2313180367657077,DOWN,True,0.2686819632342923,0.7308769728873906,0.2691230271126094,UP,True,True,continuation,gate_cont
2026-04-15 15:40:00+00:00,2,europe,YES,UP,continuation,0.7241274686820013,UP,True,0.22412746868200129,0.2555651657179906,DOWN,True,0.2444348342820094,0.7258557570629492,0.27414424293705075,UP,True,True,continuation,gate_cont
2026-04-15 15:45:00+00:00,2,europe,YES,UP,continuation,0.6842639175856435,UP,True,0.18426391758564353,0.21353319543729804,DOWN,True,0.28646680456270196,0.7176838032405637,0.2823161967594363,UP,True,True,continuation,gate_cont
2026-04-15 15:50:00+00:00,2,europe,YES,DOWN,reversal,0.7301153052681507,UP,True,0.23011530526815072,0.25900663068134633,DOWN,True,0.24099336931865367,0.7082042596221948,0.2917957403778052,UP,True,False,continuation,gate_cont
2026-04-15 15:55:00+00:00,2,europe,NO,UP,reversal,0.21921059844392493,DOWN,True,0.28078940155607507,0.7022563409321906,UP,True,0.20225634093219058,0.784597673248368,0.21540232675163196,DOWN,True,False,continuation,gate_cont
2026-04-15 16:00:00+00:00,2,us,NO,UP,reversal,0.28711986454087385,DOWN,True,0.21288013545912615,0.7805513609298892,UP,True,0.2805513609298892,0.6603465600869278,0.3396534399130722,DOWN,True,False,continuation,gate_cont
2026-04-15 16:05:00+00:00,2,us,YES,UP,continuation,0.47048460787278124,ABSTAIN,False,0.029515392127218765,0.14425355568976467,DOWN,True,0.35574644431023533,0.5432461324189066,0.4567538675810934,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 16:10:00+00:00,2,us,NO,UP,reversal,0.4536178888307536,ABSTAIN,False,0.0463821111692464,0.8591520877605162,UP,True,0.3591520877605162,0.5124810759516817,0.4875189240483183,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 16:15:00+00:00,2,us,YES,UP,continuation,0.6216764564510541,UP,True,0.12167645645105407,0.17964283521071905,DOWN,True,0.32035716478928095,0.6362723102191421,0.3637276897808579,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 16:20:00+00:00,2,us,YES,UP,continuation,0.6853403249618026,UP,True,0.18534032496180264,0.20634547192103703,DOWN,True,0.293654528078963,0.6407637116547551,0.3592362883452449,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 16:25:00+00:00,2,us,NO,DOWN,continuation,0.42385680636234424,DOWN,True,0.07614319363765576,0.8409687173750355,UP,True,0.34096871737503553,0.5861544075469605,0.41384559245303953,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 16:30:00+00:00,2,us,NO,DOWN,continuation,0.41983819819386353,DOWN,True,0.08016180180613647,0.8545069235513384,UP,True,0.3545069235513384,0.5954854848483112,0.4045145151516888,ABSTAIN,False,False,abstain,gate_abstain
2026-04-15 16:35:00+00:00,2,us,YES,DOWN,reversal,0.8333803702343242,UP,True,0.3333803702343242,0.36759571968635835,ABSTAIN,False,0.13240428031364165,0.8095215575637015,0.19047844243629852,UP,True,False,continuation,gate_cont
2026-04-15 16:40:00+00:00,2,us,NO,DOWN,continuation,0.17040380778384986,DOWN,True,0.3295961922161501,0.6103506008791353,UP,True,0.11035060087913529,0.8098329168860294,0.19016708311397057,DOWN,True,True,continuation,gate_cont
