abstain_low_conf_count,abstain_low_conf_share,active_count,active_covered_gap_norm_mean,active_covered_gap_norm_median,active_share,alpha,bucket_miss_threshold,clamp_over_pside_count,clamp_over_pside_share,coverage_feasible,coverage_overall,covered_count,covered_feasible_count,covered_gap_norm_mean,covered_gap_norm_median,covered_gap_norm_q25,covered_gap_norm_q75,delta_mode,delta_norm,delta_quantile,feasible_count,feasible_covered_gap_norm_mean,infeasible_count,local_delta_fallback_bucket_count,max_possible_coverage,mean_p_pred,mean_p_side,non_active_share,sample_count,side_violation_count,side_violation_rate
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.075,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.8230225110046415,0.85,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1524.0,0.865909090909091,236.0,0.6864059967389716,0.7563576320730019,0.1340909090909091,0.01,0.1,0.0,0.0,0.9881235154394299,0.7090909090909091,1248.0,1248.0,0.9645699082854128,1.0,1.0,1.0,global,0.8230225110046415,0.85,1263.0,0.9645699082854126,497.0,0.0,0.7176136363636364,0.5600083305080077,0.5682228514151557,0.865909090909091,1760.0,0.0,0.0
478.0,0.2715909090909091,1282.0,0.6803239107257071,0.7484383154143843,0.7284090909090909,0.01,0.15,0.0,0.0,0.9231987331749802,0.6625,1166.0,1166.0,0.7647666512887279,0.812439783626014,0.6637371763143984,1.0,global,0.8230225110046415,0.85,1263.0,0.7647666536797343,497.0,0.0,0.7176136363636364,0.5213204601921936,0.5682228514151557,0.2715909090909091,1760.0,0.0,0.0
150.0,0.08522727272727272,1607.0,0.6759448634152215,0.7469614089030102,0.9130681818181818,0.01,0.2,3.0,0.0017045454545454545,0.9010292953285828,0.6465909090909091,1138.0,1138.0,0.7163805658713187,0.7707677198810632,0.634677290751799,0.853035004238704,global,0.8230225110046415,0.85,1263.0,0.7163805687593965,497.0,0.0,0.7176136363636364,0.5126933150964179,0.5682228514151557,0.08693181818181818,1760.0,0.0,0.0
0.0,0.0,1757.0,0.6735394699967172,0.7432784882553115,0.9982954545454545,0.01,0.3,3.0,0.0017045454545454545,0.8733174980205859,0.6267045454545455,1103.0,1103.0,0.6741314201871129,0.7439638828933659,0.5917440003749794,0.8250091495347469,global,0.8230225110046415,0.85,1263.0,0.6741314235851457,497.0,0.0,0.7176136363636364,0.5066646889732929,0.5682228514151557,0.0017045454545454545,1760.0,0.0,0.0
0.0,0.0,1757.0,0.6735394699967172,0.7432784882553115,0.9982954545454545,0.01,0.5,3.0,0.0017045454545454545,0.8733174980205859,0.6267045454545455,1103.0,1103.0,0.6741314201871129,0.7439638828933659,0.5917440003749794,0.8250091495347469,global,0.8230225110046415,0.85,1263.0,0.6741314235851457,497.0,0.0,0.7176136363636364,0.5066646889732929,0.5682228514151557,0.0017045454545454545,1760.0,0.0,0.0
0.0,0.0,1757.0,0.6735394699967172,0.7432784882553115,0.9982954545454545,0.01,1.0,3.0,0.0017045454545454545,0.8733174980205859,0.6267045454545455,1103.0,1103.0,0.6741314201871129,0.7439638828933659,0.5917440003749794,0.8250091495347469,global,0.8230225110046415,0.85,1263.0,0.6741314235851457,497.0,0.0,0.7176136363636364,0.5066646889732929,0.5682228514151557,0.0017045454545454545,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.0,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.8577475942335366,0.88,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.025,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.8577475942335366,0.88,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.05,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.8577475942335366,0.88,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
