base_col,margin,cap_slack,sample_count,coverage,mean_gap,median_gap,gap_p05,gap_p95,gap_p95_p05_range,p95_violation,p99_violation,max_violation
pred_q80,0.04,0.0,5184.0,0.6888503086419753,0.10350459374596233,0.08102585124900638,-0.17479474370862713,0.4240618680448601,0.5988566117534873,0.18479474370862708,0.2672873894652306,0.4488048291811446
pred_q80,0.03,0.02,5184.0,0.6869212962962963,0.10547418712833734,0.0816991949446868,-0.1583510283345173,0.4185959204425445,0.5769469487770618,0.16835102833451712,0.24871983854530458,0.4288048291811446
pred_q70,0.06,0.02,5184.0,0.6936728395061729,0.10559176320231418,0.08294293710775105,-0.15877326483998735,0.4155212698912068,0.5742945347311942,0.16877326483998722,0.24829417062113746,0.4288048291811446
pred_q90,-0.02,0.03,5184.0,0.6653163580246914,0.10562369771303744,0.08154160740379165,-0.14877326483998735,0.4176079978049089,0.5663812626448963,0.15877326483998722,0.23871983854530457,0.4188048291811446
pred_q90,0.0,0.0,5184.0,0.6803626543209876,0.10598181474498893,0.08428217463664472,-0.1741202049659785,0.432028879110655,0.6061490840766335,0.18412020496597845,0.2672873894652306,0.4488048291811446
pred_q90,-0.04,0.08,5184.0,0.6622299382716049,0.10613285008716174,0.07891093338532612,-0.11865985704014896,0.4079047780053911,0.5265646350455401,0.12865985704014893,0.2017902236834434,0.3688048291811446
pred_q70,0.03,0.1,5184.0,0.6778549382716049,0.10683833577487631,0.07438696513604548,-0.11376542946601495,0.4060377031025825,0.5198031325685974,0.12376542946601478,0.19811117612735712,0.34880482918114464
pred_q80,0.0,0.1,5184.0,0.6753472222222222,0.10690697190279955,0.07541350311129613,-0.11237106277439197,0.4087424173535734,0.5211134801279654,0.12237106277439184,0.19699443176492984,0.35402914121050394
pred_q80,0.04,0.01,5184.0,0.6984953703703703,0.10771373254771535,0.08471069525181085,-0.16597509111734624,0.42544773976154293,0.5914228308788891,0.17597509111734602,0.2572873894652306,0.4388048291811446
pred_q70,0.05,0.05,5184.0,0.6911651234567902,0.10850646781039958,0.08117947984892979,-0.1358992549484103,0.4088803633429502,0.5447796182913605,0.14589925494841027,0.223539084439354,0.3988048291811446
pred_q80,0.02,0.05,5184.0,0.6876929012345679,0.1085355919340471,0.08127013615923115,-0.13565235849558835,0.4107842282217727,0.5464365867173611,0.14565235849558802,0.223539084439354,0.3988048291811446
pred_q80,0.05,0.0,5184.0,0.7052469135802469,0.10901815792061072,0.08690757629122836,-0.1746115891806792,0.4324345450180359,0.6070461341987151,0.18461158918067894,0.2672873894652306,0.4488048291811446
pred_q80,0.03,0.03,5184.0,0.6942515432098766,0.10904564924536453,0.08478579057507725,-0.14994851352286606,0.4199139876393125,0.5698625011621785,0.15994851352286593,0.24244377632439887,0.4188048291811446
pred_q70,0.06,0.03,5184.0,0.7004243827160493,0.10908299249255986,0.0861970954808709,-0.14994123380019778,0.4159830763656614,0.5659243101658592,0.1599412338001976,0.23884625047239944,0.4188048291811446
pred_q70,0.08,0.0,5184.0,0.7087191358024691,0.10913567537123545,0.08815063628658606,-0.1741202049659785,0.4301667726683751,0.6042869776343536,0.18412020496597845,0.2672873894652306,0.4488048291811446
pred_q70,0.04,0.08,5184.0,0.6857638888888888,0.10930544932164497,0.079577519036436,-0.1167910786380999,0.40826695701525345,0.5250580356533534,0.1267910786380996,0.2019998976965904,0.3688048291811446
pred_q80,0.01,0.08,5184.0,0.6832561728395061,0.10934807575812959,0.07958159580560618,-0.11474603986923589,0.40982577896589784,0.5245718188351337,0.12474603986923585,0.2019998976965904,0.3688048291811446
pred_q90,0.0,0.01,5184.0,0.6900077160493827,0.11034569782597786,0.08801500610307827,-0.1646115891806792,0.43402289993294574,0.5986344891136249,0.17461158918067893,0.2572873894652306,0.4388048291811446
pred_q90,-0.04,0.1,5184.0,0.6759259259259259,0.11119673696056444,0.08488572587695375,-0.11127721150949017,0.4127420164391539,0.5240192279486441,0.12127721150949017,0.1883110420282098,0.34880482918114464
pred_q90,0.01,0.0,5184.0,0.6946373456790124,0.11141933268763612,0.08958312022439108,-0.17377615039462604,0.4416142048710439,0.61539035526567,0.18377615039462603,0.2672873894652306,0.4488048291811446
pred_q80,0.04,0.02,5184.0,0.7064043209876543,0.11169659387193275,0.08841657626651797,-0.1568484737629455,0.42681907098136207,0.5836675447443076,0.16684847376294537,0.24871983854530458,0.4288048291811446
pred_q90,-0.02,0.05,5184.0,0.6772762345679012,0.11202229329921565,0.08552169998983433,-0.13216910277715932,0.4189618892414772,0.5511309920186365,0.14216910277715913,0.22205504124465653,0.3988048291811446
pred_q80,0.05,0.01,5184.0,0.7152777777777778,0.1135045937459623,0.09102585124900639,-0.16479474370862712,0.43406186804486013,0.5988566117534873,0.17479474370862708,0.2572873894652306,0.4388048291811446
pred_q70,0.08,0.01,5184.0,0.71875,0.1136893478669354,0.0925268657649766,-0.16479474370862712,0.43191776055946246,0.5967125042680896,0.17479474370862708,0.2572873894652306,0.4388048291811446
pred_q80,0.06,0.0,5184.0,0.7164351851851852,0.11416251231828137,0.09242437782472232,-0.1739837112483339,0.44212374867730847,0.6161074599256424,0.18398371124833376,0.2672873894652306,0.4488048291811446
pred_q70,0.04,0.1,5184.0,0.7002314814814815,0.11437605788866208,0.0830468290452574,-0.10839699057211714,0.413128300541078,0.5215252911131951,0.11839699057211713,0.18997855029478242,0.34880482918114464
pred_q80,0.01,0.1,5184.0,0.6979166666666666,0.11443209693421309,0.08379858088513573,-0.10660911988730828,0.41636196157968675,0.522971081466995,0.11660911988730827,0.19143436767894395,0.34880482918114464
pred_q90,0.0,0.02,5184.0,0.6981095679012346,0.11450930091526343,0.09162556287628715,-0.15566174677312686,0.4350148184112574,0.5906765651843843,0.16566174677312684,0.24728738946523057,0.4288048291811446
pred_q80,0.04,0.03,5184.0,0.7145061728395061,0.11547418712833733,0.09169919494468678,-0.1483510283345173,0.4285959204425445,0.5769469487770618,0.1583510283345171,0.23871983854530457,0.4188048291811446
pred_q70,0.06,0.05,5184.0,0.7133487654320988,0.1155011258980497,0.09011414211924715,-0.13214455002394918,0.41824885850583726,0.5503934085297865,0.14214455002394902,0.223259481496837,0.3988048291811446
pred_q80,0.03,0.05,5184.0,0.7079475308641975,0.11555161912948855,0.088503319650998,-0.13186265099164465,0.4207543481588668,0.5526169991505114,0.14186265099164466,0.223259481496837,0.3988048291811446
pred_q90,0.01,0.01,5184.0,0.7044753086419753,0.1159818147449889,0.09428217463664473,-0.16412020496597848,0.442028879110655,0.6061490840766335,0.17412020496597844,0.2572873894652306,0.4388048291811446
pred_q90,0.02,0.0,5184.0,0.7110339506172839,0.11666271633247396,0.09431372244977632,-0.17299565768737094,0.44927924110878587,0.6222748987961568,0.18299565768737094,0.266710783185445,0.4488048291811446
pred_q70,0.05,0.08,5184.0,0.7114197530864198,0.11672038286233764,0.08818561938767766,-0.1124868793686099,0.4130688550373426,0.5255557344059525,0.12248687936860983,0.19995807897454226,0.3688048291811446
pred_q80,0.02,0.08,5184.0,0.7077546296296297,0.1167563547673824,0.08728187481979416,-0.1115190624494557,0.41580764500207307,0.5273267074515288,0.1215190624494557,0.20122973529678875,0.3688048291811446
pred_q80,0.05,0.02,5184.0,0.7235725308641975,0.11771373254771537,0.09471069525181086,-0.15597509111734623,0.43544773976154294,0.5914228308788891,0.165975091117346,0.24728738946523057,0.4288048291811446
pred_q70,0.08,0.02,5184.0,0.7274305555555556,0.11788220810164668,0.09598590326703418,-0.1556052700056754,0.4330100826992695,0.5886153527049449,0.16560527000567535,0.24829417062113746,0.4288048291811446
pred_q70,0.1,0.0,5184.0,0.7274305555555556,0.11829372018797801,0.097623942068947,-0.17373763464960656,0.4466806088287015,0.6204182434783081,0.18373763464960655,0.2663586530203688,0.4488048291811446
pred_q90,0.0,0.03,5184.0,0.7056327160493827,0.1184392884499396,0.09564084154325797,-0.14647556450158733,0.4357121692320315,0.5821877337336188,0.15647556450158728,0.2386632837411136,0.4188048291811446
pred_q80,0.06,0.01,5184.0,0.7278163580246914,0.1190181579206107,0.09690757629122837,-0.1646115891806792,0.4424345450180359,0.6070461341987151,0.17461158918067893,0.2572873894652306,0.4388048291811446
pred_q90,0.01,0.02,5184.0,0.7129629629629629,0.12034569782597787,0.09801500610307828,-0.1546115891806792,0.44402289993294575,0.5986344891136249,0.16461158918067892,0.24728738946523057,0.4288048291811446
pred_q90,-0.02,0.08,5184.0,0.6969521604938271,0.12071956385913594,0.09421726433754662,-0.11111774237863309,0.42304724990629244,0.5341649922849255,0.12111774237863294,0.1982024695944618,0.3688048291811446
pred_q90,0.02,0.01,5184.0,0.7210648148148148,0.12141933268763615,0.09958312022439109,-0.16377615039462604,0.4516142048710439,0.61539035526567,0.17377615039462602,0.2572873894652306,0.4388048291811446
pred_q90,0.03,0.0,5184.0,0.7218364197530864,0.121649030755368,0.09970003498335739,-0.17299565768737094,0.45830401284225214,0.6312996705296231,0.18299565768737094,0.266710783185445,0.4488048291811446
pred_q80,0.05,0.03,5184.0,0.7322530864197531,0.12169659387193275,0.09841657626651798,-0.14684847376294552,0.4368190709813621,0.5836675447443076,0.15684847376294542,0.23871983854530457,0.4188048291811446
pred_q70,0.08,0.03,5184.0,0.736304012345679,0.12185268299462777,0.0999263572924736,-0.1463865950428665,0.43471513336682593,0.5811017284096924,0.15638659504286642,0.23829417062113745,0.4188048291811446
pred_q70,0.05,0.1,5184.0,0.7262731481481481,0.1218573099408449,0.0917488627590739,-0.10163733848873674,0.421172374964197,0.5228097134529337,0.11163733848873642,0.18364848312508347,0.34880482918114464
pred_q80,0.02,0.1,5184.0,0.7224151234567902,0.1219070482931726,0.09164940740817029,-0.10001253825035195,0.42336768535694147,0.5233802236072934,0.11001253825035189,0.18589798627990686,0.34880482918114464
pred_q80,0.04,0.05,5184.0,0.7299382716049383,0.12239296769982494,0.09671124900283434,-0.1312834941717162,0.4300622685997969,0.561345762771513,0.14128349417171615,0.2231021558432567,0.3988048291811446
pred_q80,0.08,0.0,5184.0,0.7357253086419753,0.1228415483338963,0.10320966351416341,-0.17363245574322675,0.45721596832306044,0.6308484240662872,0.18363245574322637,0.266710783185445,0.4488048291811446
pred_q80,0.06,0.02,5184.0,0.7374614197530864,0.12350459374596232,0.1010258512490064,-0.1547947437086271,0.44406186804486014,0.5988566117534873,0.16479474370862707,0.24728738946523057,0.4288048291811446
pred_q70,0.1,0.01,5184.0,0.7417052469135802,0.1240366001116095,0.10354901814087793,-0.16398371124833389,0.4494994324387061,0.61348314368704,0.17398371124833376,0.2572873894652306,0.4388048291811446
pred_q70,0.06,0.08,5184.0,0.7339891975308642,0.12408200837661033,0.09614256898405973,-0.109926144413244,0.42225751259920297,0.532183657012447,0.11992614441324399,0.19896168017057203,0.3688048291811446
pred_q80,0.03,0.08,5184.0,0.7283950617283951,0.12410629890434842,0.09493126003180644,-0.10922872978718913,0.424287577023213,0.5335163068104022,0.11922872978718893,0.19896168017057203,0.3688048291811446
pred_q90,0.01,0.03,5184.0,0.7214506172839507,0.12450930091526341,0.10162556287628713,-0.14566174677312685,0.4450148184112574,0.5906765651843843,0.15566174677312683,0.23728738946523056,0.4188048291811446
pred_q90,0.0,0.05,5184.0,0.7201003086419753,0.12562369771303744,0.10154160740379167,-0.12877326483998738,0.43760799780490894,0.5663812626448963,0.13877326483998725,0.2187198385453046,0.3988048291811446
pred_q90,0.02,0.02,5184.0,0.7303240740740741,0.1259818147449889,0.10428217463664474,-0.15412020496597847,0.45202887911065504,0.6061490840766335,0.16412020496597843,0.24728738946523057,0.4288048291811446
pred_q90,-0.02,0.1,5184.0,0.7118055555555556,0.12613285008716174,0.09891093338532614,-0.09865985704014898,0.4279047780053911,0.5265646350455401,0.10865985704014895,0.18179022368344344,0.34880482918114464
pred_q90,0.04,0.0,5184.0,0.7334104938271605,0.1262398875266974,0.10512425696973471,-0.17289005832446686,0.46643684499499666,0.6393269033194635,0.18289005832446653,0.2663586530203688,0.4488048291811446
pred_q90,0.03,0.01,5184.0,0.7330246913580247,0.12666271633247397,0.10431372244977632,-0.16299565768737093,0.4592792411087858,0.6222748987961567,0.17299565768737094,0.256710783185445,0.4388048291811446
pred_q80,0.06,0.03,5184.0,0.7465277777777778,0.12771373254771537,0.10471069525181087,-0.14597509111734622,0.44544773976154295,0.5914228308788891,0.155975091117346,0.23728738946523056,0.4188048291811446
pred_q80,0.08,0.01,5184.0,0.7505787037037037,0.12879638026546275,0.10855292047034396,-0.16377615039462604,0.4585261105689211,0.6223022609635471,0.17377615039462602,0.2572873894652306,0.4388048291811446
pred_q80,0.05,0.05,5184.0,0.7488425925925926,0.12904564924536452,0.10478579057507724,-0.12994851352286604,0.4399139876393125,0.5698625011621785,0.1399485135228659,0.22244377632439885,0.3988048291811446
pred_q70,0.08,0.05,5184.0,0.7525077160493827,0.12908299249255986,0.10619709548087089,-0.12994123380019776,0.4359830763656614,0.5659243101658592,0.13994123380019757,0.21884625047239942,0.3988048291811446
pred_q70,0.1,0.02,5184.0,0.7536651234567902,0.12913567537123546,0.10815063628658608,-0.15412020496597847,0.4501667726683751,0.6042869776343536,0.16412020496597843,0.24728738946523057,0.4288048291811446
pred_q70,0.06,0.1,5184.0,0.7488425925925926,0.12930544932164498,0.09957751903643602,-0.0967910786380999,0.42826695701525347,0.5250580356533534,0.1067910786380996,0.18199989769659045,0.34880482918114464
pred_q80,0.03,0.1,5184.0,0.7430555555555556,0.1293480757581296,0.09958159580560616,-0.09474603986923588,0.42982577896589785,0.5245718188351337,0.10474603986923584,0.18199989769659045,0.34880482918114464
pred_q80,0.1,0.0,5184.0,0.7440200617283951,0.12984984342074235,0.1111785327893415,-0.17289005832446686,0.47243091236815515,0.645320970692622,0.18289005832446653,0.2663586530203688,0.4488048291811446
pred_q90,0.05,0.0,5184.0,0.7405478395061729,0.1303174809220447,0.11048215724279328,-0.17289005832446686,0.47418094379922826,0.6470710021236952,0.18289005832446653,0.2663586530203688,0.4488048291811446
pred_q90,0.02,0.03,5184.0,0.7397762345679012,0.13034569782597785,0.10801500610307829,-0.1446115891806792,0.45402289993294576,0.5986344891136249,0.1546115891806789,0.23728738946523056,0.4188048291811446
pred_q80,0.04,0.08,5184.0,0.7513503086419753,0.13138215059421604,0.10377720711473756,-0.10787557971276338,0.4329991275518491,0.5408747072646125,0.11787557971276336,0.19575891433041567,0.3688048291811446
pred_q90,0.03,0.02,5184.0,0.7424768518518519,0.13141933268763614,0.1095831202243911,-0.15377615039462603,0.46161420487104393,0.61539035526567,0.163776150394626,0.24728738946523057,0.4288048291811446
pred_q90,0.04,0.01,5184.0,0.746141975308642,0.131649030755368,0.1097000349833574,-0.16299565768737093,0.46830401284225215,0.6312996705296231,0.17299565768737094,0.256710783185445,0.4388048291811446
pred_q90,0.01,0.05,5184.0,0.7364969135802469,0.1321391752141576,0.10887540564286305,-0.1276690612901496,0.44690940844525184,0.5745784697354015,0.13766906129014947,0.2187198385453046,0.3988048291811446
pred_q70,0.1,0.03,5184.0,0.763695987654321,0.1336893478669354,0.11252686576497661,-0.14479474370862716,0.4519177605594625,0.5967125042680896,0.1547947437086271,0.23728738946523056,0.4188048291811446
pred_q90,0.06,0.0,5184.0,0.7449845679012346,0.13392858193558918,0.11446443259489208,-0.1713640991732996,0.48251460368856136,0.6538787028618609,0.18136409917329957,0.2663586530203688,0.4488048291811446
pred_q80,0.08,0.02,5184.0,0.7627314814814815,0.13416251231828139,0.11242437782472234,-0.15398371124833388,0.4621237486773085,0.6161074599256424,0.16398371124833375,0.24728738946523057,0.4288048291811446
pred_q90,0.0,0.08,5184.0,0.7409336419753086,0.13501742378561568,0.10813046456643771,-0.10448445434588653,0.44013953770302744,0.544623992048914,0.1144844543458862,0.19325948149683697,0.3688048291811446
pred_q80,0.06,0.05,5184.0,0.7640817901234568,0.13547418712833734,0.1116991949446868,-0.12835102833451734,0.44859592044254454,0.5769469487770619,0.13835102833451715,0.2187198385453046,0.3988048291811446
pred_q90,0.03,0.03,5184.0,0.7527006172839507,0.1359818147449889,0.11428217463664475,-0.14412020496597852,0.46202887911065504,0.6061490840766336,0.15412020496597847,0.23728738946523056,0.4188048291811446
pred_q90,0.05,0.01,5184.0,0.7550154320987654,0.1362398875266974,0.11512425696973472,-0.16289005832446685,0.47643684499499667,0.6393269033194635,0.17289005832446652,0.2563586530203688,0.4388048291811446
pred_q80,0.1,0.01,5184.0,0.7602237654320988,0.1364658114649298,0.11616428547345783,-0.16297642700572001,0.4749619506070107,0.6379383776127308,0.17297642700571997,0.2563586530203688,0.4388048291811446
pred_q90,0.04,0.02,5184.0,0.7565586419753086,0.13666271633247398,0.11431372244977633,-0.15299565768737092,0.4692792411087858,0.6222748987961567,0.16299565768737093,0.24671078318544498,0.4288048291811446
pred_q80,0.04,0.1,5184.0,0.7663966049382716,0.1367563547673824,0.10728187481979416,-0.09151906244945573,0.43580764500207303,0.5273267074515288,0.10151906244945574,0.1812297352967888,0.34880482918114464
pred_q90,0.02,0.05,5184.0,0.7569444444444444,0.1384392884499396,0.11564084154325799,-0.1264755645015873,0.4557121692320315,0.5821877337336188,0.1364755645015873,0.21866328374111363,0.3988048291811446
pred_q70,0.08,0.08,5184.0,0.7758487654320988,0.13850646781039958,0.1111794798489297,-0.10589925494841025,0.4388803633429502,0.5447796182913605,0.11589925494841025,0.19353908443935397,0.3688048291811446
pred_q80,0.05,0.08,5184.0,0.7714120370370371,0.1385355919340471,0.11127013615923118,-0.10565235849558834,0.4407842282217727,0.5464365867173611,0.11565235849558801,0.19353908443935397,0.3688048291811446
pred_q80,0.08,0.03,5184.0,0.7735339506172839,0.1390181579206107,0.11690757629122839,-0.1446115891806792,0.46243454501803594,0.6070461341987151,0.1546115891806789,0.23728738946523056,0.4188048291811446
pred_q90,0.06,0.01,5184.0,0.7606095679012346,0.14031748092204469,0.12048215724279318,-0.16289005832446685,0.48418094379922827,0.6470710021236952,0.17289005832446652,0.2563586530203688,0.4388048291811446
pred_q90,0.08,0.0,5184.0,0.7505787037037037,0.14039274967982698,0.12111841950909161,-0.1713640991732996,0.4938559452620568,0.6652200444353564,0.18136409917329957,0.2663586530203688,0.4488048291811446
pred_q90,0.0,0.1,5184.0,0.7559799382716049,0.14071956385913595,0.11421726433754664,-0.09111774237863307,0.4430472499062924,0.5341649922849254,0.10111774237863293,0.17820246959446184,0.34880482918114464
pred_q90,0.04,0.03,5184.0,0.767554012345679,0.14141933268763615,0.1195831202243911,-0.14377615039462602,0.47161420487104394,0.61539035526567,0.153776150394626,0.23728738946523056,0.4188048291811446
pred_q90,0.05,0.02,5184.0,0.7665895061728395,0.141649030755368,0.1197000349833574,-0.15299565768737092,0.47830401284225216,0.6312996705296231,0.16299565768737093,0.24671078318544498,0.4288048291811446
pred_q70,0.1,0.05,5184.0,0.7822145061728395,0.1418526829946278,0.11992635729247361,-0.12638659504286653,0.45471513336682595,0.5811017284096924,0.13638659504286646,0.21829417062113748,0.3988048291811446
pred_q90,0.01,0.08,5184.0,0.7581018518518519,0.14202229329921567,0.11552169998983436,-0.10216910277715929,0.44896188924147723,0.5511309920186365,0.11216910277715912,0.1920550412446565,0.3688048291811446
pred_q80,0.1,0.02,5184.0,0.7735339506172839,0.14284107408210084,0.1232096635141634,-0.15363245574322673,0.47721596832306046,0.6308484240662872,0.16363245574322635,0.24671078318544498,0.4288048291811446
pred_q70,0.08,0.1,5184.0,0.7914737654320988,0.1440820083766103,0.11614256898405975,-0.08992614441324401,0.442257512599203,0.532183657012447,0.099926144413244,0.178961680170572,0.34880482918114464
pred_q80,0.05,0.1,5184.0,0.7872299382716049,0.14410629890434842,0.11493126003180643,-0.08922872978718917,0.44428757702321303,0.5335163068104022,0.09922872978718897,0.178961680170572,0.34880482918114464
pred_q90,0.03,0.05,5184.0,0.7708333333333334,0.14450930091526343,0.12162556287628715,-0.12566174677312683,0.46501481841125736,0.5906765651843842,0.1356617467731268,0.2172873894652306,0.3988048291811446
pred_q80,0.06,0.08,5184.0,0.7880015432098766,0.14555161912948855,0.11850331965099797,-0.10186265099164463,0.45075434815886684,0.5526169991505114,0.11186265099164462,0.19325948149683697,0.3688048291811446
pred_q90,0.06,0.02,5184.0,0.7737268518518519,0.1462398875266974,0.12512425696973473,-0.15289005832446684,0.48643684499499656,0.6393269033194634,0.1628900583244665,0.2463586530203688,0.4288048291811446
pred_q90,0.1,0.0,5184.0,0.7542438271604939,0.14632215109288335,0.12858276461897256,-0.17128899679297646,0.5105738813266898,0.6818628781196663,0.18128899679297636,0.2663586530203688,0.4488048291811446
pred_q90,0.05,0.03,5184.0,0.7781635802469136,0.146662716332474,0.12431372244977631,-0.14299565768737096,0.47927924110878584,0.6222748987961568,0.15299565768737097,0.23671078318544497,0.4188048291811446
pred_q90,0.08,0.01,5184.0,0.7669753086419753,0.14724693667152533,0.12841995698768255,-0.16136409917329958,0.49693209054166554,0.6582961897149651,0.17136409917329956,0.2563586530203688,0.4388048291811446
pred_q80,0.08,0.05,5184.0,0.793016975308642,0.14771373254771536,0.12471069525181089,-0.12597509111734623,0.4654477397615429,0.5914228308788891,0.13597509111734604,0.2172873894652306,0.3988048291811446
pred_q90,0.01,0.1,5184.0,0.7733410493827161,0.14790735855041515,0.1224835354433922,-0.08787557971276336,0.452211374309796,0.5400869540225594,0.09787557971276335,0.17417166851557173,0.34880482918114464
pred_q80,0.1,0.03,5184.0,0.7858796296296297,0.1487953404562361,0.12855292047034397,-0.14377615039462602,0.47852611056892114,0.6223022609635471,0.153776150394626,0.23728738946523056,0.4188048291811446
pred_q90,0.02,0.08,5184.0,0.7797067901234568,0.14890063806593629,0.12407889927534438,-0.10017143210750286,0.45797721153052,0.5581486436380229,0.11017143210750285,0.18972360053463538,0.3688048291811446
pred_q90,0.04,0.05,5184.0,0.7864583333333334,0.15034569782597787,0.1280150061030783,-0.12461158918067922,0.4740228999329458,0.598634489113625,0.13461158918067895,0.2172873894652306,0.3988048291811446
pred_q80,0.06,0.1,5184.0,0.8043981481481481,0.15138215059421603,0.12377720711473758,-0.08787557971276336,0.4529991275518491,0.5408747072646125,0.09787557971276335,0.17575891433041566,0.34880482918114464
pred_q90,0.06,0.03,5184.0,0.7854938271604939,0.15164903075536798,0.12970003498335742,-0.14299565768737096,0.48830401284225217,0.6312996705296231,0.15299565768737097,0.23671078318544497,0.4188048291811446
pred_q70,0.1,0.08,5184.0,0.8069058641975309,0.15237075234763012,0.12858570572788786,-0.10128349417171616,0.4574798378042353,0.5587633319759514,0.11128349417171612,0.18972360053463538,0.3688048291811446
pred_q90,0.1,0.01,5184.0,0.7706404320987654,0.15341848568688446,0.1349506238572838,-0.16136409917329958,0.5127389584415136,0.6741030576148133,0.17136409917329956,0.2563586530203688,0.4388048291811446
pred_q90,0.08,0.02,5184.0,0.7810570987654321,0.15392856333533161,0.1344644325948921,-0.15136409917329957,0.5025146036885614,0.6538787028618609,0.16136409917329955,0.2463586530203688,0.4288048291811446
pred_q90,0.02,0.1,5184.0,0.7955246913580247,0.1550174237856157,0.12813046456643773,-0.08448445434588653,0.46013953770302746,0.544623992048914,0.09448445434588618,0.17325948149683698,0.34880482918114464
pred_q90,0.03,0.08,5184.0,0.7945601851851852,0.15562369771303747,0.1315416074037917,-0.09877326483998736,0.46760799780490897,0.5663812626448963,0.10877326483998723,0.18871983854530458,0.3688048291811446
pred_q90,0.05,0.05,5184.0,0.7976466049382716,0.15598181474498893,0.13428217463664474,-0.1241202049659785,0.48202887911065506,0.6061490840766336,0.13412020496597846,0.2172873894652306,0.3988048291811446
pred_q70,0.1,0.1,5184.0,0.8236882716049383,0.15850646781039957,0.13117947984892972,-0.08589925494841025,0.4588803633429502,0.5447796182913605,0.09589925494841024,0.173539084439354,0.34880482918114464
pred_q80,0.1,0.05,5184.0,0.8082561728395061,0.15901623953888,0.1369075762912284,-0.12461158918067922,0.4824345450180359,0.6070461341987151,0.13461158918067895,0.2172873894652306,0.3988048291811446
pred_q80,0.08,0.08,5184.0,0.8190586419753086,0.1590456492453645,0.13478579057507722,-0.09994851352286604,0.46991398763931247,0.5698625011621785,0.10994851352286589,0.19244377632439894,0.3688048291811446
pred_q90,0.08,0.03,5184.0,0.7941743827160493,0.1603174623217871,0.1404821572427932,-0.14289005832446688,0.5041809437992282,0.6470710021236951,0.15289005832446653,0.2363586530203688,0.4188048291811446
pred_q90,0.1,0.02,5184.0,0.7849151234567902,0.16038917501711022,0.14111841950909162,-0.15136409917329957,0.5138559452620568,0.6652200444353564,0.16136409917329955,0.2463586530203688,0.4288048291811446
pred_q90,0.06,0.05,5184.0,0.8067129629629629,0.16141933268763614,0.13958312022439107,-0.12377615039462604,0.49161420487104385,0.6153903552656699,0.13377615039462604,0.2172873894652306,0.3988048291811446
pred_q90,0.03,0.1,5184.0,0.8109567901234568,0.1620222932992157,0.13552169998983438,-0.08216910277715932,0.46896188924147725,0.5511309920186366,0.09216910277715915,0.1720550412446565,0.34880482918114464
pred_q90,0.04,0.08,5184.0,0.8121141975308642,0.1621391752141576,0.13887540564286308,-0.09766906129014959,0.47690940844525187,0.5745784697354015,0.10766906129014944,0.18871983854530458,0.3688048291811446
pred_q80,0.08,0.1,5184.0,0.8368055555555556,0.16555161912948851,0.138503319650998,-0.08186265099164462,0.47075434815886685,0.5526169991505114,0.09186265099164463,0.17325948149683698,0.34880482918114464
pred_q90,0.1,0.03,5184.0,0.7986111111111112,0.1672424534726152,0.14841995698768254,-0.14136409917329956,0.5169320905416656,0.6582961897149651,0.15136409917329954,0.2363586530203688,0.4188048291811446
pred_q90,0.05,0.08,5184.0,0.8244598765432098,0.1684392884499396,0.14564084154325802,-0.09647556450158729,0.48571216923203153,0.5821877337336188,0.10647556450158727,0.1886632837411136,0.3688048291811446
pred_q90,0.04,0.1,5184.0,0.8296682098765432,0.16890063806593628,0.14407889927534434,-0.0801714321075029,0.47797721153052003,0.558148643638023,0.09017143210750289,0.16972360053463542,0.34880482918114464
pred_q90,0.08,0.05,5184.0,0.8186728395061729,0.1716490121551104,0.1497000349833574,-0.12299565768737096,0.5083040128422521,0.6312996705296231,0.13299565768737096,0.216710783185445,0.3988048291811446
pred_q80,0.1,0.08,5184.0,0.8364197530864198,0.17169377893462356,0.14841657626651794,-0.0968484737629455,0.486819070981362,0.5836675447443075,0.10684847376294537,0.18871983854530458,0.3688048291811446
pred_q90,0.06,0.08,5184.0,0.8346836419753086,0.17450930091526343,0.15162556287628712,-0.0956617467731269,0.4950148184112574,0.5906765651843843,0.10566174677312688,0.18728738946523057,0.3688048291811446
pred_q90,0.05,0.1,5184.0,0.8429783950617284,0.17562369771303746,0.1515416074037917,-0.0787732648399874,0.487607997804909,0.5663812626448964,0.08877326483998726,0.16871983854530462,0.34880482918114464
pred_q80,0.1,0.1,5184.0,0.8559027777777778,0.17904283430805537,0.1547857905750772,-0.07994851352286603,0.4899139876393125,0.5698625011621785,0.08994851352286587,0.17244377632439892,0.34880482918114464
pred_q90,0.1,0.05,5184.0,0.8240740740740741,0.18031109648708418,0.16048215724279322,-0.12289005832446687,0.5241809437992282,0.6470710021236951,0.13289005832446654,0.21635865302036883,0.3988048291811446
pred_q90,0.06,0.1,5184.0,0.8545524691358025,0.1821391752141576,0.158875405642863,-0.07766906129014962,0.4969094084452518,0.5745784697354014,0.08766906129014948,0.16871983854530462,0.34880482918114464
pred_q90,0.08,0.08,5184.0,0.8481867283950617,0.1859817961447313,0.16428217463664468,-0.09412020496597849,0.512028879110655,0.6061490840766335,0.10412020496597844,0.18728738946523057,0.3688048291811446
pred_q90,0.08,0.1,5184.0,0.8697916666666666,0.19450928231500578,0.17162556287628714,-0.07566174677312688,0.5150148184112573,0.5906765651843842,0.08566174677312687,0.1672873894652306,0.34880482918114464
