feature,gain,split
rv_term_ratio__rv_3__rv_30,10.753315235175492,0.0
sl_agg_large_buy_volume_share_3s,10.711570740038752,0.0
close_z_3_delta_1,10.708800667579524,0.0
htf_close_z_15m_lag6,10.67722908570861,0.0
sl_agg_buy_run_length_300s,10.662521407758163,0.0
htf_close_z_15m_lag1,10.651960863492244,0.0
sl_agg_median_trade_size_3s,10.611810746784943,0.0
htf_range_pos_15m_delta_6,10.595597106047205,0.0
dollar_vol_mean_5_delta_1,10.584990791554052,0.0
range_pos_term_spread__range_pos_3__range_pos_5,10.565143169263793,0.0
vwap_dist_term_ratio__vwap_dist_5__vwap_dist_10,10.559261513768147,0.0
sl_return_30s_lag10s,10.554159515559512,0.0
micro_ret_30s,10.543515632528477,0.0
sl_agg_end_second_buy_pressure_300s,10.541662218409918,0.0
sl_interaction__sl_mirror_ret_10s__div__sl_mirror_rv_30s,10.524214888207238,0.0
volume_z_5_lag12,10.493595076456375,0.0
relative_volume_5_lag6,10.483714341622706,0.0
sl_return_3s,10.459914686989746,0.0
sl_return_5s_lag5s,10.44877223693587,0.0
legal_prev_relative_taker_buy_base_volume_10,10.441273612223656,0.0
volume_below_rolling_p20_share_20_rolling_z_24,10.38739858256006,0.0
rv_10_rolling_z_6,10.36004644131373,0.0
legal_prev_trade_count_z_3,10.283868708018602,0.0
low_volume_flag_share_5_mean_gap_6,10.27101673920934,0.0
sl_agg_sell_trade_cluster_score_5s,10.266656662187513,0.0
ret_15_rolling_z_6,10.242085350164029,0.0
volume_below_rolling_p20_share_20_mean_gap_6,10.17902333020146,0.0
compression_score_rolling_z_24,10.161175265756201,0.0
rv_term_ratio__rv_3__rv_5,10.098087651519801,0.0
sl_signed_dollar_flow_delta_300s,10.087213448270267,0.0
sl_taker_imbalance_delta_30s,9.98989700630047,0.0
sl_price_impact_proxy_60s,9.953635242484106,0.0
vwap_dist_term_ratio__vwap_dist_3__vwap_dist_5,9.947680568308208,0.0
sl_mirror_range_pos_30s,9.910990182116569,0.0
prev_bar_taker_buy_ratio_delta_1,9.887139195172445,0.0
context_relative_volume_product__compression_score__relative_volume_3,9.876929460718857,0.0
ret_5_lag6,9.82806448005952,0.0
htf_ret_15m_1_lag12,9.827751378649236,0.0
rv_3_delta_1,9.80033560954029,0.0
rv_10_mean_gap_12,9.790076350245153,0.0
sl_agg_intrasecond_flow_concentration_3s,9.785416431173264,0.0
wick_imbalance_5,9.750694831833707,0.0
up_ratio_5_rolling_z_12,9.745315989598863,0.0
volume_z_20_lag6,9.717040113544241,0.0
rv_3_delta_3,9.708558722006913,0.0
abs_ret_mean_20_delta_6,9.68504147481407,0.0
wick_pressure_1_delta_6,9.631843484370968,0.0
sl_mirror_vwap_dist_10s,9.617326091601447,0.0
prev_bar_trade_count_lag2,9.612209748576996,0.0
volume_z_20_lag12,9.605012961742062,0.0
sl_taker_buy_count_5s,9.549077900432946,0.0
sl_agg_median_trade_size_60s,9.536866495287907,0.0
rv_30_delta_3,9.52273496021271,0.0
sl_return_10s_lag60s,9.484403582534506,0.0
sl_mirror_ret_30s_lag30s,9.437320824733204,0.0
sl_agg_top_trade_notional_share_300s,9.422350012987122,0.0
sl_mirror_slope_10s,9.354618446801707,0.0
volume_z_term_ratio__volume_z_10__volume_z_20,9.324484905075648,0.0
sl_directional_efficiency_10s,9.270604006418129,0.0
close_z_3,9.235968753647764,0.0
sl_agg_large_sell_volume_share_300s,9.233635617961646,0.0
close_z_term_ratio__close_z_3__close_z_5,9.23355984855981,0.0
sl_signed_dollar_flow_30s_lag5s,9.223957164343679,0.0
compression_score_delta_6,9.164080791333966,0.0
close_z_term_ratio__close_z_3__close_z_10,9.16113217698396,0.0
sl_mirror_ret_1s,9.139467200945308,0.0
ret_10_lag6,9.098573767938914,0.0
ret_close_z_product__ret_1__close_z_5,9.087631419776718,0.0
wick_pressure_x_volume_1,9.085111642146641,0.0
efficiency_5_delta_1,9.080190656634105,0.0
sl_mirror_return_slope_10s,9.043973102540601,0.0
sl_agg_trade_notional_hhi_300s,9.033918897272864,0.0
sl_avg_trade_size_300s,8.985143666162951,0.0
sl_interaction__sl_mirror_ret_60s__div__sl_mirror_rv_10s,8.982887339154344,0.0
legal_prev_taker_buy_base_volume_z_5,8.949785138815756,0.0
prev_bar_taker_buy_ratio_lag3,8.936402964789595,0.0
sl_interaction__sl_mirror_ret_10s__div__sl_signed_dollar_flow_30s,8.93445647054123,0.0
ret_term_ratio__ret_5__ret_15,8.926291620116526,0.0
prev_bar_taker_buy_volume_lag2,8.901056905948902,0.0
rv_30_mean_gap_6,8.898091008055268,0.0
efficiency_5_rolling_z_6,8.883420446912819,0.0
prev_bar_taker_buy_volume_lag12,8.882236330646927,0.0
sl_mirror_volume_z_10s,8.859686281713588,0.0
sl_agg_intrasecond_flow_concentration_5s,8.84769342260863,0.0
sl_log_return_1s,8.82378191010292,0.0
compression_score_lag12,8.794661122188664,0.0
sl_interaction__sl_mirror_ret_10s__div__sl_mirror_rv_60s,8.792575948593525,0.0
sl_signed_dollar_flow_30s_lag10s,8.788118818525287,0.0
legal_prev_taker_buy_base_volume_sum_20,8.776631260452922,0.0
volume_z_term_ratio__volume_z_3__volume_z_10,8.76576962855795,0.0
rv_30_rolling_z_24,8.761058729435193,0.0
relative_volume_term_spread__relative_volume_5__relative_volume_10,8.755813533796365,0.0
ret_close_z_product__ret_5__close_z_10,8.739257559399105,0.0
fm_upper_wick_ratio,8.73278362051926,0.0
sl_taker_imbalance_30s_lag60s,8.689042348767147,0.0
range_pos_10_delta_1,8.67633237793566,0.0
rv_term_spread__rv_3__rv_30,8.676303528601803,0.0
signed_dollar_volume_3,8.66883089055042,0.0
abs_ret_mean_5_delta_3,8.639949263945196,0.0
sl_agg_p95_trade_size_1s,8.633464940828908,0.0
wick_imbalance_3,8.622916375015812,0.0
sl_mirror_signed_volume_1s,8.619892043587885,0.0
legal_prev_relative_trade_count_10,8.611979575858237,0.0
sl_mirror_relative_volume_30s_lag1s,8.60073180408595,0.0
sl_interaction__sl_mirror_ret_60s__div__sl_rv_30s,8.600489806471247,0.0
low_volume_flag_share_5_rolling_z_6,8.583286668748208,0.0
clv_1_mean_gap_6,8.580515763647606,0.0
rv_3,8.572366974944751,0.0
ret_volume_z_product__ret_15__volume_z_20,8.555463731440987,0.0
efficiency_10_delta_6,8.539223030534364,0.0
clv_1_lag6,8.520812851946149,0.0
sl_agg_intrasecond_flow_concentration_30s,8.501829975571708,0.0
sl_agg_p90_trade_size_5s,8.474261984309134,0.0
volume_z_term_ratio__volume_z_3__volume_z_5,8.467793779478633,0.0
sl_signed_dollar_flow_z_300s,8.465250655849886,0.0
volume_z_5_lag2,8.463210663158597,0.0
sl_trade_count_z_30s,8.463135476330873,0.0
sl_return_60s_lag30s,8.448183123146817,0.0
rv_3_rolling_z_24,8.43992511724511,0.0
fm_ret_lag30s,8.435815228582355,0.0
