decision_mode,t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
first_minute_relative,0.52,0.08,7468.0,0.7313872522763792,0.6816218012628781,0.6754993885038728,0.6785605948833755,0.6170326727370112,0.678872207982424,0.5508971072867082,0.44910289271329185,0.52,0.08,5462.0,3009.0,2453.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2616497054097482,0.4846326169721922,0.5398928925676528,3009.0,2453.0,5462.0,0.7313872522763792,0.678872207982424,4825.0,0.7676683937823834,0.9919006479481641,3704.0,2643.0,0.6651532349602725,0.019340159271899887,1758.0
first_minute_relative,0.52,0.1,7468.0,0.7371451526513123,0.6806334543055097,0.6742118027485853,0.6774226285270475,0.6170326727370112,0.677747502270663,0.5505903723887375,0.44940962761126246,0.52,0.1,5505.0,3031.0,2474.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2620514193893948,0.48738779901733154,0.5376651198855231,3031.0,2474.0,5505.0,0.7371451526513123,0.677747502270663,4825.0,0.7718134715025907,0.9865735767991407,3724.0,2643.0,0.6738554672720394,0.032004491858506456,1781.0
first_minute_relative,0.52,0.12,7468.0,0.7442420996250669,0.6783262504086303,0.6730692276910765,0.6756977390498533,0.6170326727370112,0.6759625764663548,0.5503778337531486,0.44962216624685136,0.52,0.12,5558.0,3059.0,2499.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.26191751472951263,0.49108277555599233,0.533346978893682,3059.0,2499.0,5558.0,0.7442420996250669,0.6759625764663548,4825.0,0.7774093264248705,0.9794721407624634,3751.0,2643.0,0.683692773363602,0.045932484781405644,1807.0
first_minute_relative,0.52,0.15,7468.0,0.757364756293519,0.6742912371134021,0.6696708463949843,0.6719810417541932,0.6170326727370112,0.6722065063649222,0.5487977369165488,0.4512022630834512,0.52,0.15,5656.0,3104.0,2552.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.26084627745045524,0.49825619857813297,0.5235183790885668,3104.0,2552.0,5656.0,0.757364756293519,0.6722065063649222,4825.0,0.7883937823834197,0.9658254468980021,3804.0,2643.0,0.7007188800605373,0.06911447084233262,1852.0
first_minute_relative,0.52,0.18,7468.0,0.7707552222817354,0.6723700887198986,0.6665384615384615,0.6694542751291801,0.6170326727370112,0.6697359277275886,0.5482974287699791,0.45170257123002083,0.52,0.18,5756.0,3156.0,2600.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2616497054097483,0.5045322174410605,0.5185986075117478,3156.0,2600.0,5756.0,0.7707552222817354,0.6697359277275886,4825.0,0.7981347150259067,0.9540379122305894,3851.0,2643.0,0.720771850170261,0.09501312335958005,1905.0
first_minute_relative,0.52,0.2,7468.0,0.7802624531333691,0.6697994987468672,0.6641366223908919,0.6669680605688795,0.6170326727370112,0.6672387163205766,0.5477947485841771,0.4522052514158229,0.52,0.2,5827.0,3192.0,2635.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.26098018211033747,0.5095499342670116,0.5121778349078936,3192.0,2635.0,5827.0,0.7802624531333691,0.6672387163205766,4825.0,0.8060103626943005,0.9447158652609925,3889.0,2643.0,0.7332576617480137,0.11042311661506708,1938.0
first_minute_relative,0.52,0.22,7468.0,0.7895018746652384,0.6663565891472868,0.6630475477349307,0.6647020684411087,0.6170326727370112,0.6648575305291723,0.5469810040705563,0.45301899592944367,0.52,0.22,5896.0,3225.0,2671.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2603106588109266,0.5143885767852509,0.506058397404113,3225.0,2671.0,5896.0,0.7895018746652384,0.6648575305291723,4825.0,0.813678756476684,0.9358125318390219,3926.0,2643.0,0.7453651153991676,0.12487309644670051,1970.0
first_minute_relative,0.52,0.25,7468.0,0.8049009105516872,0.6614821591948765,0.6566617862371888,0.6590719727160327,0.6170326727370112,0.6592912992846448,0.5454999168191649,0.4545000831808351,0.52,0.25,6011.0,3279.0,2732.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25642742367434385,0.5236761818516016,0.48966791418252775,3279.0,2732.0,6011.0,0.8049009105516872,0.6592912992846448,4825.0,0.82860103626943,0.9189594797398699,3998.0,2643.0,0.7616345062429057,0.14356681569796323,2013.0
first_minute_relative,0.52,0.28,7468.0,0.8216389930369576,0.6583980872683801,0.6534050179211469,0.6559015525947636,0.6170326727370112,0.6561277705345502,0.5453063885267275,0.4546936114732725,0.52,0.28,6136.0,3346.0,2790.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.256561328334226,0.5315438197847528,0.4826720183448277,3346.0,2790.0,6136.0,0.8216389930369576,0.6561277705345502,4825.0,0.8414507772020725,0.9049261083743843,4060.0,2643.0,0.7854710556186152,0.16955684007707128,2076.0
first_minute_relative,0.52,0.3,7468.0,0.8320835565077664,0.6563146997929606,0.6494881750794211,0.6529014374361909,0.6170326727370112,0.6532024460894754,0.5440939813324751,0.45590601866752495,0.52,0.3,6214.0,3381.0,2833.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2549544724156401,0.537182038089569,0.4746146638155637,3381.0,2833.0,6214.0,0.8320835565077664,0.6532024460894754,4825.0,0.8507772020725388,0.8950060901339829,4105.0,2643.0,0.7979568671963677,0.18255097202465623,2109.0
first_minute_relative,0.52,0.32,7468.0,0.8442688805570434,0.65439672801636,0.6446911866759195,0.6495439573461397,0.6170326727370112,0.6499603489294211,0.5429024583663759,0.4570975416336241,0.52,0.32,6305.0,3423.0,2882.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.253213711837172,0.543624488374039,0.46578790553480215,3423.0,2882.0,6305.0,0.8442688805570434,0.6499603489294211,4825.0,0.8615544041450777,0.8838104402213135,4157.0,2643.0,0.8127128263337117,0.1973929236499069,2148.0
first_minute_relative,0.52,0.34,7468.0,0.8563202999464381,0.6523493802248487,0.6411483253588517,0.6467488527918501,0.6170326727370112,0.6472243940578577,0.5424550430023456,0.4575449569976544,0.52,0.34,6395.0,3469.0,2926.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2521424745581146,0.5496261572143031,0.4587526835259453,3469.0,2926.0,6395.0,0.8563202999464381,0.6472243940578577,4825.0,0.8717098445595854,0.8735140275796481,4206.0,2643.0,0.8282255013242528,0.21242576518958428,2189.0
first_minute_relative,0.52,0.36,7468.0,0.8683717193358329,0.6487332764019357,0.6376177658142664,0.6431755211081011,0.6170326727370112,0.643639167309175,0.5417116422513493,0.45828835774865073,0.52,0.36,6485.0,3513.0,2972.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24946438136047136,0.5562856001980285,0.44844659159191996,3513.0,2972.0,6485.0,0.8683717193358329,0.643639167309175,4825.0,0.8831088082901555,0.8622389110537433,4261.0,2643.0,0.8414680287552024,0.22482014388489208,2224.0
first_minute_relative,0.52,0.38,7468.0,0.8809587573647563,0.6456228956228957,0.6351575456053068,0.6403902206141012,0.6170326727370112,0.6408268733850129,0.5417236662106704,0.4582763337893297,0.52,0.38,6579.0,3564.0,3015.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2481253347616496,0.562509298857853,0.441104414212273,3564.0,3015.0,6579.0,0.8809587573647563,0.6408268733850129,4825.0,0.8938860103626943,0.8518432645490378,4313.0,2643.0,0.857359061672342,0.23918799646954986,2266.0
first_minute_relative,0.52,0.4,7468.0,0.8940814140332084,0.6419479800774764,0.6297747306562194,0.635861355366848,0.6170326727370112,0.6363636363636364,0.5412610453796616,0.4587389546203385,0.52,0.4,6677.0,3614.0,3063.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24384038564542046,0.5701934006930403,0.4276450505197802,3614.0,3063.0,6677.0,0.8940814140332084,0.6363636363636364,4825.0,0.9073575129533679,0.8391959798994975,4378.0,2643.0,0.8698448732500946,0.2501087429317094,2299.0
first_minute_relative,0.52,0.42,7468.0,0.9080074986609534,0.6398582333696837,0.625120462576293,0.6324893479729883,0.6170326727370112,0.6330924642383129,0.5409231676743843,0.4590768323256157,0.52,0.42,6781.0,3668.0,3113.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24169791108730576,0.5771956286969123,0.4187452209798738,3668.0,3113.0,6781.0,0.9080074986609534,0.6330924642383129,4825.0,0.9197927461139896,0.8278503830554303,4438.0,2643.0,0.8864926220204313,0.2641912078531797,2343.0
first_minute_relative,0.52,0.44,7468.0,0.9252811997857525,0.6358272995441137,0.621188305564288,0.6285078025542008,0.6170326727370112,0.6290882778581766,0.5396526772793053,0.4603473227206946,0.52,0.44,6910.0,3729.0,3181.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2388859132297804,0.5858307292025454,0.4077729305100823,3729.0,3181.0,6910.0,0.9252811997857525,0.6290882778581766,4825.0,0.9353367875647668,0.8140926213161976,4513.0,2643.0,0.9069239500567536,0.2807676261994159,2397.0
first_minute_relative,0.52,0.46,7468.0,0.9417514729512587,0.6314119513484928,0.6198092894494002,0.6256106203989464,0.6170326727370112,0.6260486278970567,0.5377506042940424,0.46224939570595763,0.52,0.46,7033.0,3782.0,3251.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23741296197107659,0.5934385018602105,0.4000632942198301,3782.0,3251.0,7033.0,0.9417514729512587,0.6260486278970567,4825.0,0.9492227979274611,0.8021834061135371,4580.0,2643.0,0.9281119939462732,0.2971871178149205,2453.0
first_minute_relative,0.52,0.48,7468.0,0.9598286020353508,0.6292251690067603,0.6143889223359422,0.6218070456713513,0.6170326727370112,0.6223493303571429,0.5365513392857143,0.4634486607142857,0.52,0.48,7168.0,3846.0,3322.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23486877343331555,0.602063048443448,0.39010660767262956,3846.0,3322.0,7168.0,0.9598286020353508,0.6223493303571429,4825.0,0.965181347150259,0.7889199055185742,4657.0,2643.0,0.9500567536889898,0.31342094782955,2511.0
first_minute_relative,0.54,0.02,7468.0,0.7074183181574719,0.6846074734316078,0.6804733727810651,0.6825404231063364,0.6170326727370112,0.6827560098428923,0.5521484005300019,0.4478515994699981,0.54,0.02,5283.0,2917.0,2366.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2585698982324585,0.4737343242393427,0.5458120406361402,2917.0,2366.0,5283.0,0.7074183181574719,0.6827560098428923,4825.0,0.7473575129533678,1.0,3606.0,2643.0,0.6345062429057888,0.0005963029218843172,1677.0
first_minute_relative,0.54,0.05,7468.0,0.7095607927155865,0.6841025641025641,0.6802864363942712,0.6821945002484177,0.6170326727370112,0.6823929043215701,0.5519909416871108,0.44800905831288923,0.54,0.05,5299.0,2925.0,2374.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25883770755222274,0.474722595398283,0.545239914976162,2925.0,2374.0,5299.0,0.7095607927155865,0.6823929043215701,4825.0,0.7488082901554404,0.9980625518959314,3613.0,2643.0,0.637911464245176,0.005931198102016607,1686.0
first_minute_relative,0.54,0.08,7468.0,0.7158543117300482,0.6832993890020367,0.6779166666666666,0.6806080278343516,0.6170326727370112,0.6808829031051253,0.5510662177328844,0.4489337822671156,0.54,0.08,5346.0,2946.0,2400.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.258971612212105,0.47795538469502735,0.5418321887457112,2946.0,2400.0,5346.0,0.7158543117300482,0.6808829031051253,4825.0,0.7535751295336788,0.9917491749174917,3636.0,2643.0,0.6469920544835415,0.019883040935672516,1710.0
first_minute_relative,0.54,0.1,7468.0,0.7216122121049813,0.682277628032345,0.6765799256505576,0.6794287768414513,0.6170326727370112,0.6797179439599184,0.5507515308962702,0.44924846910372984,0.54,0.1,5389.0,2968.0,2421.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25937332619175146,0.4807488356268946,0.5395194059150027,2968.0,2421.0,5389.0,0.7216122121049813,0.6797179439599184,4825.0,0.757720207253886,0.9863238512035011,3656.0,2643.0,0.6556942867953084,0.03289094056549336,1733.0
first_minute_relative,0.54,0.12,7468.0,0.7287091590787359,0.6799065420560748,0.6753883892068684,0.6776474656314716,0.6170326727370112,0.6778757809628813,0.5505328923190004,0.4494671076809996,0.54,0.12,5442.0,2996.0,2446.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25923942153186924,0.4844944465867832,0.5350720185921346,2996.0,2446.0,5442.0,0.7287091590787359,0.6778757809628813,4825.0,0.7633160621761658,0.9790931306000543,3683.0,2643.0,0.665531592886871,0.04718590108015918,1759.0
first_minute_relative,0.54,0.15,7468.0,0.741831815747188,0.6757645511344952,0.6718687474989996,0.6738166493167475,0.6170326727370112,0.6740072202166065,0.5489169675090253,0.45108303249097476,0.54,0.15,5540.0,3041.0,2499.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25816818425281207,0.4917639837840791,0.5249839206731477,3041.0,2499.0,5540.0,0.741831815747188,0.6740072202166065,4825.0,0.774300518134715,0.965203426124197,3736.0,2643.0,0.6825576995838063,0.07095343680709534,1804.0
first_minute_relative,0.54,0.18,7468.0,0.7552222817354044,0.6737795021015196,0.6686297605025521,0.6712046313020359,0.6170326727370112,0.6714539007092198,0.5484042553191489,0.45159574468085106,0.54,0.18,5640.0,3093.0,2547.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25897161221210496,0.49812180715328025,0.5198961549025601,3093.0,2547.0,5640.0,0.7552222817354044,0.6714539007092198,4825.0,0.7840414507772021,0.9532117367168914,3783.0,2643.0,0.70261066969353,0.09746903607969844,1857.0
first_minute_relative,0.54,0.2,7468.0,0.764729512587038,0.6711409395973155,0.6661502711076684,0.668645605352492,0.6170326727370112,0.6688846086499738,0.5478900367711435,0.4521099632288566,0.54,0.2,5711.0,3129.0,2582.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25830208891269424,0.503203449746891,0.5133154175366226,3129.0,2582.0,5711.0,0.764729512587038,0.6688846086499738,4825.0,0.7919170984455959,0.9437320073279246,3821.0,2643.0,0.7150964812712827,0.11322751322751323,1890.0
first_minute_relative,0.54,0.22,7468.0,0.7739689341189073,0.6676154332700822,0.6650114591291062,0.6663134461995942,0.6170326727370112,0.6664359861591695,0.5470588235294118,0.45294117647058824,0.54,0.22,5780.0,3162.0,2618.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25763256561328335,0.5081025332084185,0.507048378575206,3162.0,2618.0,5780.0,0.7739689341189073,0.6664359861591695,4825.0,0.7995854922279793,0.9346811819595645,3858.0,2643.0,0.7272039349224366,0.1279916753381894,1922.0
first_minute_relative,0.54,0.25,7468.0,0.7893679700053562,0.6626243781094527,0.658454647256439,0.6605395126829459,0.6170326727370112,0.6607294317217981,0.5455470737913486,0.4544529262086514,0.54,0.25,5895.0,3216.0,2679.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25374933047670056,0.5175029659473729,0.4903340602351358,3216.0,2679.0,5895.0,0.7893679700053562,0.6607294317217981,4825.0,0.8145077720207254,0.917557251908397,3930.0,2643.0,0.7434733257661748,0.14707379134860052,1965.0
first_minute_relative,0.54,0.28,7468.0,0.8061060524906267,0.6594578129759366,0.6550968213372306,0.6572773171565836,0.6170326727370112,0.6574750830564784,0.5453488372093023,0.45465116279069767,0.54,0.28,6020.0,3283.0,2737.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25388323513658273,0.5254630421609325,0.4831609737813424,3283.0,2737.0,6020.0,0.8061060524906267,0.6574750830564784,4825.0,0.8273575129533679,0.9033066132264529,3992.0,2643.0,0.7673098751418842,0.17357001972386588,2028.0
first_minute_relative,0.54,0.3,7468.0,0.8165506159614354,0.6573236889692586,0.6510791366906474,0.654201412829953,0.6170326727370112,0.6544768776648081,0.5441128238766809,0.45588717612331914,0.54,0.3,6098.0,3318.0,2780.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2522763792179967,0.5311658106201107,0.4749484514514895,3318.0,2780.0,6098.0,0.8165506159614354,0.6544768776648081,4825.0,0.8366839378238342,0.8932375526380976,4037.0,2643.0,0.7797956867196367,0.18680252304706454,2061.0
first_minute_relative,0.54,0.32,7468.0,0.8287359400107124,0.6553571428571429,0.6461647225167904,0.6507609326869666,0.6170326727370112,0.6511552754887704,0.5428986912263694,0.45710130877363064,0.54,0.32,6189.0,3360.0,2829.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25053561863952867,0.5376803517756548,0.4659564326874711,3360.0,2829.0,6189.0,0.8287359400107124,0.6511552754887704,4825.0,0.8474611398963731,0.8818782098312545,4089.0,2643.0,0.7945516458569807,0.2019047619047619,2100.0
first_minute_relative,0.54,0.34,7468.0,0.8407873594001071,0.6532589547856723,0.6425339366515838,0.647896445718628,0.6170326727370112,0.6483516483516484,0.5424430641821946,0.4575569358178054,0.54,0.34,6279.0,3406.0,2873.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2494643813604714,0.5437476335762923,0.4587870658299968,3406.0,2873.0,6279.0,0.8407873594001071,0.6483516483516484,4825.0,0.8576165803108808,0.8714354760753987,4138.0,2643.0,0.8100643208475218,0.21718822979915928,2141.0
first_minute_relative,0.54,0.36,7468.0,0.8528387787895019,0.6495652173913044,0.6389174374785885,0.6442413274349464,0.6170326727370112,0.6446851939079918,0.5416862929816297,0.4583137070183702,0.54,0.36,6369.0,3450.0,2919.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24678628816282808,0.5504781969463794,0.4483125572126281,3450.0,2919.0,6369.0,0.8528387787895019,0.6446851939079918,4825.0,0.8690155440414508,0.8600047698545195,4193.0,2643.0,0.8233068482784714,0.22977941176470587,2176.0
first_minute_relative,0.54,0.38,7468.0,0.8654258168184252,0.646386746643816,0.6363943281566509,0.6413905374002334,0.6170326727370112,0.6418072102738667,0.5416989014389603,0.4583010985610398,0.54,0.38,6463.0,3501.0,2962.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2454472415640065,0.5567668162051411,0.44084387650281814,3501.0,2962.0,6463.0,0.8654258168184252,0.6418072102738667,4825.0,0.8797927461139896,0.8494699646643109,4245.0,2643.0,0.839197881195611,0.24436429215509467,2218.0
first_minute_relative,0.54,0.4,7468.0,0.8785484734868774,0.6426358772176851,0.6308970099667774,0.6367664435922313,0.6170326727370112,0.6372504191434233,0.5412284712696235,0.45877152873037647,0.54,0.4,6561.0,3551.0,3010.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24116229244777723,0.564529087399002,0.42719196907798446,3551.0,3010.0,6561.0,0.8785484734868774,0.6372504191434233,4825.0,0.8932642487046633,0.8366589327146172,4310.0,2643.0,0.8516836927733636,0.2554420257663261,2251.0
first_minute_relative,0.54,0.42,7468.0,0.8924745581146224,0.640499306518724,0.6261437908496732,0.6333215486841985,0.6170326727370112,0.6339084771192798,0.5408852213053263,0.45911477869467365,0.54,0.42,6665.0,3605.0,3060.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23901981788966248,0.5716007086353899,0.41815871512875846,3605.0,3060.0,6665.0,0.8924745581146224,0.6339084771192798,4825.0,0.9056994818652849,0.8251716247139588,4370.0,2643.0,0.8683314415437003,0.26971677559912854,2295.0
first_minute_relative,0.54,0.44,7468.0,0.9097482592394215,0.6363884342607747,0.6221227621483376,0.6292555982045562,0.6170326727370112,0.6298204297909921,0.5395937591992935,0.4604062408007065,0.54,0.44,6794.0,3666.0,3128.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23620782003213714,0.5803190670688343,0.4070309480355562,3666.0,3128.0,6794.0,0.9097482592394215,0.6298204297909921,4825.0,0.9212435233160622,0.8112485939257593,4445.0,2643.0,0.8887627695800226,0.286504895700298,2349.0
first_minute_relative,0.54,0.46,7468.0,0.9262185324049277,0.6318902930895401,0.6207004377736085,0.6262953654315744,0.6170326727370112,0.6267167847332659,0.5376608356223797,0.46233916437762035,0.54,0.46,6917.0,3719.0,3198.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2347348687734333,0.587998156303017,0.39921021223826053,3719.0,3198.0,6917.0,0.9262185324049277,0.6267167847332659,4825.0,0.9351295336787565,0.7992021276595744,4512.0,2643.0,0.9099508134695422,0.30311850311850314,2405.0
first_minute_relative,0.54,0.48,7468.0,0.9442956614890198,0.6296590007930214,0.6151728357295809,0.6224159182613012,0.6170326727370112,0.6229438457175269,0.5364435621100397,0.4635564378899603,0.54,0.48,7052.0,3783.0,3269.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23219068023567216,0.596701341230832,0.3891237779970901,3783.0,3269.0,7052.0,0.9442956614890198,0.6229438457175269,4825.0,0.9510880829015544,0.7857921115711484,4589.0,2643.0,0.9318955732122588,0.31952902963865204,2463.0
first_minute_relative,0.56,0.02,7468.0,0.685457953936797,0.6880311614730878,0.6823529411764706,0.6851920513247792,0.6170326727370112,0.6854854463762453,0.5516702480953312,0.4483297519046689,0.56,0.02,5119.0,2824.0,2295.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2542849491162292,0.464312935863609,0.547658549816766,2824.0,2295.0,5119.0,0.685457953936797,0.6854854463762453,4825.0,0.7270466321243523,1.0,3508.0,2643.0,0.6095346197502838,0.0006207324643078833,1611.0
first_minute_relative,0.56,0.05,7468.0,0.6876004284949117,0.6875,0.6821537125488494,0.6848268562744246,0.6170326727370112,0.6851022395326193,0.5515092502434275,0.44849074975657255,0.56,0.05,5135.0,2832.0,2303.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25455275843599356,0.4653212170420118,0.5470473924532246,2832.0,2303.0,5135.0,0.6876004284949117,0.6851022395326193,4825.0,0.7284974093264248,0.9980085348506401,3515.0,2643.0,0.6129398410896708,0.006172839506172839,1620.0
first_minute_relative,0.56,0.08,7468.0,0.6938939475093733,0.68664563617245,0.6796908544439674,0.6831682453082086,0.6170326727370112,0.6835198764955616,0.5505596294866847,0.4494403705133153,0.56,0.08,5182.0,2853.0,2329.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25468666309587573,0.4686188666781874,0.5434835880621417,2853.0,2329.0,5182.0,0.6938939475093733,0.6835198764955616,4825.0,0.7332642487046632,0.9915206331260599,3538.0,2643.0,0.6220204313280363,0.02068126520681265,1644.0
first_minute_relative,0.56,0.1,7468.0,0.6996518478843063,0.6855652173913044,0.6782978723404255,0.6819315448658649,0.6170326727370112,0.6822966507177034,0.5502392344497608,0.44976076555023925,0.56,0.1,5225.0,2875.0,2350.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2550883770755223,0.47146763982737144,0.5410517191994837,2875.0,2350.0,5225.0,0.6996518478843063,0.6822966507177034,4825.0,0.7374093264248704,0.985947161326588,3558.0,2643.0,0.6307226636398032,0.03419316136772645,1667.0
first_minute_relative,0.56,0.12,7468.0,0.7067487948580611,0.6830864622803996,0.6770526315789474,0.6800695469296735,0.6170326727370112,0.6803713527851459,0.5500189465706707,0.4499810534293293,0.56,0.12,5278.0,2903.0,2375.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2549544724156401,0.4752863991544577,0.5364228239419607,2903.0,2375.0,5278.0,0.7067487948580611,0.6803713527851459,4825.0,0.7430051813471502,0.9785216178521617,3585.0,2643.0,0.6405599697313659,0.0490253987005316,1693.0
first_minute_relative,0.56,0.15,7468.0,0.7198714515265131,0.6787652645861602,0.6733937397034596,0.6760795021448098,0.6170326727370112,0.6763392857142857,0.5483630952380952,0.45163690476190477,0.56,0.15,5376.0,2948.0,2428.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25388323513658273,0.48269463244888605,0.5259707029443034,2948.0,2428.0,5376.0,0.7198714515265131,0.6763392857142857,4825.0,0.7539896373056995,0.9642660802638813,3638.0,2643.0,0.6575860764283011,0.07364787111622555,1738.0
first_minute_relative,0.56,0.18,7468.0,0.7332619175147295,0.6766666666666666,0.6700323101777059,0.6733494884221862,0.6170326727370112,0.6736669101533966,0.547845142439737,0.45215485756026297,0.56,0.18,5476.0,3000.0,2476.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25468666309587573,0.48917034579932056,0.5206502505373855,3000.0,2476.0,5476.0,0.7332619175147295,0.6736669101533966,4825.0,0.7637305699481866,0.9519674355495251,3685.0,2643.0,0.677639046538025,0.10106085985482971,1791.0
first_minute_relative,0.56,0.2,7468.0,0.7427691483663631,0.6739130434782609,0.667463162086818,0.6706881027825394,0.6170326727370112,0.6709933297277808,0.5473228772309356,0.45267712276906436,0.56,0.2,5547.0,3036.0,2511.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.25401713979646495,0.4943440141085447,0.5138469012404985,3036.0,2511.0,5547.0,0.7427691483663631,0.6709933297277808,4825.0,0.7716062176165803,0.9422508729519204,3723.0,2643.0,0.6901248581157775,0.11732456140350878,1824.0
first_minute_relative,0.56,0.22,7468.0,0.7520085698982325,0.6702508960573477,0.6662740478994896,0.6682624719784187,0.6170326727370112,0.6684472934472935,0.5464743589743589,0.453525641025641,0.56,0.22,5616.0,3069.0,2547.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2533476164970542,0.49933002783789115,0.5073750873626695,3069.0,2547.0,5616.0,0.7520085698982325,0.6684472934472935,4825.0,0.7792746113989637,0.9329787234042554,3760.0,2643.0,0.7022323117669316,0.13254310344827586,1856.0
first_minute_relative,0.56,0.25,7468.0,0.7674076057846813,0.6650656420108869,0.6595092024539877,0.6622874222324373,0.6170326727370112,0.6625370790437969,0.5449310766009422,0.45506892339905775,0.56,0.25,5731.0,3123.0,2608.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2494643813604713,0.5088925350327954,0.49021033752125026,3123.0,2608.0,5731.0,0.7674076057846813,0.6625370790437969,4825.0,0.7941968911917099,0.9154488517745303,3832.0,2643.0,0.7185017026106697,0.1521853607161664,1899.0
first_minute_relative,0.56,0.28,7468.0,0.7841456882699518,0.6617554858934169,0.6560390097524381,0.6588972478229276,0.6170326727370112,0.6591530054644809,0.54474043715847,0.4552595628415301,0.56,0.28,5856.0,3190.0,2666.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24959828602035347,0.5169852039708672,0.4827958017042566,3190.0,2666.0,5856.0,0.7841456882699518,0.6591530054644809,4825.0,0.8070466321243523,0.9008731381612738,3894.0,2643.0,0.7423382519863791,0.17940876656472987,1962.0
first_minute_relative,0.56,0.3,7468.0,0.7945902517407606,0.6595348837209303,0.6519010705057217,0.6557179771133259,0.6170326727370112,0.6560498820357263,0.5434782608695652,0.45652173913043476,0.56,0.3,5934.0,3225.0,2709.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24799143010176758,0.5227804613979912,0.47437011979866717,3225.0,2709.0,5934.0,0.7945902517407606,0.6560498820357263,4825.0,0.8163730569948187,0.8905813658288906,3939.0,2643.0,0.7548240635641317,0.19298245614035087,1995.0
first_minute_relative,0.56,0.32,7468.0,0.8067755757900374,0.657483930211203,0.6468455402465555,0.6521647352288793,0.6170326727370112,0.6526141078838175,0.5422406639004149,0.4577593360995851,0.56,0.32,6025.0,3267.0,2758.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24625066952329946,0.5293981990273191,0.4651520726283996,3267.0,2758.0,6025.0,0.8067755757900374,0.6526141078838175,4825.0,0.8271502590673575,0.8789776998246054,3991.0,2643.0,0.7695800227014756,0.20845624385447395,2034.0
