continuation_t_up,continuation_t_down,reversal_t_up,reversal_t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.5,0.425,0.5,0.45,7468.0,0.9871451526513123,0.6145498392282959,0.6873956594323873,0.6509727493303417,0.6501071237279057,0.6382257189365166,0.6749864351600651,0.3250135648399349,0.5,0.425,7372.0,4976.0,2396.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2728976968398501,0.5975982997848397,0.4566574184332597,4976.0,2396.0,7372.0,0.9871451526513123,0.6382257189365166,4825.0,0.9892227979274612,0.8556463440184371,4773.0,2643.0,0.9833522512296633,0.23893805309734514,2599.0
0.5,0.425,0.5,0.475,7468.0,0.992635243706481,0.6145498392282959,0.6832170701682396,0.6488834546982678,0.6501071237279057,0.6371239714015918,0.6712532038311075,0.32874679616889246,0.5,0.425,7413.0,4976.0,2437.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27222817354043927,0.6001695886022724,0.45358541770573235,4976.0,2437.0,7413.0,0.992635243706481,0.6371239714015918,4825.0,0.9939896373056994,0.8515429524603837,4796.0,2643.0,0.9901626939084374,0.24417271685135652,2617.0
0.5,0.425,0.5,0.5,7468.0,0.9937064809855383,0.6145498392282959,0.6826175869120654,0.6485837130701806,0.6501071237279057,0.6369761487670126,0.6705295782239591,0.32947042177604097,0.5,0.425,7421.0,4976.0,2445.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2722281735404393,0.6006156455858851,0.4532485551136247,4976.0,2445.0,7421.0,0.9937064809855383,0.6369761487670126,4825.0,0.9948186528497409,0.8508333333333333,4800.0,2643.0,0.9916761256148316,0.24532621136970623,2621.0
0.5,0.425,0.525,0.35,7468.0,0.9315747188002143,0.6264550264550265,0.6948924731182796,0.660673749786653,0.6501071237279057,0.6484116716975707,0.6791720569210866,0.3208279430789133,0.5,0.425,6957.0,4725.0,2232.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2765131226566684,0.5723030648806391,0.4831585564098606,4725.0,2232.0,6957.0,0.9315747188002143,0.6484116716975707,4825.0,0.943419689119171,0.8971880492091389,4552.0,2643.0,0.9099508134695422,0.17754677754677756,2405.0
0.5,0.425,0.525,0.375,7468.0,0.9329137653990359,0.6264550264550265,0.6940231935771632,0.6602391100160949,0.6501071237279057,0.6481986507822592,0.6781972154442372,0.3218027845557629,0.5,0.425,6967.0,4725.0,2242.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2765131226566685,0.5728877039797448,0.48266548703311846,4725.0,2242.0,6967.0,0.9329137653990359,0.6481986507822592,4825.0,0.9444559585492228,0.8962036427474216,4557.0,2643.0,0.911842603102535,0.17925311203319502,2410.0
0.5,0.425,0.525,0.4,7468.0,0.9376004284949117,0.6264550264550265,0.6934563021519543,0.6599556643034904,0.6501071237279057,0.6482433590402742,0.6748071979434447,0.32519280205655526,0.5,0.425,7002.0,4725.0,2277.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2779860739153722,0.5742884095032476,0.4840530808480477,4725.0,2277.0,7002.0,0.9376004284949117,0.6482433590402742,4825.0,0.9469430051813471,0.8938498577369227,4569.0,2643.0,0.9205448354143019,0.18701191944101933,2433.0
0.5,0.425,0.525,0.425,7468.0,0.9433583288698447,0.6264550264550265,0.6918103448275862,0.6591326856413063,0.6501071237279057,0.6479772888573456,0.6706884315117104,0.3293115684882896,0.5,0.425,7045.0,4725.0,2320.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2791912158543117,0.5762669142921243,0.4844824662496286,4725.0,2320.0,7045.0,0.9433583288698447,0.6479772888573456,4825.0,0.9504663212435234,0.8905364151766245,4586.0,2643.0,0.9303821415058645,0.1956079707198048,2459.0
0.5,0.425,0.525,0.45,7468.0,0.9535350830208891,0.6264550264550265,0.6873956594323873,0.656925342943707,0.6501071237279057,0.6469596966718157,0.6635304030332818,0.33646959696671813,0.5,0.425,7121.0,4725.0,2396.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.280262453133369,0.5802036840142951,0.483041491902116,4725.0,2396.0,7121.0,0.9535350830208891,0.6469596966718157,4825.0,0.9575129533678757,0.883982683982684,4620.0,2643.0,0.9462731744230042,0.20911635345861657,2501.0
0.5,0.425,0.525,0.475,7468.0,0.9590251740760578,0.6264550264550265,0.6832170701682396,0.6548360483116331,0.6501071237279057,0.6457693381736945,0.6597319184585312,0.34026808154146887,0.5,0.425,7162.0,4725.0,2437.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2795929298339583,0.5828517153796923,0.4796982190432786,4725.0,2437.0,7162.0,0.9590251740760578,0.6457693381736945,4825.0,0.962279792746114,0.8796037045013999,4643.0,2643.0,0.9530836171017782,0.21476776498610559,2519.0
0.5,0.425,0.525,0.5,7468.0,0.9600964113551151,0.6264550264550265,0.6826175869120654,0.6545363066835459,0.6501071237279057,0.6456066945606694,0.6589958158995816,0.3410041841004184,0.5,0.425,7170.0,4725.0,2445.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27959292983395817,0.5833110154630876,0.4793205038516044,4725.0,2445.0,7170.0,0.9600964113551151,0.6456066945606694,4825.0,0.9631088082901554,0.8788465676780719,4647.0,2643.0,0.9545970488081725,0.21601268331351567,2523.0
0.5,0.425,0.55,0.35,7468.0,0.8646223888591323,0.6456804733727811,0.6948924731182796,0.6702864732455304,0.6501071237279057,0.6626916524701874,0.654328635589283,0.34567136441071705,0.5,0.425,6457.0,4225.0,2232.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2813336904124263,0.5400410625344642,0.520948701737791,4225.0,2232.0,6457.0,0.8646223888591323,0.6626916524701874,4825.0,0.8878756476683938,0.9533146591970122,4284.0,2643.0,0.8221717744986757,0.08973768982972849,2173.0
0.5,0.425,0.55,0.375,7468.0,0.8659614354579539,0.6456804733727811,0.6940231935771632,0.6698518334749721,0.6501071237279057,0.6624400804082263,0.6533168393381784,0.34668316066182153,0.5,0.425,6467.0,4225.0,2242.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28133369041242623,0.5406605890230615,0.5203517624999778,4225.0,2242.0,6467.0,0.8659614354579539,0.6624400804082263,4825.0,0.8889119170984456,0.9522033107950572,4289.0,2643.0,0.8240635641316686,0.09182736455463728,2178.0
0.5,0.425,0.55,0.4,7468.0,0.8706480985538296,0.6456804733727811,0.6934563021519543,0.6695683877623677,0.6501071237279057,0.6624115656721009,0.6498000615195324,0.35019993848046754,0.5,0.425,6502.0,4225.0,2277.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2828066416711302,0.5421445641536488,0.5216443368986361,4225.0,2277.0,6502.0,0.8706480985538296,0.6624115656721009,4825.0,0.8913989637305699,0.9495466170657987,4301.0,2643.0,0.8327657964434355,0.10131758291685597,2201.0
0.5,0.425,0.55,0.425,7468.0,0.8764059989287627,0.6456804733727811,0.6918103448275862,0.6687454091001837,0.6501071237279057,0.6620320855614973,0.6455309396485867,0.3544690603514133,0.5,0.425,6545.0,4225.0,2320.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28401178361006957,0.5442399357446553,0.5218503181349067,4225.0,2320.0,6545.0,0.8764059989287627,0.6620320855614973,4825.0,0.8949222797927461,0.9458082445576655,4318.0,2643.0,0.8426031025349981,0.11180960933991918,2227.0
0.5,0.425,0.55,0.45,7468.0,0.8865827530798072,0.6456804733727811,0.6873956594323873,0.6665380664025842,0.6501071237279057,0.6607763177767709,0.6381211297387102,0.36187887026128984,0.5,0.425,6621.0,4225.0,2396.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.285083020889127,0.5484066612426768,0.5198387274201511,4225.0,2396.0,6621.0,0.8865827530798072,0.6607763177767709,4825.0,0.9019689119170985,0.9384191176470589,4352.0,2643.0,0.8584941354521377,0.12825033054208904,2269.0
0.5,0.425,0.55,0.475,7468.0,0.8920728441349759,0.6456804733727811,0.6832170701682396,0.6644487717705103,0.6501071237279057,0.6594115881116782,0.6341939357550285,0.3658060642449715,0.5,0.425,6662.0,4225.0,2437.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2844134975897162,0.5512074684477977,0.5159826632803537,4225.0,2437.0,6662.0,0.8920728441349759,0.6594115881116782,4825.0,0.9067357512953368,0.9334857142857143,4375.0,2643.0,0.8653045781309119,0.135111499781373,2287.0
0.5,0.425,0.55,0.5,7468.0,0.8931440814140332,0.6456804733727811,0.6826175869120654,0.6641490301424233,0.6501071237279057,0.6592203898050975,0.6334332833583208,0.36656671664167917,0.5,0.425,6670.0,4225.0,2445.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2844134975897161,0.5516931138886533,0.5155284531014076,4225.0,2445.0,6670.0,0.8931440814140332,0.6592203898050975,4825.0,0.9075647668393783,0.9326330212377255,4379.0,2643.0,0.8668180098373061,0.13662156263640332,2291.0
0.5,0.425,0.575,0.35,7468.0,0.8280664167113015,0.6553643724696356,0.6948924731182796,0.6751284227939576,0.6501071237279057,0.6696313065976714,0.6390685640362225,0.36093143596377747,0.5,0.425,6184.0,3952.0,2232.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28093197643277995,0.5230365380537586,0.5371173063322495,3952.0,2232.0,6184.0,0.8280664167113015,0.6696313065976714,4825.0,0.8598963730569948,0.9843335743552664,4149.0,2643.0,0.7699583806280742,0.02800982800982801,2035.0
0.5,0.425,0.575,0.375,7468.0,0.8294054633101232,0.6553643724696356,0.6940231935771632,0.6746937830233994,0.6501071237279057,0.6693574426864708,0.6380368098159509,0.3619631901840491,0.5,0.425,6194.0,3952.0,2242.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2809319764327799,0.5236761818516016,0.536461244885088,3952.0,2242.0,6194.0,0.8294054633101232,0.6693574426864708,4825.0,0.8609326424870466,0.9831487722676938,4154.0,2643.0,0.771850170261067,0.030392156862745098,2040.0
0.5,0.425,0.575,0.4,7468.0,0.834092126405999,0.6553643724696356,0.6934563021519543,0.674410337310795,0.6501071237279057,0.669288810402954,0.634451757906566,0.36554824209343395,0.5,0.425,6229.0,3952.0,2277.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28240492769148373,0.5252081486013499,0.5377009637865278,3952.0,2277.0,6229.0,0.834092126405999,0.669288810402954,4825.0,0.863419689119171,0.9803168506961114,4166.0,2643.0,0.7805524025728339,0.041202132816286964,2063.0
0.5,0.425,0.575,0.425,7468.0,0.839850026780932,0.6553643724696356,0.6918103448275862,0.673587358648611,0.6501071237279057,0.6688456632653061,0.6301020408163265,0.36989795918367346,0.5,0.425,6272.0,3952.0,2320.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2836100696304232,0.5273708169544977,0.5377811219593773,3952.0,2320.0,6272.0,0.839850026780932,0.6688456632653061,4825.0,0.8669430051813471,0.9763327755199618,4183.0,2643.0,0.7903897086643965,0.05313547151747248,2089.0
0.5,0.425,0.575,0.45,7468.0,0.8500267809319765,0.6553643724696356,0.6873956594323873,0.6713800159510115,0.6501071237279057,0.6674543163201008,0.6225582860743542,0.37744171392564585,0.5,0.425,6348.0,3952.0,2396.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2846813069094804,0.5316697631154588,0.5354476155298271,3952.0,2396.0,6348.0,0.8500267809319765,0.6674543163201008,4825.0,0.8739896373056995,0.96846099122599,4217.0,2643.0,0.8062807415815362,0.07179727827311122,2131.0
0.5,0.425,0.575,0.475,7468.0,0.8555168719871451,0.6553643724696356,0.6832170701682396,0.6692907213189376,0.6501071237279057,0.6659884175927375,0.6185631554233839,0.3814368445766161,0.5,0.425,6389.0,3952.0,2437.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2840117836100696,0.5345582701525978,0.5313018233334864,3952.0,2437.0,6389.0,0.8555168719871451,0.6659884175927375,4825.0,0.8787564766839379,0.9632075471698113,4240.0,2643.0,0.8130911842603102,0.07957189390414146,2149.0
0.5,0.425,0.575,0.5,7468.0,0.8565881092662024,0.6553643724696356,0.6826175869120654,0.6689909796908505,0.6501071237279057,0.6657808347662967,0.6177895888697827,0.3822104111302173,0.5,0.425,6397.0,3952.0,2445.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28401178361006957,0.5350590274241398,0.5308045823978487,3952.0,2445.0,6397.0,0.8565881092662024,0.6657808347662967,4825.0,0.8795854922279793,0.9622997172478793,4244.0,2643.0,0.8146046159667045,0.08128193218764515,2153.0
0.5,0.425,0.6,0.35,7468.0,0.8166845206213176,0.661236100336178,0.6948924731182796,0.6780642867272288,0.6501071237279057,0.6735530414822102,0.6340383669454008,0.3659616330545991,0.5,0.425,6099.0,3867.0,2232.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28347616497054096,0.516337271388952,0.5490135627977958,3867.0,2232.0,6099.0,0.8166845206213176,0.6735530414822102,4825.0,0.849119170984456,0.9968269465462534,4097.0,2643.0,0.7574725690503216,0.011988011988011988,2002.0
0.5,0.425,0.6,0.375,7468.0,0.8180235672201392,0.661236100336178,0.6940231935771632,0.6776296469566706,0.6501071237279057,0.6732689474545752,0.6330004910787362,0.3669995089212637,0.5,0.425,6109.0,3867.0,2242.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28347616497054096,0.5169852039708672,0.5483254893819267,3867.0,2242.0,6109.0,0.8180235672201392,0.6732689474545752,4825.0,0.8501554404145077,0.9956118966357874,4102.0,2643.0,0.7593643586833144,0.014449427005480818,2007.0
0.5,0.425,0.6,0.4,7468.0,0.822710230316015,0.661236100336178,0.6934563021519543,0.6773462012440661,0.6501071237279057,0.6731770833333334,0.62939453125,0.37060546875,0.5,0.425,6144.0,3867.0,2277.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28494911622924485,0.518536938938187,0.5495252022213458,3867.0,2277.0,6144.0,0.822710230316015,0.6731770833333334,4825.0,0.8526424870466321,0.9927078269324259,4114.0,2643.0,0.7680665909950813,0.02561576354679803,2030.0
0.5,0.425,0.6,0.425,7468.0,0.828468130690948,0.661236100336178,0.6918103448275862,0.676523222581882,0.6501071237279057,0.6727008243090351,0.6250202036528204,0.3749797963471796,0.5,0.425,6187.0,3867.0,2320.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2861542581681843,0.5207273146872381,0.5495280353020385,3867.0,2320.0,6187.0,0.828468130690948,0.6727008243090351,4825.0,0.8561658031088083,0.9886226095376422,4131.0,2643.0,0.777903897086644,0.037937743190661476,2056.0
0.5,0.425,0.6,0.45,7468.0,0.8386448848419925,0.661236100336178,0.6873956594323873,0.6743158798842827,0.6501071237279057,0.671243812869232,0.6174357336739582,0.38256426632604185,0.5,0.425,6263.0,3867.0,2396.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2872254954472415,0.5250806554210272,0.5470121446712496,3867.0,2396.0,6263.0,0.8386448848419925,0.671243812869232,4825.0,0.8632124352331606,0.9805522208883554,4165.0,2643.0,0.7937949300037835,0.057197330791229746,2098.0
0.5,0.425,0.6,0.475,7468.0,0.8441349758971612,0.661236100336178,0.6832170701682396,0.6722265852522088,0.6501071237279057,0.6697335025380711,0.6134200507614214,0.3865799492385787,0.5,0.425,6304.0,3867.0,2437.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28655597214783074,0.528005210082879,0.5427142889420563,3867.0,2437.0,6304.0,0.8441349758971612,0.6697335025380711,4825.0,0.867979274611399,0.9751671442215855,4188.0,2643.0,0.8006053726825577,0.06521739130434782,2116.0
0.5,0.425,0.6,0.5,7468.0,0.8452062131762186,0.661236100336178,0.6826175869120654,0.6719268436241217,0.6501071237279057,0.6695183776932826,0.6126425855513308,0.3873574144486692,0.5,0.425,6312.0,3867.0,2445.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2865559721478307,0.5285121763159236,0.542193699576259,3867.0,2445.0,6312.0,0.8452062131762186,0.6695183776932826,4825.0,0.8688082901554404,0.9742366412213741,4192.0,2643.0,0.802118804388952,0.0669811320754717,2120.0
0.5,0.425,0.625,0.35,7468.0,0.8132029994643813,0.6618068211403281,0.6948924731182796,0.6783496471293038,0.6501071237279057,0.6739667380207476,0.6324715955870245,0.36752840441297546,0.5,0.425,6073.0,3841.0,2232.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28294054633101234,0.514908949783051,0.549496268127064,3841.0,2232.0,6073.0,0.8132029994643813,0.6739667380207476,4825.0,0.846839378238342,0.9995105237395986,4086.0,2643.0,0.7517972001513432,0.004529441368897836,1987.0
0.5,0.425,0.625,0.375,7468.0,0.814542046063203,0.6618068211403281,0.6940231935771632,0.6779150073587457,0.6501071237279057,0.6736807496301167,0.6314318592799606,0.36856814072003946,0.5,0.425,6083.0,3841.0,2242.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2829405463310123,0.5155586774229441,0.548803770979688,3841.0,2242.0,6083.0,0.814542046063203,0.6736807496301167,4825.0,0.8478756476683937,0.9982889269127353,4091.0,2643.0,0.753688989784336,0.007028112449799197,1992.0
0.5,0.425,0.625,0.4,7468.0,0.8192287091590787,0.6618068211403281,0.6934563021519543,0.6776315616461412,0.6501071237279057,0.6735861392611965,0.6278195488721805,0.37218045112781956,0.5,0.425,6118.0,3841.0,2277.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2844134975897161,0.5171146930659399,0.5500008052438942,3841.0,2277.0,6118.0,0.8192287091590787,0.6735861392611965,4825.0,0.8503626943005181,0.9953692420180356,4103.0,2643.0,0.7623912220961029,0.01836228287841191,2015.0
0.5,0.425,0.625,0.425,7468.0,0.8249866095340118,0.6618068211403281,0.6918103448275862,0.6768085829839572,0.6501071237279057,0.6731050154195748,0.6234377536114267,0.3765622463885733,0.5,0.425,6161.0,3841.0,2320.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2856186395286557,0.5193110676681926,0.5499952866614971,3841.0,2320.0,6161.0,0.8249866095340118,0.6731050154195748,4825.0,0.8538860103626943,0.9912621359223301,4120.0,2643.0,0.7722285281876655,0.030867221950024497,2041.0
0.5,0.425,0.625,0.45,7468.0,0.8351633636850563,0.6618068211403281,0.6873956594323873,0.6746012402863577,0.6501071237279057,0.6716370049703383,0.6158409491742826,0.3841590508257175,0.5,0.425,6237.0,3841.0,2396.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2866898768077129,0.5236761818516016,0.5474563990938862,3841.0,2396.0,6237.0,0.8351633636850563,0.6716370049703383,4825.0,0.8609326424870466,0.9831487722676938,4154.0,2643.0,0.7881195611048052,0.050408065290446474,2083.0
0.5,0.425,0.625,0.475,7468.0,0.840653454740225,0.6618068211403281,0.6832170701682396,0.6725119456542838,0.6501071237279057,0.6701178719337368,0.6118190506530742,0.38818094934692576,0.5,0.425,6278.0,3841.0,2437.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28602035350830207,0.5266085364062773,0.5431365686932922,3841.0,2437.0,6278.0,0.840653454740225,0.6701178719337368,4825.0,0.865699481865285,0.9777352166626766,4177.0,2643.0,0.7949300037835793,0.05854355069014755,2101.0
0.5,0.425,0.625,0.5,7468.0,0.8417246920192822,0.6618068211403281,0.6826175869120654,0.6722122040261967,0.6501071237279057,0.669901368119631,0.6110404072542157,0.3889595927457843,0.5,0.425,6286.0,3841.0,2445.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2860203535083021,0.5271168459226949,0.5426128110317477,3841.0,2445.0,6286.0,0.8417246920192822,0.669901368119631,4825.0,0.8665284974093265,0.9767998086582157,4181.0,2643.0,0.7964434354899735,0.06033254156769596,2105.0
0.5,0.425,0.65,0.35,7468.0,0.8122656668452062,0.6614501825769431,0.6948924731182796,0.6781713278476114,0.6501071237279057,0.6737553577316189,0.6320474777448071,0.36795252225519287,0.5,0.425,6066.0,3834.0,2232.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2822710230316015,0.5147789058487171,0.5483344787918624,3834.0,2232.0,6066.0,0.8122656668452062,0.6737553577316189,4825.0,0.8466321243523316,0.9997552019583843,4085.0,2643.0,0.7495270525917518,0.001514386673397274,1981.0
0.5,0.425,0.65,0.375,7468.0,0.8136047134440278,0.6614501825769431,0.6940231935771632,0.6777366880770532,0.6501071237279057,0.673469387755102,0.6310072416063199,0.36899275839368006,0.5,0.425,6076.0,3834.0,2242.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28227102303160145,0.515428797416494,0.5476430972550248,3834.0,2242.0,6076.0,0.8136047134440278,0.673469387755102,4825.0,0.8476683937823835,0.9985330073349633,4090.0,2643.0,0.7514188422247446,0.004028197381671702,1986.0
0.5,0.425,0.65,0.4,7468.0,0.8182913765399036,0.6614501825769431,0.6934563021519543,0.6774532423644487,0.6501071237279057,0.6733758795614466,0.6273932253313697,0.37260677466863035,0.5,0.425,6111.0,3834.0,2277.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2837439742903054,0.5169852039708671,0.5488435106283909,3834.0,2277.0,6111.0,0.8182913765399036,0.6733758795614466,4825.0,0.8501554404145077,0.9956118966357874,4102.0,2643.0,0.7601210745365116,0.015430562468889995,2009.0
0.5,0.425,0.65,0.425,7468.0,0.8240492769148366,0.6614501825769431,0.6918103448275862,0.6766302637022646,0.6501071237279057,0.6728956776080598,0.6230094247643809,0.37699057523561913,0.5,0.425,6154.0,3834.0,2320.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2849491162292448,0.5191821263706946,0.5488423074599296,3834.0,2320.0,6154.0,0.8240492769148366,0.6728956776080598,4825.0,0.8536787564766839,0.9915027919397912,4119.0,2643.0,0.7699583806280742,0.02800982800982801,2035.0
0.5,0.425,0.65,0.45,7468.0,0.8342260310658811,0.6614501825769431,0.6873956594323873,0.6744229210046653,0.6501071237279057,0.6714285714285714,0.6154093097913322,0.38459069020866776,0.5,0.425,6230.0,3834.0,2396.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.286020353508302,0.5235483156106889,0.5463112858546317,3834.0,2396.0,6230.0,0.8342260310658811,0.6714285714285714,4825.0,0.8607253886010363,0.9833855044546111,4153.0,2643.0,0.7858494135452138,0.04766490129995185,2077.0
0.5,0.425,0.65,0.475,7468.0,0.8397161221210498,0.6614501825769431,0.6832170701682396,0.6723336263725914,0.6501071237279057,0.6699091054058364,0.6113857439004944,0.3886142560995057,0.5,0.425,6271.0,3834.0,2437.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28535083020889124,0.5264813823451683,0.5419960511002674,3834.0,2437.0,6271.0,0.8397161221210498,0.6699091054058364,4825.0,0.8654922279792746,0.9779693486590039,4176.0,2643.0,0.7926598562239879,0.0558472553699284,2095.0
0.5,0.425,0.65,0.5,7468.0,0.8407873594001071,0.6614501825769431,0.6826175869120654,0.6720338847445042,0.6501071237279057,0.6696926262143653,0.610606784519828,0.38939321548017203,0.5,0.425,6279.0,3834.0,2445.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2853508302088912,0.5269898145084095,0.541473141136654,3834.0,2445.0,6279.0,0.8407873594001071,0.6696926262143653,4825.0,0.8663212435233161,0.9770334928229665,4180.0,2643.0,0.7941732879303821,0.057646498332539306,2099.0
0.5,0.45,0.5,0.35,7468.0,0.9685324049276914,0.630071599045346,0.676829268292683,0.6534504336690146,0.6501071237279057,0.6470344255495645,0.6372183049910134,0.3627816950089866,0.5,0.45,7233.0,4609.0,2624.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28481521156936257,0.584686750900997,0.48712444934054844,4609.0,2624.0,7233.0,0.9685324049276914,0.6470344255495645,4825.0,0.9776165803108808,0.9135043459826161,4717.0,2643.0,0.9519485433219826,0.147456279809221,2516.0
0.5,0.45,0.5,0.375,7468.0,0.9698714515265131,0.630071599045346,0.6761579347000759,0.653114766872711,0.6501071237279057,0.6468314234433246,0.6363385337567307,0.36366146624326934,0.5,0.45,7243.0,4609.0,2634.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28481521156936257,0.5852590195619161,0.4866481370634071,4609.0,2634.0,7243.0,0.9698714515265131,0.6468314234433246,4825.0,0.9786528497409327,0.9125370605675561,4722.0,2643.0,0.9538403329549754,0.1491471638238794,2521.0
0.5,0.45,0.5,0.4,7468.0,0.9745581146223888,0.630071599045346,0.6759085799925065,0.6529900895189262,0.6501071237279057,0.6468810112668315,0.6332783731794449,0.3667216268205551,0.5,0.45,7278.0,4609.0,2669.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28628816282806635,0.5866301866569442,0.4880215327130531,4609.0,2669.0,7278.0,0.9745581146223888,0.6468810112668315,4825.0,0.981139896373057,0.9102239121250528,4734.0,2643.0,0.9625425652667423,0.15683962264150944,2544.0
0.5,0.45,0.5,0.425,7468.0,0.9803160149973219,0.630071599045346,0.6747787610619469,0.6524251800536465,0.6501071237279057,0.6466329736374812,0.6295588034421528,0.3704411965578473,0.5,0.45,7321.0,4609.0,2712.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2874933047670058,0.5885672052664488,0.48846300336569964,4609.0,2712.0,7321.0,0.9803160149973219,0.6466329736374812,4825.0,0.9846632124352331,0.9069669543254052,4751.0,2643.0,0.972379871358305,0.16536964980544747,2570.0
0.5,0.45,0.5,0.45,7468.0,0.9904927691483664,0.630071599045346,0.6714490674318508,0.6507603332385985,0.6501071237279057,0.6456671623631202,0.6230904420711099,0.3769095579288901,0.5,0.45,7397.0,4609.0,2788.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2885645420460632,0.5924222426202038,0.4870926870837615,4609.0,2788.0,7397.0,0.9904927691483664,0.6456671623631202,4825.0,0.9917098445595854,0.9005224660397074,4785.0,2643.0,0.9882709042754446,0.17879019908116386,2612.0
0.5,0.45,0.5,0.475,7468.0,0.9959828602035351,0.630071599045346,0.6680805938494168,0.6490760964473814,0.6501071237279057,0.644528098951331,0.619655821457381,0.380344178542619,0.5,0.45,7438.0,4609.0,2829.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2878950187466524,0.5950158995593658,0.48384424510311524,4609.0,2829.0,7438.0,0.9959828602035351,0.644528098951331,4825.0,0.9964766839378238,0.8962146422628952,4808.0,2643.0,0.9950813469542187,0.1844106463878327,2630.0
0.5,0.45,0.5,0.5,7468.0,0.9970540974825924,0.630071599045346,0.6676066267183645,0.6488391128818553,0.6501071237279057,0.6443728176201987,0.6189900617781359,0.3810099382218641,0.5,0.45,7446.0,4609.0,2837.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2878950187466523,0.5954658171280448,0.4834786657195225,4609.0,2837.0,7446.0,0.9970540974825924,0.6443728176201987,4825.0,0.9973056994818653,0.8954696591853699,4812.0,2643.0,0.996594778660613,0.1856492027334852,2634.0
0.5,0.45,0.525,0.35,7468.0,0.9574183181574719,0.6349977905435263,0.676829268292683,0.6559135294181047,0.6501071237279057,0.6503496503496503,0.633006993006993,0.366993006993007,0.5,0.45,7150.0,4526.0,2624.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2878950187466523,0.5785859052080423,0.4975838784789163,4526.0,2624.0,7150.0,0.9574183181574719,0.6503496503496503,4825.0,0.9666321243523316,0.923885077186964,4664.0,2643.0,0.9405978055240257,0.13716814159292035,2486.0
