t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count,constraint_satisfied,objective,hard_constraint
0.5,0.25,7442.0,0.5450147809728567,0.5598913311928871,0.8571428571428571,0.7085170941678721,0.5491803278688525,0.560404339250493,0.9982741617357002,0.0017258382642998027,0.5,0.25,4056.0,4049.0,7.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.06584251545283519,0.48947536481421694,0.13451650519291422,4049.0,7.0,4056.0,0.5450147809728567,0.560404339250493,4807.0,0.5481589348866237,0.6106261859582542,2635.0,2635.0,0.5392789373814042,0.4672765657987333,1421.0,,,
0.5,0.27,7442.0,0.5459553883364687,0.5598913311928871,0.7142857142857143,0.6370885227393007,0.5491803278688525,0.5604233325129215,0.9965542702436623,0.0034457297563376815,0.5,0.27,4063.0,4049.0,14.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.06597688793335131,0.48988697696668637,0.13467777474280138,4049.0,14.0,4063.0,0.5459553883364687,0.5604233325129215,4807.0,0.5487830247555648,0.6110689916603488,2638.0,2635.0,0.540796963946869,0.4666666666666667,1425.0,,,
0.5,0.29,7442.0,0.5471647406611126,0.5598913311928871,0.7391304347826086,0.6495108829877478,0.5491803278688525,0.5609037328094303,0.994351669941061,0.005648330058939097,0.5,0.29,4072.0,4049.0,23.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.06664875033593125,0.49016119304019845,0.13597312737580458,4049.0,23.0,4072.0,0.5471647406611126,0.5609037328094303,4807.0,0.550031204493447,0.6119515885022693,2644.0,2635.0,0.5419354838709678,0.46638655462184875,1428.0,,,
0.5,0.31,7442.0,0.5494490728298844,0.5598913311928871,0.725,0.6424456655964436,0.5491803278688525,0.5615064808021522,0.9902176571288823,0.009782342871117632,0.5,0.31,4089.0,4049.0,40.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.06758935769954318,0.4908460630026186,0.13769970423330583,4049.0,40.0,4089.0,0.5494490728298844,0.5615064808021522,4807.0,0.5525275639692115,0.6133283132530121,2656.0,2635.0,0.5438330170777989,0.46545708304256805,1433.0,,,
0.5,0.33,7442.0,0.5529427573233002,0.5598913311928871,0.7727272727272727,0.6663093019600799,0.5491803278688525,0.5633049817739976,0.9839611178614823,0.01603888213851762,0.5,0.33,4115.0,4049.0,66.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.07000806234883096,0.4913932717154709,0.14246850003548153,4049.0,66.0,4115.0,0.5529427573233002,0.5633049817739976,4807.0,0.5575202829207406,0.6156716417910447,2680.0,2635.0,0.5445920303605313,0.46550522648083625,1435.0,,,
0.5,0.35,7442.0,0.5618113410373555,0.5598913311928871,0.7575757575757576,0.6587335443843223,0.5491803278688525,0.5661325041856016,0.9684286055967471,0.03157139440325281,0.5,0.35,4181.0,4049.0,132.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.0743079817253427,0.4937121425041179,0.15050871819447487,4049.0,132.0,4181.0,0.5618113410373555,0.5661325041856016,4807.0,0.5677137507801123,0.6181751557347014,2729.0,2635.0,0.5510436432637571,0.46831955922865015,1452.0,,,
0.5,0.37,7442.0,0.5709486697124428,0.5598913311928871,0.7,0.6299456655964435,0.5491803278688525,0.5664862320546011,0.9529301012002824,0.04706989879971758,0.5,0.37,4249.0,4049.0,200.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.07592045149153459,0.49750789854077104,0.1526014998238523,4049.0,200.0,4249.0,0.5709486697124428,0.5664862320546011,4807.0,0.5768670688579155,0.6188243779300396,2773.0,2635.0,0.5601518026565465,0.46815718157181574,1476.0,,,
0.5,0.39,7442.0,0.5841171728030099,0.5598913311928871,0.6946308724832215,0.6272611018380543,0.5491803278688525,0.5691281343455257,0.9314469749252358,0.0685530250747642,0.5,0.39,4347.0,4049.0,298.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.0807578607901102,0.5016768441999788,0.16097585871019082,4049.0,298.0,4347.0,0.5841171728030099,0.5691281343455257,4807.0,0.5903890160183066,0.6208597603946441,2838.0,2635.0,0.5726755218216318,0.47183565275016565,1509.0,,,
0.5,0.41,7442.0,0.6025262026337006,0.5598913311928871,0.6666666666666666,0.6132789989297769,0.5491803278688525,0.5702497769848349,0.9029884032114184,0.09701159678858162,0.5,0.41,4484.0,4049.0,435.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.08465466272507384,0.5088573178743855,0.16636227828794115,4049.0,435.0,4484.0,0.6025262026337006,0.5702497769848349,4807.0,0.6086956521739131,0.6206425153793574,2926.0,2635.0,0.5912713472485769,0.47560975609756095,1558.0,,,
0.5,0.43,7442.0,0.6341037355549584,0.5598913311928871,0.6402985074626866,0.6000949193277869,0.5491803278688525,0.5713074803983895,0.8580207671116762,0.1419792328883238,0.5,0.43,4719.0,4049.0,670.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.09043267938726153,0.521378488320959,0.17344919557093705,4049.0,670.0,4719.0,0.6341037355549584,0.5713074803983895,4807.0,0.6392760557520283,0.6225187113569801,3073.0,2635.0,0.6246679316888045,0.4756986634264885,1646.0,,,
0.5,0.45,7442.0,0.6779091642031712,0.5598913311928871,0.6114457831325302,0.5856685571627087,0.5491803278688525,0.5700693756194252,0.8025768087215065,0.19742319127849356,0.5,0.45,5045.0,4049.0,996.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.09500134372480515,0.5398647147565611,0.1759725003839966,4049.0,996.0,5045.0,0.6779091642031712,0.5700693756194252,4807.0,0.6804659871021427,0.6184653011311525,3271.0,2635.0,0.6732447817836812,0.48083427282976327,1774.0,,,
0.5,0.47,7442.0,0.7745229776941682,0.5598913311928871,0.5801749271137027,0.570033129153295,0.5491803278688525,0.5659264399722415,0.7024635669673838,0.29753643303261623,0.5,0.47,5764.0,4049.0,1715.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.10212308519215259,0.579827514223849,0.17612666299365504,4049.0,1715.0,5764.0,0.7745229776941682,0.5659264399722415,4807.0,0.7749115872685667,0.60751677852349,3725.0,2635.0,0.7738140417457305,0.4899460519862678,2039.0,True,accepted_sample_accuracy,coverage_only
0.5,0.49,7442.0,0.9177640419242139,0.5598913311928871,0.5476447321107515,0.5537680316518193,0.5491803278688525,0.554904831625183,0.5928257686676428,0.40717423133235725,0.5,0.49,6830.0,4049.0,2781.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.10077936038699271,0.639134055397309,0.15768109919341505,4049.0,2781.0,6830.0,0.9177640419242139,0.554904831625183,4807.0,0.9180361972123986,0.5862225243598459,4413.0,2635.0,0.9172675521821632,0.4977244517997518,2417.0,,,
0.52,0.05,7442.0,0.33552808384842786,0.5762915498598318,0.0,0.2881457749299159,0.5491803278688525,0.5762915498598318,1.0,0.0,0.52,0.05,2497.0,2497.0,0.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.051195915076592304,0.3770491803278689,0.1357804704205274,2497.0,0.0,2497.0,0.33552808384842786,0.5762915498598318,4807.0,0.34304139796130645,0.6440266828380837,1649.0,2635.0,0.3218216318785579,0.44457547169811323,848.0,,,
