feature,gain,split
ret_vol_product__ret_10__rv_5,8.723099669381869,0.0
legal_prev_relative_trade_count_5,8.662017020261882,0.0
lower_wick_ratio_1,8.653083702730711,0.0
sl_taker_buy_count_60s,8.653025913677377,0.0
ret_efficiency_product__ret_3__efficiency_10,8.43845622556287,0.0
second_level_signed_dollar_flow,8.390206426423028,0.0
legal_prev_trade_count_sum_20,8.366854633622118,0.0
ret_3_rolling_z_12,8.337173351818628,0.0
ret_range_pos_product__ret_10__range_pos_3,8.319795954634348,0.0
sl_agg_mean_interarrival_ms_30s,8.300420045936866,0.0
htf_ret_15m_1_delta_3,8.268915598991203,0.0
htf_range_pos_15m_delta_3,8.26472221159796,0.0
legal_prev_taker_buy_base_volume_sum_10,8.226589339346297,0.0
stale_trade_share_20_rolling_z_24,8.150615661795664,0.0
range_pos_10_rolling_z_24,8.123576591087787,0.0
sl_post_jump_pullback_ratio,8.084789110579967,0.0
volume_z_5_mean_gap_12,8.076957330861793,0.0
ret_range_pos_product__ret_10__range_pos_5,8.026711521545097,0.0
sl_agg_large_buy_trade_count_300s,8.00596198754752,0.0
sl_agg_trade_cluster_score_300s,7.991188252860582,0.0
ret_vol_ratio__ret_10__rv_30,7.8139915016931365,0.0
