feature,importance_q50,importance_q60,importance_q70,importance_q80,importance_q90,importance_mean
relative_volume_20_lag3,0.061898470589521436,0.054978010531105605,0.0,0.0,0.02398296737615182,0.028171889699355773
close_z_3_rolling_z_24,0.05227987789528148,0.029272399710374757,0.0,0.026577270083452585,0.03271305360840513,0.02816852025950279
low_volume_flag_share_5_rolling_z_6,0.036560482390547475,0.07016959706398297,0.01950835239765227,0.0,0.014436173543711343,0.028134921079178817
ret_term_ratio__ret_10__ret_15,0.04348075807949376,0.053260747862764767,0.0,0.024403301484503405,0.019468992945300072,0.0281227600744124
volume_z_10_rolling_z_12,0.0,0.025359303390873555,0.022170593229605025,0.030040758665205825,0.0630127488508961,0.0281166808273161
close_z_term_ratio__close_z_5__close_z_10,0.03530563159982454,0.061779664001337525,0.022221615727292057,0.009458365542618303,0.011664433353181748,0.02808594204485083
prev_bar_log_volume,0.015205513822626825,0.07907124360372958,0.022971627281633843,0.0,0.022945928457251855,0.028038862633048424
prev_bar_taker_buy_ratio_lag1,0.018627091316215982,0.0,0.006716453571748985,0.0,0.11466167125432272,0.02800104322845754
close_z_5_delta_3,0.01592494255792842,0.020616901805668077,0.006270015683794117,0.029505410951833875,0.06686272058026312,0.02783599831589752
volume_below_rolling_p20_share_20_mean_gap_12,0.09422113285887093,0.020222223459318085,0.006755389902069841,0.0,0.01791299415764399,0.027822348075580566
ret_close_z_product__ret_5__close_z_3,0.05500798526246176,0.04929440262362991,0.020362778737061854,0.014117386020018934,0.0,0.027756510528634492
clv_x_volume_1,0.009726522081407844,0.019345091021728544,0.024107822794118154,0.04127110156793742,0.04429738443442183,0.02774958437992276
ret_15_mean_gap_12,0.0,0.05105561187773926,0.025498467804559357,0.017493250802714466,0.04410334385445444,0.027630134867893508
htf_regime_trend_strength_15m_delta_1,0.02883322799110015,0.03338506561461153,0.03598720980107391,0.024219318047328332,0.015442951234674393,0.02757355453775766
volume_z_10_mean_gap_24,0.03777044953418304,0.0237111345663688,0.03199661478453798,0.03852623266552988,0.005815027060139922,0.02756389172215192
ret_volume_z_product__ret_10__volume_z_3,0.02362501842171388,0.04141040754649842,0.05504442722737133,0.00861847814629769,0.009119710591153346,0.02756360838660693
ret_10_lag3,0.062209813351532826,0.03920443048111823,0.007084534993876702,0.029178407395154888,0.0,0.02753543724433653
price_location_product__range_pos_3__close_z_3,0.011012601696160543,0.0,0.002830814618432786,0.052948568090681415,0.07086463221487724,0.0275313233240304
relative_volume_term_spread__relative_volume_10__relative_volume_20,0.02443384091849584,0.020946869685473497,0.020039746809602098,0.04381673777443532,0.028072391753828384,0.02746191738836703
ret_volume_z_product__ret_5__volume_z_5,0.020605499244481584,0.02964801987387134,0.010942627356694578,0.021570046060623405,0.05439756484047528,0.02743275147522924
legal_prev_log_taker_buy_base_volume_lag6,0.04878861248558933,0.019616522491528995,0.017484636863775778,0.008482967718081429,0.04261219751679,0.027396987415153107
down_ratio_5,0.03685004344606292,0.01785564361980321,0.0,0.07683030974200465,0.004735511238434299,0.027254301609261018
volume_z_20_lag12,0.04473426605220448,0.0673519511094949,0.0,0.007063398759675861,0.017036481380369985,0.02723721946034905
prev_bar_taker_buy_ratio_lag3,0.03411158003797073,0.050430566584611154,0.009458851335134836,0.017270461600820786,0.02433633731004391,0.027121559373716287
range_pos_3_delta_1,0.043460137301059104,0.0,0.01756957099957086,0.013334694715833885,0.06118353624248222,0.027109587851789213
volume_z_5_lag3,0.0,0.058305549048806846,0.022253850717840615,0.0037801562809449316,0.05114223574490471,0.02709635835849942
rv_30_delta_6,0.08151750204579065,0.02433349832110036,0.0,0.0,0.029358690782751648,0.02704193822992853
relative_volume_3_rolling_z_6,0.023756230810323548,0.030338593298602744,0.03126376173350506,0.010127878213668298,0.03968707349906287,0.027034707511032506
range_pos_10_rolling_z_12,0.08462071584039751,0.021871295214608885,0.023985300097598194,0.0,0.004502625377749069,0.02699598730607073
volume_z_term_spread__volume_z_3__volume_z_10,0.05738283181449596,0.013234493190004349,0.017778770376195227,0.016168041276616363,0.030062544166716172,0.026925336164805615
wick_pressure_1_lag2,0.0,0.09272087033697518,0.0,0.01255320637669827,0.028800349843579227,0.026814885311450536
volume_state_product__volume_z_20__relative_volume_20,0.04265397581794564,0.02143484813634455,0.011811993156444987,0.0,0.05803928645834625,0.026788020713816287
slope_3,0.040949155706135484,0.03141587693383255,0.0,0.025593037600803895,0.03593542625281246,0.02677869929871688
legal_prev_taker_buy_base_volume_sum_3,0.09300923615570181,0.03438780536647417,0.0,0.0,0.006458988487023513,0.0267712060018399
volume_below_rolling_p20_share_20_lag6,0.06060746951843782,0.033549794557929946,0.016885946653057978,0.02239458651239303,0.0,0.026687559448363755
relative_volume_term_ratio__relative_volume_3__relative_volume_10,0.031835360060516044,0.036460755833446504,0.029749989685172153,0.019656740716740687,0.01572599561314436,0.026685768381803955
ret_5_delta_1,0.0634824494217258,0.0204419873578418,0.018560015734718622,0.0,0.03065189750872854,0.026627270004602948
close_z_term_ratio__close_z_3__close_z_5,0.01769448929331122,0.029995688232332344,0.032546080743754195,0.009115089495195353,0.04370022332118712,0.026610314217156046
volume_share_term_spread__volume_share_5__volume_share_10,0.028367823917182778,0.02229935270870755,0.04408330589254826,0.029143516568517804,0.008723331238372968,0.026523466065065872
ret_1_lag6,0.012380082497877346,0.0638261756597193,0.05633737124024384,0.0,0.0,0.026508725879568103
close_z_3,0.03853706788193476,0.0326171667943135,0.06136902268983797,0.0,0.0,0.026504651473217244
volume_z_20_delta_3,0.0178252161411682,0.056086510687503734,0.0,0.0,0.05782488683287744,0.026347322732309875
wick_pressure_1_delta_3,0.014885597642118805,0.049401155128937835,0.011678001337663613,0.05568786371901181,0.0,0.026330523565546417
ret_volume_z_product__ret_15__volume_z_20,0.034252218839833225,0.035252202853257135,0.031057376735746996,0.030796214890087784,0.0,0.026271602663785032
stale_trade_share_20,0.03061804617777678,0.04655011542659307,0.0,0.03890512201807848,0.015116566937319496,0.026237970111953564
ret_relative_volume_product__ret_1__relative_volume_3,0.016556641383588085,0.035649364342454117,0.06879536397200059,0.009912503044645747,0.0,0.026182774548537707
rv_10_lag6,0.024715529498175605,0.0,0.02600404505577683,0.013998572018919313,0.06610697901450138,0.02616502511747463
volume_share_term_spread__volume_share_3__volume_share_10,0.020485875644852502,0.04620245932032996,0.03793708474776166,0.019642737653555942,0.006409360047833836,0.02613550348286678
rv_term_spread__rv_5__rv_10,0.02785640634759292,0.03994063293375332,0.0,0.010733302869746414,0.0517003265372263,0.02604613373766379
range_pos_term_ratio__range_pos_5__range_pos_10,0.08797944125176797,0.003321392608544306,0.0,0.017416170478953354,0.02142740653199928,0.026028882174252983
close_z_term_spread__close_z_5__close_z_10,0.060568437026565274,0.01644111161904445,0.05308245897283265,0.0,0.0,0.02601840152368847
max_positive_single_bar_return,0.014475420069370174,0.02272172667185395,0.00849363040623244,0.04173491418327174,0.042580913008097625,0.026001320867765187
ret_15_delta_3,0.053677097391777034,0.05610546546868343,0.0,0.02017238828473034,0.0,0.025990990229038162
ret_10_mean_gap_12,0.03128980996710164,0.03619407289577199,0.017917581524052317,0.0,0.04443207222511917,0.02596670732240902
price_location_product__range_pos_5__close_z_3,0.03763484819669843,0.0,0.0,0.03242137338733286,0.05963433323785276,0.025938110964376808
htf_efficiency_15m_delta_6,0.05273603433417866,0.00885913156495717,0.008413580948293505,0.0,0.05964258203779201,0.02593026577704427
stale_trade_share_5_delta_6,0.015432313832879163,0.03487883202499377,0.031148825719687953,0.021325599008771696,0.026717292691944047,0.025900572655655325
ret_vol_ratio__ret_5__rv_5,0.06255001264900018,0.0,0.009999598263479731,0.0,0.056869659375968745,0.025883854057689733
ret_10_delta_6,0.021762586736004976,0.04213437363647303,0.0,0.03400896173030766,0.03128553936326968,0.025838292293211072
relative_volume_3_delta_6,0.04917381455085384,0.009303528542368832,0.004109355673795433,0.016571330423551307,0.049941031138032395,0.02581981206572036
volume_z_term_ratio__volume_z_3__volume_z_20,0.02381064356642159,0.04621055553931729,0.025634517489399773,0.008471881654271646,0.024966265033683165,0.025818772656618694
abs_ret_mean_5_delta_6,0.014389792418677829,0.040914265852789254,0.004696009180782751,0.007952729722130687,0.06061803283961173,0.02571416600279845
context_relative_volume_product__compression_score__relative_volume_5,0.03842750994368571,0.028342035903494402,0.008771874698375839,0.0,0.05292518329586539,0.025693320768284268
ret_10_delta_3,0.016765644979143585,0.06043320917738794,0.019286641194743034,0.012707977625432718,0.019024236155360717,0.025643541826413596
ret_efficiency_product__ret_10__efficiency_10,0.0,0.010839555707047262,0.017983641336102463,0.008311016142253195,0.09061404127678416,0.025549650892437416
ret_vol_ratio__ret_5__rv_3,0.033899655428976695,0.03787973226381824,0.0,0.011526524968163185,0.04420747120168276,0.025502676772528175
context_relative_volume_product__max_down_ret_5__relative_volume_10,0.0,0.028130949751702033,0.0,0.043257733196072845,0.055767051654561084,0.025431146920467197
context_ret_product__clv_1__ret_5,0.014826332297069297,0.0,0.03654366980229758,0.00722543110197877,0.0681067535861783,0.02534043735750479
volume_state_product__volume_z_3__relative_volume_20,0.0,0.017397840967411694,0.04654549271838017,0.06243493137875605,0.0,0.025275653012909582
context_ret_product__compression_score__ret_3,0.0345855695864859,0.040453128120789286,0.01952251537712733,0.0,0.03178715228912482,0.025269673074705467
close_z_3_delta_3,0.039290010896283395,0.011749815800866583,0.01890548257839077,0.011119664157281972,0.04506686991838924,0.025226368670242395
efficiency_10_delta_3,0.05259188935572474,0.03310412108640768,0.005300876016661013,0.0,0.03499284800693789,0.02519794689314626
ret_5_lag12,0.03509432824509863,0.0417291397194717,0.009566972118661202,0.018988081694917155,0.020392568544289287,0.025154218064487595
legal_prev_relative_taker_buy_base_volume_3,0.01665235409732856,0.05538773200586682,0.02860235704785246,0.0,0.025027543498900344,0.025133997329989638
ret_term_ratio__ret_5__ret_10,0.03128617695585068,0.02153763256771322,0.04513829473672753,0.0,0.02758417645992177,0.025109256144042635
ret_term_ratio__ret_5__ret_15,0.025912921773975597,0.07821376152910182,0.011035548934677463,0.0,0.010325090263189668,0.02509746450018891
prev_bar_trade_count_lag1,0.0,0.0412865946271541,0.006924634321817125,0.05596199886250576,0.021174077812023403,0.025069461124700078
context_relative_volume_product__clv_1__relative_volume_5,0.0,0.027358140554072295,0.07186444985560744,0.0,0.026050497735722412,0.025054617629080428
ret_3_delta_1,0.04781431178555034,0.01284078869941262,0.007503252678434308,0.02073156256728476,0.036202103117812204,0.025018403769698848
legal_prev_log_taker_buy_base_volume_lag2,0.03929676880248541,0.012578156645386923,0.007161465222282019,0.06601380115019571,0.0,0.025010038364070016
context_relative_volume_product__max_up_ret_5__relative_volume_5,0.0,0.017242591338887184,0.03064847792782289,0.04530110816844541,0.03177743099953294,0.024993921686937683
ret_relative_volume_product__ret_15__relative_volume_10,0.007815456917702407,0.03941248078705804,0.00936853482258446,0.01978096246773857,0.048568334268911106,0.024989153852798915
abs_ret_mean_20_delta_3,0.01765473559290002,0.03589535467257077,0.0060722234250064535,0.00944940624306516,0.05496371524264265,0.02480708703523701
ret_term_spread__ret_3__ret_5,0.025831890743586338,0.08121119165356563,0.012946847514260642,0.003974249598277763,0.0,0.024792835901938075
low_volume_flag_share_20,0.04845190465788239,0.03884221732582655,0.017630039752969423,0.005871345425228887,0.013076095801611355,0.024774320592703722
prev_bar_taker_net_quote_volume,0.012083843598237921,0.0583260850803018,0.0,0.010962759170808295,0.0421201269262335,0.024698562955116306
signed_volume_1_lag12,0.030339626143477655,0.05705815628310422,0.0,0.01924606384730058,0.016815605563562704,0.024691890367489033
legal_prev_taker_buy_base_volume_z_20,0.03387102211671359,0.01017298412328076,0.006362405081080274,0.0443305201554332,0.028558908077144726,0.02465916791073051
range_expansion_x_volume_3,0.05757046546007541,0.01122308199524479,0.0,0.011384838295488234,0.04303763003110095,0.024643203156381875
ret_vol_ratio__ret_15__rv_3,0.05913549375844655,0.020542709273841244,0.01799176673873701,0.017196386629989742,0.00832550044627013,0.024638371369456936
close_z_5_rolling_z_6,0.0,0.032744690380129574,0.023510556857610766,0.019179421564031907,0.04729329789905596,0.02454559334016564
efficiency_3,0.024142793597015405,0.02040834271451239,0.017020487061467658,0.060867393858992244,0.0,0.02448780344639754
ret_term_spread__ret_1__ret_3,0.02406661193266787,0.01943122815113195,0.0610879897022122,0.012701299234190356,0.004826723610489308,0.024422770526138338
ret_close_z_product__ret_15__close_z_3,0.0167005026280699,0.057306276154153374,0.010774265373065599,0.02454661216986089,0.012494142113351425,0.02436435968770024
relative_volume_3_delta_1,0.01662317535977059,0.0690810642424441,0.03605451687458148,0.0,0.0,0.024351751295359235
context_relative_volume_product__down_ratio_5__relative_volume_20,0.016965716290215878,0.059014869715873705,0.0,0.03907741598490892,0.006664903430921073,0.024344581084383917
ret_range_pos_product__ret_3__range_pos_10,0.05485356303588622,0.059093871414331055,0.007554883076138068,0.0,0.0,0.024300463505271066
realized_skew_10,0.05607321479052236,0.03616874935634277,0.00679950455889047,0.022456839053206414,0.0,0.024299661551792404
prev_bar_taker_buy_volume_lag3,0.0,0.06216698565350551,0.020483751197867554,0.030741757852233494,0.007679058679022625,0.024214310676525835
prev_bar_taker_buy_volume,0.045173871058224915,0.06094098267371586,0.0,0.0,0.014520282048851236,0.0241270271561584
prev_bar_taker_buy_ratio_lag6,0.04034182871535477,0.05504455021507093,0.01600519256336949,0.0,0.008921017779168513,0.024062517854592742
relative_volume_10_mean_gap_24,0.023342332624421744,0.024962913382733813,0.0,0.01722838433046992,0.05410531306732262,0.02392778868098962
relative_volume_5_delta_1,0.048228716378490126,0.039334162442313865,0.0,0.03204355409620179,0.0,0.023921286583401157
weekday_sin,0.026918220845332685,0.03316287502431104,0.04144276276294682,0.010926413135350085,0.0071160718853725,0.023913268730662626
downside_rv_20,0.0,0.009152245129147273,0.042788168356072485,0.0,0.0675947671069265,0.023907036118429252
ret_term_ratio__ret_3__ret_15,0.06201364109131095,0.0,0.03158251475316284,0.02572764302029013,0.0,0.02386475977295278
stale_trade_share_5_delta_1,0.0,0.021177577453744933,0.023994011002349738,0.021752046309659243,0.052270334506623786,0.02383879385447554
ret_5_mean_gap_6,0.009120494078629063,0.013520058707256333,0.015914875291733275,0.00485482592570465,0.07573016356206284,0.023828083513077233
wick_imbalance_5,0.020230587004042636,0.07142863312631514,0.0,0.018847100984890525,0.008398943635643037,0.023781052950178266
volume_z_term_spread__volume_z_3__volume_z_5,0.0,0.05863606553533319,0.005214071357699371,0.029493747122150537,0.025511187822569503,0.02377101436755052
context_relative_volume_product__wick_pressure_1__relative_volume_3,0.0345987850864983,0.028428599786275273,0.02961577151337843,0.0,0.02563148427562358,0.023654928132355115
htf_ret_15m_1_lag2,0.029102004932815225,0.016550112279847973,0.012080668422119646,0.00905903602891073,0.051336542192603876,0.02362567277125949
relative_volume_20_delta_6,0.02298084774223874,0.03101849199660817,0.016954489818465132,0.012002492237082035,0.03514348406534896,0.023619961171948606
relative_volume_5_mean_gap_12,0.0,0.053129759962803634,0.02594481415352917,0.00288889675196296,0.03607988564347492,0.023608671302354136
ret_close_z_product__ret_10__close_z_10,0.044451558308546184,0.035611532563852744,0.03775299388415694,0.0,0.0,0.023563216951311174
body_pct_1_lag12,0.062272150206292017,0.01436303375081003,0.0,0.015951610305787157,0.025156647865363892,0.02354868842565062
ret_vol_ratio__ret_3__rv_5,0.053134369610399676,0.0,0.04014068826317434,0.011253043084475719,0.012796610382077637,0.023464942268025472
ret_volume_z_product__ret_1__volume_z_5,0.0,0.03567738536114825,0.019126453788050307,0.053800028302973764,0.008537293681061759,0.023428232226646816
relative_volume_5_lag2,0.031015342758664667,0.0,0.05575419582753765,0.030293677602530752,0.0,0.023412643237746614
context_ret_product__max_down_ret_5__ret_15,0.0,0.03878650388313509,0.02495255204023807,0.019926697831927905,0.03334792948482454,0.02340273664802512
volume_share_term_ratio__volume_share_3__volume_share_10,0.018289378578609152,0.009639695605837493,0.053695615403523564,0.022963592834211562,0.012375384998766009,0.023392733484189555
relative_volume_term_ratio__relative_volume_5__relative_volume_20,0.028983169179467954,0.027843989099023005,0.017197416572616746,0.017075177216112188,0.025711098242149948,0.023362170061873966
context_ret_product__compression_score__ret_1,0.03212007262320069,0.00934759165635094,0.0,0.0,0.07507345304736641,0.02330822346538361
context_ret_product__wick_pressure_1__ret_10,0.05033315385605325,0.021883665250999593,0.04304359775136606,0.0,0.000999535717195343,0.023251990515122847
rv_10_lag3,0.016696390508618708,0.0,0.02134310460835528,0.04858950521801097,0.029533306680653806,0.023232461403127756
dollar_vol_mean_20_delta_6,0.060560802582556944,0.03246897638584667,0.009131681315166174,0.0,0.01368705636990417,0.02316970333069479
prev_bar_taker_buy_volume_lag12,0.01672313442358678,0.01675956819503159,0.011767699013368164,0.026374362962819073,0.04415943940513273,0.023156840799987664
range_3,0.024952211364424933,0.01208026824740856,0.03429668930374406,0.0441603651261117,0.0,0.02309790680833785
range_pos_term_ratio__range_pos_3__range_pos_5,0.029819623729948397,0.012994845242517336,0.018933969606793166,0.0,0.053737735132671834,0.023097234742386147
volume_share_term_spread__volume_share_3__volume_share_5,0.07850504158023675,0.007926122912059779,0.0,0.016082260206788213,0.012496441602489337,0.023001973260314813
efficiency_3_mean_gap_6,0.03591935278050695,0.026020582675399966,0.0,0.013172794016486303,0.039843040645456754,0.022991154023569996
range_5,0.05681590408659547,0.008800890985766823,0.003613254703148243,0.04572537584900056,0.0,0.02299108512490222
prev_bar_taker_buy_quote_volume,0.042693701567411355,0.0,0.05885123786802223,0.013178564170995735,0.0,0.022944700721285863
context_ret_product__max_up_ret_5__ret_5,0.019849734146561722,0.049789274771168186,0.014885562731949433,0.030047976222609823,0.0,0.022914509574457835
volume_z_3_mean_gap_12,0.00657724090208528,0.009023113583268096,0.04009567296014968,0.009891918487047948,0.04883224727011868,0.022884038640533937
abs_ret_mean_5_delta_3,0.0,0.029353212335222728,0.013527931541689008,0.0,0.07134777684786583,0.022845784144955514
volume_share_term_ratio__volume_share_5__volume_share_20,0.01710722781997547,0.038750217799863505,0.025694512096870358,0.008658065527697597,0.023578479949023692,0.022757700638686127
ret_10_lag2,0.04846341638214502,0.009598496653853646,0.02816404954813451,0.02747016737506825,0.0,0.022739225991840285
stale_trade_share_5_mean_gap_24,0.03753858964837646,0.012157428415903816,0.003241162214674433,0.008172394425467024,0.05250919632580984,0.022723754206046314
ret_volume_z_product__ret_15__volume_z_3,0.032014226255481164,0.02744724832238275,0.03367464860081787,0.02042968721967244,0.0,0.02271316207967084
context_ret_product__up_ratio_5__ret_10,0.0,0.034373135973661345,0.04242852613007832,0.019571141743016225,0.017113007338946985,0.022697162237140574
dollar_vol_mean_20_delta_3,0.0,0.0,0.017266136520245234,0.024105062885166072,0.07193327470807266,0.022660894822696794
clv_1_lag3,0.016682496095864637,0.047461958179631586,0.031189306979871288,0.0,0.017938150470894792,0.022654382345252463
volume_z_5_lag2,0.03519690197347212,0.0510811887062028,0.026786638720521554,0.0,0.0,0.022612945880039294
wick_pressure_1_mean_gap_12,0.07188081919764955,0.016410419482535542,0.017125572416725146,0.007561784351595135,0.0,0.022595719089701073
volume_below_rolling_p20_share_20_rolling_z_12,0.011277678785280815,0.007878388019517143,0.03163634294035659,0.04410811271118637,0.017990823045328504,0.022578269100333885
context_relative_volume_product__down_ratio_5__relative_volume_3,0.021003947593446433,0.016608243196339575,0.03545635036779935,0.0,0.03956622161034456,0.022526952553585982
max_down_ret_5,0.0,0.0383140288041465,0.02621179028036609,0.010472962667003795,0.037372054829042156,0.02247416731611171
range_pos_10_mean_gap_6,0.013032436165029738,0.029226479250914827,0.0,0.056730345652648693,0.012853070677125149,0.022368466349143683
prev_bar_trade_count_lag3,0.03470604848286027,0.03953998236317462,0.006030158586011656,0.0,0.03129514539584971,0.022314266965579248
volume_below_rolling_p20_share_20_lag2,0.032869672382142334,0.013319533186427047,0.04037305742295478,0.0,0.0247809233534483,0.022268637268994494
ret_range_pos_product__ret_10__range_pos_5,0.0,0.01514906077500382,0.0,0.07403828161641497,0.021719414461310177,0.022181351370545794
htf_ret_15m_1_lag6,0.04494764576914677,0.016081635590027267,0.01543513084526702,0.018768830147853712,0.01536411542800635,0.022119471556060224
htf_ret_15m_1,0.03539059688192804,0.03193741000977589,0.01785764045374645,0.0,0.02513723525855929,0.022064576520801935
up_ratio_5_rolling_z_24,0.0,0.03490563428207532,0.014788790313973796,0.06007597632325559,0.0,0.02195408018386094
volume_share_10,0.049397158150786755,0.02379622408202714,0.0,0.0,0.036511802376012245,0.021941036921765227
volume_share_term_spread__volume_share_5__volume_share_20,0.03444341840720395,0.02735384495312381,0.019053621217651043,0.017415177417925438,0.01142119687464067,0.021937451774108982
stale_trade_share_20_rolling_z_24,0.04568725071107237,0.022019896720468946,0.024878825186464677,0.0,0.016795763552146025,0.021876347234030404
prev_bar_trade_count_lag12,0.0,0.0,0.003955159973136562,0.0673736284561838,0.037902485202457446,0.02184625472635556
ret_term_ratio__ret_1__ret_15,0.021995846975946524,0.03330359490105026,0.01116380071144183,0.038078464723553,0.004408291042585493,0.02178999967091542
relative_volume_5_mean_gap_6,0.0,0.0,0.009984492584125376,0.049577253154785665,0.04931503405988987,0.021775355959760184
ret_vol_product__ret_3__rv_3,0.03375213964321119,0.04441046319351684,0.0,0.009296668555233487,0.021143053794047705,0.021720465037201847
ret_3_delta_3,0.016585089991725973,0.03198279265646251,0.017789139728613495,0.0,0.04222860251059285,0.021717124977478967
relative_volume_10_rolling_z_6,0.053881503726160074,0.013341872384024164,0.018363787528944058,0.0065366234251737305,0.016240317241201296,0.021672820861100665
low_volume_flag_share_5_lag1,0.021551609111984248,0.013266920742616092,0.04700762473475662,0.0,0.026300211363165456,0.021625273190504484
max_down_ret_5_delta_6,0.02710230205800024,0.04024966724845731,0.006719086173664106,0.00811272735403379,0.025650307278580902,0.02156681802254727
legal_prev_log_taker_buy_base_volume,0.015162731012159144,0.0071826400784667085,0.013106837211487891,0.0275217892305984,0.044615966489207376,0.021517992804383903
ret_vol_product__ret_10__rv_10,0.03615462150147243,0.011206690190440835,0.0,0.059884239646649816,0.0,0.021449110267712616
ret_volume_z_product__ret_1__volume_z_3,0.030986368957640762,0.007623641350909664,0.008832778697090747,0.05965098697697364,0.0,0.021418755196522962
context_ret_product__clv_1__ret_15,0.04598343515729784,0.0393380684238013,0.009974989615949873,0.0,0.011375508664736918,0.021334400372357187
rv_term_ratio__rv_5__rv_10,0.019412894782026676,0.017279644186734073,0.043299814965942034,0.009703368510647412,0.01694385729058679,0.021327915947187397
close_location_1_lag3,0.025585078599971008,0.02500215688111802,0.005812127196827869,0.0,0.050234212711647595,0.021326715077912898
ret_term_spread__ret_5__ret_10,0.01118490330843484,0.036293126643062515,0.051611185284548076,0.006819972616636188,0.0,0.02118183757053633
wick_pressure_1_lag6,0.017472180018685567,0.06069692182409333,0.019400701611412014,0.008007608456772751,0.0,0.02111548238219273
context_ret_product__up_ratio_5__ret_15,0.014997194843546205,0.03596845796773818,0.017658590978912245,0.00399895142380452,0.03291725391227259,0.02110808982525475
prev_bar_log_trade_count_lag1,0.05760747658266627,0.0,0.0,0.0,0.04790529326269786,0.021102553969072825
close_z_term_ratio__close_z_3__close_z_10,0.01553157326135197,0.020723074542099665,0.025701172824260054,0.03744953516681271,0.005946389902765528,0.021070349139457982
compression_score_lag12,0.04098190687154098,0.03409692944607908,0.019820851392697743,0.010275090924034015,0.0,0.02103495572687036
ret_vol_ratio__ret_10__rv_10,0.0,0.008347091911270858,0.0,0.030336333470726177,0.06638017124739475,0.021012719325878358
price_location_product__range_pos_3__close_z_5,0.043400541022693,0.0309852140502012,0.022913304696956238,0.007601388318535061,0.0,0.0209800896176771
ret_volume_z_product__ret_10__volume_z_10,0.02958133705501138,0.04843043366069394,0.017724675475121302,0.008647822396461549,0.0,0.020876853717457632
compression_score_delta_6,0.05458559538263473,0.03378345703964826,0.0,0.015753228139516972,0.0,0.020824456112359994
close_location_1_lag2,0.017736023509065776,0.0514470489105225,0.010732513603054494,0.01448234200407521,0.00950722312756048,0.020781030230855695
ret_vol_ratio__ret_15__rv_10,0.02218767404916989,0.02807665761871425,0.021585571512856092,0.0,0.03175041041541316,0.02072006271923068
ret_3_lag6,0.012998744184912744,0.016952683106729385,0.03382770007501109,0.00908143247260012,0.03073560533852848,0.020719233035556367
volume_z_20_lag6,0.014631350684348914,0.013545857500231516,0.07540086938839104,0.0,0.0,0.020715615514594294
relative_volume_20_rolling_z_6,0.021157961237421308,0.03103191148811337,0.009986623058662925,0.011575833014533394,0.029787268147290862,0.020707919389204375
rv_term_ratio__rv_10__rv_30,0.0,0.014912726523139864,0.055096446036488826,0.02191391004732324,0.011550840750575582,0.0206947846715055
ret_efficiency_product__ret_15__efficiency_3,0.05075161117580812,0.03348906232589408,0.0,0.01111526513866679,0.007942119403657024,0.020659611608805202
range_pos_10,0.026826342913125207,0.015449286848930254,0.025670493005715295,0.013037834254000697,0.022144309169749535,0.020625653238304197
legal_prev_relative_trade_count_3,0.04683958839368426,0.022632296532474196,0.015287782752602003,0.0,0.018280918407744998,0.020608117217301092
relative_volume_term_spread__relative_volume_3__relative_volume_5,0.051934288909223865,0.0,0.01276024204276268,0.00931036456313919,0.02902641828804839,0.020606262760634826
relative_volume_10_mean_gap_6,0.01359775024022344,0.021629174693445486,0.01833711763145871,0.03527633063548335,0.01411610497910758,0.020591295635943713
max_down_ret_5_delta_3,0.058726807808819954,0.02043446304547345,0.007297223171921885,0.012104509112593103,0.004350033428277771,0.020582607313417232
up_ratio_5_mean_gap_12,0.03335664531892029,0.06104185615898035,0.0,0.008493169953773468,0.0,0.02057833428633482
ret_vol_ratio__ret_3__rv_30,0.024771056732452626,0.00726835036276412,0.04673531779537935,0.0,0.023869965292876136,0.020528938036694443
efficiency_5,0.03475462261184036,0.022405960327787168,0.018493262368175258,0.02010253793627201,0.006735718974284361,0.020498420443671832
ret_range_pos_product__ret_5__range_pos_3,0.0,0.06947197473629385,0.0,0.015519117440900844,0.017486797319694908,0.02049557789937792
relative_volume_term_ratio__relative_volume_3__relative_volume_20,0.016376128764522227,0.025690212958998135,0.030793641837817083,0.006657013332265526,0.022748067184407618,0.020453012815602117
close_z_10_rolling_z_12,0.058429892029315644,0.0,0.015570368280032259,0.027819234388611933,0.0,0.02036389893959197
volume_z_3_mean_gap_6,0.03590662094111187,0.06121844914130889,0.0,0.004569140906905554,0.0,0.02033884219786526
ret_3_lag12,0.0,0.028669110075513184,0.0,0.0726702258517474,0.0,0.020267867185452114
vwap_dist_term_ratio__vwap_dist_5__vwap_dist_10,0.029185595682103684,0.027490728953971616,0.03581788949534236,0.008687602613241158,0.0,0.020236363348931766
context_ret_product__max_up_ret_5__ret_1,0.051261577611565176,0.0,0.0,0.04991625870418781,0.0,0.020235567263150598
efficiency_10_rolling_z_6,0.0501788386779281,0.04522857238167246,0.0,0.0,0.005577525934689986,0.02019698739885811
prev_bar_taker_buy_volume_lag1,0.008847756252367967,0.03274580171260661,0.009626070756790546,0.03867229887559258,0.010929706324658155,0.02016432678440317
ret_vol_ratio__ret_15__rv_30,0.014819730100332744,0.0040072689360734996,0.03802194295508431,0.02658505037284343,0.01719976195415879,0.020126750863698556
wick_rejection_count,0.09036853377285681,0.0,0.0,0.005161640302132888,0.004798336195289842,0.020065702054055907
signed_dollar_volume_3,0.022691736373834336,0.0526624754148364,0.011428042433743318,0.013541696700056834,0.0,0.02006479018449418
context_ret_product__max_down_ret_5__ret_5,0.0,0.01292427342860701,0.0,0.03833259958285868,0.04904318021393622,0.020060010645080385
ret_close_z_product__ret_15__close_z_5,0.03688911709724567,0.034030956405439836,0.008678329508357016,0.0,0.02058839201551195,0.020037359005310895
