step,thresholds,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count,regime,candidate_threshold,constraint_satisfied,objective,hard_constraint
pass0_d4_us_fm_yes,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.41, ""d0_us_fm_yes"": 0.57, ""d1_asia_fm_no"": 0.41, ""d1_asia_fm_yes"": 0.57, ""d1_europe_fm_no"": 0.41, ""d1_europe_fm_yes"": 0.57, ""d1_us_fm_no"": 0.41, ""d1_us_fm_yes"": 0.59, ""d2_asia_fm_no"": 0.57, ""d2_asia_fm_yes"": 0.59, ""d2_europe_fm_no"": 0.41, ""d2_europe_fm_yes"": 0.59, ""d2_us_fm_no"": 0.43, ""d2_us_fm_yes"": 0.59, ""d3_asia_fm_no"": 0.43, ""d3_asia_fm_yes"": 0.59, ""d3_europe_fm_no"": 0.41, ""d3_europe_fm_yes"": 0.57, ""d3_us_fm_no"": 0.41, ""d3_us_fm_yes"": 0.59, ""d4_asia_fm_no"": 0.47, ""d4_asia_fm_yes"": 0.59, ""d4_europe_fm_no"": 0.41, ""d4_europe_fm_yes"": 0.57, ""d4_us_fm_no"": 0.41, ""d4_us_fm_yes"": 0.51, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.7743706480985538,0.6834310398025301,0.6758457907159717,0.679638415259251,0.6501071237279057,0.6800968355524815,0.5604357599861663,0.43956424001383365,0.5404761904761904,0.46238095238095234,5783.0,3241.0,2542.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2789234065345475,0.49771841515258725,0.5604040317636971,3241.0,2542.0,5783.0,0.7743706480985538,0.6800968355524815,4825.0,0.8151295336787565,1.0,3933.0,2643.0,0.6999621642073401,0.0,1850.0,d4_us_fm_yes,0.51,,,
pass0_d4_us_fm_yes,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.41, ""d0_us_fm_yes"": 0.57, ""d1_asia_fm_no"": 0.41, ""d1_asia_fm_yes"": 0.57, ""d1_europe_fm_no"": 0.41, ""d1_europe_fm_yes"": 0.57, ""d1_us_fm_no"": 0.41, ""d1_us_fm_yes"": 0.59, ""d2_asia_fm_no"": 0.57, ""d2_asia_fm_yes"": 0.59, ""d2_europe_fm_no"": 0.41, ""d2_europe_fm_yes"": 0.59, ""d2_us_fm_no"": 0.43, ""d2_us_fm_yes"": 0.59, ""d3_asia_fm_no"": 0.43, ""d3_asia_fm_yes"": 0.59, ""d3_europe_fm_no"": 0.41, ""d3_europe_fm_yes"": 0.57, ""d3_us_fm_no"": 0.41, ""d3_us_fm_yes"": 0.59, ""d4_asia_fm_no"": 0.47, ""d4_asia_fm_yes"": 0.59, ""d4_europe_fm_no"": 0.41, ""d4_europe_fm_yes"": 0.57, ""d4_us_fm_no"": 0.41, ""d4_us_fm_yes"": 0.53, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.7723620782003213,0.684748915065096,0.6758457907159717,0.6802973528905338,0.6501071237279057,0.6808252427184466,0.5592926490984743,0.4407073509015257,0.5414285714285714,0.46238095238095234,5768.0,3226.0,2542.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27932512051419384,0.49650627271270575,0.5625812519710505,3226.0,2542.0,5768.0,0.7723620782003213,0.6808252427184466,4825.0,0.8138860103626943,1.0,3927.0,2643.0,0.6965569428679531,0.0,1841.0,d4_us_fm_yes,0.53,,,
pass0_d4_us_fm_yes,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.41, ""d0_us_fm_yes"": 0.57, ""d1_asia_fm_no"": 0.41, ""d1_asia_fm_yes"": 0.57, ""d1_europe_fm_no"": 0.41, ""d1_europe_fm_yes"": 0.57, ""d1_us_fm_no"": 0.41, ""d1_us_fm_yes"": 0.59, ""d2_asia_fm_no"": 0.57, ""d2_asia_fm_yes"": 0.59, ""d2_europe_fm_no"": 0.41, ""d2_europe_fm_yes"": 0.59, ""d2_us_fm_no"": 0.43, ""d2_us_fm_yes"": 0.59, ""d3_asia_fm_no"": 0.43, ""d3_asia_fm_yes"": 0.59, ""d3_europe_fm_no"": 0.41, ""d3_europe_fm_yes"": 0.57, ""d3_us_fm_no"": 0.41, ""d3_us_fm_yes"": 0.59, ""d4_asia_fm_no"": 0.47, ""d4_asia_fm_yes"": 0.59, ""d4_europe_fm_no"": 0.41, ""d4_europe_fm_yes"": 0.57, ""d4_us_fm_no"": 0.41, ""d4_us_fm_yes"": 0.55, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.7716925549009106,0.6851909344923937,0.6758457907159717,0.6805183626041826,0.6501071237279057,0.681068887732084,0.5589102897796286,0.44108971022037136,0.5423809523809523,0.46238095238095234,5763.0,3221.0,2542.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27945902517407606,0.49610156708421843,0.5633101036478584,3221.0,2542.0,5763.0,0.7716925549009106,0.681068887732084,4825.0,0.8134715025906736,1.0,3925.0,2643.0,0.6954218690881574,0.0,1838.0,d4_us_fm_yes,0.55,,,
pass0_d4_us_fm_yes,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.41, ""d0_us_fm_yes"": 0.57, ""d1_asia_fm_no"": 0.41, ""d1_asia_fm_yes"": 0.57, ""d1_europe_fm_no"": 0.41, ""d1_europe_fm_yes"": 0.57, ""d1_us_fm_no"": 0.41, ""d1_us_fm_yes"": 0.59, ""d2_asia_fm_no"": 0.57, ""d2_asia_fm_yes"": 0.59, ""d2_europe_fm_no"": 0.41, ""d2_europe_fm_yes"": 0.59, ""d2_us_fm_no"": 0.43, ""d2_us_fm_yes"": 0.59, ""d3_asia_fm_no"": 0.43, ""d3_asia_fm_yes"": 0.59, ""d3_europe_fm_no"": 0.41, ""d3_europe_fm_yes"": 0.57, ""d3_us_fm_no"": 0.41, ""d3_us_fm_yes"": 0.59, ""d4_asia_fm_no"": 0.47, ""d4_asia_fm_yes"": 0.59, ""d4_europe_fm_no"": 0.41, ""d4_europe_fm_yes"": 0.57, ""d4_us_fm_no"": 0.41, ""d4_us_fm_yes"": 0.57, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.7694161756829138,0.6850811485642946,0.6758457907159717,0.6804634696401332,0.6501071237279057,0.6809954751131222,0.5576052906369648,0.44239470936303515,0.5433333333333333,0.46238095238095234,5746.0,3204.0,2542.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27852169255490095,0.49542632304310036,0.5621858984886245,3204.0,2542.0,5746.0,0.7694161756829138,0.6809954751131222,4825.0,0.8109844559585492,1.0,3913.0,2643.0,0.6935300794551645,0.0,1833.0,d4_us_fm_yes,0.57,,,
pass0_d4_us_fm_yes,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.41, ""d0_us_fm_yes"": 0.57, ""d1_asia_fm_no"": 0.41, ""d1_asia_fm_yes"": 0.57, ""d1_europe_fm_no"": 0.41, ""d1_europe_fm_yes"": 0.57, ""d1_us_fm_no"": 0.41, ""d1_us_fm_yes"": 0.59, ""d2_asia_fm_no"": 0.57, ""d2_asia_fm_yes"": 0.59, ""d2_europe_fm_no"": 0.41, ""d2_europe_fm_yes"": 0.59, ""d2_us_fm_no"": 0.43, ""d2_us_fm_yes"": 0.59, ""d3_asia_fm_no"": 0.43, ""d3_asia_fm_yes"": 0.59, ""d3_europe_fm_no"": 0.41, ""d3_europe_fm_yes"": 0.57, ""d3_us_fm_no"": 0.41, ""d3_us_fm_yes"": 0.59, ""d4_asia_fm_no"": 0.47, ""d4_asia_fm_yes"": 0.59, ""d4_europe_fm_no"": 0.41, ""d4_europe_fm_yes"": 0.57, ""d4_us_fm_no"": 0.41, ""d4_us_fm_yes"": 0.59, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.7670058918050349,0.6851851851851852,0.6758457907159717,0.6805154879505785,0.6501071237279057,0.6810405027932961,0.5562150837988827,0.4437849162011173,0.5442857142857143,0.46238095238095234,5728.0,3186.0,2542.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27771826459560794,0.49461481336967,0.5614839205958925,3186.0,2542.0,5728.0,0.7670058918050349,0.6810405027932961,4825.0,0.8084974093264249,1.0,3901.0,2643.0,0.6912599318955732,0.0,1827.0,d4_us_fm_yes,0.59,,,
pass0_d5_asia_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.41, ""d0_us_fm_yes"": 0.57, ""d1_asia_fm_no"": 0.41, ""d1_asia_fm_yes"": 0.57, ""d1_europe_fm_no"": 0.41, ""d1_europe_fm_yes"": 0.57, ""d1_us_fm_no"": 0.41, ""d1_us_fm_yes"": 0.59, ""d2_asia_fm_no"": 0.57, ""d2_asia_fm_yes"": 0.59, ""d2_europe_fm_no"": 0.41, ""d2_europe_fm_yes"": 0.59, ""d2_us_fm_no"": 0.43, ""d2_us_fm_yes"": 0.59, ""d3_asia_fm_no"": 0.43, ""d3_asia_fm_yes"": 0.59, ""d3_europe_fm_no"": 0.41, ""d3_europe_fm_yes"": 0.57, ""d3_us_fm_no"": 0.41, ""d3_us_fm_yes"": 0.59, ""d4_asia_fm_no"": 0.47, ""d4_asia_fm_yes"": 0.59, ""d4_europe_fm_no"": 0.41, ""d4_europe_fm_yes"": 0.57, ""d4_us_fm_no"": 0.41, ""d4_us_fm_yes"": 0.55, ""d5_asia_fm_no"": 0.41, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.7627209426888055,0.6851909344923937,0.6804040404040405,0.682797487448217,0.6501071237279057,0.6831109550561798,0.5654845505617978,0.43451544943820225,0.5423809523809523,0.45571428571428574,5696.0,3221.0,2475.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2793251205141939,0.49162781765000424,0.5681637826138,3221.0,2475.0,5696.0,0.7627209426888055,0.6831109550561798,4825.0,0.8064248704663213,1.0,3891.0,2643.0,0.6829360575104049,0.0,1805.0,d5_asia_fm_no,0.41,,,
pass0_d5_asia_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.41, ""d0_us_fm_yes"": 0.57, ""d1_asia_fm_no"": 0.41, ""d1_asia_fm_yes"": 0.57, ""d1_europe_fm_no"": 0.41, ""d1_europe_fm_yes"": 0.57, ""d1_us_fm_no"": 0.41, ""d1_us_fm_yes"": 0.59, ""d2_asia_fm_no"": 0.57, ""d2_asia_fm_yes"": 0.59, ""d2_europe_fm_no"": 0.41, ""d2_europe_fm_yes"": 0.59, ""d2_us_fm_no"": 0.43, ""d2_us_fm_yes"": 0.59, ""d3_asia_fm_no"": 0.43, ""d3_asia_fm_yes"": 0.59, ""d3_europe_fm_no"": 0.41, ""d3_europe_fm_yes"": 0.57, ""d3_us_fm_no"": 0.41, ""d3_us_fm_yes"": 0.59, ""d4_asia_fm_no"": 0.47, ""d4_asia_fm_yes"": 0.59, ""d4_europe_fm_no"": 0.41, ""d4_europe_fm_yes"": 0.57, ""d4_us_fm_no"": 0.41, ""d4_us_fm_yes"": 0.55, ""d5_asia_fm_no"": 0.43, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.7641938939475094,0.6851909344923937,0.6806114239742558,0.6829011792333247,0.6501071237279057,0.6831960749956194,0.5643946031189767,0.4356053968810233,0.5423809523809523,0.45666666666666667,5707.0,3221.0,2486.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27999464381360467,0.4920362030043647,0.569052931682592,3221.0,2486.0,5707.0,0.7641938939475094,0.6831960749956194,4825.0,0.8080829015544041,1.0,3899.0,2643.0,0.6840711312902006,0.0,1808.0,d5_asia_fm_no,0.43,,,
pass0_d5_asia_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.41, ""d0_us_fm_yes"": 0.57, ""d1_asia_fm_no"": 0.41, ""d1_asia_fm_yes"": 0.57, ""d1_europe_fm_no"": 0.41, ""d1_europe_fm_yes"": 0.57, ""d1_us_fm_no"": 0.41, ""d1_us_fm_yes"": 0.59, ""d2_asia_fm_no"": 0.57, ""d2_asia_fm_yes"": 0.59, ""d2_europe_fm_no"": 0.41, ""d2_europe_fm_yes"": 0.59, ""d2_us_fm_no"": 0.43, ""d2_us_fm_yes"": 0.59, ""d3_asia_fm_no"": 0.43, ""d3_asia_fm_yes"": 0.59, ""d3_europe_fm_no"": 0.41, ""d3_europe_fm_yes"": 0.57, ""d3_us_fm_no"": 0.41, ""d3_us_fm_yes"": 0.59, ""d4_asia_fm_no"": 0.47, ""d4_asia_fm_yes"": 0.59, ""d4_europe_fm_no"": 0.41, ""d4_europe_fm_yes"": 0.57, ""d4_us_fm_no"": 0.41, ""d4_us_fm_yes"": 0.55, ""d5_asia_fm_no"": 0.45, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.7658007498660954,0.6851909344923937,0.6793434747798238,0.6822672046361087,0.6501071237279057,0.6826368246196888,0.5632103514600455,0.43678964853995456,0.5423809523809523,0.4576190476190476,5719.0,3221.0,2498.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27972683449384045,0.49298778654864,0.5674112871074982,3221.0,2498.0,5719.0,0.7658007498660954,0.6826368246196888,4825.0,0.809119170984456,1.0,3904.0,2643.0,0.6867196367763905,0.0,1815.0,d5_asia_fm_no,0.45,,,
pass0_d5_asia_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.41, ""d0_us_fm_yes"": 0.57, ""d1_asia_fm_no"": 0.41, ""d1_asia_fm_yes"": 0.57, ""d1_europe_fm_no"": 0.41, ""d1_europe_fm_yes"": 0.57, ""d1_us_fm_no"": 0.41, ""d1_us_fm_yes"": 0.59, ""d2_asia_fm_no"": 0.57, ""d2_asia_fm_yes"": 0.59, ""d2_europe_fm_no"": 0.41, ""d2_europe_fm_yes"": 0.59, ""d2_us_fm_no"": 0.43, ""d2_us_fm_yes"": 0.59, ""d3_asia_fm_no"": 0.43, ""d3_asia_fm_yes"": 0.59, ""d3_europe_fm_no"": 0.41, ""d3_europe_fm_yes"": 0.57, ""d3_us_fm_no"": 0.41, ""d3_us_fm_yes"": 0.59, ""d4_asia_fm_no"": 0.47, ""d4_asia_fm_yes"": 0.59, ""d4_europe_fm_no"": 0.41, ""d4_europe_fm_yes"": 0.57, ""d4_us_fm_no"": 0.41, ""d4_us_fm_yes"": 0.55, ""d5_asia_fm_no"": 0.47, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.7678093197643278,0.6851909344923937,0.6788698766414644,0.6820304055669291,0.6501071237279057,0.6824206487617719,0.5617370073247296,0.4382629926752703,0.5423809523809523,0.4585714285714285,5734.0,3221.0,2513.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28012854847348684,0.4938019700704124,0.5672892484279531,3221.0,2513.0,5734.0,0.7678093197643278,0.6824206487617719,4825.0,0.8109844559585492,1.0,3913.0,2643.0,0.6889897843359818,0.0,1821.0,d5_asia_fm_no,0.47,,,
pass0_d5_asia_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.41, ""d0_us_fm_yes"": 0.57, ""d1_asia_fm_no"": 0.41, ""d1_asia_fm_yes"": 0.57, ""d1_europe_fm_no"": 0.41, ""d1_europe_fm_yes"": 0.57, ""d1_us_fm_no"": 0.41, ""d1_us_fm_yes"": 0.59, ""d2_asia_fm_no"": 0.57, ""d2_asia_fm_yes"": 0.59, ""d2_europe_fm_no"": 0.41, ""d2_europe_fm_yes"": 0.59, ""d2_us_fm_no"": 0.43, ""d2_us_fm_yes"": 0.59, ""d3_asia_fm_no"": 0.43, ""d3_asia_fm_yes"": 0.59, ""d3_europe_fm_no"": 0.41, ""d3_europe_fm_yes"": 0.57, ""d3_us_fm_no"": 0.41, ""d3_us_fm_yes"": 0.59, ""d4_asia_fm_no"": 0.47, ""d4_asia_fm_yes"": 0.59, ""d4_europe_fm_no"": 0.41, ""d4_europe_fm_yes"": 0.57, ""d4_us_fm_no"": 0.41, ""d4_us_fm_yes"": 0.55, ""d5_asia_fm_no"": 0.49, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.7702196036422068,0.6851909344923937,0.6772026866851047,0.6811968105887491,0.6501071237279057,0.6816759388038943,0.5599791376912379,0.4400208623087622,0.5423809523809523,0.45952380952380956,5752.0,3221.0,2531.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2798607391537226,0.49515596759429453,0.5651971448782501,3221.0,2531.0,5752.0,0.7702196036422068,0.6816759388038943,4825.0,0.8126424870466321,1.0,3921.0,2643.0,0.6927733636019675,0.0,1831.0,d5_asia_fm_no,0.49,,,
pass0_d5_asia_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.41, ""d0_us_fm_yes"": 0.57, ""d1_asia_fm_no"": 0.41, ""d1_asia_fm_yes"": 0.57, ""d1_europe_fm_no"": 0.41, ""d1_europe_fm_yes"": 0.57, ""d1_us_fm_no"": 0.41, ""d1_us_fm_yes"": 0.59, ""d2_asia_fm_no"": 0.57, ""d2_asia_fm_yes"": 0.59, ""d2_europe_fm_no"": 0.41, ""d2_europe_fm_yes"": 0.59, ""d2_us_fm_no"": 0.43, ""d2_us_fm_yes"": 0.59, ""d3_asia_fm_no"": 0.43, ""d3_asia_fm_yes"": 0.59, ""d3_europe_fm_no"": 0.41, ""d3_europe_fm_yes"": 0.57, ""d3_us_fm_no"": 0.41, ""d3_us_fm_yes"": 0.59, ""d4_asia_fm_no"": 0.47, ""d4_asia_fm_yes"": 0.59, ""d4_europe_fm_no"": 0.41, ""d4_europe_fm_yes"": 0.57, ""d4_us_fm_no"": 0.41, ""d4_us_fm_yes"": 0.55, ""d5_asia_fm_no"": 0.51, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.7712908409212641,0.6851909344923937,0.6762504923198109,0.6807207134061023,0.6501071237279057,0.68125,0.5592013888888889,0.4407986111111111,0.5423809523809523,0.4604761904761905,5760.0,3221.0,2539.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2795929298339583,0.49583157981682946,0.5638868946936493,3221.0,2539.0,5760.0,0.7712908409212641,0.68125,4825.0,0.8132642487046632,1.0,3924.0,2643.0,0.6946651532349603,0.0,1836.0,d5_asia_fm_no,0.51,,,
pass0_d5_asia_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.41, ""d0_us_fm_yes"": 0.57, ""d1_asia_fm_no"": 0.41, ""d1_asia_fm_yes"": 0.57, ""d1_europe_fm_no"": 0.41, ""d1_europe_fm_yes"": 0.57, ""d1_us_fm_no"": 0.41, ""d1_us_fm_yes"": 0.59, ""d2_asia_fm_no"": 0.57, ""d2_asia_fm_yes"": 0.59, ""d2_europe_fm_no"": 0.41, ""d2_europe_fm_yes"": 0.59, ""d2_us_fm_no"": 0.43, ""d2_us_fm_yes"": 0.59, ""d3_asia_fm_no"": 0.43, ""d3_asia_fm_yes"": 0.59, ""d3_europe_fm_no"": 0.41, ""d3_europe_fm_yes"": 0.57, ""d3_us_fm_no"": 0.41, ""d3_us_fm_yes"": 0.59, ""d4_asia_fm_no"": 0.47, ""d4_asia_fm_yes"": 0.59, ""d4_europe_fm_no"": 0.41, ""d4_europe_fm_yes"": 0.57, ""d4_us_fm_no"": 0.41, ""d4_us_fm_yes"": 0.55, ""d5_asia_fm_no"": 0.53, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.7714247455811463,0.6851909344923937,0.675984251968504,0.6805875932304488,0.6501071237279057,0.6811317479604235,0.5591043221662906,0.4408956778337094,0.5423809523809523,0.4614285714285714,5761.0,3221.0,2540.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27945902517407606,0.4959665918220048,0.5634634061690386,3221.0,2540.0,5761.0,0.7714247455811463,0.6811317479604235,4825.0,0.8132642487046632,1.0,3924.0,2643.0,0.6950435111615588,0.0,1837.0,d5_asia_fm_no,0.53,,,
