abstain_low_conf_count,abstain_low_conf_share,active_count,active_covered_gap_norm_mean,active_covered_gap_norm_median,active_share,alpha,bucket_miss_threshold,clamp_over_pside_count,clamp_over_pside_share,coverage_feasible,coverage_overall,covered_count,covered_feasible_count,covered_gap_norm_mean,covered_gap_norm_median,covered_gap_norm_q25,covered_gap_norm_q75,delta_norm,delta_quantile,feasible_count,feasible_covered_gap_norm_mean,infeasible_count,max_possible_coverage,mean_p_pred,mean_p_side,non_active_share,sample_count,side_violation_count,side_violation_rate
7378.0,0.8958232151529869,393.0,0.7073545896701458,0.7553341424139508,0.04771733851384167,0.5,0.05,465.0,0.056459446333171445,0.9973748974569319,0.7381010199125789,6079.0,6079.0,0.9866651129032128,1.0,1.0,1.0,0.19493426380200074,0.88,6095.0,0.9866651129385858,2141.0,0.7400437105390967,0.5623139792187951,0.5651863688744982,0.9522826614861584,8236.0,0.0,0.0
4629.0,0.5620446818844099,1912.0,0.6511430905528767,0.6968852489271964,0.2321515298688684,0.5,0.075,1695.0,0.20580378824672171,0.9789991796554552,0.7245021855269548,5967.0,5967.0,0.919553023730645,1.0,1.0,1.0,0.19493426380200074,0.88,6095.0,0.9195530247153102,2141.0,0.7400437105390967,0.5471180572841775,0.5651863688744982,0.7678484701311317,8236.0,0.0,0.0
2867.0,0.3481058766391452,2857.0,0.6388257916501934,0.6779308267401257,0.3468916949975716,0.5,0.1,2512.0,0.3050024283632832,0.9639048400328137,0.7133317144244778,5875.0,5875.0,0.8753872135616922,1.0,0.8148081061781771,1.0,0.19493426380200074,0.88,6095.0,0.8753872151605462,2141.0,0.7400437105390967,0.5375219921918538,0.5651863688744982,0.6531083050024283,8236.0,0.0,0.0
1288.0,0.15638659543467703,4316.0,0.6091383929044525,0.6480653509161669,0.5240407965031568,0.5,0.15,2632.0,0.3195726080621661,0.9340442986054143,0.6912336085478388,5693.0,5693.0,0.7802991142269889,0.9161121259111638,0.610088271254718,1.0,0.19493426380200074,0.88,6095.0,0.7802991167414322,2141.0,0.7400437105390967,0.5161003419952347,0.5651863688744982,0.4759592034968431,8236.0,0.0,0.0
0.0,0.0,5564.0,0.5930700447292148,0.6304195179965011,0.6755706653715395,0.5,0.2,2672.0,0.3244293346284604,0.9002461033634126,0.666221466731423,5487.0,5487.0,0.689258882342885,0.7293436598484384,0.49343820745158085,1.0,0.19493426380200074,0.88,6095.0,0.6892588856097305,2141.0,0.7400437105390967,0.49722271385236766,0.5651863688744982,0.3244293346284604,8236.0,0.0,0.0
0.0,0.0,5564.0,0.5930700447292148,0.6304195179965011,0.6755706653715395,0.5,0.3,2672.0,0.3244293346284604,0.9002461033634126,0.666221466731423,5487.0,5487.0,0.689258882342885,0.7293436598484384,0.49343820745158085,1.0,0.19493426380200074,0.88,6095.0,0.6892588856097305,2141.0,0.7400437105390967,0.49722271385236766,0.5651863688744982,0.3244293346284604,8236.0,0.0,0.0
0.0,0.0,5564.0,0.5930700447292148,0.6304195179965011,0.6755706653715395,0.5,0.5,2672.0,0.3244293346284604,0.9002461033634126,0.666221466731423,5487.0,5487.0,0.689258882342885,0.7293436598484384,0.49343820745158085,1.0,0.19493426380200074,0.88,6095.0,0.6892588856097305,2141.0,0.7400437105390967,0.49722271385236766,0.5651863688744982,0.3244293346284604,8236.0,0.0,0.0
0.0,0.0,5564.0,0.5930700447292148,0.6304195179965011,0.6755706653715395,0.5,1.0,2672.0,0.3244293346284604,0.9002461033634126,0.666221466731423,5487.0,5487.0,0.689258882342885,0.7293436598484384,0.49343820745158085,1.0,0.19493426380200074,0.88,6095.0,0.6892588856097305,2141.0,0.7400437105390967,0.49722271385236766,0.5651863688744982,0.3244293346284604,8236.0,0.0,0.0
8100.0,0.9834871296745993,84.0,0.7368432384376223,0.7728813123122147,0.010199125789218067,0.5,0.0,52.0,0.006313744536182613,1.0,0.7400437105390967,6095.0,6095.0,0.9971072185357376,1.0,1.0,1.0,0.2814273639852195,0.9,6095.0,0.9971072186011923,2141.0,0.7400437105390967,0.5645649174612544,0.5651863688744982,0.9898008742107819,8236.0,0.0,0.0
7620.0,0.9252064108790675,228.0,0.7407551621405085,0.7848825248860232,0.027683341427877612,0.5,0.025,388.0,0.04711024769305488,0.9991796554552912,0.7394366197183099,6090.0,6090.0,0.9931889697770906,1.0,1.0,1.0,0.2814273639852195,0.9,6095.0,0.9931889698527175,2141.0,0.7400437105390967,0.5638331994928514,0.5651863688744982,0.9723166585721223,8236.0,0.0,0.0
6480.0,0.7867897037396795,859.0,0.7048851446757327,0.7572413476063276,0.10429820301117047,0.5,0.05,897.0,0.10891209324915008,0.993929450369155,0.7355512384652744,6058.0,6058.0,0.9700890522995873,1.0,1.0,1.0,0.2814273639852195,0.9,6095.0,0.9700890526871493,2141.0,0.7400437105390967,0.5589820874068454,0.5651863688744982,0.8957017969888296,8236.0,0.0,0.0
3625.0,0.44014084507042256,2418.0,0.6682852154412053,0.7157707730873568,0.2935891209324915,0.5,0.075,2193.0,0.266270033997086,0.9763740771123872,0.7225594949004371,5951.0,5951.0,0.9017843302986731,1.0,0.9031224052206686,1.0,0.2814273639852195,0.9,6095.0,0.9017843317608675,2141.0,0.7400437105390967,0.5444803957169547,0.5651863688744982,0.7064108790675085,8236.0,0.0,0.0
2372.0,0.28800388538125304,3281.0,0.651681959963833,0.6961131893400975,0.3983729966002914,0.5,0.1,2583.0,0.31362311801845555,0.9635767022149303,0.7130888780961632,5873.0,5873.0,0.8560585930243867,1.0,0.7501031370483591,1.0,0.2814273639852195,0.9,6095.0,0.8560585945399273,2141.0,0.7400437105390967,0.5336965748324175,0.5651863688744982,0.6016270033997086,8236.0,0.0,0.0
294.0,0.035696940262263235,5231.0,0.6251282846393668,0.663774712657212,0.6351384167071394,0.5,0.15,2711.0,0.3291646430305974,0.9245283018867925,0.684191355026712,5635.0,5635.0,0.7318353354713909,0.7811574893832288,0.5603032542508279,1.0,0.2814273639852195,0.9,6095.0,0.7318353381311157,2141.0,0.7400437105390967,0.5087004502300273,0.5651863688744982,0.3648615832928606,8236.0,0.0,0.0
0.0,0.0,5519.0,0.6228763702946922,0.661700473425371,0.6701068479844585,0.5,0.2,2717.0,0.32989315201554154,0.9171452009844134,0.6787275376396309,5590.0,5590.0,0.7124010673642707,0.7543665978157337,0.5340950103705927,1.0,0.2814273639852195,0.9,6095.0,0.7124010702220402,2141.0,0.7400437105390967,0.5049155686408109,0.5651863688744982,0.32989315201554154,8236.0,0.0,0.0
0.0,0.0,5519.0,0.6228763702946922,0.661700473425371,0.6701068479844585,0.5,0.3,2717.0,0.32989315201554154,0.9171452009844134,0.6787275376396309,5590.0,5590.0,0.7124010673642707,0.7543665978157337,0.5340950103705927,1.0,0.2814273639852195,0.9,6095.0,0.7124010702220402,2141.0,0.7400437105390967,0.5049155686408109,0.5651863688744982,0.32989315201554154,8236.0,0.0,0.0
