q_quantile,q_value,sigma_high_quantile,sigma_high,sample_count,coverage,covered_count,legal_rate,feasible_count,max_possible_coverage,coverage_feasible,pred_to_p_side_distance_q25,pred_to_p_side_distance_median,pred_to_p_side_distance_mean,pred_to_p_side_distance_q75,pred_to_lowest_safe_distance_q25,pred_to_lowest_safe_distance_median,pred_to_lowest_safe_distance_mean,pred_to_lowest_safe_distance_q75,normalized_lowest_safe_gap_q25,normalized_lowest_safe_gap_median,normalized_lowest_safe_gap_mean,normalized_lowest_safe_gap_q75,covered_normalized_lowest_safe_gap_mean,covered_normalized_lowest_safe_gap_median,mean_pred,mean_lowest_safe,fallback_rate,fallback_coverage,non_fallback_coverage,non_fallback_norm_gap_q25,non_fallback_norm_gap_median,non_fallback_norm_gap_mean,non_fallback_norm_gap_q75
0.75,0.7408254972078236,0.5,0.1008086586094143,5184.0,0.6822916666666666,3537.0,1.0,3926.0,0.7573302469135802,0.9009169638308712,0.0,0.0,0.03786663911538577,0.035943837631897985,0.08855952785082044,0.20382622270198641,0.23229090055413834,0.33634287890977455,0.8819040095612809,1.0,0.8676062212116381,1.0,0.8676062212116381,1.0,0.5549554514887298,0.42818383347951317,0.6525848765432098,0.7132722435707951,0.6240977234869517,0.353639137621049,0.5823596864989069,0.5833836338305728,0.8494311786599441
0.75,0.7408254972078236,0.6,0.10655222132532674,5184.0,0.6616512345679012,3430.0,1.0,3926.0,0.7573302469135802,0.8736627610799796,0.0,0.0,0.054760173009115266,0.07126402756085473,0.08000000000000002,0.1836768280871672,0.21667347110492885,0.3167762341213462,0.6188189311916446,1.0,0.8081292373302712,1.0,0.8081292373302712,1.0,0.5380619175950004,0.42818383347951317,0.5108024691358025,0.6941087613293051,0.6277602523659306,0.3638405745419375,0.5812615298266067,0.586610103041979,0.8540925507055324
0.75,0.7408254972078236,0.7,0.11238021040382412,5184.0,0.6402391975308642,3319.0,1.0,3926.0,0.7573302469135802,0.8453897096281202,0.0,0.0,0.0714839265844839,0.09609920717049136,0.07077662622115263,0.16953982697382866,0.20089680265018256,0.29855268124916895,0.49974103604886055,0.9266393016443095,0.74337334256212,1.0,0.74337334256212,0.9266393016443095,0.5213381640196317,0.42818383347951317,0.3570601851851852,0.6720691518098325,0.6225622562256226,0.36264445300089276,0.5804361762636258,0.5895210235969524,0.8702626137527247
0.75,0.7408254972078236,0.8,0.11923679610636526,5184.0,0.6221064814814815,3225.0,1.0,3926.0,0.7573302469135802,0.8214467651553744,0.0,0.04144943028279319,0.08572095752999193,0.13570412627962591,0.06701109001220745,0.15849810458104413,0.18728646866290047,0.27914634146341466,0.43100780082238926,0.7618880265188314,0.6861205298004605,1.0,0.6861205298004605,0.7618880265188314,0.5071011330741236,0.42818383347951317,0.21257716049382716,0.6705989110707804,0.6090151886330231,0.3596890121542181,0.5852575454208633,0.5928152488360761,0.8760743570631061
0.75,0.7408254972078236,0.85,0.12363076837083073,5184.0,0.6147762345679012,3187.0,1.0,3926.0,0.7573302469135802,0.8117677024961794,0.0,0.051707992771864775,0.09228717027783165,0.16936281047935847,0.06020401585582877,0.15000000000000002,0.18047455729626638,0.27,0.408041063554208,0.7002212584642366,0.6590424457132698,1.0,0.6590424457132698,0.7002212584642366,0.5005349203262841,0.42818383347951317,0.1402391975308642,0.6753782668500687,0.6048911824096926,0.36386214094924063,0.5895558538150919,0.596946689350219,0.8833987423617677
0.75,0.7408254972078236,0.9,0.1292451032403374,5184.0,0.6051311728395061,3137.0,1.0,3926.0,0.7573302469135802,0.7990320937340805,0.0,0.05912850323701707,0.09756145229402818,0.18276777220444787,0.06000000000000005,0.14759997980349465,0.1763559619792041,0.26,0.39245811384433926,0.6565460479209515,0.6371450214003171,1.0,0.6371450214003171,0.6565460479209515,0.4952606383100875,0.42818383347951317,0.08256172839506173,0.6658878504672897,0.599663582842725,0.3680040916434503,0.5942045857893665,0.6008849691910221,0.8901946008485138
0.75,0.7408254972078236,0.95,0.1379863130834073,5184.0,0.6008873456790124,3115.0,1.0,3926.0,0.7573302469135802,0.7934284258787571,0.0,0.06398391295590572,0.10196283386096937,0.19324096946645414,0.06,0.14,0.17117844829934903,0.25224691293060647,0.37608580677281106,0.6143995155741464,0.6178367663819432,0.9455199870137363,0.6178367663819432,0.6143995155741464,0.4908592567431463,0.42818383347951317,0.033950617283950615,0.6534090909090909,0.5990415335463258,0.36865948896429523,0.5964072793806776,0.6031871757599178,0.9006226917952643
0.75,0.7408254972078236,0.98,0.14879331112358632,5184.0,0.5991512345679012,3106.0,1.0,3926.0,0.7573302469135802,0.7911360163015793,0.0,0.06607938318890191,0.10397391756901983,0.19622367446259334,0.06,0.14,0.16874708857789603,0.25,0.3719408629843784,0.6051875388262637,0.6092884242834768,0.9167160923490346,0.6092884242834768,0.6051875388262637,0.4888481730350957,0.42818383347951317,0.010609567901234568,0.7090909090909091,0.5979723142912848,0.3685595119866365,0.5986891062722944,0.6043201323196867,0.9044368301631107
0.75,0.7408254972078236,1.0,0.19335714099499016,5184.0,0.5978009259259259,3099.0,1.0,3926.0,0.7573302469135802,0.7893530310748854,0.0,0.06687102566913128,0.1047576268517573,0.19699372081493458,0.06,0.13999999999999996,0.1680149933098381,0.25,0.3693225887327968,0.600094279331764,0.6052864249422669,0.9059267369218709,0.6052864249422669,0.600094279331764,0.48806446375235835,0.42818383347951317,0.0,,0.5978009259259259,0.3693225887327968,0.600094279331764,0.6052864249422669,0.9059267369218709
0.8,0.910083178222145,0.0,0.024046279402018655,5184.0,0.7573302469135802,3926.0,1.0,3926.0,0.7573302469135802,1.0,0.0,0.0,0.0,0.0,0.10131154770836877,0.22277043707241156,0.2526580940744968,0.3669843310554287,1.0,1.0,1.0,1.0,1.0,1.0,0.5928220906041156,0.42818383347951317,1.0,0.7573302469135802,,,,,
0.8,0.910083178222145,0.1,0.0713615689940685,5184.0,0.7488425925925926,3882.0,1.0,3926.0,0.7573302469135802,0.9887926642893531,0.0,0.0,0.0019356917526380535,0.0,0.10238370620556846,0.22436649339045037,0.25349045550138827,0.3678481359411653,1.0,1.0,0.9929936004187072,1.0,0.9929936004187072,1.0,0.5908863988514776,0.42818383347951317,0.9745370370370371,0.7533650039588282,0.5757575757575758,0.44092285486302407,0.6415423501389034,0.642120484545023,0.9000664047271139
0.8,0.910083178222145,0.2,0.08194511870776572,5184.0,0.7364969135802469,3818.0,1.0,3926.0,0.7573302469135802,0.9724910850738665,0.0,0.0,0.0063604409928308785,0.0,0.1012483369210811,0.2247720716155292,0.25258284820113447,0.3647303756205265,1.0,1.0,0.9726700927030023,1.0,0.9726700927030023,1.0,0.5864616496112848,0.42818383347951317,0.9176311728395061,0.7443767080092495,0.6487119437939111,0.44183480872968567,0.6315897705898107,0.623301133357627,0.8816332719805446
0.8,0.910083178222145,0.3,0.08929314580342686,5184.0,0.7243441358024691,3755.0,1.0,3926.0,0.7573302469135802,0.956444218033622,0.0,0.0,0.013838019971901152,0.0,0.09737202123913541,0.21970636912266944,0.24751539428307665,0.35469837889999367,1.0,1.0,0.943890798754779,1.0,0.943890798754779,1.0,0.5789840706322144,0.42818383347951317,0.8454861111111112,0.7353410905772302,0.6641697877652933,0.39579404157095316,0.6103891144358393,0.603966070158262,0.852110889865864
0.8,0.910083178222145,0.4,0.09532473410094999,5184.0,0.7108410493827161,3685.0,1.0,3926.0,0.7573302469135802,0.9386143657666837,0.0,0.0,0.023610415308705394,0.0,0.09022758710974599,0.21003918472467487,0.23968163772156256,0.3456027544401203,1.0,1.0,0.9079946191752073,1.0,0.9079946191752073,1.0,0.5692116752954103,0.42818383347951317,0.7559799382716049,0.7223781576932891,0.675098814229249,0.3831991215504258,0.6148617516483526,0.602997859087399,0.8653786957343432
0.8,0.910083178222145,0.5,0.1008086586094143,5184.0,0.6969521604938271,3613.0,1.0,3926.0,0.7573302469135802,0.9202750891492614,0.0,0.0,0.033869562659984566,0.021618458298563688,0.08734122126724825,0.2025970811593606,0.23128436486436965,0.33543686207688295,0.8965418429862505,1.0,0.8718321828415756,1.0,0.8718321828415756,1.0,0.5589525279441311,0.42818383347951317,0.6525848765432098,0.7132722435707951,0.6662965019433648,0.3909461412658236,0.6260093440275698,0.6141080638388438,0.8943931618372237
0.8,0.910083178222145,0.6,0.10655222132532674,5184.0,0.6820987654320988,3536.0,1.0,3926.0,0.7573302469135802,0.9006622516556292,0.0,0.0,0.0489999124688038,0.05656179389755553,0.07999999999999996,0.18186439370328267,0.21602508612084184,0.3164019180398141,0.6476992012780964,1.0,0.8151563318092686,1.0,0.8151563318092686,1.0,0.5438221781353119,0.42818383347951317,0.5108024691358025,0.6941087613293051,0.669558359621451,0.39337369141376044,0.6247860222006221,0.6150723140621753,0.8987865443714886
0.8,0.910083178222145,0.7,0.11238021040382412,5184.0,0.6649305555555556,3447.0,1.0,3926.0,0.7573302469135802,0.8779928680590933,0.0,0.0,0.06382038845018312,0.08118337698035316,0.07000000000000006,0.16999999999999998,0.20149550886506304,0.3,0.5408456281248457,0.95166795761165,0.7578752503098828,1.0,0.7578752503098828,0.95166795761165,0.5290017021539326,0.42818383347951317,0.3570601851851852,0.6720691518098325,0.660966096609661,0.39554133976009975,0.6276050696316772,0.6211511519828261,0.9173748777725257
0.8,0.910083178222145,0.8,0.11923679610636526,5184.0,0.6496913580246914,3368.0,1.0,3926.0,0.7573302469135802,0.8578706062149771,0.0,0.025210315574625997,0.07630244581257867,0.11983208250593788,0.06999999999999995,0.15999999999999995,0.1893631194998085,0.28,0.47591339074810224,0.8173140737883562,0.7089714098407941,1.0,0.7089714098407941,0.8173140737883562,0.516519644791537,0.42818383347951317,0.21257716049382716,0.6705989110707804,0.644047035766781,0.3951512612654872,0.6324125172351713,0.6271645904693016,0.9326209890794502
0.8,0.910083178222145,0.85,0.12363076837083073,5184.0,0.6442901234567902,3340.0,1.0,3926.0,0.7573302469135802,0.8507386653082017,0.0,0.03563778761030553,0.08198728499599375,0.15093189270727078,0.06698226282680082,0.15000000000000002,0.1832172311500178,0.2744790181204162,0.4480621055686163,0.7529251556897858,0.6855061153899094,1.0,0.6855061153899094,0.7529251556897858,0.5108348056081219,0.42818383347951317,0.1402391975308642,0.6753782668500687,0.6392192057437739,0.39785726601628574,0.6403823024326665,0.6313058706220769,0.941539143635103
0.8,0.910083178222145,0.9,0.1292451032403374,5184.0,0.636766975308642,3301.0,1.0,3926.0,0.7573302469135802,0.8408048904737646,0.0,0.042472801586004194,0.08648159228607717,0.16360213169861232,0.06135664327159668,0.14999999999999997,0.1794790381720628,0.27,0.43047805172313985,0.7153724892809289,0.6668570401968483,1.0,0.6668570401968483,0.7153724892809289,0.5063404983180384,0.42818383347951317,0.08256172839506173,0.6658878504672897,0.6341463414634146,0.40006879442636606,0.6452506337958734,0.6353763559979431,0.9467336081600694
0.8,0.910083178222145,0.95,0.1379863130834073,5184.0,0.6336805555555556,3285.0,1.0,3926.0,0.7573302469135802,0.8367294956698931,0.0,0.047073856541073406,0.0902625248010662,0.17429115299192224,0.06000000000000005,0.1401767063395677,0.17494175412594534,0.25999999999999995,0.41543348437105815,0.6694789197464254,0.6501113246971088,1.0,0.6501113246971088,0.6694789197464254,0.5025595658030494,0.42818383347951317,0.033950617283950615,0.6534090909090909,0.6329872204472844,0.4028252667493612,0.6480915688205124,0.6374182024069407,0.9530750476031568
0.8,0.910083178222145,0.98,0.14879331112358632,5184.0,0.6323302469135802,3278.0,1.0,3926.0,0.7573302469135802,0.8349465104431992,0.0,0.04941747663872431,0.09199934625063955,0.17716252401057736,0.06000000000000005,0.14,0.17285022224592697,0.2531189798026783,0.4090061147705455,0.6577443118871066,0.6426942569530663,0.9721878032437234,0.6426942569530663,0.6577443118871066,0.5008227443534762,0.42818383347951317,0.010609567901234568,0.7090909090909091,0.6315071163969584,0.40305345356021166,0.6513752202430881,0.6383920266416029,0.9565665262908546
0.8,0.910083178222145,1.0,0.19335714099499016,5184.0,0.6317515432098766,3275.0,1.0,3926.0,0.7573302469135802,0.8341823739174733,0.0,0.05047471466982728,0.09263840364113371,0.17841157116333883,0.06,0.14,0.1721108125422232,0.25104678359233457,0.40305345356021166,0.6521715511963102,0.6389027345492159,0.9605816749595182,0.6389027345492159,0.6521715511963102,0.500183686962982,0.42818383347951317,0.0,,0.6317515432098766,0.40305345356021166,0.6521715511963102,0.6389027345492159,0.9605816749595182
0.85,1.0802878466624601,0.0,0.024046279402018655,5184.0,0.7573302469135802,3926.0,1.0,3926.0,0.7573302469135802,1.0,0.0,0.0,0.0,0.0,0.10131154770836877,0.22277043707241156,0.2526580940744968,0.3669843310554287,1.0,1.0,1.0,1.0,1.0,1.0,0.5928220906041156,0.42818383347951317,1.0,0.7573302469135802,,,,,
0.85,1.0802878466624601,0.1,0.0713615689940685,5184.0,0.7505787037037037,3891.0,1.0,3926.0,0.7573302469135802,0.9910850738665308,0.0,0.0,0.0016878477265787474,0.0,0.10213870288478666,0.22373338178280433,0.2530913974447077,0.3671755234102277,1.0,1.0,0.9919978621511374,1.0,0.9919978621511374,1.0,0.5911342428775369,0.42818383347951317,0.9745370370370371,0.7533650039588282,0.6439393939393939,0.4323544518435889,0.6738347260487914,0.6336903721185346,0.910946109788553
0.85,1.0802878466624601,0.2,0.08194511870776572,5184.0,0.7413194444444444,3843.0,1.0,3926.0,0.7573302469135802,0.978858889454916,0.0,0.0,0.00551755783351715,0.0,0.09999999999999998,0.22358356020784265,0.25167874185487177,0.3635620511184326,1.0,1.0,0.9716889052800375,1.0,0.9716889052800375,1.0,0.5873045327705985,0.42818383347951317,0.9176311728395061,0.7443767080092495,0.7072599531615925,0.444609841710497,0.6645672146148496,0.639736632421138,0.9253654326977644
0.85,1.0802878466624601,0.3,0.08929314580342686,5184.0,0.7328317901234568,3799.0,1.0,3926.0,0.7573302469135802,0.9676515537442689,0.0,0.0,0.012128187980420393,0.0,0.09483254757922094,0.21933349796054913,0.24628007792130271,0.3528323949437566,1.0,1.0,0.9444170240450881,1.0,0.9444170240450881,1.0,0.5806939026236951,0.42818383347951317,0.8454861111111112,0.7353410905772302,0.7191011235955056,0.4261825522125021,0.6688675896973922,0.6334032540751556,0.9049568688774614
0.85,1.0802878466624601,0.4,0.09532473410094999,5184.0,0.7228009259259259,3747.0,1.0,3926.0,0.7573302469135802,0.9544065206316862,0.0,0.0,0.02082402894614393,0.0,0.08999999999999997,0.20999999999999996,0.23848833853802925,0.34445956814607737,1.0,1.0,0.9113855201186821,1.0,0.9113855201186821,1.0,0.5719980616579716,0.42818383347951317,0.7559799382716049,0.7223781576932891,0.7241106719367589,0.41425769144568103,0.6701320238993974,0.6375126024942159,0.9216177616560115
0.85,1.0802878466624601,0.5,0.1008086586094143,5184.0,0.7127700617283951,3695.0,1.0,3926.0,0.7573302469135802,0.9411614875191034,0.0,0.0,0.029926891895621987,0.005336446264876088,0.08719262232280559,0.20004380030008972,0.23014508823184468,0.3340394478202032,0.9250641572724765,1.0,0.8776127992630148,1.0,0.8776127992630148,1.0,0.5628951987084937,0.42818383347951317,0.6525848765432098,0.7132722435707951,0.7118267629094948,0.41975350191228666,0.6813713224881321,0.6472537389054914,0.9454362323030948
0.85,1.0802878466624601,0.6,0.10655222132532674,5184.0,0.7027391975308642,3643.0,1.0,3926.0,0.7573302469135802,0.9279164544065206,0.0,0.0,0.043338297640002035,0.04064366042514457,0.07999999999999996,0.1834781984656555,0.21564806498094935,0.31904228019755765,0.6872038445134709,1.0,0.8261626139521416,1.0,0.8261626139521416,1.0,0.5494837929641136,0.42818383347951317,0.5108024691358025,0.6941087613293051,0.7117507886435331,0.4225442987669212,0.6811137760921713,0.6491470374668432,0.9547418319299675
0.85,1.0802878466624601,0.7,0.11238021040382412,5184.0,0.6909722222222222,3582.0,1.0,3926.0,0.7573302469135802,0.9123790117167601,0.0,0.0,0.05634635745981626,0.0660782371943229,0.07000000000000006,0.16999999999999993,0.20198447977175468,0.30000000000000004,0.5736706294444424,0.9863331912671405,0.7747301654485245,1.0,0.7747301654485245,0.9863331912671405,0.5364757331442993,0.42818383347951317,0.3570601851851852,0.6720691518098325,0.7014701470147015,0.4253069377502538,0.6868734237300997,0.6548688847889713,0.9717308752748239
0.85,1.0802878466624601,0.8,0.11923679610636526,5184.0,0.6801697530864198,3526.0,1.0,3926.0,0.7573302469135802,0.8981151299032094,0.0,0.007378441499134081,0.06720401164237014,0.10433074285190233,0.06999999999999995,0.15999999999999998,0.19074638497649463,0.28227561375884197,0.507674579299229,0.8758843585436744,0.7319703892718581,1.0,0.7319703892718581,0.8758843585436744,0.5256180789617455,0.42818383347951317,0.21257716049382716,0.6705989110707804,0.6827535521803038,0.42808968489386434,0.69156731474362,0.6608997461688451,0.990239396275288
0.85,1.0802878466624601,0.85,0.12363076837083073,5184.0,0.6770833333333334,3510.0,1.0,3926.0,0.7573302469135802,0.8940397350993378,0.0,0.01846751470069391,0.07206149131878196,0.13249028717045272,0.06647279887242345,0.15000000000000002,0.1851159423502439,0.27573181021619286,0.4793373457972518,0.8161744458953242,0.7109894629155153,1.0,0.7109894629155153,0.8161744458953242,0.5207605992853336,0.42818383347951317,0.1402391975308642,0.6753782668500687,0.6773614538927529,0.42940204214383204,0.6977983730983678,0.6639857617865051,1.0
0.85,1.0802878466624601,0.9,0.1292451032403374,5184.0,0.6714891975308642,3481.0,1.0,3926.0,0.7573302469135802,0.8866530820173204,0.0,0.025126037868587192,0.0758474559021853,0.14518299747056246,0.06192471717169867,0.15000000000000002,0.1817351881120442,0.27,0.4644781593392011,0.7731187086019928,0.6948865341445097,1.0,0.6948865341445097,0.7731187086019928,0.5169746347019304,0.42818383347951317,0.08256172839506173,0.6658878504672897,0.6719932716568545,0.43218082353509046,0.704465991923455,0.6676783558689107,1.0
