t_follow,t_reversal,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.575,0.375,7468.0,0.6541242635243707,0.6988346686088857,0.6942496493688639,0.6965421589888747,0.6411355115158007,0.6968270214943705,0.562128966223132,0.437871033776868,0.575,0.375,4885.0,2746.0,2139.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2574986609534011,0.44532325482225243,0.5782286421493525,2746.0,2139.0,4885.0,0.6541242635243707,0.6968270214943705,4825.0,0.7054922279792746,1.0,3404.0,2643.0,0.5603480892924707,0.0,1481.0
0.575,0.4,7468.0,0.6542581681842529,0.6988346686088857,0.694392523364486,0.6966135959866858,0.6411355115158007,0.6968890708145723,0.5620139173147769,0.4379860826852231,0.575,0.4,4886.0,2746.0,2140.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2576325656132834,0.4453232548222524,0.5785293330709074,2746.0,2140.0,4886.0,0.6542581681842529,0.6968890708145723,4825.0,0.7054922279792746,1.0,3404.0,2643.0,0.5607264472190693,0.0006747638326585695,1482.0
0.575,0.425,7468.0,0.6547937868237814,0.6990538573508006,0.6942110177404295,0.696632437545615,0.6411355115158007,0.6969325153374233,0.561963190184049,0.43803680981595094,0.575,0.425,4890.0,2748.0,2142.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2579003749330476,0.4454735749125496,0.5789352937122606,2748.0,2142.0,4890.0,0.6547937868237814,0.6969325153374233,4825.0,0.705699481865285,0.9997063142437592,3405.0,2643.0,0.5618615209988649,0.0026936026936026937,1485.0
0.575,0.45,7468.0,0.6581414033208356,0.6977165639724537,0.6934137291280148,0.6955651465502343,0.6411355115158007,0.6958290946083419,0.5613428280773144,0.43865717192268566,0.575,0.45,4915.0,2759.0,2156.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.25776647027316557,0.4474231403535528,0.5761134081475515,2759.0,2156.0,4915.0,0.6581414033208356,0.6958290946083419,4825.0,0.7083937823834197,0.9959040374488005,3418.0,2643.0,0.5664018161180476,0.01068804275217101,1497.0
0.575,0.475,7468.0,0.6687198714515266,0.694593626924454,0.6887778282598819,0.691685727592168,0.6411355115158007,0.6920304365238286,0.5592711253504205,0.4407288746495795,0.575,0.475,4994.0,2793.0,2201.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.25682913765399035,0.45381203917345353,0.5659372504126682,2793.0,2201.0,4994.0,0.6687198714515266,0.6920304365238286,4825.0,0.7173056994818653,0.9835307714533372,3461.0,2643.0,0.5800227014755959,0.033920417482061316,1533.0
0.575,0.5,7468.0,0.7048741296197107,0.6816466552315609,0.6760323541932738,0.6788395047124174,0.6411355115158007,0.6791413373860182,0.5537613981762918,0.4462386018237082,0.575,0.5,5264.0,2915.0,2349.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2525441885377611,0.4755680503786759,0.5310369111984504,2915.0,2349.0,5264.0,0.7048741296197107,0.6791413373860182,4825.0,0.7486010362694301,0.9424141749723145,3612.0,2643.0,0.6250472947408248,0.10351089588377724,1652.0
0.6,0.25,7468.0,0.561194429566149,0.7179593529655744,0.7095505617977528,0.7137549573816636,0.6411355115158007,0.7143879742304939,0.5752803626819375,0.4247196373180625,0.6,0.25,4191.0,2411.0,1780.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.24062667380824856,0.4003546900923607,0.6010337327451732,2411.0,1780.0,4191.0,0.561194429566149,0.7143879742304939,4825.0,0.6205181347150259,1.0,2994.0,2643.0,0.452894438138479,0.0,1197.0
0.6,0.275,7468.0,0.561194429566149,0.7179593529655744,0.7095505617977528,0.7137549573816636,0.6411355115158007,0.7143879742304939,0.5752803626819375,0.4247196373180625,0.6,0.275,4191.0,2411.0,1780.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.24062667380824856,0.4003546900923607,0.6010337327451732,2411.0,1780.0,4191.0,0.561194429566149,0.7143879742304939,4825.0,0.6205181347150259,1.0,2994.0,2643.0,0.452894438138479,0.0,1197.0
0.6,0.3,7468.0,0.561194429566149,0.7179593529655744,0.7095505617977528,0.7137549573816636,0.6411355115158007,0.7143879742304939,0.5752803626819375,0.4247196373180625,0.6,0.3,4191.0,2411.0,1780.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.24062667380824856,0.4003546900923607,0.6010337327451732,2411.0,1780.0,4191.0,0.561194429566149,0.7143879742304939,4825.0,0.6205181347150259,1.0,2994.0,2643.0,0.452894438138479,0.0,1197.0
0.6,0.325,7468.0,0.561194429566149,0.7179593529655744,0.7095505617977528,0.7137549573816636,0.6411355115158007,0.7143879742304939,0.5752803626819375,0.4247196373180625,0.6,0.325,4191.0,2411.0,1780.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.24062667380824856,0.4003546900923607,0.6010337327451732,2411.0,1780.0,4191.0,0.561194429566149,0.7143879742304939,4825.0,0.6205181347150259,1.0,2994.0,2643.0,0.452894438138479,0.0,1197.0
