t_follow,t_reversal,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.6,0.325,7468.0,0.5591858596679165,0.7215669755686605,0.7103218645948945,0.7159444200817775,0.6373861810391002,0.7167145593869731,0.5684865900383141,0.4315134099616858,0.6,0.325,4176.0,2374.0,1802.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.24236743438671662,0.39800654848959444,0.6089533835724141,2374.0,1802.0,4176.0,0.5591858596679165,0.7167145593869731,4825.0,0.6203108808290155,1.0,2993.0,2643.0,0.4475974271660991,0.0,1183.0
0.6,0.35,7468.0,0.5591858596679165,0.7215669755686605,0.7103218645948945,0.7159444200817775,0.6373861810391002,0.7167145593869731,0.5684865900383141,0.4315134099616858,0.6,0.35,4176.0,2374.0,1802.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.24236743438671662,0.39800654848959444,0.6089533835724141,2374.0,1802.0,4176.0,0.5591858596679165,0.7167145593869731,4825.0,0.6203108808290155,1.0,2993.0,2643.0,0.4475974271660991,0.0,1183.0
0.6,0.375,7468.0,0.5594536689876808,0.7218013468013468,0.7103218645948945,0.7160616056981206,0.6373861810391002,0.7168501675442795,0.5686931546194351,0.43130684538056485,0.6,0.375,4178.0,2376.0,1802.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.24263524370648099,0.39800654848959444,0.609626260239345,2376.0,1802.0,4178.0,0.5594536689876808,0.7168501675442795,4825.0,0.6203108808290155,1.0,2993.0,2643.0,0.44835414301929627,0.0016877637130801688,1185.0
0.6,0.4,7468.0,0.5598553829673273,0.7219183845183004,0.7100886917960089,0.7160035381571546,0.6373861810391002,0.7168141592920354,0.5685242764888783,0.43147572351112173,0.6,0.4,4181.0,2377.0,1804.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.24276914836636315,0.39817473212206983,0.6097050585619194,2377.0,1804.0,4181.0,0.5598553829673273,0.7168141592920354,4825.0,0.6205181347150259,0.9996659986639946,2994.0,2643.0,0.44911085887249336,0.003369839932603201,1187.0
0.6,0.425,7468.0,0.5634708087841457,0.7208036835496023,0.7091808686091259,0.7149922760793641,0.6373861810391002,0.7157794676806084,0.5677281368821293,0.43227186311787075,0.6,0.425,4208.0,2389.0,1819.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.24317086234600968,0.4001874226147893,0.6076424410271386,2389.0,1819.0,4208.0,0.5634708087841457,0.7157794676806084,4825.0,0.6230051813471502,0.9956753160345975,3006.0,2643.0,0.4547862277714718,0.015806988352745424,1202.0
0.6,0.45,7468.0,0.576057846813069,0.7165160230073953,0.7007494646680942,0.7086327438377447,0.6373861810391002,0.7096699209669921,0.5657833565783357,0.43421664342166433,0.6,0.45,4302.0,2434.0,1868.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.24156400642742368,0.40895833552187527,0.590681214797008,2434.0,1868.0,4302.0,0.576057846813069,0.7096699209669921,4825.0,0.6339896373056995,0.9784243216737496,3059.0,2643.0,0.47029890276201286,0.04827031375703942,1243.0
0.6,0.475,7468.0,0.6057846813069094,0.7045186640471512,0.6917635169277413,0.6981410904874463,0.6373861810391002,0.6989389920424404,0.562555260831123,0.4374447391688771,0.6,0.475,4524.0,2545.0,1979.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.24102838778789507,0.4270575450211683,0.564393231305509,2545.0,1979.0,4524.0,0.6057846813069094,0.6989389920424404,4825.0,0.6574093264248705,0.9435687263556116,3172.0,2643.0,0.5115399167612561,0.125,1352.0
0.6,0.5,7468.0,0.6624263524370648,0.6858390971969421,0.6645454545454546,0.6751922758711983,0.6373861810391002,0.6763695168789166,0.5552860319385486,0.44471396806145136,0.6,0.5,4947.0,2747.0,2200.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.23366363149437605,0.46301334804878397,0.5046585211399928,2747.0,2200.0,4947.0,0.6624263524370648,0.6763695168789166,4825.0,0.7069430051813471,0.8774552917033128,3411.0,2643.0,0.5811577752553916,0.22981770833333334,1536.0
0.625,0.25,7468.0,0.4833958221746117,0.7337164750957854,0.721419185282523,0.7275678301891542,0.6373861810391002,0.7285318559556787,0.5783933518005541,0.421606648199446,0.625,0.25,3610.0,2088.0,1522.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.22094268880557047,0.362252076163161,0.6099142098665468,2088.0,1522.0,3610.0,0.4833958221746117,0.7285318559556787,4825.0,0.5450777202072539,1.0,2630.0,2643.0,0.370790768066591,0.0,980.0
0.625,0.275,7468.0,0.4833958221746117,0.7337164750957854,0.721419185282523,0.7275678301891542,0.6373861810391002,0.7285318559556787,0.5783933518005541,0.421606648199446,0.625,0.275,3610.0,2088.0,1522.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.22094268880557047,0.362252076163161,0.6099142098665468,2088.0,1522.0,3610.0,0.4833958221746117,0.7285318559556787,4825.0,0.5450777202072539,1.0,2630.0,2643.0,0.370790768066591,0.0,980.0
0.625,0.3,7468.0,0.4833958221746117,0.7337164750957854,0.721419185282523,0.7275678301891542,0.6373861810391002,0.7285318559556787,0.5783933518005541,0.421606648199446,0.625,0.3,3610.0,2088.0,1522.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.22094268880557047,0.362252076163161,0.6099142098665468,2088.0,1522.0,3610.0,0.4833958221746117,0.7285318559556787,4825.0,0.5450777202072539,1.0,2630.0,2643.0,0.370790768066591,0.0,980.0
0.625,0.325,7468.0,0.4833958221746117,0.7337164750957854,0.721419185282523,0.7275678301891542,0.6373861810391002,0.7285318559556787,0.5783933518005541,0.421606648199446,0.625,0.325,3610.0,2088.0,1522.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.22094268880557047,0.362252076163161,0.6099142098665468,2088.0,1522.0,3610.0,0.4833958221746117,0.7285318559556787,4825.0,0.5450777202072539,1.0,2630.0,2643.0,0.370790768066591,0.0,980.0
0.625,0.35,7468.0,0.4833958221746117,0.7337164750957854,0.721419185282523,0.7275678301891542,0.6373861810391002,0.7285318559556787,0.5783933518005541,0.421606648199446,0.625,0.35,3610.0,2088.0,1522.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.22094268880557047,0.362252076163161,0.6099142098665468,2088.0,1522.0,3610.0,0.4833958221746117,0.7285318559556787,4825.0,0.5450777202072539,1.0,2630.0,2643.0,0.370790768066591,0.0,980.0
0.625,0.375,7468.0,0.483663631494376,0.7339712918660287,0.721419185282523,0.7276952385742759,0.6373861810391002,0.7286821705426356,0.5786267995570321,0.4213732004429679,0.625,0.375,3612.0,2090.0,1522.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.22121049812533472,0.3622520761631611,0.6106534998178998,2090.0,1522.0,3612.0,0.483663631494376,0.7286821705426356,4825.0,0.5450777202072539,1.0,2630.0,2643.0,0.37154748391978815,0.002036659877800407,982.0
0.625,0.4,7468.0,0.4840653454740225,0.7340985174557628,0.7211286089238845,0.7276135631898237,0.6373861810391002,0.7286307053941908,0.5784232365145229,0.4215767634854772,0.625,0.4,3615.0,2091.0,1524.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.22134440278521691,0.36243685152644567,0.6107116366699434,2091.0,1524.0,3615.0,0.4840653454740225,0.7286307053941908,4825.0,0.5452849740932643,0.999619916381604,2631.0,2643.0,0.37230419977298523,0.0040650406504065045,984.0
0.625,0.425,7468.0,0.4876807712908409,0.7327627199239182,0.7199480181936322,0.7263553690587752,0.6373861810391002,0.7273476112026359,0.5774299835255354,0.42257001647446457,0.625,0.425,3642.0,2103.0,1539.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.22174611676486342,0.36464685280828735,0.6081119720549081,2103.0,1539.0,3642.0,0.4876807712908409,0.7273476112026359,4825.0,0.5477720207253886,0.9950813469542187,2643.0,2643.0,0.3779795686719637,0.01901901901901902,999.0
0.625,0.45,7468.0,0.5002678093197643,0.7276536312849162,0.7096977329974811,0.7186756821411986,0.6373861810391002,0.7200214132762313,0.5749464668094219,0.42505353319057815,0.625,0.45,3736.0,2148.0,1588.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.22013926084627744,0.3742516188832634,0.5882119134264675,2148.0,1588.0,3736.0,0.5002678093197643,0.7200214132762313,4825.0,0.5587564766839378,0.9755192878338279,2696.0,2643.0,0.39349224366250474,0.057692307692307696,1040.0
0.625,0.475,7468.0,0.5299946438136047,0.7135900841080124,0.6986462625073573,0.7061181733076849,0.6373861810391002,0.7071753410813543,0.5707427993936331,0.42925720060636685,0.625,0.475,3958.0,2259.0,1699.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.21960364220674886,0.39394860172797663,0.5574423700033493,2259.0,1699.0,3958.0,0.5299946438136047,0.7071753410813543,4825.0,0.5821761658031088,0.9362762548949805,2809.0,2643.0,0.43473325766174803,0.14708442123585727,1149.0
0.625,0.5,7468.0,0.58663631494376,0.6919951239333604,0.6666666666666666,0.6793308953000134,0.6373861810391002,0.6808947728829035,0.5617438940881078,0.43825610591189224,0.625,0.5,4381.0,2461.0,1920.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.21223888591322979,0.4326646675143062,0.4905389828398965,2461.0,1920.0,4381.0,0.58663631494376,0.6808947728829035,4825.0,0.6317098445595855,0.8628608923884514,3048.0,2643.0,0.5043511161558835,0.26481620405101275,1333.0
0.65,0.25,7468.0,0.41671130155329406,0.7418643132928847,0.7367205542725174,0.739292433782701,0.6373861810391002,0.7397172236503856,0.5825835475578406,0.41741645244215936,0.65,0.25,3112.0,1813.0,1299.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.19978575254418854,0.32933687085498453,0.6066303843402925,1813.0,1299.0,3112.0,0.41671130155329406,0.7397172236503856,4825.0,0.4770984455958549,1.0,2302.0,2643.0,0.3064699205448354,0.0,810.0
0.65,0.275,7468.0,0.41671130155329406,0.7418643132928847,0.7367205542725174,0.739292433782701,0.6373861810391002,0.7397172236503856,0.5825835475578406,0.41741645244215936,0.65,0.275,3112.0,1813.0,1299.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.19978575254418854,0.32933687085498453,0.6066303843402925,1813.0,1299.0,3112.0,0.41671130155329406,0.7397172236503856,4825.0,0.4770984455958549,1.0,2302.0,2643.0,0.3064699205448354,0.0,810.0
0.65,0.3,7468.0,0.41671130155329406,0.7418643132928847,0.7367205542725174,0.739292433782701,0.6373861810391002,0.7397172236503856,0.5825835475578406,0.41741645244215936,0.65,0.3,3112.0,1813.0,1299.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.19978575254418854,0.32933687085498453,0.6066303843402925,1813.0,1299.0,3112.0,0.41671130155329406,0.7397172236503856,4825.0,0.4770984455958549,1.0,2302.0,2643.0,0.3064699205448354,0.0,810.0
