override_threshold,max_base_confidence,min_first_minute_abs_return,min_follow_reversal_probability,low_risk_filter_threshold,low_follow_filter_threshold,max_continuation_risk,max_continuation_follow_reversal,include_abstains,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.4,0.2,0.0,0.45,0.6,0.45,1.0,0.55,True,7468.0,0.9417514729512587,0.6209320489455871,0.6080827067669173,0.6145073778562522,0.6491697911087306,0.6151002417176169,0.5461396274704963,0.4538603725295038,0.4,0.6,7033.0,3841.0,3192.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.21679164434922327,0.602063048443448,0.3600812986442342,3841.0,3192.0,7033.0,0.9417514729512587,0.6151002417176169,4825.0,0.94860103626943,0.7188114485470832,4577.0,2643.0,0.9292470677260689,0.4218241042345277,2456.0
0.4,0.2,0.0,0.45,0.6,0.45,1.0,0.65,False,7468.0,0.914301017675415,0.6276939655172413,0.6129653401797176,0.6203296528484794,0.6491697911087306,0.6209724663151728,0.5436438195664909,0.45635618043350906,0.4,0.6,6828.0,3712.0,3116.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.22121049812533466,0.5886809490505364,0.37577315603998673,3712.0,3116.0,6828.0,0.914301017675415,0.6209724663151728,4825.0,0.9311917098445596,0.7527264633874916,4493.0,2643.0,0.8834657586076429,0.36745182012847966,2335.0
0.4,0.2,0.0,0.45,0.6,0.45,1.0,0.65,True,7468.0,0.9617032672737011,0.6211274758760792,0.6078914919852034,0.6145094839306413,0.6491697911087306,0.6151489835700362,0.5483152325257589,0.45168476747424113,0.4,0.6,7182.0,3938.0,3244.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.22147830744509914,0.6083687039241097,0.3640527627679007,3938.0,3244.0,7182.0,0.9617032672737011,0.6151489835700362,4825.0,0.9676683937823835,0.724352109659456,4669.0,2643.0,0.9508134695421869,0.41225626740947074,2513.0
0.4,0.2,0.0,0.45,0.6,0.45,1.0,1.0,False,7468.0,0.9177825388323514,0.6273141937214918,0.6133674448353054,0.6203408192783986,0.6491697911087306,0.620951269331777,0.5437700612780858,0.4562299387219142,0.4,0.6,6854.0,3727.0,3127.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.22201392608462767,0.5898171804668476,0.3764114261793814,3727.0,3127.0,6854.0,0.9177825388323514,0.620951269331777,4825.0,0.9345077720207254,0.7536039033045021,4509.0,2643.0,0.8872493378736285,0.36588486140724946,2345.0
0.4,0.2,0.0,0.45,0.6,0.45,1.0,1.0,True,7468.0,0.9651847884306374,0.6207943334176574,0.6082949308755761,0.6145446321466168,0.6491697911087306,0.615149833518313,0.5484184239733629,0.45158157602663707,0.4,0.6,7208.0,3953.0,3255.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.22228173540439206,0.6094682325709213,0.36471422713328383,3953.0,3255.0,7208.0,0.9651847884306374,0.615149833518313,4825.0,0.9709844559585492,0.7252934898612593,4685.0,2643.0,0.9545970488081725,0.4106222750693619,2523.0
0.4,0.2,0.0,0.45,0.6,0.55,0.5,0.55,False,7468.0,0.5610605249062668,0.6714158504007124,0.6286008230452675,0.65000833672299,0.6491697911087306,0.6515513126491647,0.5360381861575179,0.4639618138424821,0.4,0.6,4190.0,2246.0,1944.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.17005891805034815,0.4421547279267285,0.38461404415544187,2246.0,1944.0,4190.0,0.5610605249062668,0.6515513126491647,4825.0,0.5948186528497409,0.7888501742160279,2870.0,2643.0,0.49943246311010214,0.353030303030303,1320.0
0.4,0.2,0.0,0.45,0.6,0.55,0.5,0.55,True,7468.0,0.5970808784145688,0.6583644665836447,0.6209756097560976,0.6396700381698711,0.6491697911087306,0.641175151379233,0.5402556627046423,0.4597443372953577,0.4,0.6,4459.0,2409.0,2050.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.1685859667916443,0.4628687241664339,0.36421982732846253,2409.0,2050.0,4459.0,0.5970808784145688,0.641175151379233,4825.0,0.6238341968911917,0.7521594684385382,3010.0,2643.0,0.5482406356413166,0.4106280193236715,1449.0
0.4,0.2,0.0,0.45,0.6,0.55,0.5,0.65,False,7468.0,0.580878414568827,0.6696542893725992,0.6275689223057644,0.6486116058391818,0.6491697911087306,0.6502996772706316,0.5401106500691563,0.4598893499308437,0.4,0.6,4338.0,2343.0,1995.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.17461167648634177,0.45070319395500474,0.38742054378202134,2343.0,1995.0,4338.0,0.580878414568827,0.6502996772706316,4825.0,0.6136787564766839,0.795339412360689,2961.0,2643.0,0.5209988649262202,0.3384168482207698,1377.0
0.4,0.2,0.0,0.45,0.6,0.55,0.5,0.65,True,7468.0,0.6168987680771291,0.6572226656025538,0.6201808662541647,0.6387017659283593,0.6491697911087306,0.6403299327110918,0.543954851313219,0.456045148686781,0.4,0.6,4607.0,2506.0,2101.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.17313872522763796,0.4710414221963346,0.36756581707897457,2506.0,2101.0,4607.0,0.6168987680771291,0.6403299327110918,4825.0,0.6426943005181347,0.7594324411480168,3101.0,2643.0,0.5698070374574348,0.3950863213811421,1506.0
0.4,0.2,0.0,0.45,0.6,0.55,0.5,1.0,False,7468.0,0.5843599357257633,0.6687871077184054,0.6281156530408774,0.6484513803796415,0.6491697911087306,0.6500916590284143,0.5403299725022914,0.4596700274977085,0.4,0.6,4364.0,2358.0,2006.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.17541510444563466,0.4521862621089503,0.38792665577126695,2358.0,2006.0,4364.0,0.5843599357257633,0.6500916590284143,4825.0,0.6169948186528498,0.7964393684917702,2977.0,2643.0,0.5247824441922059,0.33597692862292716,1387.0
0.4,0.2,0.0,0.45,0.6,0.55,0.5,1.0,True,7468.0,0.6203802892340653,0.6564855216184053,0.6207386363636364,0.6386120789910208,0.6491697911087306,0.640189941722426,0.5441398661774228,0.4558601338225772,0.4,0.6,4633.0,2521.0,2112.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.17394215318693085,0.47246065235484663,0.3681622000053662,2521.0,2112.0,4633.0,0.6203802892340653,0.640189941722426,4825.0,0.6460103626943006,0.7606673083092718,3117.0,2643.0,0.5735906167234204,0.3924802110817942,1516.0
0.4,0.2,0.0,0.45,0.6,0.55,0.55,0.55,False,7468.0,0.6663095875736476,0.6667913238593867,0.635968722849696,0.6513800233545413,0.6491697911087306,0.652532154340836,0.537379421221865,0.46262057877813506,0.4,0.6,4976.0,2674.0,2302.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.20326727370112477,0.4811664545001671,0.4224468929619743,2674.0,2302.0,4976.0,0.6663095875736476,0.652532154340836,4825.0,0.7019689119170984,0.8210806023029229,3387.0,2643.0,0.6012107453651154,0.2932662051604783,1589.0
0.4,0.2,0.0,0.45,0.6,0.55,0.55,0.55,True,7468.0,0.7023299410819497,0.6559746210786042,0.6291528239202658,0.6425637224994349,0.6491697911087306,0.6436606291706387,0.5408960915157293,0.45910390848427074,0.4,0.6,5245.0,2837.0,2408.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.20179432244242101,0.5002677376363225,0.40337264880574525,2837.0,2408.0,5245.0,0.7023299410819497,0.6436606291706387,4825.0,0.7309844559585492,0.788488800680465,3527.0,2643.0,0.6500189178963299,0.34633294528521535,1718.0
0.4,0.2,0.0,0.45,0.6,0.55,0.55,0.65,False,7468.0,0.68626138189609,0.6654637315048719,0.635089209855565,0.6502764706802184,0.6491697911087306,0.6515121951219512,0.5406829268292683,0.4593170731707317,0.4,0.6,5125.0,2771.0,2354.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.20795393679700055,0.4890334574950314,0.42523457978151397,2771.0,2354.0,5125.0,0.68626138189609,0.6515121951219512,4825.0,0.7210362694300518,0.8258120149468238,3479.0,2643.0,0.6227771471812334,0.28311057108140947,1646.0
0.4,0.2,0.0,0.45,0.6,0.55,0.55,0.65,True,7468.0,0.7222817354043921,0.6550783912747103,0.6284552845528455,0.641766837913778,0.6491697911087306,0.64293659621802,0.5439377085650723,0.4560622914349277,0.4,0.6,5394.0,2934.0,2460.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.20648098553829675,0.507838926169556,0.4065875514815448,2934.0,2460.0,5394.0,0.7222817354043921,0.64293659621802,4825.0,0.7500518134715026,0.7938657087593258,3619.0,2643.0,0.671585319712448,0.3352112676056338,1775.0
0.4,0.2,0.0,0.45,0.6,0.55,0.55,1.0,False,7468.0,0.6897429030530262,0.6647523330940417,0.6355179704016913,0.6501351517478665,0.6491697911087306,0.6513298388662395,0.5408658512910115,0.45913414870898855,0.4,0.6,5151.0,2786.0,2365.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.20875736475629345,0.4904006210725741,0.4256873988040883,2786.0,2365.0,5151.0,0.6897429030530262,0.6513298388662395,4825.0,0.7243523316062176,0.8266094420600858,3495.0,2643.0,0.626560726447219,0.28140096618357485,1656.0
0.4,0.2,0.0,0.45,0.6,0.55,0.55,1.0,True,7468.0,0.7257632565613283,0.6544591386910817,0.6288951841359773,0.6416771614135295,0.6491697911087306,0.6428044280442804,0.5440959409594096,0.4559040590405904,0.4,0.6,5420.0,2949.0,2471.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.20728441349758964,0.5091555965830773,0.4071140823918405,2949.0,2471.0,5420.0,0.7257632565613283,0.6428044280442804,4825.0,0.7533678756476684,0.7947730398899587,3635.0,2643.0,0.6753688989784336,0.3333333333333333,1785.0
0.4,0.2,0.0,0.45,0.6,0.55,0.6,0.55,False,7468.0,0.7366095340117836,0.6629815745393635,0.6351351351351351,0.6490583548372493,0.6491697911087306,0.6502454099254681,0.5426286129794583,0.4573713870205417,0.4,0.6,5501.0,2985.0,2516.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.22134440278521691,0.5075751822275034,0.43608200427342164,2985.0,2516.0,5501.0,0.7366095340117836,0.6502454099254681,4825.0,0.7703626943005182,0.8369652945924132,3717.0,2643.0,0.6749905410518351,0.26121076233183854,1784.0
0.4,0.2,0.0,0.45,0.6,0.55,0.6,0.55,True,7468.0,0.7726298875200857,0.6534307496823379,0.6289092295957285,0.6411699896390333,0.6491697911087306,0.6422876949740035,0.545580589254766,0.45441941074523395,0.4,0.6,5770.0,3148.0,2622.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2198714515265132,0.5257178121357372,0.4182309338793027,3148.0,2622.0,5770.0,0.7726298875200857,0.6422876949740035,4825.0,0.7993782383419689,0.8065854290899663,3857.0,2643.0,0.7237987135830496,0.31102979613173026,1913.0
0.4,0.2,0.0,0.45,0.6,0.55,0.6,0.65,False,7468.0,0.7565613283342261,0.6619078520441272,0.6343457943925234,0.6481268232183253,0.6491697911087306,0.6493805309734513,0.5454867256637168,0.4545132743362832,0.4,0.6,5650.0,3082.0,2568.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2260310658810926,0.5150389608821518,0.4388620726749479,3082.0,2568.0,5650.0,0.7565613283342261,0.6493805309734513,4825.0,0.7894300518134715,0.8409031241795747,3809.0,2643.0,0.6965569428679531,0.25312330255296034,1841.0
0.4,0.2,0.0,0.45,0.6,0.55,0.6,0.65,True,7468.0,0.7925816818425281,0.6526964560862866,0.6282722513089005,0.6404843536975935,0.6491697911087306,0.6416624429802331,0.548234499070789,0.45176550092921103,0.4,0.6,5919.0,3245.0,2674.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2245581146223888,0.5329275594394323,0.4213670519471607,3245.0,2674.0,5919.0,0.7925816818425281,0.6416624429802331,4825.0,0.8184455958549223,0.81109141554824,3949.0,2643.0,0.7453651153991676,0.3020304568527919,1970.0
0.4,0.2,0.0,0.45,0.6,0.55,0.6,1.0,False,7468.0,0.7600428494911623,0.6612851146270584,0.6347421481194261,0.6480136313732423,0.6491697911087306,0.6492248062015504,0.545630725863284,0.454369274136716,0.4,0.6,5676.0,3097.0,2579.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2268344938403857,0.516337271388952,0.4393145844966776,3097.0,2579.0,5676.0,0.7600428494911623,0.6492248062015504,4825.0,0.7927461139896373,0.8415686274509804,3825.0,2643.0,0.7003405221339387,0.2517558076715289,1851.0
0.4,0.2,0.0,0.45,0.6,0.55,0.6,1.0,True,7468.0,0.7960632029994644,0.6521472392638037,0.6286778398510242,0.640412539557414,0.6491697911087306,0.6415475189234651,0.5483599663582843,0.45164003364171573,0.4,0.6,5945.0,3260.0,2685.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2253615425816818,0.5341823941397651,0.4218812620071442,3260.0,2685.0,5945.0,0.7960632029994644,0.6415475189234651,4825.0,0.8217616580310881,0.8118537200504413,3965.0,2643.0,0.7491486946651532,0.3005050505050505,1980.0
0.4,0.2,0.0,0.45,0.6,0.55,1.0,0.55,False,7468.0,0.7742367434386717,0.659904912836767,0.6372287780738485,0.6485668454553077,0.6491697911087306,0.6496022137668627,0.5456589415427188,0.45434105845728123,0.4,0.6,5782.0,3155.0,2627.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.23165506159614352,0.5208558734633449,0.44475847043020084,3155.0,2627.0,5782.0,0.7742367434386717,0.6496022137668627,4825.0,0.807461139896373,0.8444558521560575,3896.0,2643.0,0.7135830495648884,0.24708377518557795,1886.0
0.4,0.2,0.0,0.45,0.6,0.55,1.0,0.55,True,7468.0,0.8102570969469738,0.650994575045208,0.6311745334796927,0.6410845542624504,0.6491697911087306,0.6420426375805652,0.5483391175012394,0.4516608824987605,0.4,0.6,6051.0,3318.0,2733.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.23018211033743982,0.5385512912478875,0.42740981978537357,3318.0,2733.0,6051.0,0.8102570969469738,0.6420426375805652,4825.0,0.8364766839378238,0.8151635282457879,4036.0,2643.0,0.7623912220961029,0.29528535980148884,2015.0
0.4,0.2,0.0,0.45,0.6,0.55,1.0,0.65,False,7468.0,0.7941885377611141,0.6589790897908979,0.6364315042926465,0.6477052970417723,0.6491697911087306,0.6487944697352892,0.5483055134041477,0.4516944865958523,0.4,0.6,5931.0,3252.0,2679.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.23634172469201936,0.5281319972644598,0.44750502888707244,3252.0,2679.0,5931.0,0.7941885377611141,0.6487944697352892,4825.0,0.8265284974093264,0.8480441323971916,3988.0,2643.0,0.7351494513810064,0.23983530622748328,1943.0
0.4,0.2,0.0,0.45,0.6,0.55,1.0,0.65,True,7468.0,0.8302088912694162,0.6503660322108346,0.6305206463195692,0.6404433392652018,0.6491697911087306,0.6414516129032258,0.5508064516129032,0.4491935483870968,0.4,0.6,6200.0,3415.0,2785.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.23486877343331553,0.5455914762146219,0.4304846825373131,3415.0,2785.0,6200.0,0.8302088912694162,0.6414516129032258,4825.0,0.8555440414507772,0.8192829457364341,4128.0,2643.0,0.783957623912221,0.28716216216216217,2072.0
0.4,0.2,0.0,0.45,0.6,0.55,1.0,1.0,False,7468.0,0.7976700589180503,0.6584022038567493,0.6368029739776951,0.6476025889172222,0.6491697911087306,0.6486486486486487,0.5484304179956354,0.4515695820043646,0.4,0.6,5957.0,3267.0,2690.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2371451526513123,0.5293981990273191,0.4479523222538856,3267.0,2690.0,5957.0,0.7976700589180503,0.6486486486486487,4825.0,0.8298445595854922,0.8486513486513486,4004.0,2643.0,0.738933030646992,0.23860727086533537,1953.0
0.4,0.2,0.0,0.45,0.6,0.55,1.0,1.0,True,7468.0,0.8336904124263524,0.6498542274052478,0.630901287553648,0.6403777574794479,0.6491697911087306,0.6413427561837456,0.5509155155798265,0.44908448442017346,0.4,0.6,6226.0,3430.0,2796.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.23567220139260847,0.5468172505662856,0.4309889659635749,3430.0,2796.0,6226.0,0.8336904124263524,0.6413427561837456,4825.0,0.858860103626943,0.819980694980695,4144.0,2643.0,0.7877412031782066,0.28578290105667625,2082.0
0.45,0.15,0.0,0.0,0.5,0.45,0.5,0.55,False,7468.0,0.6829137653990359,0.6337078651685393,0.608641975308642,0.6211749202385906,0.6491697911087306,0.6217647058823529,0.5235294117647059,0.4764705882352941,0.45,0.5,5100.0,2670.0,2430.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.1663095875736475,0.5082342854557278,0.32723016201970634,2670.0,2430.0,5100.0,0.6829137653990359,0.6217647058823529,4825.0,0.6974093264248704,0.6823179791976226,3365.0,2643.0,0.6564510026485055,0.5043227665706052,1735.0
0.45,0.15,0.0,0.0,0.5,0.45,0.5,0.55,True,7468.0,0.7189341189073379,0.6258815232722144,0.6024476904855902,0.6141646068789023,0.6491697911087306,0.6148258521139877,0.5282175451666977,0.4717824548333023,0.45,0.5,5369.0,2836.0,2533.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.165104445634708,0.5262269820489205,0.31375138726611157,2836.0,2533.0,5369.0,0.7189341189073379,0.6148258521139877,4825.0,0.7262176165803109,0.6552511415525114,3504.0,2643.0,0.7056375331063186,0.5388739946380697,1865.0
0.45,0.15,0.0,0.0,0.5,0.45,0.5,0.65,False,7468.0,0.7154525977504017,0.6332032635686413,0.6101426307448494,0.6216729471567454,0.6491697911087306,0.6223095639154034,0.5276062137376006,0.4723937862623994,0.45,0.5,5343.0,2819.0,2524.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.17501339046598827,0.5198265130235343,0.3366765374240633,2819.0,2524.0,5343.0,0.7154525977504017,0.6223095639154034,4825.0,0.7293264248704663,0.6962205171923842,3519.0,2643.0,0.6901248581157775,0.47971491228070173,1824.0
0.45,0.15,0.0,0.0,0.5,0.45,0.5,0.65,True,7468.0,0.7514729512587038,0.6257956448911223,0.604111153406928,0.6149533991490251,0.6491697911087306,0.6156450463292944,0.531895937277263,0.46810406272273697,0.45,0.5,5612.0,2985.0,2627.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.1738082485270488,0.5374312526880322,0.32340554751463424,2985.0,2627.0,5612.0,0.7514729512587038,0.6156450463292944,4825.0,0.7581347150259067,0.6697648988518315,3658.0,2643.0,0.7393113885735906,0.5143295803480041,1954.0
0.45,0.15,0.0,0.0,0.5,0.45,0.5,1.0,False,7468.0,0.7208087841456883,0.6318565400843882,0.6100827097282394,0.6209696249063138,0.6491697911087306,0.6215864759427828,0.5283299275496934,0.4716700724503065,0.45,0.5,5383.0,2844.0,2539.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.17528119978575252,0.5222679314106581,0.3356154748240311,2844.0,2539.0,5383.0,0.7208087841456883,0.6215864759427828,4825.0,0.7336787564766839,0.6980225988700565,3540.0,2643.0,0.6973136587211503,0.4747693977211069,1843.0
0.45,0.15,0.0,0.0,0.5,0.45,0.5,1.0,True,7468.0,0.7568291376539904,0.6245847176079734,0.6040878122634368,0.6143362649357051,0.6491697911087306,0.6150035385704176,0.532554847841472,0.46744515215852794,0.45,0.5,5652.0,3010.0,2642.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.1740760578468131,0.5397930528485788,0.3224866584113753,3010.0,2642.0,5652.0,0.7568291376539904,0.6150035385704176,4825.0,0.7624870466321243,0.6716499048654526,3679.0,2643.0,0.7465001891789633,0.5093765838824126,1973.0
0.45,0.15,0.0,0.0,0.5,0.45,0.55,0.55,False,7468.0,0.7718264595607928,0.6361533377395903,0.6176040905770636,0.626878714158327,0.6491697911087306,0.6273421235253296,0.5249826509368494,0.4750173490631506,0.45,0.5,5764.0,3026.0,2738.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.19657204070701656,0.5363088750215571,0.3665276669141738,3026.0,2738.0,5764.0,0.7718264595607928,0.6273421235253296,4825.0,0.7896373056994819,0.7194225721784777,3810.0,2643.0,0.7393113885735906,0.44779938587512796,1954.0
0.45,0.15,0.0,0.0,0.5,0.45,0.55,0.55,True,7468.0,0.8078468130690948,0.6290726817042607,0.6117564237944386,0.6204145527493496,0.6491697911087306,0.620918282778054,0.5290900049726505,0.4709099950273496,0.45,0.5,6033.0,3192.0,2841.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.19536689876807714,0.5533895166611931,0.3530368626185748,3192.0,2841.0,6033.0,0.8078468130690948,0.620918282778054,4825.0,0.8184455958549223,0.694099772094201,3949.0,2643.0,0.7884979190314038,0.4822456813819578,2084.0
0.45,0.15,0.0,0.0,0.5,0.45,0.55,0.65,False,7468.0,0.8055704338510981,0.6358199559332703,0.6185276505811905,0.6271738032572305,0.6491697911087306,0.6276595744680851,0.528091755319149,0.4719082446808511,0.45,0.5,6016.0,3177.0,2839.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2056775575790037,0.5476736602540304,0.37554765274562074,3177.0,2839.0,6016.0,0.8055704338510981,0.6276595744680851,4825.0,0.8227979274611399,0.7307304785894206,3970.0,2643.0,0.7741203178206584,0.427663734115347,2046.0
0.45,0.15,0.0,0.0,0.5,0.45,0.55,0.65,True,7468.0,0.8415907873594001,0.6290756805264732,0.6128484024473148,0.6209620414868939,0.6491697911087306,0.6214797136038186,0.5319013524264121,0.46809864757358793,0.45,0.5,6285.0,3343.0,2942.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.20447241564006424,0.5644104763907806,0.3622760813151416,3343.0,2942.0,6285.0,0.8415907873594001,0.6214797136038186,4825.0,0.8516062176165803,0.7060111949379411,4109.0,2643.0,0.8233068482784714,0.4618566176470588,2176.0
0.45,0.15,0.0,0.0,0.5,0.45,0.55,1.0,False,7468.0,0.8109266202463846,0.6346033728919426,0.6184302733006307,0.6265168230962866,0.6491697911087306,0.6269815059445178,0.5287318361955086,0.47126816380449144,0.45,0.5,6056.0,3202.0,2854.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2059453668987681,0.5499914787283602,0.37445192310058345,3202.0,2854.0,6056.0,0.8109266202463846,0.6269815059445178,4825.0,0.8271502590673575,0.7321473314958657,3991.0,2643.0,0.781309118426031,0.423728813559322,2065.0
0.45,0.15,0.0,0.0,0.5,0.45,0.55,1.0,True,7468.0,0.8469469737546866,0.6279691211401425,0.6127832262428137,0.6203761736914781,0.6491697911087306,0.6208695652173913,0.5324901185770751,0.4675098814229249,0.45,0.5,6325.0,3368.0,2957.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.20474022495982866,0.5666598401134749,0.36131063199895896,3368.0,2957.0,6325.0,0.8469469737546866,0.6208695652173913,4825.0,0.8559585492227979,0.7075060532687651,4130.0,2643.0,0.8304956488838441,0.45785876993166286,2195.0
0.45,0.15,0.0,0.0,0.5,0.45,0.6,0.55,False,7468.0,0.8322174611676486,0.640134187252211,0.6178474114441417,0.6289907993481764,0.6491697911087306,0.6296057924376508,0.5275945293644408,0.47240547063555915,0.45,0.5,6215.0,3279.0,2936.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.21572040707016596,0.5552013391993407,0.3885444645743429,3279.0,2936.0,6215.0,0.8322174611676486,0.6296057924376508,4825.0,0.8511917098445596,0.7397126856586316,4107.0,2643.0,0.7975785092697693,0.4150853889943074,2108.0
0.45,0.15,0.0,0.0,0.5,0.45,0.6,0.55,True,7468.0,0.8682378146759507,0.6333817126269956,0.6123724909509707,0.6228771017889831,0.6491697911087306,0.6235348550277606,0.5313078346699568,0.4686921653300432,0.45,0.5,6484.0,3445.0,3039.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.21451526513122654,0.5717178279294447,0.37521178219703816,3445.0,3039.0,6484.0,0.8682378146759507,0.6235348550277606,4825.0,0.88,0.7154969382948657,4246.0,2643.0,0.8467650397275823,0.44906166219839144,2238.0
0.45,0.15,0.0,0.0,0.5,0.45,0.6,0.65,False,7468.0,0.8660953401178361,0.6397551734188284,0.6187026671056964,0.6292289202622624,0.6491697911087306,0.6298701298701299,0.5304576376004947,0.46954236239950525,0.45,0.5,6468.0,3431.0,3037.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.22495982860203542,0.5661870324882938,0.3973242333251187,3431.0,3037.0,6468.0,0.8660953401178361,0.6298701298701299,4825.0,0.884559585492228,0.7495313964386129,4268.0,2643.0,0.8323874385168369,0.3977272727272727,2200.0
0.45,0.15,0.0,0.0,0.5,0.45,0.6,0.65,True,7468.0,0.9021156936261382,0.6333055323881012,0.6133757961783439,0.6233406642832225,0.6491697911087306,0.6240166246103607,0.5339171738162387,0.46608282618376135,0.45,0.5,6737.0,3597.0,3140.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.22375468666309584,0.5823920530720875,0.3841994159824153,3597.0,3140.0,6737.0,0.9021156936261382,0.6240166246103607,4825.0,0.9133678756476684,0.7258906285454958,4407.0,2643.0,0.88157396897465,0.4313304721030043,2330.0
0.45,0.15,0.0,0.0,0.5,0.45,0.6,1.0,False,7468.0,0.8714515265131226,0.6385995370370371,0.6186107470511141,0.6286051420440756,0.6491697911087306,0.6292255685310387,0.5310387215734481,0.46896127842655194,0.45,0.5,6508.0,3456.0,3052.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.22522763792179967,0.5684293661446965,0.3962280123727226,3456.0,3052.0,6508.0,0.8714515265131226,0.6292255685310387,4825.0,0.8889119170984456,0.7507577523898344,4289.0,2643.0,0.8395762391222096,0.3943217665615142,2219.0
0.45,0.15,0.0,0.0,0.5,0.45,0.6,1.0,True,7468.0,0.9074718800214248,0.6322473771397018,0.6133122028526149,0.6227797899961584,0.6491697911087306,0.6234321971373764,0.5344547734985982,0.4655452265014018,0.45,0.5,6777.0,3622.0,3155.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.2240224959828602,0.5845722299419314,0.38322466328089777,3622.0,3155.0,6777.0,0.9074718800214248,0.6234321971373764,4825.0,0.917720207253886,0.7271906052393857,4428.0,2643.0,0.8887627695800226,0.4278416347381865,2349.0
0.45,0.15,0.0,0.0,0.5,0.45,1.0,0.55,False,7468.0,0.8658275307980717,0.6398366870807816,0.6203490286466908,0.6300928578637361,0.6491697911087306,0.6306835756263532,0.5303124033405505,0.4696875966594494,0.45,0.5,6466.0,3429.0,3037.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.226298875200857,0.5654770798172172,0.4001910656997894,3429.0,3037.0,6466.0,0.8658275307980717,0.6306835756263532,4825.0,0.8853886010362695,0.7497659176029963,4272.0,2643.0,0.8301172909572455,0.39881494986326343,2194.0
0.45,0.15,0.0,0.0,0.5,0.45,1.0,0.55,True,7468.0,0.9018478843063739,0.6333796940194715,0.6149681528662421,0.6241739234428567,0.6491697911087306,0.6247958426132145,0.5337787676317743,0.4662212323682257,0.45,0.5,6735.0,3595.0,3140.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.22509373326191748,0.581701878561715,0.38695720532736155,3595.0,3140.0,6735.0,0.9018478843063739,0.6247958426132145,4825.0,0.9141968911917099,0.7261391974608932,4411.0,2643.0,0.8793038214150587,0.43244406196213425,2324.0
