blend_weight,t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.25,0.63,0.31,7468.0,0.5538296732726299,0.7081228138359891,0.7287268074216251,0.7184248106288071,0.6423406534547402,0.7159090909090909,0.6220986460348162,0.37790135396518376,0.63,0.31,4136.0,2573.0,1563.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.23915372254954476,0.39665851227667176,0.6029209386605412,2573.0,1563.0,4136.0,0.5538296732726299,0.7159090909090909,4825.0,0.6118134715025907,0.9949186991869918,2952.0,2643.0,0.4479757850926977,0.02027027027027027,1184.0
0.25,0.63,0.32,7468.0,0.5666845206213176,0.7081228138359891,0.7233273056057866,0.7157250597208878,0.6423406534547402,0.7140831758034026,0.6079867674858223,0.3920132325141777,0.63,0.32,4232.0,2573.0,1659.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.24263524370648096,0.4025228421560922,0.6027862727163958,2573.0,1659.0,4232.0,0.5666845206213176,0.7140831758034026,4825.0,0.6242487046632125,0.9946879150066401,3012.0,2643.0,0.46159667045024594,0.021311475409836064,1220.0
0.25,0.63,0.33,7468.0,0.5827530798071773,0.7081228138359891,0.7172568858909499,0.7126898498634695,0.6423406534547402,0.7118566176470589,0.5912224264705882,0.40877757352941174,0.63,0.33,4352.0,2573.0,1779.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.2469201928227103,0.4097760894589062,0.6025734521229852,2573.0,1779.0,4352.0,0.5827530798071773,0.7118566176470589,4825.0,0.6397927461139896,0.9935212180110139,3087.0,2643.0,0.4786227771471812,0.02450592885375494,1265.0
0.25,0.63,0.34,7468.0,0.5945366898768077,0.7081228138359891,0.7102303160149973,0.7091765649254932,0.6423406534547402,0.709009009009009,0.5795045045045045,0.4204954954954955,0.63,0.34,4440.0,2573.0,1867.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.2485270487412962,0.41593848171064407,0.5975091501973337,2573.0,1867.0,4440.0,0.5945366898768077,0.709009009009009,4825.0,0.6499481865284974,0.9929846938775511,3136.0,2643.0,0.49337873628452517,0.02607361963190184,1304.0
0.25,0.63,0.35,7468.0,0.6075254418853776,0.7081228138359891,0.7036659877800407,0.7058944008080149,0.6423406534547402,0.7061935199471016,0.5671148335904783,0.43288516640952174,0.63,0.35,4537.0,2573.0,1964.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.2505356186395286,0.42248658158919616,0.5930025462516022,2573.0,1964.0,4537.0,0.6075254418853776,0.7061935199471016,4825.0,0.6617616580310881,0.9918571875978703,3193.0,2643.0,0.5085130533484676,0.027529761904761904,1344.0
0.25,0.63,0.36,7468.0,0.6226566684520621,0.7081228138359891,0.6957149735194993,0.7019188936777442,0.6423406534547402,0.7025806451612904,0.5533333333333333,0.44666666666666666,0.63,0.36,4650.0,2573.0,2077.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.25227637921799684,0.4303372452124411,0.5862294793783364,2573.0,2077.0,4650.0,0.6226566684520621,0.7025806451612904,4825.0,0.6737823834196891,0.9910796677945247,3251.0,2643.0,0.5293227393113886,0.032165832737669764,1399.0
0.25,0.63,0.37,7468.0,0.635645420460632,0.7081228138359891,0.6945722171113156,0.7013475154736524,0.6423406534547402,0.7019170002106594,0.5420265430798399,0.4579734569201601,0.63,0.37,4747.0,2573.0,2174.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.25669523299410824,0.43528736914050453,0.5897144075210937,2573.0,2174.0,4747.0,0.635645420460632,0.7019170002106594,4825.0,0.686839378238342,0.9894387447193723,3314.0,2643.0,0.5421869088157397,0.03698534542916958,1433.0
0.25,0.63,0.38,7468.0,0.649571505088377,0.7081228138359891,0.6883230904302019,0.6982229521330955,0.6423406534547402,0.6988249845392702,0.5304061018346733,0.46959389816532676,0.63,0.38,4851.0,2573.0,2278.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.25830208891269407,0.4423061248590635,0.5839894009946154,2573.0,2278.0,4851.0,0.649571505088377,0.6988249845392702,4825.0,0.6974093264248704,0.9887072808320951,3365.0,2643.0,0.5622398789254635,0.0423956931359354,1486.0
0.25,0.63,0.39,7468.0,0.6608194965184788,0.7081228138359891,0.6862828111769687,0.6972028125064789,0.6423406534547402,0.6976697061803445,0.5213779128672745,0.4786220871327254,0.63,0.39,4935.0,2573.0,2362.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.2612479914301018,0.4469739953780181,0.5844814108461887,2573.0,2362.0,4935.0,0.6608194965184788,0.6976697061803445,4825.0,0.7071502590673575,0.9873974208675264,3412.0,2643.0,0.5762391222096103,0.048588312541037425,1523.0
0.25,0.63,0.4,7468.0,0.6736743438671666,0.7081228138359891,0.6818551668022783,0.6949889903191337,0.6423406534547402,0.6952892069171139,0.5114291393361161,0.48857086066388394,0.63,0.4,5031.0,2573.0,2458.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.26312265666845214,0.4530737728001448,0.5807501393035126,2573.0,2458.0,5031.0,0.6736743438671666,0.6952892069171139,4825.0,0.7183419689119172,0.9849971148297749,3466.0,2643.0,0.5921301551267499,0.0536741214057508,1565.0
0.25,0.63,0.41,7468.0,0.6849223352972683,0.7081228138359891,0.6770259638080252,0.6925743888220071,0.6423406534547402,0.6926686217008797,0.503030303030303,0.49696969696969695,0.63,0.41,5115.0,2573.0,2542.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.263926084627745,0.45880074687685685,0.5752520814849138,2573.0,2542.0,5115.0,0.6849223352972683,0.6926686217008797,4825.0,0.7297409326424871,0.9809713149673388,3521.0,2643.0,0.6031025349981082,0.055834378920953574,1594.0
0.25,0.63,0.42,7468.0,0.6969737546866631,0.7081228138359891,0.6759118541033434,0.6920173339696662,0.6423406534547402,0.6918347742555235,0.49433237271853986,0.5056676272814601,0.63,0.42,5205.0,2573.0,2632.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.2674076057846813,0.46344694890676635,0.5769972300291848,2573.0,2632.0,5205.0,0.6969737546866631,0.6918347742555235,4825.0,0.7417616580310881,0.9782062028499581,3579.0,2643.0,0.6152099886492622,0.06150061500615006,1626.0
