t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,utility,downside_risk,selection_score,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss
0.69,0.53,7716.0,0.7034733022291343,0.5886524822695035,0.5261894369271061,0.5574209595983048,0.5370658372213583,0.5359248341930729,0.05054432348367023,0.5713707109860743,0.08846152333647028,0.15585851142225499,0.8441414885777451,0.69,0.53,5428.0,846.0,4582.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.535,7716.0,0.7147485743908761,0.5886524822695035,0.5243092739344614,0.5564808781019824,0.5370658372213583,0.5341795104261106,0.04885951270088122,0.5770134581142778,0.08467655652358211,0.15339981867633726,0.8466001813236628,0.69,0.535,5515.0,846.0,4669.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.54,7716.0,0.7253758424053914,0.5886524822695035,0.5234687434224374,0.5560606128459704,0.5370658372213583,0.5333214221904592,0.04834110938310008,0.5818224527389311,0.08308567184977848,0.15115240307307487,0.8488475969269251,0.69,0.54,5597.0,846.0,4751.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.545,7716.0,0.7352255054432348,0.5886524822695035,0.5235135695048685,0.556083025887186,0.5370658372213583,0.5332275691873788,0.04885951270088126,0.5858182280973995,0.08340387915132912,0.1491274457958752,0.8508725542041248,0.69,0.545,5673.0,846.0,4827.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.55,7716.0,0.747926386728875,0.5886524822695035,0.5224365482233503,0.5555445152464269,0.5370658372213583,0.5321434760006931,0.04808190772420942,0.5915422550438243,0.08128228763750323,0.1465950441864495,0.8534049558135505,0.69,0.55,5771.0,846.0,4925.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.695,0.3,7716.0,0.23859512700881286,0.5909090909090909,0.6091515729265967,0.6000303319178438,0.5370658372213583,0.601303639326453,0.04834110938310006,0.3084266668316091,0.15673453232723464,0.43020097772949484,0.5697990222705052,0.695,0.3,1841.0,792.0,1049.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.695,0.305,7716.0,0.2435199585277346,0.5909090909090909,0.6071757129714811,0.599042401940286,0.5370658372213583,0.6003193187865886,0.04885951270088129,0.3119779205543666,0.15661208528494833,0.42150079829696646,0.5784992017030335,0.695,0.305,1879.0,792.0,1087.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.695,0.31,7716.0,0.25,0.5909090909090909,0.6033421284080914,0.5971256096585912,0.5370658372213583,0.5982374287195438,0.04911871435977189,0.31692371766738137,0.15498592128508062,0.4105754276827372,0.5894245723172629,0.695,0.31,1929.0,792.0,1137.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.695,0.315,7716.0,0.2562208398133748,0.5909090909090909,0.6,0.5954545454545455,0.5370658372213583,0.5963581183611533,0.04937791601866252,0.3215920737477156,0.15354208032315744,0.4006069802731411,0.5993930197268589,0.695,0.315,1977.0,792.0,1185.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.695,0.32,7716.0,0.26114567133229655,0.5909090909090909,0.6001635322976288,0.5955363116033598,0.5370658372213583,0.5965260545905707,0.050414722654224996,0.32460048419408705,0.15531314680381292,0.3930521091811414,0.6069478908188586,0.695,0.32,2015.0,792.0,1223.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.695,0.325,7716.0,0.26762571280456193,0.5909090909090909,0.5954438334642577,0.5931764621866743,0.5370658372213583,0.5937046004842615,0.05015552099533439,0.3297500506514196,0.15210163242204938,0.38353510895883774,0.6164648910411622,0.695,0.325,2065.0,792.0,1273.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.695,0.33,7716.0,0.2738465526179368,0.5909090909090909,0.595003785011355,0.592956437960223,0.5370658372213583,0.5934690014197823,0.05119232763089685,0.3336571780938033,0.15342792240634728,0.3748225272124941,0.6251774727875059,0.695,0.33,2113.0,792.0,1321.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.695,0.335,7716.0,0.2809745982374287,0.5909090909090909,0.595203488372093,0.593056289640592,0.5370658372213583,0.5936346863468634,0.052617936754795216,0.33790284216223565,0.1557191304402584,0.36531365313653136,0.6346863468634686,0.695,0.335,2168.0,792.0,1376.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.695,0.34,7716.0,0.28913945049248313,0.5909090909090909,0.5962473940236275,0.5935782424663592,0.5370658372213583,0.5943523083818916,0.054561949196474877,0.34247445254792963,0.15931684477644031,0.3549977588525325,0.6450022411474675,0.695,0.34,2231.0,792.0,1439.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.695,0.345,7716.0,0.29665629860031106,0.5909090909090909,0.5958583834335337,0.5933837371713123,0.5370658372213583,0.5941459152468327,0.05585795749092795,0.34698583624507146,0.16098051175632488,0.34600262123197906,0.653997378768021,0.695,0.345,2289.0,792.0,1497.0,0.5598507318973588,0.2591430252497046,0.717866800099093
