variant,t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count,coverage_constraint_satisfied,constraint_satisfied,fallback_reason,objective,hard_constraint
experiment_a_expert_only,0.565,0.39,7468.0,0.5662828066416711,0.7059245960502692,0.7333795013850416,0.7196520487176554,0.6497054097482592,0.7152991250886734,0.6585481201229605,0.3414518798770395,0.565,0.39,4229.0,2785.0,1444.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.24384038564542043,0.4015236113830983,0.6072877876483571,2785.0,1444.0,4229.0,0.5662828066416711,0.7152991250886734,4825.0,0.6269430051813472,1.0,3025.0,2643.0,0.45554294362466896,0.0,1204.0,False,,,,
experiment_a_expert_only,0.565,0.395,7468.0,0.5688269951794322,0.7059245960502692,0.7313738892686261,0.7186492426594477,0.6497054097482592,0.7146892655367232,0.65560263653484,0.3443973634651601,0.565,0.395,4248.0,2785.0,1463.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.244242099625067,0.40285536831123725,0.6062773859733473,2785.0,1463.0,4248.0,0.5688269951794322,0.7146892655367232,4825.0,0.6292227979274612,1.0,3036.0,2643.0,0.4585698070374574,0.0,1212.0,False,,,,
experiment_a_expert_only,0.565,0.4,7468.0,0.5723085163363685,0.7059245960502692,0.7300201477501679,0.7179723719002186,0.6497054097482592,0.7143191389798783,0.6516144127281236,0.34838558727187646,0.565,0.4,4274.0,2785.0,1489.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2453133369041242,0.4043483519394164,0.6066881087248245,2785.0,1489.0,4274.0,0.5723085163363685,0.7143191389798783,4825.0,0.6327461139896373,1.0,3053.0,2643.0,0.4619750283768445,0.0,1221.0,False,,,,
experiment_a_expert_only,0.565,0.405,7468.0,0.576057846813069,0.7059245960502692,0.7317073170731707,0.71881595656172,0.6497054097482592,0.7150162715016272,0.6473733147373315,0.35262668526266855,0.565,0.405,4302.0,2785.0,1517.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.24772362078200322,0.4051754101812361,0.6113984574512944,2785.0,1517.0,4302.0,0.576057846813069,0.7150162715016272,4825.0,0.6375129533678756,1.0,3076.0,2643.0,0.4638668180098373,0.0,1226.0,False,,,,
experiment_a_expert_only,0.565,0.41,7468.0,0.584092126405999,0.7059245960502692,0.7235256816740647,0.7147251388621669,0.6497054097482592,0.7122879413113251,0.6384685923888125,0.3615314076111875,0.565,0.41,4362.0,2785.0,1577.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.24799143010176758,0.40993944449408093,0.6049464949825005,2785.0,1577.0,4362.0,0.584092126405999,0.7122879413113251,4825.0,0.6439378238341968,1.0,3107.0,2643.0,0.4748391978811956,0.0,1255.0,False,,,,
experiment_a_expert_only,0.565,0.415,7468.0,0.5954740224959829,0.7059245960502692,0.717208182912154,0.7115663894812116,0.6497054097482592,0.7101416685405891,0.6262648976838318,0.3737351023161682,0.565,0.415,4447.0,2785.0,1662.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.25026780931976433,0.4154553003490379,0.60239407009492,2785.0,1662.0,4447.0,0.5954740224959829,0.7101416685405891,4825.0,0.6545077720207254,1.0,3158.0,2643.0,0.4877033673855467,0.0,1289.0,False,,,,
experiment_a_expert_only,0.565,0.42,7468.0,0.6087305838243171,0.7059245960502692,0.7143668370244179,0.7101457165373436,0.6497054097482592,0.7091948966124065,0.6126264848218214,0.38737351517817864,0.565,0.42,4546.0,2785.0,1761.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2546866630958758,0.42073977749224123,0.6053306027157663,2785.0,1761.0,4546.0,0.6087305838243171,0.7091948966124065,4825.0,0.6681865284974093,1.0,3224.0,2643.0,0.5001891789632993,0.0,1322.0,False,,,,
experiment_a_expert_only,0.565,0.425,7468.0,0.6337707552222818,0.7059245960502692,0.7073921971252567,0.706658396587763,0.6497054097482592,0.7065286287766744,0.5884217198394253,0.4115782801605747,0.565,0.425,4733.0,2785.0,1948.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.26178361006963047,0.43126972137668745,0.6070066992738835,2785.0,1948.0,4733.0,0.6337707552222818,0.7065286287766744,4825.0,0.6930569948186529,1.0,3344.0,2643.0,0.5255391600454029,0.0,1389.0,False,,,,
experiment_a_expert_only,0.565,0.43,7468.0,0.6515800749866095,0.7059245960502692,0.7006246996636233,0.7032746478569463,0.6497054097482592,0.7036580353473079,0.5723386765310317,0.42766132346896835,0.565,0.43,4866.0,2785.0,2081.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.26539903588644886,0.4394206635447181,0.6039748648721438,2785.0,2081.0,4866.0,0.6515800749866095,0.7036580353473079,4825.0,0.7096373056994819,1.0,3424.0,2643.0,0.5455921301551268,0.0,1442.0,False,,,,
experiment_a_expert_only,0.565,0.435,7468.0,0.6676486341724692,0.7059245960502692,0.6942298955020445,0.7000772457761568,0.6497054097482592,0.7007621339751303,0.5585639791415965,0.44143602085840355,0.565,0.435,4986.0,2785.0,2201.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2680771290840921,0.44697399537801813,0.599760012564874,2785.0,2201.0,4986.0,0.6676486341724692,0.7007621339751303,4825.0,0.7241450777202073,1.0,3494.0,2643.0,0.5645100264850549,0.0,1492.0,False,,,,
experiment_a_expert_only,0.565,0.44,7468.0,0.6890733797536154,0.7059245960502692,0.6823379923761118,0.6941312942131905,0.6497054097482592,0.6951029926156238,0.5411970462495141,0.4588029537504858,0.565,0.44,5146.0,2785.0,2361.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2688805570433851,0.4583627508372764,0.5866108372729453,2785.0,2361.0,5146.0,0.6890733797536154,0.6951029926156238,4825.0,0.7413471502590674,1.0,3577.0,2643.0,0.5936435868331441,0.0,1569.0,False,,,,
experiment_a_expert_only,0.565,0.445,7468.0,0.714916979110873,0.7059245960502692,0.6769772905246672,0.6914509432874683,0.6497054097482592,0.6920771680089904,0.5216332646563027,0.47836673534369734,0.565,0.445,5339.0,2785.0,2554.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.27463845741831816,0.46919000505794817,0.5853459248016131,2785.0,2554.0,5339.0,0.714916979110873,0.6920771680089904,4825.0,0.7658031088082902,1.0,3695.0,2643.0,0.6220204313280363,0.0,1644.0,True,,,,
experiment_a_expert_only,0.565,0.45,7468.0,0.737814675950723,0.7059245960502692,0.6704587155963303,0.6881916558232998,0.6497054097482592,0.6883847549909256,0.5054446460980037,0.4945553539019964,0.565,0.45,5510.0,2785.0,2725.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.27798607391537217,0.47949379664149505,0.579749051734271,2785.0,2725.0,5510.0,0.737814675950723,0.6883847549909256,4825.0,0.7861139896373057,1.0,3793.0,2643.0,0.6496405599697314,0.0,1717.0,True,,,,
experiment_a_expert_only,0.565,0.455,7468.0,0.7537493304767006,0.7059245960502692,0.6691279887482419,0.6875262923992556,0.6497054097482592,0.6873334517676319,0.49475928228815064,0.5052407177118493,0.565,0.455,5629.0,2785.0,2844.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.28240492769148373,0.48546081344698505,0.5817254861134613,2785.0,2844.0,5629.0,0.7537493304767006,0.6873334517676319,4825.0,0.8018652849740933,1.0,3869.0,2643.0,0.6659099508134695,0.0,1760.0,True,,,,
experiment_a_expert_only,0.565,0.46,7468.0,0.7675415104445634,0.7059245960502692,0.663047166610112,0.6844858813301906,0.6497054097482592,0.6838799720865317,0.4858688066992324,0.5141311933007676,0.565,0.46,5732.0,2785.0,2947.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.28227102303160145,0.4925801901279435,0.573045828250389,2785.0,2947.0,5732.0,0.7675415104445634,0.6838799720865317,4825.0,0.8124352331606217,1.0,3920.0,2643.0,0.6855845629965948,0.0,1812.0,True,,,,
experiment_a_expert_only,0.565,0.465,7468.0,0.7782538832351366,0.7059245960502692,0.6610505450941526,0.683487570572211,0.6497054097482592,0.6825533379215416,0.4791810048176187,0.5208189951823813,0.565,0.465,5812.0,2785.0,3027.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.28414568826995174,0.49704536763015145,0.5716695230954911,2785.0,3027.0,5812.0,0.7782538832351366,0.6825533379215416,4825.0,0.8217616580310881,0.9994955863808322,3965.0,2643.0,0.6988270904275444,0.002165674066053059,1847.0,True,,,,
experiment_a_expert_only,0.565,0.47,7468.0,0.7881628280664167,0.7059245960502692,0.6559174459851661,0.6809210210177177,0.6497054097482592,0.6795786612300374,0.4731566428814135,0.5268433571185864,0.565,0.47,5886.0,2785.0,3101.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2830744509908945,0.5025377483709668,0.5632899257986341,2785.0,3101.0,5886.0,0.7881628280664167,0.6795786612300374,4825.0,0.8273575129533679,0.998997995991984,3992.0,2643.0,0.7166099129776768,0.006335797254487857,1894.0,True,,,,
experiment_a_expert_only,0.565,0.475,7468.0,0.797402249598286,0.7059245960502692,0.6536277602523659,0.6797761781513176,0.6497054097482592,0.6780856423173803,0.46767422334172964,0.5323257766582704,0.565,0.475,5955.0,2785.0,3170.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.28401178361006957,0.5066509972299553,0.5605669092982446,2785.0,3170.0,5955.0,0.797402249598286,0.6780856423173803,4825.0,0.8339896373056995,0.9987574552683897,4024.0,2643.0,0.7306091562618237,0.00983946141895391,1931.0,True,,,,
experiment_a_expert_only,0.565,0.48,7468.0,0.8067755757900374,0.7059245960502692,0.6506172839506172,0.6782709400004432,0.6497054097482592,0.6761825726141079,0.46224066390041496,0.537759336099585,0.565,0.48,6025.0,2785.0,3240.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2842795929298339,0.5111242426554445,0.5561849139710449,2785.0,3240.0,6025.0,0.8067755757900374,0.6761825726141079,4825.0,0.8402072538860104,0.9980266403552047,4054.0,2643.0,0.7457434733257662,0.014205986808726534,1971.0,True,,,,
experiment_a_expert_only,0.565,0.485,7468.0,0.8157471880021425,0.7059245960502692,0.6486241306319928,0.677274363341131,0.6497054097482592,0.6748194353250164,0.4571569271175312,0.5428430728824688,0.565,0.485,6092.0,2785.0,3307.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2852169255490091,0.5150389608821518,0.5537773784346205,2785.0,3307.0,6092.0,0.8157471880021425,0.6748194353250164,4825.0,0.8476683937823835,0.9973105134474327,4090.0,2643.0,0.7574725690503216,0.015984015984015984,2002.0,True,,,,
experiment_a_expert_only,0.565,0.49,7468.0,0.824317086234601,0.7059245960502692,0.6475823197864136,0.6767534579183414,0.6497054097482592,0.6739766081871345,0.45240415854450944,0.5475958414554906,0.565,0.49,6156.0,2785.0,3371.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.286823781467595,0.5184078050950843,0.5532782852584307,2785.0,3371.0,6156.0,0.824317086234601,0.6739766081871345,4825.0,0.8536787564766839,0.9963583394027676,4119.0,2643.0,0.7707150964812712,0.022091310751104567,2037.0,True,,,,
experiment_a_expert_only,0.565,0.495,7468.0,0.8294054633101232,0.7059245960502692,0.6453505426811381,0.6756375693657037,0.6497054097482592,0.6725863739102357,0.44962867290926706,0.550371327090733,0.565,0.495,6194.0,2785.0,3409.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.28628816282806635,0.5211128958690511,0.5493783882485358,2785.0,3409.0,6194.0,0.8294054633101232,0.6725863739102357,4825.0,0.8576165803108808,0.9951667472208796,4138.0,2643.0,0.777903897086644,0.023346303501945526,2056.0,True,,,,
experiment_a_expert_only,0.565,0.5,7468.0,0.8346277450455276,0.7059245960502692,0.644431554524362,0.6751780752873155,0.6497054097482592,0.6719075886411038,0.44681533771859455,0.5531846622814054,0.565,0.5,6233.0,2785.0,3448.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2869576861274772,0.5232924893967285,0.548369586688112,2785.0,3448.0,6233.0,0.8346277450455276,0.6719075886411038,4825.0,0.8617616580310881,0.993025493025493,4158.0,2643.0,0.7850926976920166,0.028433734939759037,2075.0,True,,,,
experiment_a_expert_only,0.565,0.505,7468.0,0.839850026780932,0.7059245960502692,0.6403785488958991,0.6731515724730841,0.6497054097482592,0.6694834183673469,0.4440369897959184,0.5559630102040817,0.565,0.505,6272.0,2785.0,3487.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.28468130690948046,0.5268627524656927,0.5403329530834842,2785.0,3487.0,6272.0,0.839850026780932,0.6694834183673469,4825.0,0.8669430051813471,0.9887640449438202,4183.0,2643.0,0.7903897086643965,0.03015797032072762,2089.0,True,,,,
experiment_a_expert_only,0.565,0.51,7468.0,0.8445366898768077,0.7059245960502692,0.6396933560477002,0.6728089760489847,0.6497054097482592,0.6689392738227367,0.4415728555573173,0.5584271444426827,0.565,0.51,6307.0,2785.0,3522.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2853508302088913,0.5287654771578401,0.539654804513102,2785.0,3522.0,6307.0,0.8445366898768077,0.6689392738227367,4825.0,0.8710880829015544,0.9859624078039496,4203.0,2643.0,0.796065077563375,0.03564638783269962,2104.0,True,,,,
experiment_a_expert_only,0.565,0.515,7468.0,0.8485538296732726,0.7059245960502692,0.6390765765765766,0.6725005863134229,0.6497054097482592,0.6684551049392456,0.43948240492346535,0.5605175950765346,0.565,0.515,6337.0,2785.0,3552.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.28588644884841985,0.5304089840985222,0.5389924707521868,2785.0,3552.0,6337.0,0.8485538296732726,0.6684551049392456,4825.0,0.8739896373056995,0.9841119279108371,4217.0,2643.0,0.802118804388952,0.040566037735849055,2120.0,True,,,,
experiment_a_expert_only,0.565,0.52,7468.0,0.8544456347080879,0.7059245960502692,0.6373748609566184,0.6716497285034438,0.6497054097482592,0.6672935276602413,0.43645196677636733,0.5635480332236327,0.565,0.52,6381.0,2785.0,3596.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.28588644884841985,0.5331787626395429,0.5361924909257765,2785.0,3596.0,6381.0,0.8544456347080879,0.6672935276602413,4825.0,0.8787564766839379,0.9797169811320755,4240.0,2643.0,0.8100643208475218,0.04857543204110229,2141.0,True,,,,
experiment_a_expert_only,0.565,0.525,7468.0,0.8607391537225495,0.7059245960502692,0.6354652758715345,0.6706949359609018,0.6497054097482592,0.6659925326695706,0.43326073428749223,0.5667392657125078,0.565,0.525,6428.0,2785.0,3643.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2857525441885377,0.5361840213648724,0.5329374483431006,2785.0,3643.0,6428.0,0.8607391537225495,0.6659925326695706,4825.0,0.8841450777202072,0.9746835443037974,4266.0,2643.0,0.8180098373060916,0.05689176688251619,2162.0,True,,,,
experiment_a_expert_only,0.565,0.53,7468.0,0.8727905731119443,0.7059245960502692,0.6319314224484329,0.668928009249351,0.6497054097482592,0.6635471003375268,0.42727830622890456,0.5727216937710954,0.565,0.53,6518.0,2785.0,3733.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2854847348687734,0.5418975171760666,0.5268242164247031,2785.0,3733.0,6518.0,0.8727905731119443,0.6635471003375268,4825.0,0.8932642487046633,0.9647331786542923,4310.0,2643.0,0.8354143019296254,0.0756340579710145,2208.0,True,,,,
experiment_a_expert_only,0.565,0.535,7468.0,0.8867166577396893,0.7059245960502692,0.6275736252280427,0.666749110639156,0.6497054097482592,0.6605255209906372,0.4205678042887345,0.5794321957112655,0.565,0.535,6622.0,2785.0,3837.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.28468130690948035,0.5486507772846991,0.5188752457772552,2785.0,3837.0,6622.0,0.8867166577396893,0.6605255209906372,4825.0,0.9042487046632124,0.9534723813889525,4363.0,2643.0,0.8547105561861521,0.09473218238158478,2259.0,True,,,,
experiment_a_expert_only,0.565,0.54,7468.0,0.9049276914836636,0.7059245960502692,0.620941354140448,0.6634329750953587,0.6497054097482592,0.6559633027522935,0.41210417283219886,0.5878958271678011,0.565,0.54,6758.0,2785.0,3973.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2822710230316014,0.5579680405059335,0.5058910233920462,2785.0,3973.0,6758.0,0.9049276914836636,0.6559633027522935,4825.0,0.9202072538860103,0.9369369369369369,4440.0,2643.0,0.8770336738554673,0.1177739430543572,2318.0,True,,,,
experiment_a_expert_only,0.565,0.545,7468.0,0.9278253883235137,0.7059245960502692,0.6143822393822393,0.6601534177162542,0.6497054097482592,0.6511762159041709,0.4019339009958147,0.5980660990041853,0.565,0.545,6929.0,2785.0,4144.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.28053026245313334,0.5689003101908016,0.4931097020478812,2785.0,4144.0,6929.0,0.9278253883235137,0.6511762159041709,4825.0,0.9392746113989637,0.9179170344218888,4532.0,2643.0,0.9069239500567536,0.14685022945348353,2397.0,True,,,,
experiment_a_expert_only,0.565,0.55,7468.0,0.9519282271023032,0.7059245960502692,0.6082331174838113,0.6570788567670403,0.6497054097482592,0.646504431002954,0.3917569278379519,0.6082430721620481,0.565,0.55,7109.0,2785.0,4324.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.27892340653454734,0.5800882780093716,0.4808292411832552,2785.0,4324.0,7109.0,0.9519282271023032,0.646504431002954,4825.0,0.9593782383419689,0.8988982501620221,4629.0,2643.0,0.9383276579644344,0.17540322580645162,2480.0,True,,,,
experiment_a_expert_only,0.57,0.3,7468.0,0.4335832886984467,0.7109869646182495,0.7974683544303798,0.7542276595243147,0.6497054097482592,0.7257566399011736,0.8292155651636813,0.17078443483631872,0.57,0.3,3238.0,2685.0,553.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.1957686127477236,0.3448294331627762,0.5677259361306067,2685.0,553.0,3238.0,0.4335832886984467,0.7257566399011736,4825.0,0.48704663212435234,1.0,2350.0,2643.0,0.33598183881952326,0.0,888.0,False,,,,
experiment_a_expert_only,0.57,0.305,7468.0,0.4384038564542046,0.7109869646182495,0.7928692699490663,0.7519281172836578,0.6497054097482592,0.725717776420281,0.820097739767868,0.17990226023213196,0.57,0.305,3274.0,2685.0,589.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.19791108730583826,0.34676560465851164,0.5707344807185748,2685.0,589.0,3274.0,0.4384038564542046,0.725717776420281,4825.0,0.49243523316062177,1.0,2376.0,2643.0,0.3397654180855089,0.0,898.0,False,,,,
experiment_a_expert_only,0.57,0.31,7468.0,0.4432244242099625,0.7109869646182495,0.7872,0.7490934823091248,0.6497054097482592,0.7253776435045317,0.8111782477341389,0.18882175226586104,0.57,0.31,3310.0,2685.0,625.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.1997857525441885,0.34888298300846804,0.5726440161151091,2685.0,625.0,3310.0,0.4432244242099625,0.7253776435045317,4825.0,0.49761658031088085,1.0,2401.0,2643.0,0.3439273552780931,0.0,909.0,False,,,,
experiment_a_expert_only,0.57,0.315,7468.0,0.4480449919657204,0.7109869646182495,0.7791225416036308,0.7450547531109402,0.6497054097482592,0.7244471010161386,0.8024506873879259,0.19754931261207412,0.57,0.315,3346.0,2685.0,661.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.20112479914301012,0.35136888936181465,0.5724035486132812,2685.0,661.0,3346.0,0.4480449919657204,0.7244471010161386,4825.0,0.5023834196891191,1.0,2424.0,2643.0,0.3488460083238744,0.0,922.0,False,,,,
experiment_a_expert_only,0.57,0.32,7468.0,0.4524638457418318,0.7109869646182495,0.7780979827089337,0.7445424736635916,0.6497054097482592,0.7247706422018348,0.7946137910624446,0.2053862089375555,0.57,0.32,3379.0,2685.0,694.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.20340117836100693,0.35288997391596777,0.5763869573960807,2685.0,694.0,3379.0,0.4524638457418318,0.7247706422018348,4825.0,0.5075647668393782,1.0,2449.0,2643.0,0.3518728717366629,0.0,930.0,False,,,,
experiment_a_expert_only,0.57,0.325,7468.0,0.4572844134975897,0.7109869646182495,0.7767123287671233,0.7438496466926864,0.6497054097482592,0.7250366032210834,0.7862371888726208,0.21376281112737922,0.57,0.325,3415.0,2685.0,730.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.20581146223888588,0.3545933947909238,0.5804153863617142,2685.0,730.0,3415.0,0.4572844134975897,0.7250366032210834,4825.0,0.513160621761658,1.0,2476.0,2643.0,0.35527809307604996,0.0,939.0,False,,,,
experiment_a_expert_only,0.57,0.33,7468.0,0.4610337439742903,0.7109869646182495,0.7783641160949868,0.7446755403566181,0.6497054097482592,0.7258205053732211,0.7798431600348533,0.22015683996514668,0.57,0.33,3443.0,2685.0,758.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.20822174611676492,0.3555362132452371,0.5856555207588389,2685.0,758.0,3443.0,0.4610337439742903,0.7258205053732211,4825.0,0.5179274611398964,1.0,2499.0,2643.0,0.35716988270904276,0.0,944.0,False,,,,
experiment_a_expert_only,0.57,0.335,7468.0,0.46572040707016604,0.7109869646182495,0.776796973518285,0.7438919690682673,0.6497054097482592,0.7259919493962047,0.7719953996549741,0.22800460034502587,0.57,0.335,3478.0,2685.0,793.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.21049812533476164,0.35722701587044364,0.5892558960633131,2685.0,793.0,3478.0,0.46572040707016604,0.7259919493962047,4825.0,0.5233160621761658,1.0,2525.0,2643.0,0.3605751040484298,0.0,953.0,False,,,,
experiment_a_expert_only,0.57,0.34,7468.0,0.4710765934654526,0.7109869646182495,0.773109243697479,0.7420481041578643,0.6497054097482592,0.7256964184195566,0.7632177373507675,0.23678226264923252,0.57,0.34,3518.0,2685.0,833.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2126405998928763,0.3594690484399014,0.5915407760855579,2685.0,833.0,3518.0,0.4710765934654526,0.7256964184195566,4825.0,0.5291191709844559,1.0,2553.0,2643.0,0.36511539916761254,0.0,965.0,False,,,,
experiment_a_expert_only,0.57,0.345,7468.0,0.4795125870380289,0.7109869646182495,0.7678571428571429,0.7394220537376962,0.6497054097482592,0.725216419994415,0.7497905612957274,0.25020943870427254,0.57,0.345,3581.0,2685.0,896.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.21598821638993038,0.3629906132726427,0.595024247163387,2685.0,896.0,3581.0,0.4795125870380289,0.725216419994415,4825.0,0.538238341968912,1.0,2597.0,2643.0,0.37230419977298523,0.0,984.0,False,,,,
experiment_a_expert_only,0.57,0.35,7468.0,0.49236743438671665,0.7109869646182495,0.7590725806451613,0.7350297726317054,0.6497054097482592,0.7239597497960294,0.7302148490617351,0.2697851509382649,0.57,0.35,3677.0,2685.0,992.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.22054097482592397,0.36866411512431796,0.5982165493692135,2685.0,992.0,3677.0,0.49236743438671665,0.7239597497960294,4825.0,0.5517098445595855,1.0,2662.0,2643.0,0.38403329549754067,0.0,1015.0,False,,,,
experiment_a_expert_only,0.57,0.355,7468.0,0.5004017139796465,0.7109869646182495,0.752851711026616,0.7319193378224327,0.6497054097482592,0.7227722772277227,0.7184907679957185,0.2815092320042815,0.57,0.355,3737.0,2685.0,1052.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.22295125870380286,0.3724583569178195,0.5985937879036384,2685.0,1052.0,3737.0,0.5004017139796465,0.7227722772277227,4825.0,0.5597927461139897,1.0,2701.0,2643.0,0.3919788119561105,0.0,1036.0,False,,,,
experiment_a_expert_only,0.57,0.36,7468.0,0.510578468130691,0.7109869646182495,0.7455673758865248,0.7282771702523871,0.6497054097482592,0.7212168895882507,0.7041699449252558,0.2958300550747443,0.57,0.36,3813.0,2685.0,1128.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.22589716122121048,0.377280603072488,0.5987510605675326,2685.0,1128.0,3813.0,0.510578468130691,0.7212168895882507,4825.0,0.5699481865284974,1.0,2750.0,2643.0,0.40219447597427166,0.0,1063.0,False,,,,
experiment_a_expert_only,0.57,0.365,7468.0,0.5215586502410284,0.7109869646182495,0.7371900826446282,0.7240885236314388,0.6497054097482592,0.7191270860077021,0.6893453145057766,0.31065468549422337,0.57,0.365,3895.0,2685.0,1210.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.22857525441885376,0.3827423388012977,0.5972039966488253,2685.0,1210.0,3895.0,0.5215586502410284,0.7191270860077021,4825.0,0.5805181347150259,1.0,2801.0,2643.0,0.4139235716988271,0.0,1094.0,False,,,,
experiment_a_expert_only,0.57,0.37,7468.0,0.5290573111944296,0.7109869646182495,0.7377567140600316,0.7243718393391405,0.6497054097482592,0.7195646671728676,0.6795747911921033,0.3204252088078967,0.57,0.37,3951.0,2685.0,1266.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.23232458489555433,0.3851835447542348,0.6031529333471095,2685.0,1266.0,3951.0,0.5290573111944296,0.7195646671728676,4825.0,0.5892227979274611,1.0,2843.0,2643.0,0.419220582671207,0.0,1108.0,False,,,,
experiment_a_expert_only,0.57,0.375,7468.0,0.5345474022495983,0.7109869646182495,0.7383320581484315,0.7246595113833405,0.6497054097482592,0.719939879759519,0.6725951903807615,0.32740480961923846,0.57,0.375,3992.0,2685.0,1307.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.23513658275307978,0.3869178333293249,0.6077170977873833,2685.0,1307.0,3992.0,0.5345474022495983,0.719939879759519,4825.0,0.5956476683937824,1.0,2874.0,2643.0,0.4230041619371926,0.0,1118.0,False,,,,
experiment_a_expert_only,0.57,0.38,7468.0,0.5407070166041779,0.7109869646182495,0.7354028085735402,0.7231948865958948,0.6497054097482592,0.7191679049034175,0.6649331352154532,0.3350668647845468,0.57,0.38,4038.0,2685.0,1353.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2370112479914301,0.38967664069889263,0.6082254444771076,2685.0,1353.0,4038.0,0.5407070166041779,0.7191679049034175,4825.0,0.6018652849740933,1.0,2904.0,2643.0,0.42905788876276957,0.0,1134.0,False,,,,
experiment_a_expert_only,0.57,0.385,7468.0,0.546598821638993,0.7109869646182495,0.7358625626342162,0.7234247636262329,0.6497054097482592,0.719500244977952,0.657765801077903,0.342234198922097,0.57,0.385,4082.0,2685.0,1397.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.23995715050883765,0.39156204561356256,0.6128202495541519,2685.0,1397.0,4082.0,0.546598821638993,0.719500244977952,4825.0,0.6087046632124352,1.0,2937.0,2643.0,0.43321982595535374,0.0,1145.0,False,,,,
experiment_a_expert_only,0.57,0.39,7468.0,0.5528923406534547,0.7109869646182495,0.7333795013850416,0.7221832330016456,0.6497054097482592,0.7188181157665294,0.6502785178009203,0.34972148219907967,0.57,0.39,4129.0,2685.0,1444.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.24196572040707015,0.39428835910180293,0.6136770584814452,2685.0,1444.0,4129.0,0.5528923406534547,0.7188181157665294,4825.0,0.6151295336787564,1.0,2968.0,2643.0,0.4392735527809308,0.0,1161.0,False,,,,
experiment_a_expert_only,0.57,0.395,7468.0,0.5554365291912159,0.7109869646182495,0.7313738892686261,0.7211804269434379,0.6497054097482592,0.7181774349083896,0.6472999035679846,0.35270009643201544,0.57,0.395,4148.0,2685.0,1463.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.24236743438671668,0.39564447096130334,0.6125889584601875,2685.0,1463.0,4148.0,0.5554365291912159,0.7181774349083896,4825.0,0.6174093264248705,1.0,2979.0,2643.0,0.44230041619371924,0.0,1169.0,False,,,,
