epoch,loss,train_sample_count,train_mean_gap,train_median_gap,train_gap_p05,train_gap_p95,train_gap_p95_p05_range,train_min_gap,train_violation_rate,train_max_violation,train_p90_violation,train_p95_violation,train_p99_violation,train_coverage,validation_sample_count,validation_mean_gap,validation_median_gap,validation_gap_p05,validation_gap_p95,validation_gap_p95_p05_range,validation_min_gap,validation_violation_rate,validation_max_violation,validation_p90_violation,validation_p95_violation,validation_p99_violation,validation_coverage
113,0.06949164007197726,11073.0,-0.015191364239481328,-0.006568206906393648,-0.17172932940010696,0.07411988501495863,0.24584921441506558,-0.7023408311229329,0.7124537162467263,0.7123408215861897,0.11727165221469063,0.18172931986336377,0.2746593529997793,0.28754628375327373,5184.0,-0.011645546964734339,-0.03237024018729545,-0.2870694034737679,0.3230087434304697,0.6100781469042376,-0.5865874119656065,0.5873842592592593,0.5965874024288633,0.2399137168298229,0.29706939393702464,0.40709965045343816,0.41261574074074076
114,0.06963813880627806,11073.0,-0.018263705960913288,-0.010033408688105205,-0.17176362060774772,0.0701400216887935,0.2419036422965412,-0.7023455978059758,0.7490291700532827,0.7123455882692327,0.11742351538180554,0.18176361107100453,0.2746593648485082,0.25097082994671727,5184.0,-0.019216290793053193,-0.03595917003085061,-0.2993810739283751,0.31504866436160994,0.614429738289985,-0.5928406457222666,0.597608024691358,0.6028406361855234,0.25320357396889787,0.30938106439163193,0.4253096235255368,0.40239197530864196
115,0.06904066337103193,11073.0,-0.01725221041034404,-0.009640928878638433,-0.17172928765669113,0.07207839924399242,0.24380768690068355,-0.7023207051278623,0.7353923959179988,0.7123206955911191,0.11723465640623629,0.18172927811994793,0.27465973728301046,0.2646076040820013,5184.0,-0.013519892726103006,-0.03160692306088797,-0.2942034256851541,0.318742884453677,0.612946310138831,-0.6132984765639145,0.5908564814814815,0.6232984670271713,0.2427263581946044,0.30420341614841057,0.4234145038132107,0.40914351851851855
116,0.06886381418867545,11073.0,-0.01712530813297967,-0.008978941706008658,-0.17183582827370109,0.07466000114652269,0.24649582942022377,-0.7023227905516936,0.7455070893163551,0.7123227810149504,0.11750830548440792,0.1818358187369579,0.27465972735565947,0.2544929106836449,5184.0,-0.01792220052144517,-0.03897507855671892,-0.2923390603713931,0.31412924936677616,0.6064683097381693,-0.5682799519851686,0.5962577160493827,0.5782799424484254,0.24822721027417494,0.30233905083464985,0.4202034934075182,0.4037422839506173
117,0.06854450211606243,11073.0,-0.01766358644203999,-0.00938014842988144,-0.17172932277288191,0.06918626478290679,0.2409155875557887,-0.7023331514669191,0.7541768265149462,0.7123331419301759,0.11724411893886046,0.18172931323613872,0.27466013259975625,0.24582317348505373,5184.0,-0.01396363574805873,-0.0335791444618172,-0.2798444476863757,0.3177535529612813,0.597598000647657,-0.5479420119511282,0.5916280864197531,0.5579420024143851,0.2466928498768741,0.28984443814963234,0.4070859319680694,0.40837191358024694
118,0.06744976019994779,11073.0,-0.019289471125736424,-0.01056859247162692,-0.17175118800379308,0.06449929567712098,0.23625048368091406,-0.7024459464146213,0.7702519642373341,0.7124459368778782,0.11745251348298347,0.1817511784670499,0.27489186546084027,0.22974803576266595,5184.0,-0.02184863772646464,-0.04221757483526514,-0.30354945409270556,0.3155009525863171,0.6190504066790227,-0.5673908037511433,0.6051311728395061,0.5773907942144001,0.25598762399509783,0.3135494445559623,0.4211664055589654,0.3948688271604938
119,0.06796082566407594,11073.0,-0.017869740100253082,-0.009865308213940605,-0.17172939300526346,0.07087158570444269,0.24260097870970615,-0.7023302384939483,0.7603178903639484,0.7123302289572051,0.1172223351275749,0.18172938346852027,0.2746609205549844,0.23968210963605166,5184.0,-0.017682185912011466,-0.038304065994311576,-0.28895454398570514,0.31397067520415034,0.6029252191898555,-0.5817610938559112,0.6006944444444444,0.5917610843191681,0.2459300546423125,0.2989545344489618,0.41500637836572035,0.3993055555555556
120,0.06748593497005376,11073.0,-0.017909009505400676,-0.00849808875120811,-0.17174502954720364,0.06501325039814372,0.23675827994534737,-0.7023226912457969,0.7516481531653572,0.7123226817090538,0.11732249679035227,0.18174502001046045,0.2746633928351325,0.24835184683464281,5184.0,-0.01384779306603419,-0.03620224046884579,-0.2854667379909766,0.31602484998873354,0.6014915879797101,-0.593764592141466,0.5910493827160493,0.6037645826047229,0.24405880284302886,0.2954667284542334,0.41648982591185285,0.4089506172839506
121,0.06652505052360622,11073.0,-0.01916221601584612,-0.010625086652151117,-0.1717329794497407,0.06584577762799276,0.23757875707773346,-0.7023808348483321,0.7695294861374514,0.712380825311589,0.11682455913005053,0.1817329699129975,0.27466086946278767,0.23047051386254855,5184.0,-0.018774866108332646,-0.037785042869250614,-0.29271076475261154,0.3141049631252143,0.6068157278778259,-0.5655920189463309,0.5978009259259259,0.5755920094095878,0.24858292285277064,0.3027107552158681,0.413418084067523,0.40219907407407407
122,0.0668846167285334,11073.0,-0.016628908844257113,-0.007897310194459162,-0.17168334953582587,0.06734332948236252,0.2390266790181884,-0.7023218636966575,0.739095096179897,0.7123218541599143,0.11704031934217136,0.1816833399990827,0.2746608385745711,0.26090490382010295,5184.0,-0.013448469335989385,-0.03245405170792556,-0.28711864995574327,0.3197179344582809,0.6068365844140242,-0.5628973694347387,0.5931712962962963,0.5728973598979955,0.24171252485098754,0.2971186404190001,0.41108577577059036,0.4068287037037037
123,0.06741403229534626,11073.0,-0.01844027637654163,-0.009696734847915056,-0.17164129371540265,0.06445417397319884,0.2360954676886015,-0.7024351882758089,0.7629368734760228,0.7124351787390657,0.11725907198632324,0.18164128417865946,0.27466812871794954,0.23706312652397724,5184.0,-0.021436654954585185,-0.041246695499850466,-0.29504597824295525,0.3072051950842721,0.6022511733272273,-0.6031560858132294,0.6032021604938271,0.6131560762764863,0.2526481709278607,0.3050459687062117,0.42239964778592076,0.39679783950617287
124,0.06666946377266537,11073.0,-0.017483925865151562,-0.008749916760162166,-0.17172935788907268,0.06584232172462462,0.2375716796136973,-0.7023420227936936,0.7488485505283121,0.7123420132569505,0.11718318567101298,0.18172934835232948,0.274903792001261,0.2511514494716879,5184.0,-0.017023484386961274,-0.034213316044415215,-0.29074374992875013,0.3131940342987264,0.6039377842274765,-0.5650767305123598,0.5952932098765432,0.5750767209756167,0.24815569912145657,0.30074374039200696,0.4094761446506186,0.4047067901234568
125,0.06681832891296256,11073.0,-0.01848371321499991,-0.009103550004447847,-0.17180080861318953,0.06251368493613808,0.2343144935493276,-0.7023250083833872,0.7583310755892712,0.712324998846644,0.11723597208542479,0.18180079907644633,0.2746593648485082,0.2416689244107288,5184.0,-0.01777655436309722,-0.03650241598633275,-0.29434302139677293,0.31561293502553406,0.6099559564223069,-0.5844954494204921,0.5999228395061729,0.594495439883749,0.24777754503937666,0.30434301186002966,0.42326811147696597,0.40007716049382713
126,0.0665253084152937,11073.0,-0.018665262885436525,-0.009885329092321982,-0.17173069230432214,0.06335870009561342,0.23508939239993557,-0.7023299736782237,0.7647430687257293,0.7123299641414805,0.11736202347806059,0.18173068276757895,0.27487984430647305,0.23525693127427075,5184.0,-0.015352137158863015,-0.034989708095629624,-0.2842317978249601,0.31462243439446563,0.5988542322194257,-0.5680593379795309,0.5949074074074074,0.5780593284427877,0.24616835598373507,0.2942317882882168,0.4100813212496101,0.4050925925925926
127,0.06628094020892274,11073.0,-0.018392608487705145,-0.009155278696746094,-0.17172944998319487,0.06315123376092727,0.23488068374412213,-0.7023249421794561,0.7644721394382733,0.7123249326427129,0.11718988119996525,0.18172944044645167,0.27467034512950644,0.23552786056172673,5184.0,-0.015775493988699717,-0.03363097404092902,-0.2878707602797225,0.31036064225667354,0.5982314025363961,-0.5890355420036185,0.5958719135802469,0.5990355324668754,0.2470106917935215,0.2978707507429793,0.4112807543335632,0.40412808641975306
128,0.06594203344800255,11073.0,-0.017554568370727712,-0.008007772957930426,-0.17172936451629775,0.06403808622292778,0.23576745073922553,-0.7023282854779793,0.7511966043529306,0.7123282759412362,0.11683371177119156,0.18172935497955456,0.27490384095994364,0.24880339564706944,5184.0,-0.016958760670802285,-0.03768849792921719,-0.2898490571966228,0.3140374087275063,0.6038864659241291,-0.5778701836548321,0.5962577160493827,0.587870174118089,0.24584186427613866,0.2998490476598792,0.4072358247975867,0.4037422839506173
129,0.06612513129684058,11073.0,-0.02061780191548149,-0.011099347009898175,-0.1717292942839162,0.056289166282442044,0.22801846056635824,-0.702321433371105,0.7921069267587826,0.7123214238343618,0.1167621745219515,0.18172928474717298,0.2746607138572122,0.20789307324121736,5184.0,-0.023417986712669814,-0.043326795774356164,-0.29473959893751,0.305411509151768,0.6001511080892781,-0.5684174585522264,0.6105324074074074,0.5784174490154832,0.25268399762681665,0.30473958940076684,0.4216954580846725,0.3894675925925926
130,0.06631073050878265,11073.0,-0.019949055705851385,-0.010448894286685939,-0.17162026872602462,0.059483020883374066,0.2311032896093987,-0.7023219961045197,0.7789217014359252,0.7123219865677766,0.11676087154054376,0.1816202591892814,0.27466484964688914,0.22107829856407477,5184.0,-0.020411701197275388,-0.04033556128361013,-0.2956630798526303,0.316002442011791,0.6116655218644214,-0.570461483272235,0.6035879629629629,0.5804614737354918,0.2503731783492703,0.30566307031588713,0.4179595953426435,0.39641203703703703
131,0.06618489257313988,11073.0,-0.019173643284008092,-0.00975662028482216,-0.17176840492753223,0.060473644654136204,0.23224204958166844,-0.7023222278182788,0.7735934254492911,0.7123222182815356,0.11725296204894527,0.18176839539078907,0.2749038164806023,0.22640657455070892,5184.0,-0.019119499718023188,-0.038690571775702016,-0.291448473707303,0.3111809532079666,0.6026294269152697,-0.567927578016789,0.6012731481481481,0.5779275684800458,0.24720167908128912,0.3014484641705598,0.41599351086508096,0.39872685185185186
132,0.06570843302390793,11073.0,-0.019244076612060155,-0.009142243508132253,-0.1719195969916454,0.0584056774427845,0.2303252744344299,-0.7023390105148262,0.7771155061862187,0.712339000978083,0.11720300667018523,0.18191958745490225,0.274659344644528,0.22288449381378128,5184.0,-0.018307672564402577,-0.038471750279140904,-0.28906179461163967,0.3108856992357787,0.5999474938474183,-0.5846092014512256,0.6010802469135802,0.5946091919144825,0.24693948630928214,0.2990617850748961,0.41795670274925373,0.39891975308641975
133,0.06535486284304749,11073.0,-0.018079390067762404,-0.008586870913954825,-0.17172931614565684,0.062242718782161977,0.23397203492781882,-0.7023207382298278,0.7546283753273729,0.7123207286930846,0.11708707854774413,0.18172930660891365,0.27466242516926387,0.2453716246726271,5184.0,-0.021103209513908476,-0.03995705564218116,-0.30044166109814247,0.31133189270801787,0.6117735538061604,-0.5972397624789163,0.6060956790123457,0.6072397529421731,0.2538442815096291,0.3104416515613993,0.4181760177378315,0.3939043209876543
134,0.06596220420165495,11073.0,-0.01859207676676441,-0.008803799338298599,-0.1717292591677254,0.06329542152599778,0.23502468069372318,-0.7023665844521514,0.7584213853517565,0.7123665749154082,0.11673753977284744,0.18172924963098222,0.2746598188558167,0.24157861464824348,5184.0,-0.016583292355952847,-0.036374437188086334,-0.28856846202549724,0.3213476467605804,0.6099161087860776,-0.6111260719170635,0.5972222222222222,0.6211260623803203,0.24709619185029952,0.298568452488754,0.41556966044080496,0.4027777777777778
135,0.06537810899317265,11073.0,-0.019749553987321835,-0.009820172670327657,-0.17172927672582078,0.05634864603583311,0.2280779227616539,-0.7023222278182788,0.7729612571118938,0.7123222182815356,0.11684754959228381,0.1817292671890776,0.2746646582913234,0.22703874288810622,5184.0,-0.018483143635933178,-0.03722219096557494,-0.29302291093863847,0.31257369483386965,0.6055966057725082,-0.5752347528062614,0.6012731481481481,0.5852347432695182,0.24794197648776484,0.3030229014018952,0.41313911680744847,0.39872685185185186
136,0.06553182209079916,11073.0,-0.017768303930689205,-0.00752676128807539,-0.1717292942839162,0.06049213052668619,0.2322214248106024,-0.7023206389239312,0.7516481531653572,0.712320629387188,0.11682206265384777,0.18172928474717298,0.27466278884090767,0.24835184683464281,5184.0,-0.01488113805373046,-0.034132702969802836,-0.28440046356828613,0.31608817242048487,0.600488635988771,-0.5566031664614679,0.5947145061728395,0.5666031569247247,0.2449600089043468,0.2944004540315428,0.40404546145188025,0.4052854938271605
137,0.06494902328334072,11073.0,-0.019306985360944065,-0.00871571931112447,-0.17170788611987298,0.05534097135560453,0.2270488574754775,-0.7023293116389122,0.7713356813871579,0.712329302102169,0.11674126470468232,0.1817078765831298,0.2746622944256388,0.22866431861284206,5184.0,-0.017686026490766293,-0.03681417734247061,-0.29174229821472136,0.313449284758373,0.6051915829730944,-0.6646672296422247,0.6003086419753086,0.6746672201054815,0.24712303644888806,0.30174228867797803,0.41861941602360553,0.39969135802469136
138,0.06498224440623414,11073.0,-0.020106253112476654,-0.009489218686105493,-0.1717147262547708,0.05401785357369742,0.22573257982846823,-0.702321433371105,0.7833468797977061,0.7123214238343618,0.11678483289581638,0.1817147167180276,0.27466085994304384,0.21665312020229388,5184.0,-0.020943353396274785,-0.03897144433554062,-0.3035948558383325,0.31253408336484356,0.6161289392031761,-0.6280088343079677,0.6016589506172839,0.6380088247712246,0.253106540192842,0.31359484630158924,0.4202289271145369,0.39834104938271603
139,0.06557623347775503,11073.0,-0.014925049139233001,-0.004261957708264569,-0.1716234007401496,0.06450781679676937,0.23613121753691896,-0.7023206389239312,0.7092025647972546,0.712320629387188,0.1167381117460889,0.18162339120340637,0.274662199432004,0.2907974352027454,5184.0,-0.013731368516456361,-0.031869582306658845,-0.2895686693297907,0.31889483876311725,0.608463508092908,-0.5575507405827295,0.5906635802469136,0.5675507310459863,0.24396332827842374,0.2995686597930472,0.4043783042668211,0.40933641975308643
140,0.06533823365514929,11073.0,-0.01930393160302386,-0.009740359814306467,-0.1716216569791222,0.06024833321984625,0.23186999019896848,-0.7023206389239312,0.7731418766368644,0.712320629387188,0.11676074124240295,0.181621647442379,0.27465938505248844,0.22685812336313554,5184.0,-0.01624595842265637,-0.03484266666513064,-0.2906881286711563,0.3159689378657522,0.6066570665369084,-0.6158330856675033,0.595679012345679,0.6258330761307601,0.2474871374616661,0.3006881191344131,0.4188148890608328,0.404320987654321
141,0.06532538834620606,11073.0,-0.021584088574007492,-0.011304763743426594,-0.17169298863140586,0.05288170749488344,0.2245746961262893,-0.7023415924681411,0.8031247177819922,0.7123415829313979,0.11681913375075716,0.1816929790946627,0.2746596477042311,0.19687528221800776,5184.0,-0.02225394827777644,-0.04032898762030049,-0.30157238789428625,0.3104993793261825,0.6120717672204687,-0.5845735163895416,0.6086033950617284,0.5945735068527984,0.25430904857149994,0.31157237835754303,0.41235727035178465,0.3913966049382716
142,0.06488361395895481,11073.0,-0.021802926404495524,-0.011008316456701639,-0.17172938207439312,0.05210838354041581,0.22383776561480892,-0.7023232870811773,0.7910232096089588,0.7123232775444341,0.1178069615220898,0.18172937253764992,0.27465937436825205,0.20897679039104128,5184.0,-0.020862721481610405,-0.03969546524479442,-0.29776058406543,0.30942028970244717,0.6071808737678772,-0.5326901125087542,0.6020447530864198,0.542690102972011,0.25332836377579304,0.30776057452868666,0.42288108704752375,0.39795524691358025
143,0.06448172574693506,11073.0,-0.019479933914285194,-0.008823149592650348,-0.1716334350141317,0.05408852780765737,0.22572196282178908,-0.7023537408895077,0.7826244016978235,0.7123537313527646,0.11673927829670519,0.1816334254773885,0.2746601112312835,0.21737559830217645,5184.0,-0.020560671449562876,-0.040221836860729276,-0.292250279184958,0.3118696874707101,0.604119966655668,-0.5491571925651535,0.6026234567901234,0.5591571830284103,0.2502358295055633,0.3022502696482148,0.4125723948225907,0.39737654320987653
144,0.06419205293059349,11073.0,-0.019446818085456504,-0.009503352143201471,-0.17164145019639787,0.05621936631122666,0.22786081650762452,-0.7023223271241755,0.7715163009121286,0.7123223175874324,0.11673781565672435,0.18164144065965465,0.2746626580972825,0.2284836990878714,5184.0,-0.01734728555358784,-0.03804069713191817,-0.2895997328652869,0.3161192487103079,0.6057189815755948,-0.5562666393437027,0.5972222222222222,0.5662666298069595,0.2502912893987818,0.2995997233285437,0.41781395694831763,0.4027777777777778
145,0.06426161104305224,11073.0,-0.0187651328199093,-0.0076928103392062686,-0.17162337014785084,0.05408104084986648,0.22570441099771732,-0.7023262662580791,0.7578795267768446,0.712326256721336,0.1172221324160393,0.18162336061110765,0.274660395251499,0.2421204732231554,5184.0,-0.017689366800716783,-0.03953682526096722,-0.29729732719942387,0.31617996577285107,0.6134772929722749,-0.5536610358072195,0.5981867283950617,0.5636610262704763,0.2517726038211141,0.30729731766268065,0.4123703638538872,0.4018132716049383
146,0.06498557583174923,11073.0,-0.02138451831620277,-0.010934665460115789,-0.17172927672582078,0.05212548533520398,0.22385476206102475,-0.7023578455332392,0.7918359974713266,0.712357835996496,0.1168497927808819,0.1817292671890776,0.2746595062763697,0.20816400252867334,5184.0,-0.021534655030907783,-0.04042908974722481,-0.30201085838072417,0.3075858317830285,0.6095966901637526,-0.5548617379468022,0.6030092592592593,0.564861728410059,0.25456841258481994,0.3120108488439808,0.4200857414652676,0.39699074074074076
147,0.06390805898064916,11073.0,-0.020226310476493273,-0.009765456671240152,-0.1717292942839162,0.05577772834995354,0.22750702263386974,-0.7023254056069741,0.7838887383726181,0.7123253960702309,0.11669125561509347,0.18172928474717298,0.27467686149537063,0.21611126162738192,5184.0,-0.017453951082004898,-0.03807265369343782,-0.29303653742589214,0.31806622857357814,0.6111027659994703,-0.594579280374173,0.5978009259259259,0.6045792708374298,0.24863773651511942,0.3030365278891489,0.4232044681156396,0.40219907407407407
148,0.06470618092200973,11073.0,-0.020050093540782923,-0.009820723545398008,-0.17171792675724526,0.057243224617956036,0.2289611513752013,-0.7023208375357246,0.7665492639754358,0.7123208279989814,0.11727002345979529,0.18171791722050207,0.2746594920986557,0.23345073602456426,5184.0,-0.019903494151238998,-0.03844223500651661,-0.29619539052978083,0.3080787208473451,0.6042741113771259,-0.6349830964977838,0.6047453703703703,0.6449830869610407,0.25171489996714025,0.30619538099303756,0.4261457547386648,0.39525462962962965
149,0.0644110505553809,11073.0,-0.01773944596980889,-0.007190818467820853,-0.17162214645590182,0.05744973165366601,0.22907187810956783,-0.702320804433759,0.7445136819290166,0.7123207948970158,0.11675927538831923,0.1816221369191586,0.27465987946775733,0.2554863180709835,5184.0,-0.015968767149898998,-0.03535067750487342,-0.28790741740729364,0.3144803684341394,0.602387785841433,-0.5933891708469616,0.5923996913580247,0.6033891613102185,0.24427735656443716,0.2979074078705503,0.40519794898165123,0.40760030864197533
150,0.06417056139219891,11073.0,-0.0209873777890757,-0.010691498027216584,-0.1716268576699056,0.05412824061384903,0.22575509828375462,-0.7023388119030327,0.7853336945723832,0.7123388023662895,0.11673750036086501,0.1816268481331624,0.274903792001261,0.21466630542761672,5184.0,-0.016792925182264294,-0.03812310443735745,-0.2847784857839864,0.3098394542513638,0.5946179400353502,-0.5651563199755173,0.5987654320987654,0.5751563104387741,0.24547735017035577,0.29477847624724307,0.4151506234384672,0.4012345679012346
