epoch,rho,loss,train_sample_count,train_mean_gap,train_min_gap,train_violation_rate,train_max_violation,train_coverage,validation_sample_count,validation_mean_gap,validation_min_gap,validation_violation_rate,validation_max_violation,validation_coverage
119,100.0,0.1816616053542783,15657.0,0.1853979229927063,-0.04168495535850525,0.004917928083285432,0.051684945821762085,0.9950820719167146,7432.0,0.17768730223178864,-0.5689098834991455,0.15567814854682455,0.5789098739624023,0.8443218514531755
120,100.0,0.18110480952647426,15657.0,0.17505061626434326,-0.043257296085357666,0.012454493197930638,0.0532572865486145,0.9875455068020693,7432.0,0.16858860850334167,-0.6190134286880493,0.18151237890204522,0.6290134191513062,0.8184876210979548
121,100.0,0.18133990130116862,15657.0,0.18147945404052734,-0.030408382415771484,0.008239126269400269,0.04040837287902832,0.9917608737305997,7432.0,0.1748686283826828,-0.6202808618545532,0.17155543595263725,0.6302808523178101,0.8284445640473628
122,100.0,0.1830766849940823,15657.0,0.17459318041801453,-0.029482901096343994,0.012773839177364757,0.03948289155960083,0.9872261608226353,7432.0,0.16851498186588287,-0.5684656500816345,0.18299246501614638,0.5784656405448914,0.8170075349838536
123,100.0,0.17975065208250476,15657.0,0.1741812825202942,-0.08833971619606018,0.012454493197930638,0.09833970665931702,0.9875455068020693,7432.0,0.1659700721502304,-0.5840721130371094,0.18447255113024758,0.5940721035003662,0.8155274488697524
124,100.0,0.17380883953263682,15657.0,0.1679019331932068,-0.030678391456604004,0.013476400332119819,0.04067838191986084,0.9865235996678802,7432.0,0.16086672246456146,-0.6060043573379517,0.19281485468245424,0.6160043478012085,0.8071851453175457
125,100.0,0.17399635238032188,15657.0,0.17596003413200378,-0.03262835741043091,0.003640544165548956,0.042628347873687744,0.9963594558344511,7432.0,0.17048662900924683,-0.5882277488708496,0.17115177610333693,0.5982277393341064,0.8288482238966631
126,100.0,0.17663538648236182,15657.0,0.17889414727687836,-0.022492319345474243,0.004343105320304018,0.03249230980873108,0.995656894679696,7432.0,0.17147330939769745,-0.5896281003952026,0.1691334768568353,0.5996280908584595,0.8308665231431647
127,100.0,0.18508592584440786,15657.0,0.1743287295103073,-0.054717421531677246,0.010219071341891806,0.06471741199493408,0.9897809286581082,7432.0,0.16819001734256744,-0.5671694874763489,0.18541442411194833,0.5771694779396057,0.8145855758880517
128,100.0,0.17749114863334164,15657.0,0.17567592859268188,-0.04103320837020874,0.009899725362457687,0.051033198833465576,0.9901002746375424,7432.0,0.16816942393779755,-0.6233267784118652,0.18057050592034446,0.6333267688751221,0.8194294940796556
129,100.0,0.17309152455099167,15657.0,0.1709967702627182,-0.022261828184127808,0.008047518681739797,0.032261818647384644,0.9919524813182602,7432.0,0.16357161104679108,-0.6009328365325928,0.189989235737352,0.6109328269958496,0.810010764262648
130,100.0,0.17339304954774917,15657.0,0.16940099000930786,-0.0237312912940979,0.007664303506418854,0.033731281757354736,0.9923356964935811,7432.0,0.16375407576560974,-0.6246531009674072,0.18877825618945102,0.6346530914306641,0.811221743810549
131,100.0,0.17713933077550703,15657.0,0.17093048989772797,-0.03369027376174927,0.007983649485852973,0.043690264225006104,0.992016350514147,7432.0,0.1633058339357376,-0.6446467638015747,0.1886437029063509,0.6546467542648315,0.8113562970936491
132,100.0,0.17394680698071757,15657.0,0.16815869510173798,-0.029145151376724243,0.006897873155776969,0.03914514183998108,0.993102126844223,7432.0,0.1628640741109848,-0.6230581998825073,0.19120021528525297,0.6330581903457642,0.808799784714747
133,100.0,0.17120304030756797,15657.0,0.162505105137825,-0.019256174564361572,0.017436290477102892,0.029256165027618408,0.9825637095228971,7432.0,0.15380583703517914,-0.633045494556427,0.2146124865446717,0.6430454850196838,0.7853875134553283
134,100.0,0.17167652999201127,15657.0,0.17840075492858887,-0.02955147624015808,0.0031934597943411892,0.03955146670341492,0.9968065402056588,7432.0,0.17170269787311554,-0.5989494323730469,0.16657696447793327,0.6089494228363037,0.8334230355220668
135,100.0,0.17449783942391794,15657.0,0.1702684909105301,-0.10522320866584778,0.005620489238040493,0.11522319912910461,0.9943795107619595,7432.0,0.16050612926483154,-0.5841308832168579,0.19093110871905275,0.5941308736801147,0.8090688912809473
136,100.0,0.1691440709175602,15657.0,0.17424620687961578,-0.023312360048294067,0.0025547678354729516,0.0333123505115509,0.9974452321645271,7432.0,0.16793054342269897,-0.5812978744506836,0.17397739504843918,0.5912978649139404,0.8260226049515608
137,100.0,0.16644708812236786,15657.0,0.16506169736385345,-0.07309263944625854,0.009069425815928978,0.08309262990951538,0.990930574184071,7432.0,0.15920580923557281,-0.6071836352348328,0.1938912809472551,0.6171836256980896,0.8061087190527448
138,100.0,0.16700491020756383,15657.0,0.16783948242664337,-0.02773350477218628,0.008686210640608035,0.037733495235443115,0.991313789359392,7432.0,0.15800651907920837,-0.5707146525382996,0.1953713670613563,0.5807146430015564,0.8046286329386437
139,100.0,0.17263685983996238,15657.0,0.1710004359483719,-0.024196147918701172,0.006961742351663793,0.03419613838195801,0.9930382576483362,7432.0,0.16519618034362793,-0.6049984693527222,0.18420344456404736,0.614998459815979,0.8157965554359526
140,100.0,0.16982055046866018,15657.0,0.16317933797836304,-0.02969050407409668,0.012582231589704286,0.039690494537353516,0.9874177684102957,7432.0,0.15620988607406616,-0.5706846714019775,0.20721205597416578,0.5806846618652344,0.7927879440258342
141,100.0,0.17283104840786226,15657.0,0.1704474836587906,-0.018481403589248657,0.006323050392795555,0.028481394052505493,0.9936769496072044,7432.0,0.16502296924591064,-0.6002252101898193,0.18460710441334768,0.6102252006530762,0.8153928955866523
142,100.0,0.17139327478024266,15657.0,0.172857865691185,-0.056293785572052,0.004981797279172255,0.06629377603530884,0.9950182027208277,7432.0,0.16667340695858002,-0.6099977493286133,0.17720667384284178,0.6199977397918701,0.8227933261571583
143,100.0,0.17338790143689803,15657.0,0.16541741788387299,-0.037905871868133545,0.01283770837325158,0.04790586233139038,0.9871622916267484,7432.0,0.15657611191272736,-0.6175353527069092,0.20398277717976318,0.627535343170166,0.7960172228202368
144,100.0,0.16825003200961697,15657.0,0.16596223413944244,-0.028367280960083008,0.010410678929552277,0.038367271423339844,0.9895893210704477,7432.0,0.16118066012859344,-0.5842458009719849,0.19967707212055974,0.5942457914352417,0.8003229278794403
145,100.0,0.17037623447756614,15657.0,0.1626330316066742,-0.0203971266746521,0.013604138723893466,0.030397117137908936,0.9863958612761066,7432.0,0.15659452974796295,-0.5512560606002808,0.20371367061356296,0.5612560510635376,0.7962863293864371
146,100.0,0.16653136909008026,15657.0,0.16374315321445465,-0.03429877758026123,0.008750079836494859,0.044298768043518066,0.9912499201635051,7432.0,0.15955401957035065,-0.585644006729126,0.1991388589881593,0.5956439971923828,0.8008611410118407
147,100.0,0.16652444389558607,15657.0,0.16667813062667847,-0.0643584132194519,0.011688062847288752,0.07435840368270874,0.9883119371527113,7432.0,0.15947219729423523,-0.6025187969207764,0.19873519913885898,0.6125187873840332,0.801264800861141
148,100.0,0.1670314573472546,15657.0,0.1638534963130951,-0.03325974941253662,0.004981797279172255,0.04325973987579346,0.9950182027208277,7432.0,0.15865905582904816,-0.5894331932067871,0.20008073196986007,0.599433183670044,0.7999192680301399
149,100.0,0.1673250073386777,15657.0,0.16412129998207092,-0.028800219297409058,0.008175257073513444,0.038800209760665894,0.9918247429264866,7432.0,0.1591370850801468,-0.5892589092254639,0.19671689989235738,0.5992588996887207,0.8032831001076426
150,100.0,0.16488197157459875,15657.0,0.16258861124515533,-0.03248658776283264,0.010410678929552277,0.04248657822608948,0.9895893210704477,7432.0,0.15874841809272766,-0.6127632260322571,0.19348762109795478,0.6227632164955139,0.8065123789020452
151,100.0,0.16818487788400344,15657.0,0.16774243116378784,-0.02675718069076538,0.006067573609248259,0.03675717115402222,0.9939324263907517,7432.0,0.16435028612613678,-0.5512308478355408,0.1883745963401507,0.5612308382987976,0.8116254036598493
152,100.0,0.17777179950667965,15657.0,0.19974175095558167,-0.07985186576843262,0.005492750846266846,0.08985185623168945,0.9945072491537331,7432.0,0.1840505748987198,-0.5331913232803345,0.16846071044133476,0.5431913137435913,0.8315392895586652
153,100.0,0.1967715827688094,15657.0,0.19161905348300934,-0.18406647443771362,0.005620489238040493,0.19406646490097046,0.9943795107619595,7432.0,0.18360258638858795,-0.5728321075439453,0.15446716899892357,0.5828320980072021,0.8455328310010765
154,100.0,0.20463139347491727,15657.0,0.19480569660663605,-0.06954777240753174,0.005939835217474612,0.07954776287078857,0.9940601647825253,7432.0,0.18456335365772247,-0.6191742420196533,0.15715823466092574,0.6291742324829102,0.8428417653390743
155,100.0,0.18912921653639886,15657.0,0.1833939254283905,-0.03339090943336487,0.010985501692533692,0.043390899896621704,0.9890144983074663,7432.0,0.17343711853027344,-0.62017422914505,0.17317007534983853,0.6301742196083069,0.8268299246501615
156,100.0,0.1855592280626297,15657.0,0.18381159007549286,-0.024809762835502625,0.00894168742415533,0.03480975329875946,0.9910583125758446,7432.0,0.17793497443199158,-0.5873675346374512,0.1603875134553283,0.597367525100708,0.8396124865446717
157,100.0,0.18042358227314487,15657.0,0.16392476856708527,-0.06011989712715149,0.02446190202465351,0.07011988759040833,0.9755380979753465,7432.0,0.15612605214118958,-0.634786069393158,0.20761571582346608,0.6447860598564148,0.792384284176534
158,100.0,0.17667069310142147,15657.0,0.175416499376297,-0.022219836711883545,0.006131442805135084,0.03221982717514038,0.9938685571948649,7432.0,0.1681661754846573,-0.6330812573432922,0.172497308934338,0.6430812478065491,0.827502691065662
159,100.0,0.17136366905704623,15657.0,0.16873228549957275,-0.039045512676239014,0.010602286517212749,0.04904550313949585,0.9893977134827873,7432.0,0.1629498302936554,-0.6257522106170654,0.18972012917115177,0.6357522010803223,0.8102798708288482
160,100.0,0.16822345266419073,15657.0,0.15781407058238983,-0.05312305688858032,0.014626045858082647,0.06312304735183716,0.9853739541419173,7432.0,0.15182843804359436,-0.6030305027961731,0.21541980624327234,0.6130304932594299,0.7845801937567277
161,100.0,0.16706547333348182,15657.0,0.16461367905139923,-0.033689677715301514,0.005556620042153669,0.04368966817855835,0.9944433799578464,7432.0,0.15751014649868011,-0.6509169936180115,0.20357911733046286,0.6609169840812683,0.7964208826695371
162,300.0,0.18461189875679632,15657.0,0.18722958862781525,-0.023782968521118164,0.0024908986395861276,0.033782958984375,0.9975091013604138,7432.0,0.17973798513412476,-0.6263440251350403,0.15540904198062433,0.6363440155982971,0.8445909580193757
163,300.0,0.1996289405130571,15657.0,0.212554931640625,-0.03038400411605835,0.004981797279172255,0.040383994579315186,0.9950182027208277,7432.0,0.2031027227640152,-0.5398706197738647,0.13468783638320775,0.5498706102371216,0.8653121636167922
164,300.0,0.23382242023944855,15657.0,0.2317906618118286,-0.03220492601394653,0.0010219071341891805,0.04220491647720337,0.9989780928658109,7432.0,0.2218114584684372,-0.5044200420379639,0.09634015069967707,0.5144200325012207,0.903659849300323
165,300.0,0.23926231841887197,15657.0,0.22805066406726837,-0.06595909595489502,0.0019799450724915374,0.07595908641815186,0.9980200549275084,7432.0,0.21935653686523438,-0.5077281594276428,0.09701291711517761,0.5177281498908997,0.9029870828848224
166,300.0,0.25275245405012564,15657.0,0.2310301810503006,-0.06061995029449463,0.005620489238040493,0.07061994075775146,0.9943795107619595,7432.0,0.22071629762649536,-0.4754106402397156,0.10333692142088267,0.4854106307029724,0.8966630785791173
167,300.0,0.24728242331935513,15657.0,0.24252115190029144,-0.03184276819229126,0.0037044133614357795,0.041842758655548096,0.9962955866385642,7432.0,0.23078499734401703,-0.5585721135139465,0.08651776103336921,0.5685721039772034,0.9134822389666308
168,300.0,0.249769062765183,15657.0,0.22388595342636108,-0.0373939573764801,0.004854058887398607,0.04739394783973694,0.9951459411126014,7432.0,0.2161194086074829,-0.6264095306396484,0.10104951560818085,0.6364095211029053,0.8989504843918191
169,300.0,0.23506572650324914,15657.0,0.23320652544498444,-0.04171699285507202,0.002746375423133423,0.05171698331832886,0.9972536245768666,7432.0,0.22091998159885406,-0.5833799839019775,0.09566738428417654,0.5933799743652344,0.9043326157158235
170,300.0,0.23930006498290646,15657.0,0.22499941289424896,-0.05956453084945679,0.004279236124417193,0.06956452131271362,0.9957207638755828,7432.0,0.2159823328256607,-0.6035565137863159,0.10535522066738429,0.6135565042495728,0.8946447793326158
171,300.0,0.22501829747230775,15657.0,0.22172591090202332,-0.02789938449859619,0.004406974516190841,0.03789937496185303,0.9955930254838091,7432.0,0.2153521180152893,-0.4653937816619873,0.1092572658772874,0.47539377212524414,0.8907427341227125
172,300.0,0.2217164481839826,15657.0,0.2012072056531906,-0.10607078671455383,0.006450788784569202,0.11607077717781067,0.9935492112154308,7432.0,0.19167450070381165,-0.5551988482475281,0.13414962325080731,0.5651988387107849,0.8658503767491926
173,300.0,0.21696333539101384,15657.0,0.19521185755729675,-0.057133644819259644,0.00843073385706074,0.06713363528251648,0.9915692661429393,7432.0,0.18527080118656158,-0.5852272510528564,0.147470398277718,0.5952272415161133,0.852529601722282
174,300.0,0.23206719515785093,15657.0,0.23587867617607117,-0.05924615263938904,0.004917928083285432,0.06924614310264587,0.9950820719167146,7432.0,0.2178238481283188,-0.5403615236282349,0.10871905274488698,0.5503615140914917,0.891280947255113
175,300.0,0.23690909916354763,15657.0,0.22727330029010773,-0.01349407434463501,0.002107683464265185,0.023494064807891846,0.9978923165357348,7432.0,0.21449461579322815,-0.6043202877044678,0.10252960172228202,0.6143202781677246,0.897470398277718
176,300.0,0.2297097752171178,15657.0,0.22450417280197144,-0.03964650630950928,0.0024908986395861276,0.04964649677276611,0.9975091013604138,7432.0,0.21398186683654785,-0.5120161771774292,0.09903121636167922,0.522016167640686,0.9009687836383208
177,300.0,0.22824276935669682,15657.0,0.2167336642742157,-0.12838983535766602,0.006003704413361436,0.13838982582092285,0.9939962955866386,7432.0,0.20897655189037323,-0.6115118265151978,0.11571582346609258,0.6215118169784546,0.8842841765339075
178,300.0,0.2310466290481629,15657.0,0.2140260487794876,-0.04501795768737793,0.007472695918758382,0.055017948150634766,0.9925273040812416,7432.0,0.2014026790857315,-0.5945143699645996,0.1302475780409042,0.6045143604278564,0.8697524219590959
179,300.0,0.22731055896128377,15657.0,0.22830814123153687,-0.02530902624130249,0.002107683464265185,0.035309016704559326,0.9978923165357348,7432.0,0.21628622710704803,-0.5750466585159302,0.09862755651237891,0.585046648979187,0.9013724434876211
180,300.0,0.22175520225878684,15657.0,0.21817925572395325,-0.00941324234008789,0.0007025611547550616,0.019413232803344727,0.9992974388452449,7432.0,0.20970645546913147,-0.5838371515274048,0.09970398277717976,0.5938371419906616,0.9002960172228203
181,300.0,0.21683897799061191,15657.0,0.20807644724845886,-0.038637638092041016,0.0045985821038513125,0.04863762855529785,0.9954014178961487,7432.0,0.20287209749221802,-0.3762860894203186,0.12203982777179763,0.38628607988357544,0.8779601722282023
182,300.0,0.21676304840272473,15657.0,0.2081034928560257,-0.027293622493743896,0.007408826722871559,0.03729361295700073,0.9925911732771284,7432.0,0.19801746308803558,-0.47910377383232117,0.133745963401507,0.489103764295578,0.866254036598493
183,300.0,0.21656639873981476,15657.0,0.22646479308605194,-0.04284542798995972,0.0037682825573226034,0.05284541845321655,0.9962317174426774,7432.0,0.2100573033094406,-0.5561063289642334,0.1127556512378902,0.5661063194274902,0.8872443487621098
184,300.0,0.2677210401142797,15657.0,0.27939578890800476,-0.02427607774734497,0.0006386919588682379,0.03427606821060181,0.9993613080411318,7432.0,0.2712707221508026,-0.32984471321105957,0.060414424111948334,0.3398447036743164,0.9395855758880517
185,300.0,0.26185922228520914,15657.0,0.23284681141376495,-0.02645432949066162,0.00236316024781248,0.03645431995391846,0.9976368397521875,7432.0,0.2247498780488968,-0.39536052942276,0.1002421959095802,0.40536051988601685,0.8997578040904198
186,300.0,0.2381775100384989,15657.0,0.22035928070545197,-0.017964422702789307,0.0053011432586063745,0.027964413166046143,0.9946988567413936,7432.0,0.20930640399456024,-0.3818131685256958,0.11504305705059203,0.39181315898895264,0.884956942949408
187,300.0,0.223184026537403,15657.0,0.2204461693763733,-0.03803890943527222,0.0033850673820016606,0.04803889989852905,0.9966149326179984,7432.0,0.21470996737480164,-0.4509400427341461,0.10145317545748116,0.46094003319740295,0.8985468245425189
188,300.0,0.22503982724681978,15657.0,0.21695280075073242,-0.02265334129333496,0.005045666475059079,0.0326533317565918,0.9949543335249409,7432.0,0.20969334244728088,-0.4323657155036926,0.11679224973089343,0.44236570596694946,0.8832077502691066
189,300.0,0.23818096806926112,15657.0,0.227793887257576,-0.026544004678726196,0.002107683464265185,0.03654399514198303,0.9978923165357348,7432.0,0.218831405043602,-0.5276715755462646,0.09956942949407965,0.5376715660095215,0.9004305705059203
190,300.0,0.22306484128198317,15657.0,0.20687831938266754,-0.022737622261047363,0.0063869195886823785,0.0327376127243042,0.9936130804113176,7432.0,0.20058155059814453,-0.5070418119430542,0.12015608180839613,0.517041802406311,0.8798439181916039
191,300.0,0.22145859656795377,15657.0,0.22220508754253387,-0.011694014072418213,0.0017244682889442423,0.02169400453567505,0.9982755317110558,7432.0,0.21140778064727783,-0.5302729606628418,0.10495156081808396,0.5402729511260986,0.895048439181916
192,300.0,0.21992679276774008,15657.0,0.20451276004314423,-0.02503839135169983,0.0033211981861148367,0.035038381814956665,0.9966788018138851,7432.0,0.19506607949733734,-0.5173991322517395,0.12473089343379978,0.5273991227149963,0.8752691065662002
193,300.0,0.21308808028697968,15657.0,0.2063681036233902,-0.027986228466033936,0.005045666475059079,0.03798621892929077,0.9949543335249409,7432.0,0.20013968646526337,-0.5291137099266052,0.11948331539289558,0.5391137003898621,0.8805166846071044
194,300.0,0.2031587770869655,15657.0,0.19817475974559784,-0.011599361896514893,0.00421536692853037,0.02159935235977173,0.9957846330714696,7432.0,0.19294944405555725,-0.557515025138855,0.13414962325080731,0.5675150156021118,0.8658503767491926
195,300.0,0.20038722407433293,15657.0,0.19534549117088318,-0.007419079542160034,0.001788337484831066,0.01741907000541687,0.9982116625151689,7432.0,0.18826961517333984,-0.5525040626525879,0.13684068891280948,0.5625040531158447,0.8631593110871906
196,300.0,0.19780583583539532,15657.0,0.19329899549484253,-0.016082048416137695,0.00421536692853037,0.02608203887939453,0.9957846330714696,7432.0,0.18703912198543549,-0.5452570915222168,0.14033907427341227,0.5552570819854736,0.8596609257265877
197,300.0,0.19998192931375197,15657.0,0.20906242728233337,0.0018787384033203125,0.0004470843712077665,0.008121252059936523,0.9995529156287922,7432.0,0.2016441971063614,-0.5482179522514343,0.11665769644779332,0.5582179427146912,0.8833423035522067
198,300.0,0.2136385541769766,15657.0,0.20924779772758484,-0.05028188228607178,0.00472632049562496,0.06028187274932861,0.9952736795043751,7432.0,0.197332963347435,-0.5655261874198914,0.1338805166846071,0.5755261778831482,0.8661194833153929
199,300.0,0.20928588461491368,15657.0,0.20097379386425018,-0.020097792148590088,0.001788337484831066,0.030097782611846924,0.9982116625151689,7432.0,0.1931060403585434,-0.6109906435012817,0.13065123789020452,0.6209906339645386,0.8693487621097955
200,300.0,0.20028328174544918,15657.0,0.20278342068195343,-0.018531203269958496,0.0014051223095101232,0.028531193733215332,0.9985948776904898,7432.0,0.19593656063079834,-0.5307512879371643,0.12930570505920344,0.5407512784004211,0.8706942949407965
201,300.0,0.1938321487076821,15657.0,0.1891619712114334,-0.015168905258178711,0.0037044133614357795,0.025168895721435547,0.9962955866385642,7432.0,0.18165282905101776,-0.5460972189903259,0.14921959095801937,0.5560972094535828,0.8507804090419806
202,300.0,0.2067600493469546,15657.0,0.1989506483078003,-0.034074604511260986,0.004917928083285432,0.04407459497451782,0.9950820719167146,7432.0,0.18906807899475098,-0.5740020871162415,0.14491388589881593,0.5840020775794983,0.8550861141011841
203,300.0,0.20213566672417424,15657.0,0.19506865739822388,-0.019561171531677246,0.003576674969662132,0.029561161994934082,0.9964233250303378,7432.0,0.18518546223640442,-0.5930719375610352,0.14558665231431647,0.603071928024292,0.8544133476856836
204,300.0,0.19761030039479655,15657.0,0.19206874072551727,-0.1082247793674469,0.005684358433927317,0.11822476983070374,0.9943156415660727,7432.0,0.18001963198184967,-0.5874117612838745,0.15567814854682455,0.5974117517471313,0.8443218514531755
205,300.0,0.19991682133366984,15657.0,0.19444888830184937,-0.01358652114868164,0.002043814268378361,0.023586511611938477,0.9979561857316216,7432.0,0.18331027030944824,-0.5640583038330078,0.15002691065662002,0.5740582942962646,0.84997308934338
206,300.0,0.192138375293824,15657.0,0.19427554309368134,-0.021169185638427734,0.0017244682889442423,0.03116917610168457,0.9982755317110558,7432.0,0.1836520880460739,-0.5743892192840576,0.14639397201291712,0.5843892097473145,0.8536060279870828
207,300.0,0.19557691437582816,15657.0,0.19216254353523254,-0.023130178451538086,0.0031934597943411892,0.03313016891479492,0.9968065402056588,7432.0,0.18054050207138062,-0.613406777381897,0.15406350914962325,0.6234067678451538,0.8459364908503767
208,300.0,0.19530548203376033,15657.0,0.1920461356639862,-0.055055588483810425,0.006642396372229673,0.06505557894706726,0.9933576036277704,7432.0,0.1859733611345291,-0.6191171407699585,0.15608180839612487,0.6291171312332153,0.8439181916038752
209,300.0,0.2183566838502884,15657.0,0.2008771151304245,-0.04124128818511963,0.004470843712077665,0.051241278648376465,0.9955291562879224,7432.0,0.19126521050930023,-0.5522280335426331,0.14760495156081807,0.5622280240058899,0.8523950484391819
210,300.0,0.20787702068205802,15657.0,0.19417914748191833,-0.02332395315170288,0.003512805773775308,0.03332394361495972,0.9964871942262247,7432.0,0.18360820412635803,-0.5912426114082336,0.15204520990312165,0.6012426018714905,0.8479547900968784
211,300.0,0.20249430450700945,15657.0,0.19427818059921265,-0.06312534213066101,0.003896020949096251,0.07312533259391785,0.9961039790509038,7432.0,0.18535836040973663,-0.589701235294342,0.1478740581270183,0.5997012257575989,0.8521259418729817
212,300.0,0.21157849027264503,15657.0,0.21687263250350952,-0.02231001853942871,0.002618637031359775,0.03231000900268555,0.9973813629686402,7432.0,0.20912812650203705,-0.5950239896774292,0.11894510226049515,0.605023980140686,0.8810548977395048
213,300.0,0.21404721996476572,15657.0,0.1948365420103073,-0.0031012892723083496,0.003257328990228013,0.013101279735565186,0.996742671009772,7432.0,0.18739931285381317,-0.5926533937454224,0.14383745963401506,0.6026533842086792,0.8561625403659849
214,300.0,0.19568685129765542,15657.0,0.19498473405838013,-0.0046166181564331055,0.0010219071341891805,0.014616608619689941,0.9989780928658109,7432.0,0.18808749318122864,-0.571637749671936,0.13872443487621097,0.5816377401351929,0.861275565123789
215,300.0,0.2037505978538144,15657.0,0.2146015465259552,-0.028316408395767212,0.003640544165548956,0.03831639885902405,0.9963594558344511,7432.0,0.20529374480247498,-0.5361498594284058,0.1197524219590958,0.5461498498916626,0.8802475780409041
216,300.0,0.20971952138408537,15657.0,0.19693081080913544,-0.031273722648620605,0.0022992910519256562,0.04127371311187744,0.9977007089480744,7432.0,0.1888686716556549,-0.5552606582641602,0.13576426264800862,0.565260648727417,0.8642357373519914
217,300.0,0.20322357021993206,15657.0,0.1961783468723297,-0.010572642087936401,0.002937983010793894,0.020572632551193237,0.9970620169892062,7432.0,0.1864759624004364,-0.5457902550697327,0.14181916038751347,0.5557902455329895,0.8581808396124866
218,300.0,0.19254898207802926,15657.0,0.18668243288993835,-0.013061612844467163,0.0015967298971705946,0.023061603307724,0.9984032701028294,7432.0,0.17664402723312378,-0.6008753776550293,0.15783100107642625,0.6108753681182861,0.8421689989235738
219,300.0,0.18837136366674978,15657.0,0.18904177844524384,-0.00277748703956604,0.001532860701283771,0.012777477502822876,0.9984671392987162,7432.0,0.17868080735206604,-0.6077394485473633,0.1551399354144241,0.6177394390106201,0.8448600645855759
220,300.0,0.19346623074623845,15657.0,0.18600429594516754,-0.06304746866226196,0.001788337484831066,0.0730474591255188,0.9982116625151689,7432.0,0.17731855809688568,-0.5944665670394897,0.1567545748116254,0.6044665575027466,0.8432454251883746
221,300.0,0.19026579731895077,15657.0,0.18929561972618103,-0.017795085906982422,0.0024270294436993037,0.027795076370239258,0.9975729705563007,7432.0,0.1801677644252777,-0.5916628837585449,0.1498923573735199,0.6016628742218018,0.8501076426264801
222,300.0,0.1908695625682031,15657.0,0.1891069859266281,-0.009766221046447754,0.0008302995465287092,0.01976621150970459,0.9991697004534713,7432.0,0.18272249400615692,-0.5773308277130127,0.14773950484391818,0.5873308181762695,0.8522604951560818
223,300.0,0.1894713068200696,15657.0,0.18372370302677155,-0.016062170267105103,0.003640544165548956,0.02606216073036194,0.9963594558344511,7432.0,0.1763896942138672,-0.5884057283401489,0.16119483315392896,0.5984057188034058,0.8388051668460711
224,300.0,0.18998190231861606,15657.0,0.18780747056007385,-0.018203705549240112,0.002107683464265185,0.028203696012496948,0.9978923165357348,7432.0,0.18040648102760315,-0.6282477974891663,0.14679763186221745,0.6382477879524231,0.8532023681377826
225,300.0,0.191229302556284,15657.0,0.1852809190750122,-0.023049771785736084,0.003257328990228013,0.03304976224899292,0.996742671009772,7432.0,0.17481808364391327,-0.6018639802932739,0.16415500538213132,0.6118639707565308,0.8358449946178687
226,300.0,0.1886366000098567,15657.0,0.18628177046775818,-0.016627788543701172,0.0025547678354729516,0.026627779006958008,0.9974452321645271,7432.0,0.1777321696281433,-0.6304935216903687,0.15931108719052745,0.6404935121536255,0.8406889128094726
227,300.0,0.18625213061609575,15657.0,0.174187570810318,-0.02241671085357666,0.008239126269400269,0.032416701316833496,0.9917608737305997,7432.0,0.1659224033355713,-0.6018160581588745,0.18016684607104413,0.6118160486221313,0.8198331539289558
228,300.0,0.18437842063365445,15657.0,0.1784619688987732,-0.0033899247646331787,0.002043814268378361,0.013389915227890015,0.9979561857316216,7432.0,0.17204293608665466,-0.6019412279129028,0.16832615715823465,0.6119412183761597,0.8316738428417654
229,300.0,0.1849432856805863,15657.0,0.18651647865772247,-0.02219262719154358,0.001532860701283771,0.032192617654800415,0.9984671392987162,7432.0,0.18000845611095428,-0.5709652304649353,0.14773950484391818,0.5809652209281921,0.8522604951560818
230,300.0,0.18386699739963777,15657.0,0.1797078251838684,-0.002982020378112793,0.0012135147218496518,0.012982010841369629,0.9987864852781504,7432.0,0.175210103392601,-0.5881844758987427,0.16052206673842842,0.5981844663619995,0.8394779332615716
231,300.0,0.1792313269069118,15657.0,0.17752717435359955,-0.00028330087661743164,0.0010219071341891805,0.010283291339874268,0.9989780928658109,7432.0,0.17075422406196594,-0.6074761152267456,0.17034445640473628,0.6174761056900024,0.8296555435952637
232,300.0,0.17951921253435074,15657.0,0.17736728489398956,-0.0046672523021698,0.0013412531136232995,0.014667242765426636,0.9986587468863767,7432.0,0.17164339125156403,-0.6151164770126343,0.16846071044133476,0.6251164674758911,0.8315392895586652
233,300.0,0.19233370500226174,15657.0,0.18612153828144073,-0.018662631511688232,0.0016605990930574183,0.02866262197494507,0.9983394009069426,7432.0,0.1795211285352707,-0.6293900012969971,0.15702368137782563,0.6393899917602539,0.8429763186221744
234,300.0,0.18336489700501965,15657.0,0.17887908220291138,-0.010952115058898926,0.003257328990228013,0.02095210552215576,0.996742671009772,7432.0,0.17217695713043213,-0.602339506149292,0.16576964477933262,0.6123394966125488,0.8342303552206674
235,300.0,0.17963693026573427,15657.0,0.1774342954158783,-0.025681883096694946,0.0034489365778884846,0.03568187355995178,0.9965510634221115,7432.0,0.17066606879234314,-0.562483549118042,0.1640204520990312,0.5724835395812988,0.8359795479009687
236,300.0,0.17980962895577954,15657.0,0.17996789515018463,-0.030337035655975342,0.002682506227246599,0.04033702611923218,0.9973174937727534,7432.0,0.17416365444660187,-0.5743485689163208,0.16496232508073197,0.5843485593795776,0.8350376749192681
237,300.0,0.17662739561450097,15657.0,0.17240887880325317,-0.023174524307250977,0.004087628536756722,0.03317451477050781,0.9959123714632433,7432.0,0.1631179004907608,-0.5990824699401855,0.185010764262648,0.6090824604034424,0.814989235737352
