keep_threshold,reverse_threshold,keep_base_reversal,use_abstains,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.12,0.6,True,False,7468.0,0.4216657739689341,0.5834403080872914,0.5323695788812068,0.5579049434842491,0.6491697911087306,0.5576373451889489,0.4947602413464592,0.5052397586535408,0.6,0.12,3149.0,1558.0,1591.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.048607391537225535,0.43189025367083045,0.1125457014231957,1558.0,1591.0,3149.0,0.4216657739689341,0.5576373451889489,4825.0,0.42383419689119173,0.44547677261613694,2045.0,2643.0,0.4177071509648127,0.7653985507246377,1104.0
0.12,0.6,True,True,7468.0,0.4702731655061596,0.5745042492917847,0.5283342873497424,0.5514192683207635,0.6491697911087306,0.5515375854214123,0.5025626423690205,0.4974373576309795,0.6,0.12,3512.0,1765.0,1747.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.04847348687734332,0.4592383251803013,0.10555191981921842,1765.0,1747.0,3512.0,0.4702731655061596,0.5515375854214123,4825.0,0.46196891191709843,0.4154329295648273,2229.0,2643.0,0.48543321982595533,0.7879968823070927,1283.0
0.12,0.65,False,False,7468.0,0.348821638993037,0.6098130841121495,0.5367146101438305,0.5732638471279901,0.6491697911087306,0.5727447216890595,0.4928982725527831,0.5071017274472169,0.65,0.12,2605.0,1284.0,1321.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.05074986609534015,0.38605166292718956,0.1314587423624483,1284.0,1321.0,2605.0,0.348821638993037,0.5727447216890595,4825.0,0.36580310880829014,0.5161473087818697,1765.0,2643.0,0.3178206583427923,0.6916666666666667,840.0
0.12,0.65,False,True,7468.0,0.39260846277450456,0.5990502035278155,0.5349794238683128,0.5670148136980642,0.6491697911087306,0.5671896316507503,0.5027285129604365,0.4972714870395634,0.65,0.12,2932.0,1474.0,1458.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.05275843599357256,0.4122196179107273,0.1279862328264984,1474.0,1458.0,2932.0,0.39260846277450456,0.5671896316507503,4825.0,0.3985492227979275,0.48153926157046284,1923.0,2643.0,0.3817631479379493,0.7304261645193261,1009.0
0.12,0.65,True,False,7468.0,0.3801553294054633,0.6040931545518702,0.5421940928270043,0.5731436236894372,0.6491697911087306,0.5730891158858753,0.49911940824233886,0.5008805917576612,0.65,0.12,2839.0,1417.0,1422.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.055570433851098014,0.4028553683112373,0.1379414008656464,1417.0,1422.0,2839.0,0.3801553294054633,0.5730891158858753,4825.0,0.38632124352331604,0.48873390557939916,1864.0,2643.0,0.3688989784335982,0.7343589743589743,975.0
0.12,0.65,True,True,7468.0,0.4239421531869309,0.5948973242065961,0.5400898011545863,0.5674935626805913,0.6491697911087306,0.5679090334807327,0.5075805432722679,0.49241945672773213,0.65,0.12,3166.0,1607.0,1559.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.057579003749330435,0.42799716671819243,0.13453127316434402,1607.0,1559.0,3166.0,0.4239421531869309,0.5679090334807327,4825.0,0.4190673575129534,0.4579624134520277,2022.0,2643.0,0.4328414680287552,0.7622377622377622,1144.0
0.12,0.7,False,False,7468.0,0.30998928762720945,0.6339982653946227,0.5636833046471601,0.5988407850208914,0.6491697911087306,0.5987041036717062,0.4980561555075594,0.5019438444924406,0.7,0.12,2315.0,1153.0,1162.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.061194429566148886,0.35270019709454414,0.17350268037912445,1153.0,1162.0,2315.0,0.30998928762720945,0.5987041036717062,4825.0,0.32766839378238344,0.5762175838077166,1581.0,2643.0,0.2777147181233447,0.6471389645776566,734.0
0.12,0.7,False,True,7468.0,0.3486877343331548,0.6202723146747352,0.5592823712948518,0.5897773429847935,0.6491697911087306,0.5902457757296466,0.5076804915514593,0.4923195084485407,0.7,0.12,2604.0,1322.0,1282.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.062935190144617,0.37798977776425235,0.16649971466654032,1322.0,1282.0,2604.0,0.3486877343331548,0.5902457757296466,4825.0,0.3566839378238342,0.5380592678675189,1721.0,2643.0,0.33409004918653046,0.6919592298980748,883.0
0.12,0.7,True,False,7468.0,0.3413229780396358,0.6251944012441679,0.5676959619952494,0.5964451816197087,0.6491697911087306,0.596704590035308,0.5045115731659474,0.4954884268340526,0.7,0.12,2549.0,1286.0,1263.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.0660149973219068,0.37101750680913226,0.1779296020008776,1286.0,1263.0,2549.0,0.3413229780396358,0.596704590035308,4825.0,0.34818652849740933,0.5422619047619047,1680.0,2643.0,0.32879303821415057,0.7019562715765247,869.0
0.12,0.7,True,True,7468.0,0.38002142474558115,0.613745704467354,0.5632682574114244,0.5885069809393892,0.6491697911087306,0.5891472868217055,0.5126849894291755,0.48731501057082455,0.7,0.12,2838.0,1455.0,1383.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.06775575790037497,0.3951364744270049,0.1714743190909645,1455.0,1383.0,2838.0,0.38002142474558115,0.5891472868217055,4825.0,0.3772020725388601,0.5087912087912088,1820.0,2643.0,0.3851683692773364,0.7328094302554028,1018.0
0.12,0.75,False,False,7468.0,0.2732994108194965,0.6611650485436893,0.5786350148367952,0.6199000316902423,0.6491697911087306,0.6202841744243018,0.5046545810877021,0.4953454189122979,0.75,0.12,2041.0,1030.0,1011.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.06574718800214248,0.3221429983853087,0.20409317704153113,1030.0,1011.0,2041.0,0.2732994108194965,0.6202841744243018,4825.0,0.29575129533678757,0.6384022424667134,1427.0,2643.0,0.23231176693151723,0.5781758957654723,614.0
0.12,0.75,False,True,7468.0,0.3051687198714515,0.6421861656703672,0.5712996389891697,0.6067429023297685,0.6491697911087306,0.6077226853883282,0.5138218516893375,0.4861781483106626,0.75,0.12,2279.0,1171.0,1108.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.06574718800214245,0.345992436239081,0.19002492862795156,1171.0,1108.0,2279.0,0.3051687198714515,0.6077226853883282,4825.0,0.3208290155440415,0.5981912144702842,1548.0,2643.0,0.276579644343549,0.627906976744186,731.0
0.12,0.75,True,False,7468.0,0.3046331012319229,0.648323301805675,0.5818345323741008,0.6150789170898878,0.6491697911087306,0.6158241758241758,0.5112087912087913,0.4887912087912088,0.75,0.12,2275.0,1163.0,1112.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.07056775575790038,0.3421003840059395,0.2062779203331008,1163.0,1112.0,2275.0,0.3046331012319229,0.6158241758241758,4825.0,0.31626943005181346,0.5969855832241153,1526.0,2643.0,0.2833900870223231,0.6542056074766355,749.0
0.12,0.75,True,True,7468.0,0.3365024102838779,0.6326687116564417,0.5748552522746071,0.6037619819655244,0.6491697911087306,0.6048547552725826,0.5189017111022682,0.4810982888977318,0.75,0.12,2513.0,1304.0,1209.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.07056775575790039,0.36464685280828735,0.1935235563242371,1304.0,1209.0,2513.0,0.3365024102838779,0.6048547552725826,4825.0,0.34134715025906737,0.5622343655130541,1647.0,2643.0,0.3276579644343549,0.6859122401847575,866.0
0.12,0.8,False,False,7468.0,0.2378146759507231,0.6846652267818575,0.6129411764705882,0.6488032016262228,0.6491697911087306,0.6503378378378378,0.5213963963963963,0.4786036036036036,0.8,0.12,1776.0,926.0,850.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.07150508837707552,0.28836572921695075,0.24796666570346493,926.0,850.0,1776.0,0.2378146759507231,0.6503378378378378,4825.0,0.2638341968911917,0.7156323644933229,1273.0,2643.0,0.19031403707907682,0.4850894632206759,503.0
0.12,0.8,False,True,7468.0,0.2636582753079807,0.6628131021194605,0.602577873254565,0.6326954876870128,0.6491697911087306,0.6343321482986287,0.5271711528694769,0.4728288471305231,0.8,0.12,1969.0,1038.0,931.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.07083556507766468,0.31050177956842373,0.22813255748846684,1038.0,931.0,1969.0,0.2636582753079807,0.6343321482986287,4825.0,0.2847668393782383,0.6739446870451238,1374.0,2643.0,0.22512296632614454,0.5428571428571428,595.0
0.12,0.8,True,False,7468.0,0.2691483663631494,0.667610953729934,0.6130389064143007,0.6403249300721173,0.6491697911087306,0.6417910447761194,0.5268656716417911,0.47313432835820896,0.8,0.12,2010.0,1059.0,951.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.0763256561328334,0.31050177956842373,0.24581390882500206,1059.0,951.0,2010.0,0.2691483663631494,0.6417910447761194,4825.0,0.2843523316062176,0.6639941690962099,1372.0,2643.0,0.24139235716988272,0.5940438871473355,638.0
0.12,0.8,True,True,7468.0,0.2949919657204071,0.6498719043552519,0.6036821705426356,0.6267770374489438,0.6491697911087306,0.628234226055379,0.5315478892419429,0.4684521107580572,0.8,0.12,2203.0,1171.0,1032.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.07565613283342261,0.3311614658191563,0.22845693307426537,1171.0,1032.0,2203.0,0.2949919657204071,0.628234226055379,4825.0,0.30528497409326427,0.6286490156143923,1473.0,2643.0,0.2762012864169504,0.6273972602739726,730.0
0.12,0.85,False,False,7468.0,0.2054097482592394,0.7266009852216748,0.6537396121883656,0.6901702987050202,0.6491697911087306,0.6923076923076923,0.529335071707953,0.4706649282920469,0.85,0.12,1534.0,812.0,722.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.07900374933047669,0.25140206734309356,0.3142525841788669,812.0,722.0,1534.0,0.2054097482592394,0.6923076923076923,4825.0,0.23295336787564766,0.8104982206405694,1124.0,2643.0,0.1551267499054105,0.36829268292682926,410.0
0.12,0.85,False,True,7468.0,0.22268344938403856,0.7115384615384616,0.6418485237483954,0.6766934926434285,0.6491697911087306,0.6788935658448587,0.5315694527961515,0.46843054720384847,0.85,0.12,1663.0,884.0,779.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.07967327262988753,0.26740435369880483,0.29795054391533504,884.0,779.0,1663.0,0.22268344938403856,0.6788935658448587,4825.0,0.24621761658031088,0.7794612794612794,1188.0,2643.0,0.17972001513431707,0.42736842105263156,475.0
0.12,0.85,True,False,7468.0,0.23674343867166578,0.7015873015873015,0.6488456865127582,0.6752164940500298,0.6491697911087306,0.6770361990950227,0.5345022624434389,0.4654977375565611,0.85,0.12,1768.0,945.0,823.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.08382431708623463,0.2765132199239588,0.30314759312153805,945.0,823.0,1768.0,0.23674343867166578,0.6770361990950227,4825.0,0.2534715025906736,0.7448896156991006,1223.0,2643.0,0.20620506999621643,0.5247706422018349,545.0
0.12,0.85,True,True,7468.0,0.2540171397964649,0.6902654867256637,0.6386363636363637,0.6644509251810137,0.6491697911087306,0.6663152345809172,0.5361096468107538,0.46389035318924615,0.85,0.12,1897.0,1017.0,880.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.08449384038564542,0.29113854039856996,0.2902186713925713,1017.0,880.0,1897.0,0.2540171397964649,0.6663152345809172,4825.0,0.2667357512953368,0.7195027195027195,1287.0,2643.0,0.23079833522512297,0.5540983606557377,610.0
0.12,0.9,False,False,7468.0,0.17688805570433852,0.7640603566529492,0.7077702702702703,0.7359153134616098,0.6491697911087306,0.7388342165026495,0.5518546555639667,0.4481453444360333,0.9,0.12,1321.0,729.0,592.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.0844938403856454,0.21493512430346642,0.39311322734923837,729.0,592.0,1321.0,0.17688805570433852,0.7388342165026495,4825.0,0.2066321243523316,0.9137412236710131,997.0,2643.0,0.12258796821793416,0.2006172839506173,324.0
0.12,0.9,False,True,7468.0,0.18572576325656132,0.7519582245430809,0.6956521739130435,0.7238051992280622,0.6491697911087306,0.7267483777937995,0.5522710886806056,0.44772891131939435,0.9,0.12,1387.0,766.0,621.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.08422603106588107,0.22527730932195572,0.37387711758182085,766.0,621.0,1387.0,0.18572576325656132,0.7267483777937995,4825.0,0.21409326424870467,0.8964181994191674,1033.0,2643.0,0.13393870601589103,0.23163841807909605,354.0
0.12,0.9,True,False,7468.0,0.20822174611676486,0.7308584686774942,0.6940836940836941,0.7124710813805941,0.6491697911087306,0.7144694533762058,0.5543408360128618,0.4456591639871383,0.9,0.12,1555.0,862.0,693.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.08931440814140333,0.2438312305421124,0.3662960152513266,862.0,693.0,1555.0,0.20822174611676486,0.7144694533762058,4825.0,0.2271502590673575,0.8312043795620438,1096.0,2643.0,0.17366628830874006,0.4357298474945534,459.0
0.12,0.9,True,True,7468.0,0.21705945366898768,0.7219132369299222,0.6842105263157895,0.7030618816228558,0.6491697911087306,0.7051202961135101,0.554595928439235,0.44540407156076495,0.9,0.12,1621.0,899.0,722.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.08904659882163897,0.2529949158059789,0.3519699142489036,899.0,722.0,1621.0,0.21705945366898768,0.7051202961135101,4825.0,0.23461139896373057,0.8180212014134276,1132.0,2643.0,0.18501702610669693,0.4437627811860941,489.0
0.15,0.35,False,False,7468.0,0.6463577932512051,0.525706940874036,0.4877657440834336,0.5067363424787348,0.6491697911087306,0.5061114563911332,0.48353014294592916,0.5164698570540709,0.35,0.15,4827.0,2334.0,2493.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.007900374933047653,0.5650032824321278,0.013982883248110513,2334.0,2493.0,4827.0,0.6463577932512051,0.5061114563911332,4825.0,0.6557512953367876,0.35651074589127685,3164.0,2643.0,0.629209231933409,0.7907396271797955,1663.0
0.15,0.35,False,True,7468.0,0.7155865024102839,0.5235562310030395,0.4889380530973451,0.5062471420501923,0.6491697911087306,0.5059880239520959,0.49251497005988026,0.5074850299401198,0.35,0.15,5344.0,2632.0,2712.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.008569898232458557,0.594565641530784,0.014413712521958513,2632.0,2712.0,5344.0,0.7155865024102839,0.5059880239520959,4825.0,0.7092227979274611,0.33459964932787845,3422.0,2643.0,0.7272039349224366,0.8111342351716961,1922.0
0.15,0.35,True,False,7468.0,0.6776914836636315,0.526955816781516,0.4926754047802621,0.5098156107808891,0.6491697911087306,0.5093854969373641,0.48745307251531317,0.5125469274846868,0.35,0.15,5061.0,2467.0,2594.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.012720942688805525,0.5766153574848775,0.022061401111986772,2467.0,2594.0,5061.0,0.6776914836636315,0.5093854969373641,4825.0,0.6762694300518135,0.34569414649095925,3263.0,2643.0,0.6802875520242149,0.8064516129032258,1798.0
0.15,0.35,True,True,7468.0,0.7469201928227103,0.5247739602169982,0.49342339139708496,0.5090986758070416,0.6491697911087306,0.5089637863033345,0.49569738257439944,0.5043026174256006,0.35,0.15,5578.0,2765.0,2813.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.013390465988216345,0.6056111486896909,0.02211066625373088,2765.0,2813.0,5578.0,0.7469201928227103,0.5089637863033345,4825.0,0.7297409326424871,0.32519170690144844,3521.0,2643.0,0.7782822550132426,0.8235294117647058,2057.0
0.15,0.4,False,False,7468.0,0.5992233529726835,0.5386384544618216,0.4989135158626684,0.518775985162245,0.6491697911087306,0.5182122905027933,0.4858100558659218,0.5141899441340783,0.4,0.15,4475.0,2174.0,2301.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.021826459560792686,0.5373066598376995,0.040621978457117305,2174.0,2301.0,4475.0,0.5992233529726835,0.5182122905027933,4825.0,0.6084974093264248,0.38419618528610355,2936.0,2643.0,0.5822928490351873,0.7738791423001949,1539.0
0.15,0.4,False,True,7468.0,0.6644349223352972,0.5354234527687296,0.49880287310454907,0.5171131629366393,0.6491697911087306,0.5169286577992744,0.49496170898831116,0.5050382910116888,0.4,0.15,4962.0,2456.0,2506.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.02249598286020347,0.5665416751992274,0.03970755170357527,2456.0,2506.0,4962.0,0.6644349223352972,0.5169286577992744,4825.0,0.658860103626943,0.3601761560239069,3179.0,2643.0,0.6746121831252365,0.7964105440269209,1783.0
0.15,0.4,True,False,7468.0,0.6305570433851098,0.5392284351972259,0.5037468776019983,0.521487656399612,0.6491697911087306,0.5211297515396051,0.4899129326820981,0.5100870673179019,0.4,0.15,4709.0,2307.0,2402.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.02664702731655067,0.5495043294044912,0.04849284326008602,2307.0,2402.0,4709.0,0.6305570433851098,0.5211297515396051,4825.0,0.6290155440414508,0.37166392092257,3035.0,2643.0,0.6333711691259932,0.7921146953405018,1674.0
0.15,0.4,True,True,7468.0,0.6957686127477236,0.5361143298570876,0.5032604526275413,0.5196873912423144,0.6491697911087306,0.5196304849884527,0.4982678983833718,0.5017321016166282,0.4,0.15,5196.0,2589.0,2607.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.027316550615961437,0.57812285118812,0.04725042533749057,2589.0,2607.0,5196.0,0.6957686127477236,0.5196304849884527,4825.0,0.6793782383419689,0.34929835265405734,3278.0,2643.0,0.7256905032160423,0.8107403545359749,1918.0
0.15,0.45,False,False,7468.0,0.5527584359935725,0.5504222553402881,0.5125295508274231,0.5314759030838556,0.6491697911087306,0.5310077519379846,0.4876453488372093,0.5123546511627907,0.45,0.15,4128.0,2013.0,2115.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.03427959292983402,0.5091555965830772,0.06732635987875414,2013.0,2115.0,4128.0,0.5527584359935725,0.5310077519379846,4825.0,0.5629015544041451,0.41531664212076586,2716.0,2643.0,0.5342413923571698,0.7535410764872521,1412.0
0.15,0.45,False,True,7468.0,0.614354579539368,0.5456540825285338,0.5112554112554113,0.5284547468919725,0.6491697911087306,0.5283347863993025,0.496512641673932,0.5034873583260681,0.45,0.15,4588.0,2278.0,2310.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.034815211569362625,0.5383025951869476,0.06467591254556672,2278.0,2310.0,4588.0,0.614354579539368,0.5283347863993025,4825.0,0.6105699481865285,0.38866259334691106,2946.0,2643.0,0.6212637154748392,0.7789281364190013,1642.0
0.15,0.45,True,False,7468.0,0.584092126405999,0.5503261882572228,0.5171480144404332,0.533737101348828,0.6491697911087306,0.5334708849151766,0.4919761577258138,0.5080238422741862,0.45,0.15,4362.0,2146.0,2216.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.039100160685591925,0.5220114777092583,0.0749028754256038,2146.0,2216.0,4362.0,0.584092126405999,0.5334708849151766,4825.0,0.583419689119171,0.40071047957371225,2815.0,2643.0,0.5853197124479758,0.7750484809308339,1547.0
0.15,0.45,True,True,7468.0,0.6456882699517943,0.5458316051430941,0.5155537121526338,0.530692658647864,0.6491697911087306,0.530692658647864,0.5,0.5,0.45,0.15,4822.0,2411.0,2411.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.03963577932512053,0.5504781969463794,0.07200245085997718,2411.0,2411.0,4822.0,0.6456882699517943,0.530692658647864,4825.0,0.6310880829015544,0.3760262725779967,3045.0,2643.0,0.6723420355656451,0.7957231288688801,1777.0
0.15,0.5,False,False,7468.0,0.5162024638457419,0.5636842105263158,0.5166240409207161,0.540154125723516,0.6491697911087306,0.5398184176394293,0.49286640726329445,0.5071335927367056,0.5,0.15,3855.0,1900.0,1955.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.04110873058382429,0.48738779901733154,0.08434501369691132,1900.0,1955.0,3855.0,0.5162024638457419,0.5398184176394293,4825.0,0.5293264248704663,0.44166014095536416,2554.0,2643.0,0.49224366250472945,0.7325134511913912,1301.0
0.15,0.5,False,True,7468.0,0.5748527048741296,0.5579339227547696,0.5153917910447762,0.5366628568997729,0.6491697911087306,0.5366876310272537,0.5005823433496389,0.49941765665036103,0.5,0.15,4293.0,2149.0,2144.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.04217996786288166,0.5160778705831359,0.08173178945886775,2149.0,2144.0,4293.0,0.5748527048741296,0.5366876310272537,4825.0,0.574300518134715,0.4132082280765067,2771.0,2643.0,0.5758607642830117,0.7614980289093298,1522.0
0.15,0.5,True,False,7468.0,0.5475361542581682,0.5627151992129857,0.5214007782101168,0.5420579887115513,0.6491697911087306,0.5419417950599168,0.4971875764245537,0.5028124235754463,0.5,0.15,4089.0,2033.0,2056.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.045929298339582154,0.5008027834979484,0.09171134796572135,2033.0,2056.0,4089.0,0.5475361542581682,0.5419417950599168,4825.0,0.5498445595854923,0.4251790425932906,2653.0,2643.0,0.5433219825955353,0.7576601671309192,1436.0
0.15,0.5,True,True,7468.0,0.6061863952865559,0.5574057843996494,0.5198218262806236,0.5386138053401365,0.6491697911087306,0.5387673956262425,0.5040865915617406,0.4959134084382593,0.5,0.15,4527.0,2282.0,2245.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.04700053561863952,0.5287654771578401,0.08888730003946445,2282.0,2245.0,4527.0,0.6061863952865559,0.5387673956262425,4825.0,0.5948186528497409,0.3989547038327526,2870.0,2643.0,0.6269390843738176,0.7809293904646952,1657.0
0.15,0.55,False,False,7468.0,0.4741564006427424,0.5842824601366743,0.5254901960784314,0.5548863281075529,0.6491697911087306,0.5546455803445355,0.4959051115504095,0.5040948884495905,0.55,0.15,3541.0,1756.0,1785.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.05182110337439747,0.45952981256298536,0.11276983986168389,1756.0,1785.0,3541.0,0.4741564006427424,0.5546455803445355,4825.0,0.4884974093264249,0.47857445905812473,2357.0,2643.0,0.4479757850926977,0.706081081081081,1184.0
0.15,0.55,False,True,7468.0,0.5281199785752544,0.5758186397984887,0.5227156712608474,0.549267155529668,0.6491697911087306,0.5494421906693712,0.5032961460446247,0.49670385395537525,0.55,0.15,3944.0,1985.0,1959.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.05222281735404389,0.48779973412313915,0.10705790450648517,1985.0,1959.0,3944.0,0.5281199785752544,0.5494421906693712,4825.0,0.5303626943005182,0.44744040640875343,2559.0,2643.0,0.5240257283390087,0.7379061371841156,1385.0
0.15,0.55,True,False,7468.0,0.5054900910551687,0.5817893065113817,0.5302226935312832,0.5560060000213325,0.6491697911087306,0.5560264900662252,0.5003973509933775,0.4996026490066225,0.55,0.15,3775.0,1889.0,1886.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.05664167113015534,0.4737343242393427,0.11956421190527566,1889.0,1886.0,3775.0,0.5054900910551687,0.5560264900662252,4825.0,0.5090155440414508,0.4592833876221498,2456.0,2643.0,0.49905410518350357,0.7361637604245641,1319.0
0.15,0.55,True,True,7468.0,0.5594536689876808,0.5741265344664778,0.5271844660194175,0.5506555002429476,0.6491697911087306,0.5509813307802777,0.5069411201531834,0.4930588798468167,0.55,0.15,4178.0,2118.0,2060.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.05704338510980185,0.501203693061952,0.11381277891492096,2118.0,2060.0,4178.0,0.5594536689876808,0.5509813307802777,4825.0,0.550880829015544,0.43077501881113617,2658.0,2643.0,0.5751040484298146,0.7611842105263158,1520.0
0.15,0.6,False,False,7468.0,0.4313069094804499,0.6018633540372671,0.5394165114835506,0.5706399327604088,0.6491697911087306,0.5706302390561937,0.499844768705371,0.500155231294629,0.6,0.15,3221.0,1610.0,1611.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.06092662024638455,0.4303372452124411,0.14157877553988477,1610.0,1611.0,3221.0,0.4313069094804499,0.5706302390561937,4825.0,0.4482901554404145,0.521497919556172,2163.0,2643.0,0.40030268634127886,0.6710775047258979,1058.0
0.15,0.6,False,True,7468.0,0.48044991965720407,0.5910842047330765,0.5347261434217956,0.562905174077436,0.6491697911087306,0.5632664437012264,0.5064102564102564,0.4935897435897436,0.6,0.15,3588.0,1817.0,1771.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.06079271558650246,0.45807052081022503,0.1327147520407418,1817.0,1771.0,3588.0,0.48044991965720407,0.5632664437012264,4825.0,0.48683937823834195,0.4874414644529587,2349.0,2643.0,0.46878547105561863,0.7070217917675545,1239.0
0.15,0.6,True,False,7468.0,0.46264059989287626,0.597819850831899,0.5438084112149533,0.5708141310234262,0.6491697911087306,0.5710564399421129,0.5044862518089726,0.4955137481910275,0.6,0.15,3455.0,1743.0,1712.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.06574718800214245,0.4454735749125496,0.14758942326724814,1743.0,1712.0,3455.0,0.46264059989287626,0.5710564399421129,4825.0,0.4688082901554404,0.4986737400530504,2262.0,2643.0,0.45138100643208473,0.7082984073763621,1193.0
0.15,0.6,True,True,7468.0,0.5117836100696305,0.5882051282051282,0.5389957264957265,0.5636004273504274,0.6491697911087306,0.5641025641025641,0.5102040816326531,0.4897959183673469,0.6,0.15,3822.0,1950.0,1872.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.06561328334226031,0.4723189212425065,0.1389173297772078,1950.0,1872.0,3822.0,0.5117836100696305,0.5641025641025641,4825.0,0.5073575129533678,0.46772875816993464,2448.0,2643.0,0.5198637911464246,0.7358078602620087,1374.0
0.15,0.65,False,False,7468.0,0.3897964649169791,0.6235534377127298,0.5499306518723994,0.5867420447925646,0.6491697911087306,0.5870834764685675,0.5046375815870835,0.4953624184129165,0.65,0.15,2911.0,1469.0,1442.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.06788966256025711,0.4011899814032761,0.16922073258856987,1469.0,1442.0,2911.0,0.3897964649169791,0.5870834764685675,4825.0,0.41077720207253887,0.5691220988900101,1982.0,2643.0,0.3514945138100643,0.6254036598493004,929.0
0.15,0.65,False,True,7468.0,0.43411890733797537,0.6124171187462327,0.5470625394819962,0.5797398291141145,0.6491697911087306,0.580505860579889,0.5117211597779149,0.4882788402220851,0.65,0.15,3242.0,1659.0,1583.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.06989823245848956,0.4267438780342876,0.1637943414219839,1659.0,1583.0,3242.0,0.43411890733797537,0.580505860579889,4825.0,0.4439378238341969,0.534547152194211,2142.0,2643.0,0.41619371925841847,0.67,1100.0
0.15,0.65,True,False,7468.0,0.42113015532940545,0.6173533083645443,0.5541153596889177,0.5857343340267309,0.6491697911087306,0.5863275039745628,0.5093799682034976,0.4906200317965024,0.65,0.15,3145.0,1602.0,1543.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.07271023031601499,0.41738466970732796,0.17420436252965338,1602.0,1543.0,3145.0,0.42113015532940545,0.5863275039745628,4825.0,0.43129533678756476,0.5420470927438732,2081.0,2643.0,0.40257283390087023,0.6729323308270677,1064.0
0.15,0.65,True,True,7468.0,0.4654525977504017,0.6077008928571429,0.5510688836104513,0.5793848882337971,0.6491697911087306,0.580264672036824,0.5155350978135789,0.4844649021864212,0.65,0.15,3476.0,1792.0,1684.0,0.7063832148945653,0.21882884066514852,0.6269735220696954,0.07471880021424748,0.44200327913724474,0.16904580518065984,1792.0,1684.0,3476.0,0.4654525977504017,0.580264672036824,4825.0,0.4644559585492228,0.5109326193663543,2241.0,2643.0,0.46727203934922434,0.7060728744939271,1235.0
