abstain_low_conf_count,abstain_low_conf_share,active_count,active_covered_gap_norm_mean,active_covered_gap_norm_median,active_share,alpha,bucket_miss_threshold,clamp_over_pside_count,clamp_over_pside_share,coverage_feasible,coverage_overall,covered_count,covered_feasible_count,covered_gap_norm_mean,covered_gap_norm_median,covered_gap_norm_q25,covered_gap_norm_q75,delta_norm,delta_quantile,feasible_count,feasible_covered_gap_norm_mean,infeasible_count,max_possible_coverage,mean_p_pred,mean_p_side,non_active_share,sample_count,side_violation_count,side_violation_rate
1193.0,0.6778409090909091,186.0,0.5785407006794768,0.6530444322330896,0.10568181818181818,0.5,0.15,381.0,0.21647727272727274,0.9746634996041171,0.6994318181818182,1231.0,1231.0,0.9688441947699694,1.0,1.0,1.0,-0.5818237748657029,0.65,1263.0,0.9688441947699694,497.0,0.7176136363636364,0.5580063852073294,0.5682228514151557,0.8943181818181818,1760.0,0.0,0.0
1091.0,0.6198863636363636,221.0,0.5689078058940071,0.6066822524255835,0.12556818181818183,0.5,0.2,448.0,0.2545454545454545,0.9683293745051464,0.6948863636363637,1223.0,1223.0,0.9608738891694478,1.0,1.0,1.0,-0.5818237748657029,0.65,1263.0,0.9608738891694478,497.0,0.7176136363636364,0.5557476049336406,0.5682228514151557,0.8744318181818181,1760.0,0.0,0.0
1091.0,0.6198863636363636,221.0,0.5689078058940071,0.6066822524255835,0.12556818181818183,0.5,0.3,448.0,0.2545454545454545,0.9683293745051464,0.6948863636363637,1223.0,1223.0,0.9608738891694478,1.0,1.0,1.0,-0.5818237748657029,0.65,1263.0,0.9608738891694478,497.0,0.7176136363636364,0.5557476049336406,0.5682228514151557,0.8744318181818181,1760.0,0.0,0.0
221.0,0.12556818181818183,938.0,0.4804129580641428,0.472598216098833,0.5329545454545455,0.5,0.5,601.0,0.34147727272727274,0.7719714964370546,0.5539772727272727,975.0,975.0,0.7388742045655692,1.0,0.47158857336933224,1.0,-0.5818237748657029,0.65,1263.0,0.7388742060001825,497.0,0.7176136363636364,0.46492877443759023,0.5682228514151557,0.46704545454545454,1760.0,0.0,0.0
0.0,0.0,1155.0,0.4776516400441344,0.4570088304669264,0.65625,0.5,1.0,605.0,0.34375,0.6753760886777513,0.48465909090909093,853.0,853.0,0.6497265393965357,0.7215452361508402,0.33907874903096447,1.0,-0.5818237748657029,0.65,1263.0,0.6497265410769426,497.0,0.7176136363636364,0.43563597760486966,0.5682228514151557,0.34375,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.5,0.0,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,-0.490252109185833,0.68,1263.0,1.0,497.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.5,0.025,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,-0.490252109185833,0.68,1263.0,1.0,497.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1552.0,0.8818181818181818,57.0,0.5984470244619801,0.7025915417204327,0.03238636363636364,0.5,0.05,151.0,0.08579545454545455,0.9968329374505146,0.7153409090909091,1259.0,1259.0,0.9894747830081376,1.0,1.0,1.0,-0.490252109185833,0.68,1263.0,0.9894747830324152,497.0,0.7176136363636364,0.565400807902275,0.5682228514151557,0.9676136363636364,1760.0,0.0,0.0
1552.0,0.8818181818181818,57.0,0.5984470244619801,0.7025915417204327,0.03238636363636364,0.5,0.075,151.0,0.08579545454545455,0.9968329374505146,0.7153409090909091,1259.0,1259.0,0.9894747830081376,1.0,1.0,1.0,-0.490252109185833,0.68,1263.0,0.9894747830324152,497.0,0.7176136363636364,0.565400807902275,0.5682228514151557,0.9676136363636364,1760.0,0.0,0.0
1433.0,0.8142045454545455,95.0,0.5830934307097988,0.6996904632061789,0.05397727272727273,0.5,0.1,232.0,0.1318181818181818,0.9920823436262867,0.7119318181818182,1253.0,1253.0,0.983030937722426,1.0,1.0,1.0,-0.490252109185833,0.68,1263.0,0.9830309377468198,497.0,0.7176136363636364,0.5633860513501853,0.5682228514151557,0.9460227272727273,1760.0,0.0,0.0
