feature,importance_q70,importance_q80,importance_q90,importance_mean
volume_below_rolling_p20_share_5_rolling_z_6,0.01699544740611564,0.02792389740586332,0.0,0.014973114937326322
efficiency_3_mean_gap_6,0.028243282277219776,0.005742338169770465,0.010899252787664395,0.014961624411551548
ret_relative_volume_product__ret_15__relative_volume_10,0.02365900355563842,0.010407894658516484,0.010636402531561447,0.014901100248572116
consecutive_bullish_bar_count,0.014341392136942212,0.0,0.030309614652079982,0.014883668929674064
compression_score_mean_gap_6,0.010193762850772592,0.022902168967390387,0.011529771034965882,0.014875234284376287
wick_pressure_1_lag3,0.02019992894082661,0.012926062193454624,0.01147410457063114,0.014866698568304124
volume_state_product__volume_z_5__relative_volume_20,0.007140167954824635,0.0285099734945241,0.008758777113711876,0.014802972854353537
ret_3_lag12,0.005096681271495427,0.027402825747893468,0.011862325813502599,0.014787277610963831
ret_vol_ratio__ret_3__rv_30,0.012505838107501943,0.01929349968597973,0.012429435733989282,0.014742924509156985
htf_close_z_15m_lag3,0.026318554161977484,0.017634422123615642,0.0,0.014650992095197707
volume_z_10_delta_1,0.02233774358469908,0.007870081302068219,0.01374099116787939,0.014649605351548897
context_relative_volume_product__max_down_ret_5__relative_volume_10,0.026466867653617814,0.017366892989883698,0.0,0.014611253547833838
ret_efficiency_product__ret_3__efficiency_3,0.010725379405818872,0.0330735670459176,0.0,0.014599648817245492
relative_volume_10_mean_gap_6,0.0028769585891251673,0.0312124892640144,0.00949692588453083,0.014528791245890132
ret_volume_z_product__ret_15__volume_z_10,0.012517023355377396,0.012734578973046508,0.018306494944276604,0.014519365757566835
relative_volume_20_lag3,0.009641450979635643,0.023116244029701135,0.01076387017889398,0.014507188396076919
low_volume_flag_share_5_delta_6,0.04336580416157593,0.0,0.0,0.014455268053858642
dollar_vol_mean_5_delta_1,0.0,0.028050209600778617,0.015295743842160552,0.01444865114764639
volume_z_20_lag1,0.0020121993853520924,0.02922746205802064,0.012038402154211952,0.014426021199194894
up_ratio_5_mean_gap_12,0.01864468924893587,0.012935029793249151,0.011639654255971115,0.014406457766052047
htf_close_z_15m_lag2,0.01454123907449902,0.014740818588164402,0.013739848136929312,0.014340635266530913
volume_state_product__volume_z_5__relative_volume_5,0.0,0.021317149402005135,0.021666179719210418,0.014327776373738518
efficiency_5,0.0,0.02944374754085032,0.0134182882004173,0.014287345247089205
signed_volume_1_lag3,0.02120879383107423,0.017807161992379573,0.0037895077117983587,0.014268487845084055
ret_vol_product__ret_10__rv_3,0.029952825579402154,0.003608955316652685,0.009192755978727008,0.01425151229159395
vwap_dist_term_spread__vwap_dist_3__vwap_dist_10,0.010237028224862839,0.014054065341249708,0.0183847687378238,0.014225287434645448
ret_relative_volume_product__ret_10__relative_volume_20,0.02029035043961852,0.022323323328282726,0.0,0.014204557922633749
ret_15_delta_3,0.02552365775639463,0.01708614838186447,0.0,0.014203268712753033
up_ratio_5_rolling_z_24,0.0,0.03110654904048459,0.011285903907147912,0.014130817649210833
ret_3_lag3,0.025683458925287932,0.01666561550076975,0.0,0.014116358142019227
compression_score_lag2,0.04213991420432249,0.0,0.0,0.014046638068107497
context_relative_volume_product__max_up_ret_5__relative_volume_20,0.018794231150633858,0.0231910174661909,0.0,0.01399508287227492
efficiency_3_delta_1,0.02446605717847916,0.0,0.01748976393360164,0.013985273704026933
volume_share_term_spread__volume_share_3__volume_share_5,0.028947283156335185,0.012935873547442224,0.0,0.01396105223459247
ret_vol_ratio__ret_10__rv_5,0.015875257591615805,0.023210761160992577,0.002796516733424359,0.013960845162010913
up_ratio_5_rolling_z_12,0.022902657601656166,0.0,0.018866073845540572,0.013922910482398914
volume_z_10,0.02604061528146409,0.015626252018326462,0.0,0.01388895576659685
efficiency_5_rolling_z_6,0.03276660452655329,0.008523171867625216,0.0,0.013763258798059503
context_ret_product__up_ratio_5__ret_10,0.03601350554009993,0.00525628645573215,0.0,0.013756597331944028
ret_5_lag6,0.020484650396610363,0.011461115574912771,0.009279755274620806,0.013741840415381313
stale_trade_share_20_delta_3,0.022575977183945897,0.0022129199600105487,0.016435755926618566,0.013741551023525004
volume_z_10_rolling_z_12,0.028243790793078673,0.006710466381278949,0.006238882921743245,0.013731046698700289
legal_prev_log_taker_buy_base_volume_lag2,0.0,0.02671866817320686,0.014353572191233298,0.013690746788146718
clv_1_lag3,0.0032365745050183113,0.021362200467749188,0.016447064129571917,0.013681946367446471
prev_bar_taker_buy_quote_volume,0.003545061485366558,0.03743213146173248,0.0,0.013659064315699678
volume_z_10_delta_6,0.01178536674838048,0.02917634594828242,0.0,0.013653904232220966
ret_15_delta_1,0.0,0.009680165135709604,0.031040364347695013,0.013573509827801538
volume_state_product__volume_z_10__relative_volume_20,0.014409259340412872,0.007696065322551929,0.018441822740900525,0.013515715801288441
efficiency_3_rolling_z_12,0.02071633038780583,0.017055743237356473,0.0026663855687944654,0.013479486397985588
clv_1_rolling_z_6,0.0,0.03351909835274296,0.006907422187777558,0.013475506846840173
stale_trade_share_20_delta_6,0.0,0.004217278529730099,0.03612265536990456,0.013446644633211553
context_ret_product__up_ratio_5__ret_5,0.009541532921206993,0.00583960082171601,0.02487441482208016,0.013418516188334386
body_x_volume_3,0.0,0.030439524977873167,0.009799409046786417,0.013412978008219861
ret_relative_volume_product__ret_3__relative_volume_5,0.0,0.04018030928249063,0.0,0.013393436427496878
ret_range_pos_product__ret_10__range_pos_5,0.013185841363563476,0.01569245105595718,0.011255965091162319,0.013378085836894324
ret_term_spread__ret_3__ret_10,0.009393977293705289,0.030659331588904624,0.0,0.01335110296086997
relative_volume_term_spread__relative_volume_5__relative_volume_10,0.005707234448953984,0.027327534981745904,0.00692690464505432,0.013320558025251401
efficiency_term_spread__efficiency_3__efficiency_10,0.019467399495119067,0.009211128750349223,0.011057648225502875,0.013245392156990388
volume_share_term_ratio__volume_share_5__volume_share_10,0.00643821616773693,0.01993486490619197,0.013250387024798785,0.013207822699575893
ret_relative_volume_product__ret_3__relative_volume_10,0.01692013941200396,0.006686038120707543,0.01598730624369525,0.013197827925468919
context_relative_volume_product__up_ratio_5__relative_volume_5,0.015720091124588588,0.0,0.023803332333678495,0.013174474486089027
context_ret_product__compression_score__ret_15,0.0,0.018078797137598683,0.021121300083747248,0.013066699073781976
low_volume_flag_share_20_lag12,0.032235686963041285,3.245175724614734e-05,0.006902060533567795,0.01305673308461841
volume_z_5_rolling_z_6,0.011632401584636397,0.007118786145671881,0.020248441969298956,0.012999876566535744
range_pos_5_rolling_z_6,0.0,0.024563548756289813,0.01425717970239033,0.012940242819560048
price_location_product__range_pos_10__close_z_5,0.0053090363705652005,0.003163854989600567,0.0302750765434222,0.01291598930119599
context_relative_volume_product__compression_score__relative_volume_5,0.027710785965661774,0.01101712509297868,0.0,0.012909303686213486
legal_prev_taker_buy_base_volume_sum_5,0.010291090848479135,0.028418794534922444,0.0,0.012903295127800527
efficiency_10_delta_1,0.03497456625744192,0.0036057580936358154,0.0,0.012860108117025912
volume_z_5_lag2,0.004574259899425342,0.0,0.033996616591064725,0.012856958830163356
prev_bar_trade_count_lag1,0.0,0.018831564664391065,0.019628517506274312,0.012820027390221792
legal_prev_relative_trade_count_10,0.01743438121820671,0.0,0.02098613916417608,0.01280684012746093
ret_vol_product__ret_3__rv_10,0.0,0.026820743826226148,0.011532114138988626,0.012784285988404925
relative_volume_term_spread__relative_volume_5__relative_volume_20,0.013853259945815042,0.024126157291258943,0.0,0.01265980574569133
up_ratio_5_mean_gap_24,0.022025067105767956,0.015946006886088798,0.0,0.012657024663952252
low_volume_flag_share_20_delta_3,0.0,0.02002421847057802,0.017929052194823183,0.012651090221800401
volume_z_5_mean_gap_24,0.02331610906687926,0.014454716663866699,0.0,0.012590275243581986
efficiency_3_mean_gap_24,0.016884350146176893,0.018483943109694034,0.0024009491860617206,0.012589747480644217
second_level_signed_dollar_flow,0.0,0.0083032960345588,0.02926535618061038,0.012522884071723061
volume_share_term_ratio__volume_share_3__volume_share_5,0.004544737392827225,0.008597383615328974,0.024404121543210797,0.012515414183788999
range_pos_10_delta_6,0.0,0.03750802229059242,0.0,0.01250267409686414
ret_close_z_product__ret_10__close_z_5,0.010405439692403616,0.019142087582963856,0.007794645881565187,0.012447391052310887
relative_volume_3_delta_6,0.014917776143502384,0.0,0.022399607827349226,0.01243912799028387
weekday_cos,0.0,0.006540378434074547,0.030773490072971147,0.012437956169015232
volume_z_term_spread__volume_z_10__volume_z_20,0.0101199004582537,0.016838022179003993,0.01033641309806383,0.012431445245107175
htf_close_z_15m_lag6,0.011601756378156152,0.020943679979431227,0.004688179787828968,0.01241120538180545
clv_1_lag6,0.0047404690501940665,0.01223075034626206,0.020135759318567904,0.01236899290500801
prev_bar_log_trade_count_lag2,0.0,0.031045033815335774,0.006028213921624205,0.012357749245653327
efficiency_term_ratio__efficiency_3__efficiency_5,0.011756147193578741,0.004588526493240949,0.020672036719410314,0.012338903468743334
second_level_volume_burst,0.011524967597627656,0.011817151542306841,0.013507858198544134,0.012283325779492876
legal_prev_taker_buy_base_volume_z_5,0.007068570224492066,0.0071488584532657775,0.022496235236428026,0.012237887971395292
htf_close_z_15m_delta_6,0.016954099498758812,0.004610975183188582,0.015125791522037852,0.012230288734661749
close_z_5_rolling_z_12,0.00672549721706314,0.009544119739497875,0.0202924849707478,0.012187367309102937
compression_score_mean_gap_12,0.023991826383641883,0.006461706961395755,0.006065190896969985,0.012172908080669209
relative_volume_3_mean_gap_12,0.011392596422936066,0.02490469211518954,0.0,0.012099096179375204
range_pos_term_spread__range_pos_3__range_pos_10,0.030878363893003795,0.0,0.005380276902130901,0.012086213598378233
context_ret_product__up_ratio_5__ret_15,0.01492332870101018,0.008199876279447543,0.01298765276693855,0.012036952582465425
abs_ret_mean_5_delta_6,0.035961485436185596,0.0,0.0,0.011987161812061865
ret_relative_volume_product__ret_15__relative_volume_5,0.0,0.012130065670676173,0.023827437834001045,0.011985834501559073
signed_volume_1_lag1,0.0,0.017822194905617546,0.01810242820551659,0.011974874370378044
stale_trade_share_5_delta_1,0.009614288882977745,0.0,0.026308747653920245,0.01197434551229933
htf_regime_trend_strength_15m_delta_6,0.020163620716486554,0.0025172124548980294,0.013193371800021171,0.011958068323801918
vwap_dist_10,0.03581678986543431,0.0,0.0,0.01193892995514477
context_ret_product__clv_1__ret_15,0.0,0.0,0.035682401281116466,0.011894133760372155
volume_z_3_rolling_z_12,0.015959528570954656,0.019577649125501695,0.0,0.011845725898818785
ret_vol_ratio__ret_5__rv_3,0.027702561717961524,0.0,0.0078065781527232305,0.011836379956894919
context_ret_product__down_ratio_5__ret_10,0.014867442998961932,0.0,0.020634804956468803,0.011834082651810246
volume_state_product__volume_z_20__relative_volume_20,0.020415220938019705,0.0,0.014986612209342292,0.011800611049120667
relative_volume_20_delta_1,0.0195636419585562,0.007633786478991556,0.008135172598847839,0.011777533678798531
volume_state_product__volume_z_20__relative_volume_5,0.011088926696969627,0.007225761403699665,0.017009434751434377,0.011774707617367888
ret_5_rolling_z_12,0.02075187072098172,0.014504349045547042,0.0,0.011752073255509587
volume_z_5_rolling_z_24,0.02891204863412679,0.006312896696965161,0.0,0.011741648443697317
volume_below_rolling_p20_share_20_delta_1,0.009583884883418083,0.020311374157134975,0.005225871403210542,0.011707043481254535
ret_term_ratio__ret_1__ret_5,0.00666078617546578,0.028297421182765493,0.0,0.011652735786077091
efficiency_10_mean_gap_24,0.008808333408295881,0.008158065371719462,0.01797849311499161,0.011648297298335651
range_pos_5_delta_1,0.007226423215482327,0.02028647764802782,0.00740553146648739,0.011639477443332512
range_pos_term_ratio__range_pos_5__range_pos_10,0.03473147784023678,0.0,0.0,0.011577159280078927
volume_z_5_delta_1,0.030468063337302533,0.0,0.0042365914324143245,0.011568218256572288
low_volume_flag_share_5_delta_1,0.01935739577691891,0.007849027339332498,0.007272173132086467,0.011492865416112627
ret_term_spread__ret_1__ret_3,0.0343803488704441,0.0,0.0,0.011460116290148032
prev_bar_log_quote_volume,0.0262592257693669,0.004486265767286848,0.0036291737296028476,0.011458221755418866
volume_z_term_spread__volume_z_5__volume_z_20,0.01345782008031348,0.007735580208869928,0.013108178879366753,0.011433859722850053
ret_5_mean_gap_24,0.011108426446786878,0.0020747495974925063,0.021021383330403848,0.011401519791561078
volume_z_5_delta_6,0.019227646115883436,0.014926440841690359,0.0,0.011384695652524599
close_z_term_spread__close_z_5__close_z_10,0.02304171164435332,0.011111990967051304,0.0,0.011384567537134875
htf_efficiency_15m_delta_6,0.0,0.003940688137055889,0.030175520482313044,0.011372069539789644
volume_z_20_mean_gap_6,0.020565850427003457,0.004883233618781741,0.008632976012743852,0.011360686686176352
volume_z_10_mean_gap_6,0.0,0.004527483870145805,0.029545126303545093,0.011357536724563633
volume_z_5_lag3,0.0,0.010337073197774483,0.023644421567401427,0.011327164921725303
ret_volume_z_product__ret_1__volume_z_5,0.01931693965396843,0.014598109640963879,0.0,0.011305016431644103
close_z_10,0.02581886446338066,0.0,0.008053677666586082,0.011290847376655581
low_volume_flag_share_20_lag3,0.013373398878236636,0.0,0.020467317019542623,0.011280238632593087
volume_z_20_mean_gap_12,0.020208017938872547,0.013621273677587949,0.0,0.011276430538820166
ret_volume_z_product__ret_10__volume_z_20,0.02042902582216092,0.013365265135082816,0.0,0.011264763652414578
ret_vol_ratio__ret_5__rv_10,0.011537873139152336,0.01080014878425695,0.0112647128861239,0.01120091160317773
htf_ret_15m_1_lag3,0.026527598251233537,0.0,0.006996110824266267,0.011174569691833268
volume_state_product__volume_z_20__relative_volume_10,0.0,0.023769837034215018,0.009661092477576084,0.011143643170597033
ret_10_lag6,0.005312794601527603,0.011713515448614037,0.016310217924230458,0.011112175991457368
close_z_5_mean_gap_24,0.02664531972498094,0.006652742191383503,0.0,0.011099353972121482
efficiency_5_mean_gap_6,0.0264455400979261,0.0,0.006813325913095761,0.011086288670340621
relative_volume_20_lag2,0.005483854610153891,0.019836291821016594,0.007585633002805555,0.01096859314465868
context_ret_product__max_down_ret_5__ret_3,0.01315398821714454,0.0082280035273698,0.01146337599666345,0.010948455913725931
volume_z_5_rolling_z_12,0.0,0.019329962116417288,0.013317320154403267,0.010882427423606851
ret_5_mean_gap_6,0.02809951239142648,0.0,0.004451730472666165,0.010850414288030881
downside_rv_5,0.012716636940919413,0.009368932881523316,0.010063627819576423,0.010716399214006384
ret_15_rolling_z_6,0.007034315065054943,0.025108813535996255,0.0,0.0107143762003504
down_ratio_5_delta_6,0.0,0.005017719205837454,0.026399645740227795,0.01047245498202175
volume_z_term_spread__volume_z_3__volume_z_5,0.016780082709982783,0.003895191075695772,0.010731383513686606,0.010468885766455055
prev_bar_trade_count_lag6,0.002118827829079117,0.009113063754096335,0.02016777884477435,0.010466556809316602
low_volume_flag_share_20_delta_1,0.025989241772582897,0.005381879267871142,0.0,0.010457040346818013
volume_share_10,0.016282008207338626,0.0,0.015071342380990307,0.01045111686277631
volume_state_product__volume_z_10__relative_volume_10,0.006929759210826736,0.01035227378286621,0.014061872950317682,0.010447968648003542
ret_vol_ratio__ret_5__rv_5,0.010250555900318477,0.011384380008669434,0.00969331334455506,0.010442749751180992
ret_close_z_product__ret_15__close_z_3,0.014622799912135925,0.011090702725712918,0.005610166156089641,0.010441222931312827
relative_volume_5_rolling_z_6,0.0,0.0,0.031285930553376876,0.010428643517792291
rv_term_spread__rv_5__rv_30,0.019462864105497895,0.011693209813011031,0.0,0.01038535797283631
volume_share_term_ratio__volume_share_5__volume_share_20,0.019810290704226532,0.01130647013815551,0.0,0.010372253614127348
context_ret_product__max_down_ret_5__ret_5,0.016641066026283763,0.0,0.014373206972419018,0.010338090999567595
relative_volume_5_mean_gap_6,0.01741295181388355,0.0021452436336218063,0.011429458433652069,0.010329217960385809
ret_vol_product__ret_5__rv_30,0.0166766489483302,0.014223996682195244,0.0,0.010300215210175148
volume_share_term_spread__volume_share_10__volume_share_20,0.009101061499806816,0.010775181863687124,0.010944642682123022,0.01027362868187232
clv_1_lag2,0.009308850327943131,0.0,0.02149258134796815,0.010267143891970427
ret_term_ratio__ret_5__ret_15,0.025665161162875004,0.005086864342368737,0.0,0.01025067516841458
rv_term_ratio__rv_5__rv_30,0.0,0.010408182777114288,0.020187990607131036,0.010198724461415109
ret_vol_ratio__ret_15__rv_5,0.00792666463027754,0.009599050001924176,0.013040134752029416,0.010188616461410378
close_z_5_rolling_z_6,0.0,0.030155358309545573,0.0,0.010051786103181857
ret_10,0.013811875484244902,0.01630606788361579,0.0,0.010039314455953564
volume_z_5_mean_gap_12,0.009327558775458118,0.004122341799949906,0.016635329994977143,0.010028410190128388
ret_10_rolling_z_24,0.008640210859407275,0.0,0.021378393879999066,0.010006201579802114
relative_volume_20_mean_gap_6,0.008605353272941275,0.021306816332970175,0.0,0.009970723201970483
volume_z_5,0.014513275029223208,0.005430620362387659,0.009466443060121224,0.009803446150577363
legal_prev_log_taker_buy_base_volume_lag3,0.0,0.017174155345925406,0.01221930100949842,0.009797818785141276
prev_bar_taker_buy_ratio_lag2,0.02753339121423978,0.0,0.0017651847528684008,0.00976619198903606
stale_trade_share_20_rolling_z_24,0.006022810720627083,0.014334209670634862,0.00893109728773785,0.009762705892999933
body_imbalance_3,0.01277449197207263,0.009030980608513286,0.007139443998235871,0.009648305526273928
max_down_ret_5,0.0,0.017791193359130528,0.011071141796304924,0.00962077838514515
close_z_10_mean_gap_12,0.006022461581671806,0.022724975227019533,0.0,0.009582478936230446
range_pos_3_mean_gap_12,0.02872883869846601,0.0,0.0,0.009576279566155336
ret_5_lag12,0.005673265294719776,0.014175901909027299,0.00879106362403387,0.009546743609260314
body_imbalance_5,0.010995994320530564,0.005032472590846046,0.01255552710699663,0.009527998006124415
volume_z_10_rolling_z_24,0.020262840327058152,0.008181795152365893,0.0,0.009481545159808015
relative_volume_20_lag12,0.0,0.0201611906956829,0.008272790179914788,0.00947799362519923
relative_volume_term_ratio__relative_volume_3__relative_volume_5,0.02410461997042983,0.004260951042663832,0.0,0.009455190337697887
ret_relative_volume_product__ret_15__relative_volume_20,0.0,0.0,0.028282625541285352,0.009427541847095117
ret_efficiency_product__ret_1__efficiency_5,0.009903558540186897,0.008799457822223989,0.009544858558562373,0.009415958306991086
range_pos_10_rolling_z_24,0.012673133801559917,0.009976054837996007,0.005526966812264931,0.009392051817273617
close_z_3_rolling_z_6,0.02804163097630398,0.0,0.0,0.00934721032543466
ret_term_ratio__ret_3__ret_15,0.0,0.02793228080615357,0.0,0.009310760268717857
rv_term_ratio__rv_5__rv_10,0.027908050057715288,0.0,0.0,0.009302683352571763
up_ratio_5,0.010856880688983531,0.002210346967820302,0.014831987495585909,0.009299738384129914
late_window_acceleration_flag,0.0,0.009189072432999039,0.01866503849164498,0.009284703641548006
ret_volume_z_product__ret_5__volume_z_5,0.0,0.0,0.02779604943497658,0.009265349811658859
ret_efficiency_product__ret_3__efficiency_10,0.017293563101840232,0.003766855059500832,0.006698907945717405,0.009253108702352823
ret_term_ratio__ret_10__ret_15,0.0,0.012224512503976041,0.015443867382660782,0.009222793295545607
ret_vol_ratio__ret_15__rv_10,0.007278418514959745,0.007343294765068735,0.013036132924317788,0.009219282068115424
prev_bar_taker_buy_ratio,0.0,0.009931032128599077,0.017570201016249547,0.009167077714949541
volume_below_rolling_p20_share_20_rolling_z_24,0.0058521208121504725,0.0,0.0216441445405448,0.009165421784231758
volume_z_10_mean_gap_12,0.027473612337143693,0.0,0.0,0.009157870779047898
ret_term_spread__ret_1__ret_15,0.007853625648251953,0.01948526368595638,0.0,0.009112963111402778
efficiency_10_rolling_z_6,0.01501811679737093,0.012267612344650222,0.0,0.009095243047340384
ret_15_rolling_z_24,0.022661557115642415,0.004517339120456041,0.0,0.009059632078699484
volume_z_5_mean_gap_6,0.0038777125738265,0.0021017006580635964,0.02115364650503528,0.009044353245641791
range_3,0.005676216570799416,0.015914808015031357,0.005491569834887543,0.009027531473572771
ret_range_pos_product__ret_10__range_pos_10,0.015884903932282233,0.005163194397428852,0.005804795023682071,0.008950964451131053
wick_pressure_1_rolling_z_24,0.026719069467397088,0.0,0.0,0.008906356489132362
low_volume_flag_share_5_mean_gap_6,0.01587567790060615,0.010824424407579403,0.0,0.008900034102728518
ret_range_pos_product__ret_15__range_pos_10,0.00862137197412138,0.014005661657659912,0.004026217029142986,0.008884416886974758
ret_vol_product__ret_10__rv_5,0.0,0.01024067082035459,0.016380977584286423,0.008873882801547004
ret_1_lag3,0.0,0.005868927023913481,0.020731304385911573,0.008866743803275018
ret_relative_volume_product__ret_10__relative_volume_5,0.0,0.013977220313958377,0.012500430325454556,0.008825883546470977
relative_volume_5_rolling_z_12,0.0,0.02646563844402051,0.0,0.00882187948134017
ret_volume_z_product__ret_10__volume_z_10,0.0,0.007434046234495313,0.0189573689070207,0.008797138380505337
close_location_1_lag1,0.0,0.013996399914273063,0.012308759292189138,0.008768386402154068
range_pos_10_delta_3,0.005992680916181382,0.0048405000652727405,0.015360358784792921,0.008731179922082348
legal_prev_relative_taker_buy_base_volume_10,0.017931986910928545,0.0,0.008166610688141137,0.008699532533023227
ret_volume_z_product__ret_5__volume_z_3,0.008610138898894155,0.01721912104920459,0.0,0.008609753316032915
ret_10_mean_gap_6,0.008193275802703685,0.01608773004701592,0.0015171590327567837,0.008599388294158796
efficiency_5_delta_3,0.006892639746346193,0.0,0.01880797235679004,0.008566870701045412
volume_below_rolling_p20_share_5_mean_gap_24,0.02225699649907919,0.0032949647802627325,0.0,0.008517320426447308
ret_vol_ratio__ret_3__rv_3,0.020342210425509526,0.005077932243357054,0.0,0.008473380889622193
relative_volume_term_ratio__relative_volume_5__relative_volume_20,0.02539976372642913,0.0,0.0,0.008466587908809711
ret_term_ratio__ret_5__ret_10,0.011522080119225486,0.009738349305199059,0.004137242011982104,0.008465890478802217
ret_vol_product__ret_3__rv_3,0.005033817684783929,0.020295356510351716,0.0,0.008443058065045216
legal_prev_trade_count_z_10,0.022318176419818658,0.0029986761079385375,0.0,0.008438950842585733
volume_z_20_rolling_z_12,0.0,0.023652602004596963,0.00162642361794432,0.008426341874180428
close_z_10_delta_6,0.00809472466398474,0.0,0.017145408824315443,0.008413377829433395
range_pos_5,0.008940597961338012,0.011122529287253585,0.005149822453172656,0.008404316567254752
price_location_product__range_pos_10__close_z_3,0.01932532393702332,0.005881275163587039,0.0,0.008402199700203452
relative_volume_5_mean_gap_12,0.010273893207428643,0.003780713188557813,0.011115952786248403,0.008390186394078286
volume_below_rolling_p20_share_20_delta_6,0.009166100202389981,0.015958991924964465,0.0,0.00837503070911815
volume_state_product__volume_z_3__relative_volume_5,0.009071444136314026,0.0033512011755926032,0.012699457470707684,0.008374034260871438
stale_trade_share_20_rolling_z_12,0.0,0.025081892029274088,0.0,0.008360630676424697
range_pos_10_mean_gap_12,0.013088885563217651,0.011887553247405678,0.0,0.00832547960354111
ret_efficiency_product__ret_5__efficiency_5,0.0,0.024850810748333327,0.0,0.008283603582777776
volume_share_20,0.005010158553420761,0.0,0.019840101400994035,0.008283419984804932
volume_z_3_rolling_z_6,0.0013605021678933116,0.008308749225364256,0.015064554592925971,0.008244601995394512
stale_trade_share_20_mean_gap_12,0.015174444002151205,0.0,0.009512570011362732,0.008229004671171313
ret_relative_volume_product__ret_5__relative_volume_10,0.024670196728672038,0.0,0.0,0.008223398909557346
ret_1_lag6,0.017335464713196642,0.007312638171751326,0.0,0.008216034294982655
ret_efficiency_product__ret_5__efficiency_3,0.0,0.01388889176572213,0.01074356990964275,0.00821082055845496
wick_pressure_1_mean_gap_24,0.01385796971142426,0.010773530094311248,0.0,0.008210499935245169
down_ratio_5_delta_1,0.01829873259496471,0.0,0.00607523726835226,0.008124656621105657
stale_trade_share_5_mean_gap_12,0.0,0.016468498029033198,0.007542972292882358,0.008003823440638519
clv_1_lag1,0.0,0.004531830549925475,0.01926997592711828,0.007933935492347917
ret_range_pos_product__ret_3__range_pos_10,0.008811945132976624,0.005381181862904827,0.0094626216234609,0.007885249539780785
volume_state_product__volume_z_20__relative_volume_3,0.0,0.02355455397504272,0.0,0.007851517991680906
htf_regime_trend_strength_15m_delta_3,0.0024816456543632535,0.02106697822693546,0.0,0.007849541293766237
context_ret_product__max_down_ret_5__ret_10,0.023426176238786352,0.0,0.0,0.007808725412928784
ret_close_z_product__ret_10__close_z_10,0.019231363116793194,0.0,0.004060749720794097,0.007764037612529097
range_pos_5_mean_gap_24,0.008882273778695597,0.004165119813335121,0.009974211477643333,0.007673868356558017
ret_vol_ratio__ret_15__rv_30,0.0,0.0,0.022985300538566598,0.007661766846188866
prev_bar_taker_buy_quote_ratio,0.0029696940370122684,0.005547685359222395,0.014436545432690361,0.007651308276308342
wick_rejection_count,0.010972165106675437,0.0,0.01193529781764509,0.007635820974773509
ret_5_rolling_z_24,0.011570379702438986,0.0,0.011334846431676955,0.007635075378038647
ret_vol_product__ret_15__rv_10,0.0,0.00721304874657005,0.015545457936047877,0.007586168894205975
ret_3_delta_6,0.012526225796071069,0.002866708413722163,0.0072645408801656555,0.0075524916966529625
ret_5_lag1,0.012916957833199943,0.009714806300452674,0.0,0.007543921377884205
ret_range_pos_product__ret_3__range_pos_3,0.008326462262219171,0.0,0.014261511040556703,0.007529324434258625
efficiency_3_rolling_z_6,0.0,0.012402527452008778,0.010089174710397514,0.007497234054135431
ret_efficiency_product__ret_15__efficiency_5,0.004491992502643659,0.010372217120910963,0.0075772580775284966,0.007480489233694373
relative_volume_3_mean_gap_24,0.0,0.0059712372689364746,0.016329706478750077,0.007433647915895517
context_ret_product__up_ratio_5__ret_3,0.020391691218107754,0.0018449051433410523,0.0,0.007412198787149602
ret_relative_volume_product__ret_10__relative_volume_10,0.01063823802132271,0.0,0.01132214203303912,0.007320126684787276
ret_range_pos_product__ret_15__range_pos_5,0.00809096974513828,0.0,0.01382540587063165,0.007305458538589976
relative_volume_5_lag12,0.017529932588234078,0.004310843580888963,0.0,0.007280258723041014
ret_term_spread__ret_3__ret_15,0.01983589928336178,0.0017559080795107394,0.0,0.007197269120957506
ret_volume_z_product__ret_3__volume_z_5,0.019154574253338445,0.0,0.002388709227308325,0.007181094493548923
close_z_10_delta_3,0.0,0.0,0.021530638245690823,0.007176879415230274
volume_z_term_spread__volume_z_3__volume_z_10,0.008189098557357959,0.0,0.0132712655448568,0.007153454700738253
ret_3_delta_3,0.0,0.004422926121948058,0.01697062473861179,0.007131183620186617
ret_relative_volume_product__ret_5__relative_volume_20,0.005639375603768298,0.0157126211188626,0.0,0.007117332240876966
ret_close_z_product__ret_3__close_z_10,0.0,0.011126035582857869,0.010224550106336282,0.007116861896398051
ret_volume_z_product__ret_15__volume_z_20,0.015696664595578395,0.0,0.005636933501774926,0.00711119936578444
ret_vol_product__ret_15__rv_5,0.008893982098616828,0.012358207937077868,0.0,0.0070840633452315645
compression_score,0.013422695077530791,0.007715302487401396,0.0,0.007045999188310729
ret_close_z_product__ret_5__close_z_10,0.0032949044561975368,0.017710896063007124,0.0,0.007001933506401554
context_relative_volume_product__max_down_ret_5__relative_volume_5,0.0,0.008879627655758336,0.012122642537836365,0.007000756731198233
legal_prev_log_taker_buy_base_volume_lag1,0.008826049698956744,0.012108285267828192,0.0,0.006978111655594979
ret_range_pos_product__ret_15__range_pos_3,0.0,0.0,0.02086450917991134,0.00695483639330378
max_up_ret_5_delta_3,0.013398402193279453,0.0,0.007438406324668672,0.006945602839316042
ret_5_delta_6,0.015909161355935276,0.004698401762373748,0.0,0.006869187706103008
low_volume_flag_share_5_delta_3,0.02053541513471107,0.0,0.0,0.006845138378237023
max_down_ret_5_delta_6,0.0,0.0034269052939463725,0.01694031682575406,0.006789074039900144
ret_volume_z_product__ret_3__volume_z_20,0.0,0.020047827964158358,0.0,0.006682609321386119
