regime,step,thresholds,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count,constraint_satisfied,objective,hard_constraint
session_greedy,set_asia,"{""asia"": {""t_down"": 0.43, ""t_up"": 0.575}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7055436529191216,0.7023605884365378,0.6947996589940324,0.6985801237152851,0.6501071237279057,0.698994116530651,0.5547542228126779,0.44524577718732206,0.575,0.43,5269.0,2923.0,2346.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2807980717728978,0.46083922421286133,0.6093189490380648,2923.0,2346.0,5269.0,0.7055436529191216,0.698994116530651,4825.0,0.7573056994818653,0.9950738916256158,3654.0,2643.0,0.6110480514566781,0.02910216718266254,1615.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.435, ""t_up"": 0.575}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7096946973754686,0.7023605884365378,0.6928901977282289,0.6976253930823834,0.6501071237279057,0.6981132075471698,0.5515094339622642,0.44849056603773585,0.575,0.43166666666666664,5300.0,2923.0,2377.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2811997857525441,0.4628687241664339,0.6075152004684443,2923.0,2377.0,5300.0,0.7096946973754686,0.6981132075471698,4825.0,0.7604145077720207,0.9948214772417553,3669.0,2643.0,0.617101778282255,0.030656039239730228,1631.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.445, ""t_up"": 0.575}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7178628816282807,0.7023605884365378,0.6903199343724364,0.6963402614044871,0.6501071237279057,0.6968849095318038,0.5452340981160231,0.45476590188397686,0.575,0.435,5361.0,2923.0,2438.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28267273701124807,0.4664708697319869,0.605981542156446,2923.0,2438.0,5361.0,0.7178628816282807,0.6968849095318038,4825.0,0.7682901554404145,0.9940652818991098,3707.0,2643.0,0.6258040105940219,0.03083434099153567,1654.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.455, ""t_up"": 0.575}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7276379217996787,0.7023605884365378,0.6873755475906014,0.6948680680135696,0.6501071237279057,0.6954361428045639,0.5379094589620905,0.4620905410379095,0.575,0.4383333333333333,5434.0,2923.0,2511.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2844134975897162,0.4707570627244813,0.6041619342760113,2923.0,2511.0,5434.0,0.7276379217996787,0.6954361428045639,4825.0,0.7772020725388601,0.9936,3750.0,2643.0,0.6371547483919788,0.03147268408551069,1684.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.4, ""t_up"": 0.58}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.6809051955008034,0.7029360967184801,0.7009132420091324,0.7019246693638063,0.6501071237279057,0.7020648967551623,0.5693215339233039,0.4306784660766962,0.5766666666666667,0.42,5085.0,2895.0,2190.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27517407605784683,0.4504059943223206,0.6109467447738409,2895.0,2190.0,5085.0,0.6809051955008034,0.7020648967551623,4825.0,0.734300518134715,0.996330793113181,3543.0,2643.0,0.583427922814983,0.02594033722438392,1542.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.415, ""t_up"": 0.58}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.6905463310123192,0.7029360967184801,0.6971706454465075,0.7000533710824939,0.6501071237279057,0.7004072134962187,0.5613728912158231,0.4386271087841768,0.5766666666666667,0.425,5157.0,2895.0,2262.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2767809319764327,0.4548435989633615,0.6085189120111767,2895.0,2262.0,5157.0,0.6905463310123192,0.7004072134962187,4825.0,0.7425906735751295,0.99581356405247,3583.0,2643.0,0.595535376466137,0.02795425667090216,1574.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.425, ""t_up"": 0.58}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.6975093733261918,0.7029360967184801,0.6953327571305099,0.699134426924495,0.6501071237279057,0.6995584565175658,0.555768861585717,0.44423113841428297,0.5766666666666667,0.4283333333333333,5209.0,2895.0,2314.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2783877878950188,0.4577781042334665,0.6081282292021578,2895.0,2314.0,5209.0,0.6975093733261918,0.6995584565175658,4825.0,0.7492227979274612,0.9955739972337483,3615.0,2643.0,0.6031025349981082,0.028230865746549563,1594.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.43, ""t_up"": 0.58}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.701794322442421,0.7029360967184801,0.6947996589940324,0.6988678778562563,0.6501071237279057,0.6992940278572791,0.5523755008586148,0.44762449914138525,0.5766666666666667,0.43,5241.0,2895.0,2346.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27972683449384034,0.4593840919908855,0.6089171117823347,2895.0,2346.0,5241.0,0.701794322442421,0.6992940278572791,4825.0,0.7533678756476684,0.9953232462173315,3635.0,2643.0,0.6076428301172909,0.029265255292652552,1606.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.435, ""t_up"": 0.58}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7059453668987681,0.7029360967184801,0.6928901977282289,0.6979131472233545,0.6501071237279057,0.6984066767830045,0.5491274658573596,0.4508725341426404,0.5766666666666667,0.43166666666666664,5272.0,2895.0,2377.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2801285484734868,0.461419992211695,0.6071010211992863,2895.0,2377.0,5272.0,0.7059453668987681,0.6984066767830045,4825.0,0.7564766839378239,0.9950684931506849,3650.0,2643.0,0.613696556942868,0.030826140567200986,1622.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.445, ""t_up"": 0.58}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.71411355115158,0.7029360967184801,0.6903199343724364,0.6966280155454583,0.6501071237279057,0.6971685730358147,0.5428464279017439,0.45715357209825613,0.5766666666666667,0.435,5333.0,2895.0,2438.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2816014997321906,0.46503335978152655,0.605551179950805,2895.0,2438.0,5333.0,0.71411355115158,0.6971685730358147,4825.0,0.7643523316062176,0.9943058568329718,3688.0,2643.0,0.6223987892546349,0.03100303951367781,1645.0,,,
