t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss
0.53,0.495,8220.0,0.6585158150851581,0.5443599493029151,0.5241199478487614,0.5342399485758382,0.5232360097323601,0.5300203214483651,0.2915204138185849,0.7084795861814152,0.53,0.495,5413.0,1578.0,3835.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.53,0.5,8220.0,0.7155717761557178,0.5443599493029151,0.5234665427509294,0.5339132460269223,0.5232360097323601,0.5290717443046583,0.26827609656579393,0.731723903434206,0.53,0.5,5882.0,1578.0,4304.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.4,8220.0,0.15681265206812653,0.5471551052221356,0.5,0.5235775526110678,0.5232360097323601,0.5469356089992242,0.9953452288595811,0.004654771140418929,0.535,0.4,1289.0,1283.0,6.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.405,8220.0,0.15802919708029198,0.5471551052221356,0.375,0.4610775526110678,0.5232360097323601,0.5450346420323325,0.9876828329484219,0.012317167051578136,0.535,0.405,1299.0,1283.0,16.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.41,8220.0,0.1591240875912409,0.5471551052221356,0.44,0.49357755261106784,0.5232360097323601,0.5451070336391437,0.9808868501529052,0.0191131498470948,0.535,0.41,1308.0,1283.0,25.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.415,8220.0,0.16204379562043797,0.5471551052221356,0.5918367346938775,0.5694959199580065,0.5232360097323601,0.5487987987987988,0.9632132132132132,0.03678678678678678,0.535,0.415,1332.0,1283.0,49.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.42,8220.0,0.16654501216545012,0.5471551052221356,0.627906976744186,0.5875310409831609,0.5232360097323601,0.5522279035792549,0.9371804236669101,0.06281957633308985,0.535,0.42,1369.0,1283.0,86.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.425,8220.0,0.17092457420924576,0.5471551052221356,0.639344262295082,0.5932496837586088,0.5232360097323601,0.5551601423487544,0.9131672597864768,0.08683274021352314,0.535,0.425,1405.0,1283.0,122.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.43,8220.0,0.1791970802919708,0.5471551052221356,0.6,0.5735775526110678,0.5232360097323601,0.5539714867617108,0.8710115410726409,0.12898845892735913,0.535,0.43,1473.0,1283.0,190.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.435,8220.0,0.19075425790754258,0.5471551052221356,0.6385964912280702,0.592875798225103,0.5232360097323601,0.5637755102040817,0.8182397959183674,0.18176020408163265,0.535,0.435,1568.0,1283.0,285.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.44,8220.0,0.20705596107055962,0.5471551052221356,0.60381861575179,0.5754868604869627,0.5232360097323601,0.5611045828437132,0.7538190364277321,0.24618096357226793,0.535,0.44,1702.0,1283.0,419.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.445,8220.0,0.22615571776155718,0.5471551052221356,0.5920138888888888,0.5695844970555122,0.5232360097323601,0.5610543302850995,0.6901559978483055,0.30984400215169444,0.535,0.445,1859.0,1283.0,576.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.45,8220.0,0.24683698296836984,0.5471551052221356,0.5817694369973191,0.5644622711097274,0.5232360097323601,0.5598817151306063,0.6323311976343026,0.3676688023656974,0.535,0.45,2029.0,1283.0,746.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.455,8220.0,0.2732360097323601,0.5471551052221356,0.5856697819314641,0.5664124435767999,0.5232360097323601,0.5636687444345503,0.5712377560106857,0.42876224398931434,0.535,0.455,2246.0,1283.0,963.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.46,8220.0,0.3018248175182482,0.5471551052221356,0.5701168614357263,0.5586359833289309,0.5232360097323601,0.5582426440951229,0.5171301894397421,0.48286981056025796,0.535,0.46,2481.0,1283.0,1198.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.465,8220.0,0.3340632603406326,0.5471551052221356,0.5645933014354066,0.5558742033287711,0.5232360097323601,0.5564457392571013,0.46722505462490893,0.5327749453750911,0.535,0.465,2746.0,1283.0,1463.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.47,8220.0,0.37311435523114356,0.5471551052221356,0.5538116591928252,0.5504833822074804,0.5232360097323601,0.5510270622758395,0.4183240952070427,0.5816759047929573,0.535,0.47,3067.0,1283.0,1784.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.475,8220.0,0.41447688564476887,0.5471551052221356,0.544256120527307,0.5457056128747213,0.5232360097323601,0.5453478133255063,0.37657763428235985,0.6234223657176402,0.535,0.475,3407.0,1283.0,2124.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.48,8220.0,0.4624087591240876,0.5471551052221356,0.5405083399523432,0.5438317225872393,0.5232360097323601,0.5427519073927913,0.3375427519073928,0.6624572480926072,0.535,0.48,3801.0,1283.0,2518.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.485,8220.0,0.516301703163017,0.5471551052221356,0.5325903411009794,0.5398727231615574,0.5232360097323601,0.5369934024505184,0.30230914231856737,0.6976908576814326,0.535,0.485,4244.0,1283.0,2961.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.49,8220.0,0.5693430656934306,0.5471551052221356,0.5257580217839269,0.5364565635030313,0.5232360097323601,0.5316239316239316,0.27414529914529917,0.7258547008547008,0.535,0.49,4680.0,1283.0,3397.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.495,8220.0,0.6226277372262774,0.5471551052221356,0.5241199478487614,0.5356375265354485,0.5232360097323601,0.52989449003517,0.25068386088315747,0.7493161391168425,0.535,0.495,5118.0,1283.0,3835.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.535,0.5,8220.0,0.679683698296837,0.5471551052221356,0.5234665427509294,0.5353108239865325,0.5232360097323601,0.5289063898335421,0.22964023626275282,0.7703597637372471,0.535,0.5,5587.0,1283.0,4304.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.4,8220.0,0.12506082725060827,0.5371819960861057,0.5,0.5185909980430529,0.5232360097323601,0.5369649805447471,0.9941634241245136,0.005836575875486381,0.54,0.4,1028.0,1022.0,6.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.405,8220.0,0.12627737226277372,0.5371819960861057,0.375,0.45609099804305286,0.5232360097323601,0.5346820809248555,0.9845857418111753,0.015414258188824663,0.54,0.405,1038.0,1022.0,16.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.41,8220.0,0.12737226277372263,0.5371819960861057,0.44,0.48859099804305284,0.5232360097323601,0.5348615090735435,0.9761222540592168,0.02387774594078319,0.54,0.41,1047.0,1022.0,25.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.415,8220.0,0.1302919708029197,0.5371819960861057,0.5918367346938775,0.5645093653899916,0.5232360097323601,0.5396825396825397,0.954248366013072,0.0457516339869281,0.54,0.415,1071.0,1022.0,49.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.42,8220.0,0.1347931873479319,0.5371819960861057,0.627906976744186,0.5825444864151459,0.5232360097323601,0.5442238267148014,0.9223826714801444,0.0776173285198556,0.54,0.42,1108.0,1022.0,86.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.425,8220.0,0.1391727493917275,0.5371819960861057,0.639344262295082,0.5882631291905939,0.5232360097323601,0.5480769230769231,0.8933566433566433,0.10664335664335664,0.54,0.425,1144.0,1022.0,122.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.43,8220.0,0.14744525547445256,0.5371819960861057,0.6,0.5685909980430528,0.5232360097323601,0.5470297029702971,0.8432343234323433,0.15676567656765678,0.54,0.43,1212.0,1022.0,190.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.435,8220.0,0.15900243309002432,0.5371819960861057,0.6385964912280702,0.587889243657088,0.5232360097323601,0.5592960979342004,0.7819433817903596,0.2180566182096404,0.54,0.435,1307.0,1022.0,285.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.44,8220.0,0.17530413625304136,0.5371819960861057,0.60381861575179,0.5705003059189478,0.5232360097323601,0.556557945870923,0.7092297015961138,0.2907702984038862,0.54,0.44,1441.0,1022.0,419.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.445,8220.0,0.19440389294403893,0.5371819960861057,0.5920138888888888,0.5645979424874973,0.5232360097323601,0.5569461827284106,0.639549436795995,0.360450563204005,0.54,0.445,1598.0,1022.0,576.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.45,8220.0,0.21508515815085158,0.5371819960861057,0.5817694369973191,0.5594757165417124,0.5232360097323601,0.5559954751131222,0.5780542986425339,0.42194570135746606,0.54,0.45,1768.0,1022.0,746.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.455,8220.0,0.24148418491484186,0.5371819960861057,0.5856697819314641,0.5614258890087849,0.5232360097323601,0.5607052896725441,0.5148614609571789,0.48513853904282117,0.54,0.455,1985.0,1022.0,963.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.46,8220.0,0.27007299270072993,0.5371819960861057,0.5701168614357263,0.5536494287609159,0.5232360097323601,0.554954954954955,0.4603603603603604,0.5396396396396397,0.54,0.46,2220.0,1022.0,1198.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.465,8220.0,0.30231143552311435,0.5371819960861057,0.5645933014354066,0.5508876487607561,0.5232360097323601,0.5533199195171026,0.4112676056338028,0.5887323943661972,0.54,0.465,2485.0,1022.0,1463.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.47,8220.0,0.3413625304136253,0.5371819960861057,0.5538116591928252,0.5454968276394654,0.5232360097323601,0.5477548111190307,0.36421952957947257,0.6357804704205274,0.54,0.47,2806.0,1022.0,1784.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.475,8220.0,0.3827250608272506,0.5371819960861057,0.544256120527307,0.5407190583067063,0.5232360097323601,0.541958041958042,0.3248569612205976,0.6751430387794024,0.54,0.475,3146.0,1022.0,2124.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.48,8220.0,0.4306569343065693,0.5371819960861057,0.5405083399523432,0.5388451680192244,0.5232360097323601,0.53954802259887,0.2887005649717514,0.7112994350282486,0.54,0.48,3540.0,1022.0,2518.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.485,8220.0,0.4845498783454988,0.5371819960861057,0.5325903411009794,0.5348861685935425,0.5232360097323601,0.5337685161938237,0.2565905096660808,0.7434094903339191,0.54,0.485,3983.0,1022.0,2961.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.49,8220.0,0.5375912408759124,0.5371819960861057,0.5257580217839269,0.5314700089350164,0.5232360097323601,0.5284000905182168,0.23127404390133513,0.7687259560986649,0.54,0.49,4419.0,1022.0,3397.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.495,8220.0,0.5908759124087591,0.5371819960861057,0.5241199478487614,0.5306509719674335,0.5232360097323601,0.5268684373069796,0.21041795346921968,0.7895820465307803,0.54,0.495,4857.0,1022.0,3835.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.54,0.5,8220.0,0.6479318734793187,0.5371819960861057,0.5234665427509294,0.5303242694185175,0.5232360097323601,0.5260983852797597,0.19188884716485166,0.8081111528351483,0.54,0.5,5326.0,1022.0,4304.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.4,8220.0,0.09987834549878345,0.5263803680981595,0.5,0.5131901840490798,0.5232360097323601,0.5261875761266748,0.9926918392204629,0.007308160779537149,0.545,0.4,821.0,815.0,6.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.405,8220.0,0.1010948905109489,0.5263803680981595,0.375,0.45069018404907973,0.5232360097323601,0.5234657039711191,0.9807460890493381,0.019253910950661854,0.545,0.405,831.0,815.0,16.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.41,8220.0,0.10218978102189781,0.5263803680981595,0.44,0.48319018404907976,0.5232360097323601,0.5238095238095238,0.9702380952380952,0.02976190476190476,0.545,0.41,840.0,815.0,25.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.415,8220.0,0.10510948905109489,0.5263803680981595,0.5918367346938775,0.5591085513960186,0.5232360097323601,0.5300925925925926,0.9432870370370371,0.056712962962962965,0.545,0.415,864.0,815.0,49.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.42,8220.0,0.10961070559610706,0.5263803680981595,0.627906976744186,0.5771436724211727,0.5232360097323601,0.5360710321864595,0.904550499445061,0.09544950055493896,0.545,0.42,901.0,815.0,86.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.425,8220.0,0.11399026763990268,0.5263803680981595,0.639344262295082,0.5828623151966208,0.5232360097323601,0.5410885805763074,0.8697972251867663,0.13020277481323372,0.545,0.425,937.0,815.0,122.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.43,8220.0,0.12226277372262774,0.5263803680981595,0.6,0.5631901840490797,0.5232360097323601,0.5402985074626866,0.8109452736318408,0.1890547263681592,0.545,0.43,1005.0,815.0,190.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.435,8220.0,0.13381995133819952,0.5263803680981595,0.6385964912280702,0.5824884296631148,0.5232360097323601,0.5554545454545454,0.740909090909091,0.2590909090909091,0.545,0.435,1100.0,815.0,285.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.44,8220.0,0.15012165450121653,0.5263803680981595,0.60381861575179,0.5650994919249748,0.5232360097323601,0.5526742301458671,0.660453808752026,0.3395461912479741,0.545,0.44,1234.0,815.0,419.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.445,8220.0,0.16922141119221412,0.5263803680981595,0.5920138888888888,0.5591971284935242,0.5232360097323601,0.5535585909417685,0.5859094176851186,0.4140905823148814,0.545,0.445,1391.0,815.0,576.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.45,8220.0,0.18990267639902678,0.5263803680981595,0.5817694369973191,0.5540749025477393,0.5232360097323601,0.5528507367072389,0.5221012171684818,0.47789878283151827,0.545,0.45,1561.0,815.0,746.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.455,8220.0,0.21630170316301703,0.5263803680981595,0.5856697819314641,0.5560250750148118,0.5232360097323601,0.5584926884139483,0.4583802024746907,0.5416197975253093,0.545,0.455,1778.0,815.0,963.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.46,8220.0,0.2448905109489051,0.5263803680981595,0.5701168614357263,0.5482486147669429,0.5232360097323601,0.5524093392945852,0.4048683556880278,0.5951316443119722,0.545,0.46,2013.0,815.0,1198.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.465,8220.0,0.27712895377128954,0.5263803680981595,0.5645933014354066,0.5454868347667831,0.5232360097323601,0.5509218612818262,0.35776997366110624,0.6422300263388938,0.545,0.465,2278.0,815.0,1463.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.47,8220.0,0.3161800486618005,0.5263803680981595,0.5538116591928252,0.5400960136454923,0.5232360097323601,0.5452096960369373,0.31358214697960757,0.6864178530203925,0.545,0.47,2599.0,815.0,1784.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.475,8220.0,0.3575425790754258,0.5263803680981595,0.544256120527307,0.5353182443127332,0.5232360097323601,0.5392990813201769,0.2773052058523307,0.7226947941476692,0.545,0.475,2939.0,815.0,2124.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.48,8220.0,0.4054744525547445,0.5263803680981595,0.5405083399523432,0.5334443540252514,0.5232360097323601,0.5370537053705371,0.2445244524452445,0.7554755475547554,0.545,0.48,3333.0,815.0,2518.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.485,8220.0,0.459367396593674,0.5263803680981595,0.5325903411009794,0.5294853545995695,0.5232360097323601,0.53125,0.21583686440677965,0.7841631355932204,0.545,0.485,3776.0,815.0,2961.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.49,8220.0,0.5124087591240876,0.5263803680981595,0.5257580217839269,0.5260691949410432,0.5232360097323601,0.5258784425451092,0.19349477682811017,0.8065052231718899,0.545,0.49,4212.0,815.0,3397.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.495,8220.0,0.5656934306569343,0.5263803680981595,0.5241199478487614,0.5252501579734604,0.5232360097323601,0.5245161290322581,0.17526881720430107,0.8247311827956989,0.545,0.495,4650.0,815.0,3835.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.545,0.5,8220.0,0.6227493917274939,0.5263803680981595,0.5234665427509294,0.5249234554245444,0.5232360097323601,0.5239304551670249,0.15921078335612424,0.8407892166438757,0.545,0.5,5119.0,815.0,4304.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.4,8220.0,0.07664233576642336,0.5544871794871795,0.5,0.5272435897435898,0.5232360097323601,0.553968253968254,0.9904761904761905,0.009523809523809525,0.55,0.4,630.0,624.0,6.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.405,8220.0,0.07785888077858881,0.5544871794871795,0.375,0.46474358974358976,0.5232360097323601,0.55,0.975,0.025,0.55,0.405,640.0,624.0,16.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.41,8220.0,0.07895377128953772,0.5544871794871795,0.44,0.49724358974358973,0.5232360097323601,0.5500770416024653,0.9614791987673343,0.03852080123266564,0.55,0.41,649.0,624.0,25.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.415,8220.0,0.08187347931873479,0.5544871794871795,0.5918367346938775,0.5731619570905285,0.5232360097323601,0.5572065378900446,0.9271916790490342,0.07280832095096583,0.55,0.415,673.0,624.0,49.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.42,8220.0,0.08637469586374696,0.5544871794871795,0.627906976744186,0.5911970781156828,0.5232360097323601,0.5633802816901409,0.8788732394366198,0.12112676056338029,0.55,0.42,710.0,624.0,86.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.425,8220.0,0.09075425790754257,0.5544871794871795,0.639344262295082,0.5969157208911308,0.5232360097323601,0.5683646112600537,0.8364611260053619,0.16353887399463807,0.55,0.425,746.0,624.0,122.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.43,8220.0,0.09902676399026764,0.5544871794871795,0.6,0.5772435897435897,0.5232360097323601,0.5651105651105651,0.7665847665847666,0.2334152334152334,0.55,0.43,814.0,624.0,190.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.435,8220.0,0.11058394160583941,0.5544871794871795,0.6385964912280702,0.5965418353576248,0.5232360097323601,0.5808580858085809,0.6864686468646864,0.31353135313531355,0.55,0.435,909.0,624.0,285.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.44,8220.0,0.12688564476885644,0.5544871794871795,0.60381861575179,0.5791528976194847,0.5232360097323601,0.5743048897411314,0.5982742090124641,0.40172579098753597,0.55,0.44,1043.0,624.0,419.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.445,8220.0,0.145985401459854,0.5544871794871795,0.5920138888888888,0.5732505341880342,0.5232360097323601,0.5725,0.52,0.48,0.55,0.445,1200.0,624.0,576.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.45,8220.0,0.16666666666666666,0.5544871794871795,0.5817694369973191,0.5681283082422492,0.5232360097323601,0.5693430656934306,0.4554744525547445,0.5445255474452555,0.55,0.45,1370.0,624.0,746.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.455,8220.0,0.19306569343065694,0.5544871794871795,0.5856697819314641,0.5700784807093218,0.5232360097323601,0.573408947700063,0.3931947069943289,0.6068052930056711,0.55,0.455,1587.0,624.0,963.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.46,8220.0,0.221654501216545,0.5544871794871795,0.5701168614357263,0.5623020204614528,0.5232360097323601,0.5647639956092206,0.3424807903402854,0.6575192096597146,0.55,0.46,1822.0,624.0,1198.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.465,8220.0,0.2538929440389294,0.5544871794871795,0.5645933014354066,0.559540240461293,0.5232360097323601,0.5615716339242932,0.2989937709631049,0.701006229036895,0.55,0.465,2087.0,624.0,1463.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.47,8220.0,0.2929440389294404,0.5544871794871795,0.5538116591928252,0.5541494193400023,0.5232360097323601,0.5539867109634552,0.2591362126245847,0.7408637873754153,0.55,0.47,2408.0,624.0,1784.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.475,8220.0,0.3343065693430657,0.5544871794871795,0.544256120527307,0.5493716500072432,0.5232360097323601,0.5465793304221251,0.22707423580786026,0.7729257641921398,0.55,0.475,2748.0,624.0,2124.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.48,8220.0,0.38223844282238445,0.5544871794871795,0.5405083399523432,0.5474977597197613,0.5232360097323601,0.5432845321451305,0.19859961807765755,0.8014003819223424,0.55,0.48,3142.0,624.0,2518.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.485,8220.0,0.43613138686131386,0.5544871794871795,0.5325903411009794,0.5435387602940794,0.5232360097323601,0.5364016736401673,0.17405857740585773,0.8259414225941423,0.55,0.485,3585.0,624.0,2961.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.49,8220.0,0.4891727493917275,0.5544871794871795,0.5257580217839269,0.5401226006355533,0.5232360097323601,0.5302163640885352,0.15518527729420542,0.8448147227057946,0.55,0.49,4021.0,624.0,3397.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.495,8220.0,0.5424574209245742,0.5544871794871795,0.5241199478487614,0.5393035636679704,0.5232360097323601,0.5283695895940794,0.13994169096209913,0.8600583090379009,0.55,0.495,4459.0,624.0,3835.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.55,0.5,8220.0,0.5995133819951338,0.5544871794871795,0.5234665427509294,0.5389768611190544,0.5232360097323601,0.5273944805194806,0.1266233766233766,0.8733766233766234,0.55,0.5,4928.0,624.0,4304.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.555,0.4,8220.0,0.060948905109489054,0.5555555555555556,0.5,0.5277777777777778,0.5232360097323601,0.5548902195608783,0.9880239520958084,0.011976047904191617,0.555,0.4,501.0,495.0,6.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.555,0.405,8220.0,0.0621654501216545,0.5555555555555556,0.375,0.4652777777777778,0.5232360097323601,0.5499021526418787,0.9686888454011742,0.03131115459882583,0.555,0.405,511.0,495.0,16.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.555,0.41,8220.0,0.06326034063260341,0.5555555555555556,0.44,0.49777777777777776,0.5232360097323601,0.55,0.9519230769230769,0.04807692307692308,0.555,0.41,520.0,495.0,25.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.555,0.415,8220.0,0.06618004866180048,0.5555555555555556,0.5918367346938775,0.5736961451247166,0.5232360097323601,0.5588235294117647,0.9099264705882353,0.0900735294117647,0.555,0.415,544.0,495.0,49.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
