abstain_low_conf_count,abstain_low_conf_share,active_count,active_covered_gap_norm_mean,active_covered_gap_norm_median,active_share,alpha,bucket_miss_threshold,clamp_over_pside_count,clamp_over_pside_share,coverage_feasible,coverage_overall,covered_count,covered_feasible_count,covered_gap_norm_mean,covered_gap_norm_median,covered_gap_norm_q25,covered_gap_norm_q75,delta_mode,delta_norm,delta_quantile,feasible_count,feasible_covered_gap_norm_mean,infeasible_count,local_delta_fallback_bucket_count,max_possible_coverage,mean_p_pred,mean_p_side,non_active_share,sample_count,side_violation_count,side_violation_rate
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.05,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.5989766856599109,0.68,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.075,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.5989766856599109,0.68,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.1,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.5989766856599109,0.68,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1190.0,0.9706362153344209,36.0,0.502865506573181,0.5994005994928828,0.02936378466557912,0.01,0.15,0.0,0.0,0.9946524064171123,0.7585644371941273,930.0,930.0,0.984497956656583,1.0,1.0,1.0,global,0.5989766856599109,0.68,935.0,0.984497956656583,291.0,0.0,0.7626427406199021,0.5938479775318991,0.5989336246857843,0.9706362153344209,1226.0,0.0,0.0
1142.0,0.9314845024469821,84.0,0.47003417639348877,0.5340406305048692,0.06851549755301795,0.01,0.2,0.0,0.0,0.986096256684492,0.7520391517128875,922.0,922.0,0.9643623849635533,1.0,1.0,1.0,global,0.5989766856599109,0.68,935.0,0.9643623851591985,291.0,0.0,0.7626427406199021,0.5876713419883737,0.5989336246857843,0.9314845024469821,1226.0,0.0,0.0
494.0,0.4029363784665579,729.0,0.5234589372113032,0.5693661457574435,0.5946166394779772,0.01,0.3,3.0,0.0024469820554649264,0.8877005347593583,0.6769983686786297,830.0,830.0,0.7709158023461565,1.0,0.5797841912099477,1.0,global,0.5989766856599109,0.68,935.0,0.7709158025791066,291.0,0.0,0.7626427406199021,0.5304006634026059,0.5989336246857843,0.40538336052202284,1226.0,0.0,0.0
84.0,0.06851549755301795,1139.0,0.509346864432511,0.5574588701470953,0.9290375203915171,0.01,0.5,3.0,0.0024469820554649264,0.746524064171123,0.5693311582381729,698.0,698.0,0.5648792393749632,0.5904427450134218,0.38074326871595043,0.7146458244116498,global,0.5989766856599109,0.68,935.0,0.5648792398941187,291.0,0.0,0.7626427406199021,0.47722492453537235,0.5989336246857843,0.07096247960848287,1226.0,0.0,0.0
0.0,0.0,1223.0,0.5070101774788157,0.5499961969689688,0.9975530179445351,0.01,1.0,3.0,0.0024469820554649264,0.7016042780748664,0.5350734094616639,656.0,656.0,0.5085131952304048,0.5503597707456707,0.3623005463255814,0.6815726370380224,global,0.5989766856599109,0.68,935.0,0.508513195782799,291.0,0.0,0.7626427406199021,0.4656257126162617,0.5989336246857843,0.0024469820554649264,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.0,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.6211459775736324,0.7,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.025,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.6211459775736324,0.7,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.05,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.6211459775736324,0.7,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.075,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.6211459775736324,0.7,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.1,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.6211459775736324,0.7,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1190.0,0.9706362153344209,36.0,0.5297094659871205,0.6243756234793346,0.02936378466557912,0.01,0.15,0.0,0.0,0.9946524064171123,0.7585644371941273,930.0,930.0,0.9853350263587382,1.0,1.0,1.0,global,0.6211459775736324,0.7,935.0,0.9853350263587382,291.0,0.0,0.7626427406199021,0.5941334587717032,0.5989336246857843,0.9706362153344209,1226.0,0.0,0.0
1142.0,0.9314845024469821,84.0,0.5006619914605477,0.5635816234063311,0.06851549755301795,0.01,0.2,0.0,0.0,0.986096256684492,0.7520391517128875,922.0,922.0,0.9664219560418157,1.0,1.0,1.0,global,0.6211459775736324,0.7,935.0,0.9664219560418155,291.0,0.0,0.7626427406199021,0.5883320271433492,0.5989336246857843,0.9314845024469821,1226.0,0.0,0.0
